id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,duel,clearance,counterpress,dribble,out,ball_recovery,interception,off_camera,foul_won,foul_committed,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,shot,miscontrol,50_50,block,substitution,interception_outcome_id,interception_outcome_name,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,foul_committed_card_id,foul_committed_card_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,related_events,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_switch,clearance_aerial_won,clearance_head,pass_inswinging,pass_technique_id,pass_technique_name,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events_3,pass_outswinging,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,location,50_50_outcome_id,50_50_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,ball_recovery_recovery_failure,shot_one_on_one,foul_committed_type_id,foul_committed_type_name
c589a440-fc28-44fa-b5c8-d5a2ddc25136,2162,2,00:21:10.788,66,10,43,Carry,156,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.04,,16810461-f19a-4796-ae41-7c09b845d96d,4711.0,Pablo Hernández Domínguez,21.0,Left Wing,33.8,1.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,778e85f2-0925-4b0a-b20b-4b5ef2275a0c,8f358c55-e2c6-4feb-b8d2-6d68b0d0413f,33.4,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778e85f2-0925-4b0a-b20b-4b5ef2275a0c,2163,2,00:21:10.828,66,10,30,Pass,156,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.102054,,16810461-f19a-4796-ae41-7c09b845d96d,4711.0,Pablo Hernández Domínguez,21.0,Left Wing,33.4,1.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,84ade857-50fd-4ba4-b03f-be9c9b947304,,,,,,,,27.864315,0.4492024,3.0,High Pass,58.5,13.3,40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a97f56c-7899-4940-b9ac-dacf1595946e,2222,2,00:22:21.935,67,21,30,Pass,159,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.953562,,6f660418-8c36-4f6d-b02d-d837a9d9f3e1,10727.0,Răzvan Dincă Raț,6.0,Left Back,8.8,0.1,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,9.440339,0.63502675,2.0,Low Pass,16.4,5.7,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f660418-8c36-4f6d-b02d-d837a9d9f3e1,2223,2,00:22:22.889,67,22,42,Ball Receipt*,159,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,1a97f56c-7899-4940-b9ac-dacf1595946e,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,16.4,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70155519-9286-4dea-b7ac-394db3f130e6,2224,2,00:22:24.258,67,24,30,Pass,159,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.535646,,9857ceeb-ff0b-46c1-8e57-4949a1e6e0fe,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,17.7,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10727.0,Răzvan Dincă Raț,7.302739,-3.1142023,1.0,Ground Pass,10.4,2.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9857ceeb-ff0b-46c1-8e57-4949a1e6e0fe,2225,2,00:22:24.794,67,24,42,Ball Receipt*,159,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,70155519-9286-4dea-b7ac-394db3f130e6,10727.0,Răzvan Dincă Raț,6.0,Left Back,10.4,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d46d9455-b3f2-4690-9e69-97a3cf5735af,2226,2,00:22:24.794,67,24,43,Carry,159,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.04,,9857ceeb-ff0b-46c1-8e57-4949a1e6e0fe,10727.0,Răzvan Dincă Raț,6.0,Left Back,10.4,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b55441fa-876f-4101-8a3b-9da673b9f499,,10.4,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b55441fa-876f-4101-8a3b-9da673b9f499,2227,2,00:22:24.834,67,24,30,Pass,159,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.75057,,7cec8d0d-90ab-42b4-a7ec-adb1d2720785,10727.0,Răzvan Dincă Raț,6.0,Left Back,10.4,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,6.129437,-0.098045275,1.0,Ground Pass,16.5,1.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cec8d0d-90ab-42b4-a7ec-adb1d2720785,2228,2,00:22:25.584,67,25,42,Ball Receipt*,159,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,b55441fa-876f-4101-8a3b-9da673b9f499,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,16.5,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757857f-d006-4412-a4dd-ee9664f33c21,2229,2,00:22:25.584,67,25,43,Carry,159,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.485987,,7cec8d0d-90ab-42b4-a7ec-adb1d2720785,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,16.5,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cac5743b-4558-4556-9966-62985403d8e3,,16.4,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cac5743b-4558-4556-9966-62985403d8e3,2230,2,00:22:26.070,67,26,30,Pass,159,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.410369,,fd01173f-a417-42ab-a1ea-400570b9b10a,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,16.4,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27144.0,Antonio Amaya Carazo,16.381086,1.9002688,1.0,Ground Pass,11.1,17.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7701d50-6209-4360-b8f4-f3103c9762df,2231,2,00:22:27.767,67,27,17,Pressure,159,360,Rayo Vallecano,4,From Throw In,208,Las Palmas,1.086956,,d84db9e7-7531-41f1-994c-b14b5ab3a25c,6608.0,Nabil El Zhar,17.0,Right Wing,109.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f894814b-87c4-4e71-9b05-48c0d3c5c2e6,fd01173f-a417-42ab-a1ea-400570b9b10a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd01173f-a417-42ab-a1ea-400570b9b10a,2232,2,00:22:28.481,67,28,42,Ball Receipt*,159,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,cac5743b-4558-4556-9966-62985403d8e3,27144.0,Antonio Amaya Carazo,5.0,Left Center Back,11.1,17.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7701d50-6209-4360-b8f4-f3103c9762df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d84db9e7-7531-41f1-994c-b14b5ab3a25c,2233,2,00:22:28.481,67,28,43,Carry,159,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.281466,,d7701d50-6209-4360-b8f4-f3103c9762df,27144.0,Antonio Amaya Carazo,5.0,Left Center Back,11.1,17.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,f894814b-87c4-4e71-9b05-48c0d3c5c2e6,fd01173f-a417-42ab-a1ea-400570b9b10a,11.7,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f894814b-87c4-4e71-9b05-48c0d3c5c2e6,2234,2,00:22:28.762,67,28,30,Pass,159,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.609542,,2f202d0e-1153-4815-9043-fabb10aa95d2,27144.0,Antonio Amaya Carazo,5.0,Left Center Back,11.7,21.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7701d50-6209-4360-b8f4-f3103c9762df,,,,,,7900.0,Tiago Manuel Dias Correia,46.15734,0.877445,3.0,High Pass,41.2,56.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64e2d9a0-5b21-4f35-9bd9-f7c436d9c7a6,2235,2,00:22:32.003,67,32,17,Pressure,159,360,Rayo Vallecano,4,From Throw In,208,Las Palmas,1.08996,,2f202d0e-1153-4815-9043-fabb10aa95d2,6932.0,Dani Castellano Betancor,6.0,Left Back,78.9,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758610ab-5d96-4e85-b619-c53960df2984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f202d0e-1153-4815-9043-fabb10aa95d2,2236,2,00:22:32.372,67,32,42,Ball Receipt*,159,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,64e2d9a0-5b21-4f35-9bd9-f7c436d9c7a6,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,41.2,56.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,f894814b-87c4-4e71-9b05-48c0d3c5c2e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758610ab-5d96-4e85-b619-c53960df2984,2237,2,00:22:32.372,67,32,43,Carry,159,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.072907,,2f202d0e-1153-4815-9043-fabb10aa95d2,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,41.2,56.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,64e2d9a0-5b21-4f35-9bd9-f7c436d9c7a6,fc67306a-5e2a-4c86-a60c-266074511047,56.5,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc67306a-5e2a-4c86-a60c-266074511047,2238,2,00:22:34.445,67,34,38,Miscontrol,159,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,56.5,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b039cf10-c243-4eb8-91c9-ca9938045d71,2239,2,00:22:36.280,67,36,9,Clearance,159,360,Rayo Vallecano,4,From Throw In,208,Las Palmas,0.0,,,6932.0,Dani Castellano Betancor,6.0,Left Back,57.1,5.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989318c3-288f-498b-aa1e-00bbe407a049,2240,2,00:22:36.349,67,36,6,Block,159,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,11298.0,José Ignacio Martínez García,2.0,Right Back,63.0,74.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36483568-daf3-4618-afe4-d5b259998a2d,2309,2,00:23:31.904,68,31,2,Ball Recovery,161,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,50c4d8ec-e6e7-4a33-ac4c-585e520c4f44,4711.0,Pablo Hernández Domínguez,21.0,Left Wing,24.4,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bea134e4-8308-4e49-8e69-73a71c0ab59b,2310,2,00:23:31.904,68,31,43,Carry,161,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.526376,,229297e4-38ca-4aef-82ed-fa2d6b5548ce,4711.0,Pablo Hernández Domínguez,21.0,Left Wing,24.4,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36483568-daf3-4618-afe4-d5b259998a2d,,26.2,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
