id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry,duel,out,counterpress,ball_receipt,clearance,shot,goalkeeper,foul_committed,foul_won,dribble,ball_recovery,interception,block,substitution,miscontrol,bad_behaviour,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_nutmeg,dribble_overrun,dribble_outcome_id,dribble_outcome_name,ball_recovery_offensive,clearance_right_foot,pass_technique_id,pass_technique_name,pass_inswinging,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_end_location_2,shot_key_pass_id,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,pass_switch,related_events_3,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,related_events_4,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,clearance_aerial_won,pass_goal_assist
795fef57-d6fe-45e6-bc40-2ff1eddc2d94,147,1,00:03:18.578,3,18,10,Interception,10,360,Rayo Vallecano,2,From Corner,207,Valencia,0.0,,539e7696-92d0-4f4c-9083-ad5d007324b4,,5718,Rodrigo Moreno Machado,12,Right Midfield,7.8,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,Success Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abd732ec-7177-4da6-b8fc-ed784d1be376,174,1,00:04:01.306,4,1,2,Ball Recovery,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,105.5,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8aedda4e-339e-4962-8454-b441a9eed29c,175,1,00:04:01.306,4,1,43,Carry,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.234475,,2f932a54-19af-423d-86f7-3693b719e66f,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,105.5,67.4,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,abd732ec-7177-4da6-b8fc-ed784d1be376,ac48ede8-3f2c-4adb-b1da-9657c488aef6,104.4,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f932a54-19af-423d-86f7-3693b719e66f,176,1,00:04:01.460,4,1,17,Pressure,13,360,Rayo Vallecano,1,Regular Play,207,Valencia,1.250054,,8aedda4e-339e-4962-8454-b441a9eed29c,,27482,Aderllan Leandro de Jesus Santos,5,Left Center Back,12.8,12.4,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,ac48ede8-3f2c-4adb-b1da-9657c488aef6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac48ede8-3f2c-4adb-b1da-9657c488aef6,177,1,00:04:02.540,4,2,30,Pass,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.527754,,17ce4a43-3433-426d-a2fd-3f04836efb59,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,104.4,69.0,11539.0,Adrián Embarba Blázquez,6.43506,2.1458685,1.0,Ground Pass,100.9,74.4,40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,2f932a54-19af-423d-86f7-3693b719e66f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17ce4a43-3433-426d-a2fd-3f04836efb59,178,1,00:04:03.068,4,3,42,Ball Receipt*,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,ac48ede8-3f2c-4adb-b1da-9657c488aef6,,11539,Adrián Embarba Blázquez,17,Right Wing,100.9,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e281980-3eb8-4a8b-b496-8acf453c42bf,179,1,00:04:03.068,4,3,43,Carry,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.50417,,17ce4a43-3433-426d-a2fd-3f04836efb59,,11539,Adrián Embarba Blázquez,17,Right Wing,100.9,74.4,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,d1ff947a-c821-42bf-b151-8ca7f7d27327,deea9fc4-8558-429e-8ccd-132d32068443,102.2,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deea9fc4-8558-429e-8ccd-132d32068443,180,1,00:04:05.164,4,5,17,Pressure,13,360,Rayo Vallecano,1,Regular Play,207,Valencia,0.687697,,4e281980-3eb8-4a8b-b496-8acf453c42bf,,27482,Aderllan Leandro de Jesus Santos,5,Left Center Back,15.1,14.4,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,d1ff947a-c821-42bf-b151-8ca7f7d27327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1ff947a-c821-42bf-b151-8ca7f7d27327,181,1,00:04:05.572,4,5,30,Pass,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.073494,,4e89e347-f546-4471-aa49-56cc91c91abc,,11539,Adrián Embarba Blázquez,17,Right Wing,102.2,66.6,6852.0,Jozabed Sánchez Ruiz,15.805062,0.66881216,1.0,Ground Pass,114.6,76.4,40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,deea9fc4-8558-429e-8ccd-132d32068443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e89e347-f546-4471-aa49-56cc91c91abc,182,1,00:04:07.646,4,7,42,Ball Receipt*,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,d1ff947a-c821-42bf-b151-8ca7f7d27327,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,114.6,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71af64fc-e17e-4bf9-a576-ac510e76766d,183,1,00:04:07.646,4,7,30,Pass,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.233619,,060be983-a88a-4c79-9cdd-6b7471cd384c,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,114.6,76.4,26685.0,Nicolás Ladislao Fedor Flores,34.31443,-1.6524855,3.0,High Pass,111.8,42.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c2f45ee-fd1e-44b7-b283-095df6bf5e05,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060be983-a88a-4c79-9cdd-6b7471cd384c,184,1,00:04:08.856,4,8,42,Ball Receipt*,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,71af64fc-e17e-4bf9-a576-ac510e76766d,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,111.8,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c2f45ee-fd1e-44b7-b283-095df6bf5e05,185,1,00:04:08.856,4,8,16,Shot,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.985188,,45b03b0e-722c-406d-84e9-005f3d356072,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,113.8,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1592442,120.0,36.2,,93.0,Normal,37.0,Head,87.0,Open Play,99.0,Post,104.9,32.3,4711.0,Pablo Hernández Domínguez,21.0,Left Wing,True,118.5,70.8,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,True,111.5,35.6,6663.0,Antonio Barragán Fernández,2.0,Right Back,False,114.2,47.8,3638.0,Shkodran Mustafi,3.0,Right Center Back,False,108.3,41.9,10037.0,Danilo Barbosa da Silva,13.0,Right Center Midfield,False,109.3,51.4,6595.0,Daniel Parejo Muñoz,10.0,Center Defensive Midfield,False,,,,,,,,,,,,,,,,,,,,3.0,71af64fc-e17e-4bf9-a576-ac510e76766d,118.7,41.8,3240.0,Mathew Ryan,1.0,Goalkeeper,False,116.5,56.7,7005.0,João Pedro Cavaco Cancelo,6.0,Left Back,False,118.2,62.6,27482.0,Aderllan Leandro de Jesus Santos,5.0,Left Center Back,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45b03b0e-722c-406d-84e9-005f3d356072,186,1,00:04:09.842,4,9,23,Goal Keeper,13,360,Rayo Vallecano,1,Regular Play,207,Valencia,0.0,,0c2f45ee-fd1e-44b7-b283-095df6bf5e05,,3240,Mathew Ryan,1,Goalkeeper,1.4,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,38.3,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beaf3f51-c619-4179-a190-c18e4a940c8a,187,1,00:04:10.821,4,10,30,Pass,13,360,Rayo Vallecano,1,Regular Play,207,Valencia,2.600107,,a5a21a00-2fbb-4a78-a470-287eb9c474e7,,6663,Antonio Barragán Fernández,2,Right Back,3.9,43.3,5718.0,Rodrigo Moreno Machado,30.946728,0.5171421,3.0,High Pass,30.8,58.6,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,f25a0d49-0396-4c0f-aafa-35212aebbc89,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f25a0d49-0396-4c0f-aafa-35212aebbc89,188,1,00:04:13.421,4,13,42,Ball Receipt*,13,360,Rayo Vallecano,1,Regular Play,207,Valencia,,,beaf3f51-c619-4179-a190-c18e4a940c8a,,5718,Rodrigo Moreno Machado,12,Right Midfield,29.8,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5a21a00-2fbb-4a78-a470-287eb9c474e7,189,1,00:04:13.421,4,13,30,Pass,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.298922,,52727674-1914-4e72-8e6b-8af14858f79a,,11298,José Ignacio Martínez García,6,Left Back,89.3,21.5,4711.0,Pablo Hernández Domínguez,9.596354,-0.9856839,2.0,Low Pass,94.6,13.5,38.0,Left Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,,beaf3f51-c619-4179-a190-c18e4a940c8a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52727674-1914-4e72-8e6b-8af14858f79a,190,1,00:04:14.720,4,14,42,Ball Receipt*,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,a5a21a00-2fbb-4a78-a470-287eb9c474e7,,4711,Pablo Hernández Domínguez,21,Left Wing,94.6,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90412f38-7366-43f2-8414-5197e38291ae,191,1,00:04:14.720,4,14,43,Carry,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.399601,,30ba13e6-3f2b-481f-9474-69552870d99d,,4711,Pablo Hernández Domínguez,21,Left Wing,94.6,13.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,52727674-1914-4e72-8e6b-8af14858f79a,f97a7c20-bd39-45f2-a589-3d354319e27f,92.2,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30ba13e6-3f2b-481f-9474-69552870d99d,192,1,00:04:15.039,4,15,17,Pressure,13,360,Rayo Vallecano,1,Regular Play,207,Valencia,1.117968,,90412f38-7366-43f2-8414-5197e38291ae,,5718,Rodrigo Moreno Machado,12,Right Midfield,26.9,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f97a7c20-bd39-45f2-a589-3d354319e27f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f97a7c20-bd39-45f2-a589-3d354319e27f,193,1,00:04:16.120,4,16,30,Pass,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.819691,,1a55a19b-7eb9-431b-9837-137580d7cc02,,4711,Pablo Hernández Domínguez,21,Left Wing,92.2,12.4,26848.0,Roberto Trashorras Gayoso,11.720068,2.5015044,1.0,Ground Pass,82.8,19.4,40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,30ba13e6-3f2b-481f-9474-69552870d99d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a55a19b-7eb9-431b-9837-137580d7cc02,194,1,00:04:16.940,4,16,42,Ball Receipt*,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f97a7c20-bd39-45f2-a589-3d354319e27f,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,82.8,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df0e03a6-5d2a-4761-b8af-8366aebafe3b,195,1,00:04:16.940,4,16,43,Carry,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.316447,,1a55a19b-7eb9-431b-9837-137580d7cc02,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,82.8,19.4,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,656b425a-db02-4ae6-a713-477b1a6cc778,fd635c1a-cf20-4ee4-85cd-563acbd1ea1d,82.6,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd635c1a-cf20-4ee4-85cd-563acbd1ea1d,196,1,00:04:17.861,4,17,17,Pressure,13,360,Rayo Vallecano,1,Regular Play,207,Valencia,0.559707,,656b425a-db02-4ae6-a713-477b1a6cc778,,10037,Danilo Barbosa da Silva,13,Right Center Midfield,34.0,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df0e03a6-5d2a-4761-b8af-8366aebafe3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656b425a-db02-4ae6-a713-477b1a6cc778,197,1,00:04:18.256,4,18,30,Pass,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.662563,,eb0dac2c-b914-417d-82f0-116320ff50e7,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,82.6,19.6,6852.0,Jozabed Sánchez Ruiz,46.955406,1.3211689,3.0,High Pass,94.2,65.1,40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,fd635c1a-cf20-4ee4-85cd-563acbd1ea1d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb0dac2c-b914-417d-82f0-116320ff50e7,198,1,00:04:20.919,4,20,42,Ball Receipt*,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,656b425a-db02-4ae6-a713-477b1a6cc778,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,94.2,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13fa76af-2ffc-4849-a058-34da29572742,199,1,00:04:20.919,4,20,43,Carry,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.680964,,108a7048-bfd4-403d-8169-d484244fe06f,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,94.2,65.1,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,d20c4170-2d73-49a6-8e1f-402aed456ced,eb0dac2c-b914-417d-82f0-116320ff50e7,91.8,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108a7048-bfd4-403d-8169-d484244fe06f,200,1,00:04:22.125,4,22,17,Pressure,13,360,Rayo Vallecano,1,Regular Play,207,Valencia,2.709757,,13fa76af-2ffc-4849-a058-34da29572742,,6594,Santiago Mina Lorenzo,16,Left Midfield,28.5,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d20c4170-2d73-49a6-8e1f-402aed456ced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d20c4170-2d73-49a6-8e1f-402aed456ced,201,1,00:04:23.599,4,23,38,Miscontrol,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,108a7048-bfd4-403d-8169-d484244fe06f,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,91.8,77.7,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6035319-6ac6-4d3c-b70d-0d38eac99ea7,221,1,00:04:59.186,4,59,10,Interception,15,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,47d181cb-0c6f-48a2-889c-c297bd593b9f,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,43.0,28.6,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,cc185ce8-5d23-479b-bd84-6b5d1c2db3a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80e3a002-82d7-4d3d-92e4-deb734c8ae34,222,1,00:04:59.186,4,59,43,Carry,15,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.299338,,47d181cb-0c6f-48a2-889c-c297bd593b9f,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,43.0,28.6,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,48a4727c-07bf-4bd7-807f-a4788df9df1c,965a339c-1ccf-42c6-b94b-4821e5773a8c,43.9,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6035319-6ac6-4d3c-b70d-0d38eac99ea7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
