id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,clearance,duel,dribble,ball_receipt,out,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,counterpress,interception,off_camera,ball_recovery,foul_committed,foul_won,bad_behaviour,block,50_50,miscontrol,substitution,related_events,location,goalkeeper,bad_behaviour_card_id,bad_behaviour_card_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,ball_recovery_recovery_failure,pass_switch,pass_inswinging,clearance_left_foot,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_body_part_id,goalkeeper_body_part_name,interception_outcome_id,interception_outcome_name,pass_cross,pass_aerial_won,foul_won_defensive,50_50_outcome_id,50_50_outcome_name,pass_outswinging,clearance_right_foot,foul_committed_card_id,foul_committed_card_name,shot_end_location_2,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_key_pass_id,dribble_overrun,dribble_nutmeg,player,position,related_events_4,pass_no_touch,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_advantage,foul_won_advantage,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,pass_goal_assist
39f50df0-5bfe-400c-b4f3-718a28a38935,1318,1,00:43:56.417,43,56,30,Pass,107,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.327395,,664ddebf-1807-4e5b-95a0-e06444d8c353,6914.0,Roberto Román Triguero,5.0,Left Center Back,27.4,0.1,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,6bbea4df-6716-42dc-97a5-5fcc8de29e05,,,,7900.0,Tiago Manuel Dias Correia,12.9062,0.03099782,3.0,High Pass,40.3,0.5,,,67.0,Throw-in,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664ddebf-1807-4e5b-95a0-e06444d8c353,1319,1,00:43:58.744,43,58,42,Ball Receipt*,107,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,39f50df0-5bfe-400c-b4f3-718a28a38935,7900.0,Tiago Manuel Dias Correia,8.0,Left Wing Back,37.2,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6bbea4df-6716-42dc-97a5-5fcc8de29e05,1320,1,00:43:58.744,43,58,2,Ball Recovery,107,360,Rayo Vallecano,4,From Throw In,216,Getafe,0.0,,39f50df0-5bfe-400c-b4f3-718a28a38935,6856.0,Carlos Martín Vigaray,2.0,Right Back,79.8,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c978f5b-a90a-4c85-af1f-3e1087f47463,1321,1,00:43:58.744,43,58,43,Carry,107,360,Rayo Vallecano,4,From Throw In,216,Getafe,1.540183,,233bb7ab-0eec-460e-a13f-a954e2bd3a48,6856.0,Carlos Martín Vigaray,2.0,Right Back,79.8,79.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bbea4df-6716-42dc-97a5-5fcc8de29e05,e5387d4d-4667-487b-863d-7c695c7ca5f2,83.2,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5387d4d-4667-487b-863d-7c695c7ca5f2,1322,1,00:43:59.605,43,59,17,Pressure,107,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.382709,,5c978f5b-a90a-4c85-af1f-3e1087f47463,7900.0,Tiago Manuel Dias Correia,8.0,Left Wing Back,37.2,1.1,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233bb7ab-0eec-460e-a13f-a954e2bd3a48,1323,1,00:44:00.284,44,0,3,Dispossessed,107,360,Rayo Vallecano,4,From Throw In,216,Getafe,0.0,,ab19a7fe-3bb1-40c8-8a13-44557689f2d4,6856.0,Carlos Martín Vigaray,2.0,Right Back,83.2,78.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab19a7fe-3bb1-40c8-8a13-44557689f2d4,1324,1,00:44:00.284,44,0,4,Duel,107,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,233bb7ab-0eec-460e-a13f-a954e2bd3a48,7900.0,Tiago Manuel Dias Correia,8.0,Left Wing Back,36.9,2.0,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8900649d-8c2b-448e-a873-d262a2aa3062,1325,1,00:44:00.627,44,0,30,Pass,107,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.206864,,7579f78a-9a2c-4e2a-bc10-5239576ec5ec,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,35.0,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,6.5253353,-0.26356387,1.0,Ground Pass,41.3,6.4,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d962a1fe-12a3-4394-b0f7-23594216f867,1326,1,00:44:01.556,44,1,17,Pressure,107,360,Rayo Vallecano,4,From Throw In,216,Getafe,0.967734,,39a97acb-3538-46a5-bba6-6b204a1cca42,6736.0,Álvaro Medrán Just,13.0,Right Center Midfield,78.4,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7579f78a-9a2c-4e2a-bc10-5239576ec5ec,fd26a4fc-eb1d-4042-99fa-88933cd8060a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7579f78a-9a2c-4e2a-bc10-5239576ec5ec,1327,1,00:44:01.834,44,1,42,Ball Receipt*,107,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,8900649d-8c2b-448e-a873-d262a2aa3062,11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,41.3,6.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d962a1fe-12a3-4394-b0f7-23594216f867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39a97acb-3538-46a5-bba6-6b204a1cca42,1328,1,00:44:01.834,44,1,43,Carry,107,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.619392,,7579f78a-9a2c-4e2a-bc10-5239576ec5ec,11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,41.3,6.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c51d943f-ecf3-44c2-846c-58a9ab2c9993,d962a1fe-12a3-4394-b0f7-23594216f867,42.6,4.8,,,,,,,,,,,,,fd26a4fc-eb1d-4042-99fa-88933cd8060a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c51d943f-ecf3-44c2-846c-58a9ab2c9993,1329,1,00:44:02.269,44,2,17,Pressure,107,360,Rayo Vallecano,4,From Throw In,216,Getafe,0.409108,,39a97acb-3538-46a5-bba6-6b204a1cca42,6856.0,Carlos Martín Vigaray,2.0,Right Back,78.7,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd26a4fc-eb1d-4042-99fa-88933cd8060a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd26a4fc-eb1d-4042-99fa-88933cd8060a,1330,1,00:44:02.453,44,2,30,Pass,107,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.619439,,396a084b-efe7-4682-849c-4ce5a3fd2184,11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,42.6,4.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5335fb89-8d02-489f-85f7-0ea8805891a1,c51d943f-ecf3-44c2-846c-58a9ab2c9993,,,7900.0,Tiago Manuel Dias Correia,3.5805027,-0.6267429,1.0,Ground Pass,45.5,2.7,40.0,Right Foot,,,d962a1fe-12a3-4394-b0f7-23594216f867,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396a084b-efe7-4682-849c-4ce5a3fd2184,1331,1,00:44:03.073,44,3,42,Ball Receipt*,107,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,fd26a4fc-eb1d-4042-99fa-88933cd8060a,7900.0,Tiago Manuel Dias Correia,8.0,Left Wing Back,46.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5335fb89-8d02-489f-85f7-0ea8805891a1,1332,1,00:44:03.073,44,3,2,Ball Recovery,107,360,Rayo Vallecano,4,From Throw In,216,Getafe,0.0,,fd26a4fc-eb1d-4042-99fa-88933cd8060a,27403.0,Santiago Vergini,3.0,Right Center Back,74.6,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b9ed2cf-70cc-47e3-86b6-d483fd63efb1,1333,1,00:44:03.073,44,3,43,Carry,107,360,Rayo Vallecano,4,From Throw In,216,Getafe,1.666557,,5335fb89-8d02-489f-85f7-0ea8805891a1,27403.0,Santiago Vergini,3.0,Right Center Back,74.6,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcf33aca-f307-4191-8967-7c323c50e53c,,77.6,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcf33aca-f307-4191-8967-7c323c50e53c,1334,1,00:44:04.739,44,4,30,Pass,107,360,Rayo Vallecano,4,From Throw In,216,Getafe,0.701391,,b89fc103-bdc1-46ed-a955-338f8af4253d,27403.0,Santiago Vergini,3.0,Right Center Back,77.6,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6720.0,Pablo Sarabia García,7.9511003,0.11343499,1.0,Ground Pass,85.5,80.0,40.0,Right Foot,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b89fc103-bdc1-46ed-a955-338f8af4253d,1335,1,00:44:05.441,44,5,42,Ball Receipt*,107,360,Rayo Vallecano,4,From Throw In,216,Getafe,,,dcf33aca-f307-4191-8967-7c323c50e53c,6720.0,Pablo Sarabia García,12.0,Right Midfield,85.5,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191296a3-2e9b-40c9-8af8-3dbf60068028,1336,1,00:44:25.169,44,25,30,Pass,108,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.30031,,abde0d84-8ded-4f20-94d7-2ffca62222d0,6914.0,Roberto Román Triguero,5.0,Left Center Back,47.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,11.610771,0.13824299,3.0,High Pass,59.1,1.7,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abde0d84-8ded-4f20-94d7-2ffca62222d0,1337,1,00:44:26.469,44,26,42,Ball Receipt*,108,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,191296a3-2e9b-40c9-8af8-3dbf60068028,7900.0,Tiago Manuel Dias Correia,8.0,Left Wing Back,59.1,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca304d79-fdf8-493e-bff9-be7978624a41,1338,1,00:44:26.469,44,26,30,Pass,108,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.936009,,514103ee-eced-4c6e-9237-5c38c114d977,7900.0,Tiago Manuel Dias Correia,8.0,Left Wing Back,59.1,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68b16f63-ca89-483f-89af-65ce73a39a5d,,,,11542.0,Javier Guerra Rodríguez,11.0421915,0.20982832,3.0,High Pass,69.9,4.0,37.0,Head,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
