id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,dribble,counterpress,duel,interception,foul_committed,off_camera,clearance,ball_recovery,out,goalkeeper,shot,foul_won,50_50,miscontrol,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_cross,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,related_events,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,pass_outswinging,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,ball_recovery_recovery_failure,related_events_3,pass_cut_back,pass_aerial_won,clearance_left_foot,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,pass_switch,50_50_outcome_id,50_50_outcome_name,dribble_nutmeg,dribble_overrun,foul_committed_card_id,foul_committed_card_name,pass_through_ball,clearance_right_foot,shot_first_time,player,position,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events_4,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate
b294a4eb-e660-41e0-bc21-a83f4f949fe5,1290,1,00:35:24.212,35,24,30,Pass,76,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.654564,,b16a5355-9424-4753-af29-5aa965929278,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,89.9,53.4,11298.0,José Ignacio Martínez García,11.2605505,0.9877198,1.0,Ground Pass,96.1,62.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971290bf-a722-46b8-93eb-3ba1d28628fa,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b16a5355-9424-4753-af29-5aa965929278,1291,1,00:35:24.866,35,24,42,Ball Receipt*,76,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,b294a4eb-e660-41e0-bc21-a83f4f949fe5,11298.0,José Ignacio Martínez García,2.0,Right Back,96.1,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf031b81-9148-45fd-98c0-ac0da8b8a43e,1292,1,00:35:24.866,35,24,43,Carry,76,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.096567,,971290bf-a722-46b8-93eb-3ba1d28628fa,11298.0,José Ignacio Martínez García,2.0,Right Back,96.1,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b16a5355-9424-4753-af29-5aa965929278,98.9,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971290bf-a722-46b8-93eb-3ba1d28628fa,1293,1,00:35:25.963,35,25,16,Shot,76,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.009911,,7417ccc1-0d32-460a-88ec-e122bf3a99c8,11298.0,José Ignacio Martínez García,2.0,Right Back,98.9,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039493613,120.0,31.6,0.2,b294a4eb-e660-41e0-bc21-a83f4f949fe5,93.0,Normal,98.0,Off T,,38.0,Left Foot,87.0,Open Play,78.8,59.7,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,True,102.4,29.5,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,True,97.0,37.6,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,True,103.3,40.6,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,True,91.6,55.1,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,True,83.4,60.9,6832.0,Rubén Castro Martín,24.0,Left Center Forward,False,98.8,23.1,26723.0,Álvaro Cejudo Carmona,12.0,Right Midfield,False,89.1,53.9,27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,False,94.5,53.6,5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,False,96.2,55.8,6873.0,Francisco Portillo Soler,16.0,Left Midfield,False,103.2,30.1,11634.0,Cristiano Piccini,2.0,Right Back,False,103.9,40.6,6872.0,Bruno González Cabrera,3.0,Right Center Back,False,102.6,48.4,27349.0,Heiko Westermann,5.0,Left Center Back,False,101.2,55.9,24132.0,Francisco Miguel Varela Martín,6.0,Left Back,False,116.3,41.3,6654.0,Antonio Adán Garrido,1.0,Goalkeeper,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7417ccc1-0d32-460a-88ec-e122bf3a99c8,1294,1,00:35:26.973,35,26,23,Goal Keeper,76,360,Rayo Vallecano,4,From Throw In,218,Real Betis,0.0,,971290bf-a722-46b8-93eb-3ba1d28628fa,6654.0,Antonio Adán Garrido,1.0,Goalkeeper,3.8,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,38.8,32.0,Shot Faced,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d61add2e-ca30-4fed-8e98-c75e7bf714c2,1301,1,00:36:18.297,36,18,30,Pass,78,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.763823,,ea98b159-7140-4136-bae7-b7010580bc71,26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,6.0,36.0,10727.0,Răzvan Dincă Raț,51.583817,-0.3051978,3.0,High Pass,55.2,20.5,40.0,Right Foot,63.0,Goal Kick,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea98b159-7140-4136-bae7-b7010580bc71,1302,1,00:36:20.061,36,20,42,Ball Receipt*,78,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,d61add2e-ca30-4fed-8e98-c75e7bf714c2,10727.0,Răzvan Dincă Raț,6.0,Left Back,55.2,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89c80352-a1dd-4851-91f7-58e1eff5ca73,1303,1,00:36:20.061,36,20,30,Pass,78,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.939974,,78eb81ab-aae9-4ac2-b5f3-0cd04026aa67,10727.0,Răzvan Dincă Raț,6.0,Left Back,55.2,20.5,6852.0,Jozabed Sánchez Ruiz,14.991331,1.2659218,3.0,High Pass,59.7,34.8,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78eb81ab-aae9-4ac2-b5f3-0cd04026aa67,1304,1,00:36:22.001,36,22,42,Ball Receipt*,78,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,89c80352-a1dd-4851-91f7-58e1eff5ca73,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,59.7,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3062655b-f8cc-4899-8bdd-ce999e9c391b,1305,1,00:36:22.001,36,22,43,Carry,78,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.412159,,6235370e-0d03-4060-bd04-5fb6d4721baf,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,59.7,34.8,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,78eb81ab-aae9-4ac2-b5f3-0cd04026aa67,71.7,28.6,bac1e2e3-71ec-4376-9b50-dffcdab9667f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bac1e2e3-71ec-4376-9b50-dffcdab9667f,1306,1,00:36:23.371,36,23,17,Pressure,78,360,Rayo Vallecano,7,From Goal Kick,218,Real Betis,0.180475,,3062655b-f8cc-4899-8bdd-ce999e9c391b,26723.0,Álvaro Cejudo Carmona,12.0,Right Midfield,52.2,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6235370e-0d03-4060-bd04-5fb6d4721baf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6235370e-0d03-4060-bd04-5fb6d4721baf,1307,1,00:36:23.413,36,23,30,Pass,78,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.7825,,47b25e3d-7317-4ec3-b5df-44adb2937894,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,71.7,28.6,11539.0,Adrián Embarba Blázquez,23.16139,-0.8434369,1.0,Ground Pass,87.1,11.3,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,bac1e2e3-71ec-4376-9b50-dffcdab9667f,,,e3d5f74d-3599-4d5e-a3ec-e17885ed4e92,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
049827a4-c4bd-40df-a2fc-a466964ffe02,1308,1,00:36:24.992,36,24,17,Pressure,78,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.70538,,47b25e3d-7317-4ec3-b5df-44adb2937894,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,85.6,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc60e0ed-6e32-43ca-bdc7-f693694d4947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3d5f74d-3599-4d5e-a3ec-e17885ed4e92,1309,1,00:36:25.195,36,25,42,Ball Receipt*,78,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,6235370e-0d03-4060-bd04-5fb6d4721baf,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,83.9,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47b25e3d-7317-4ec3-b5df-44adb2937894,1310,1,00:36:25.195,36,25,10,Interception,78,360,Rayo Vallecano,7,From Goal Kick,218,Real Betis,0.0,,049827a4-c4bd-40df-a2fc-a466964ffe02,11634.0,Cristiano Piccini,2.0,Right Back,33.0,68.8,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,6235370e-0d03-4060-bd04-5fb6d4721baf,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc60e0ed-6e32-43ca-bdc7-f693694d4947,1311,1,00:36:25.195,36,25,43,Carry,78,360,Rayo Vallecano,7,From Goal Kick,218,Real Betis,2.531696,,049827a4-c4bd-40df-a2fc-a466964ffe02,11634.0,Cristiano Piccini,2.0,Right Back,33.0,68.8,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,47b25e3d-7317-4ec3-b5df-44adb2937894,34.1,78.7,caf5c570-36a1-4561-8e54-ab320ff4822d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf5c570-36a1-4561-8e54-ab320ff4822d,1312,1,00:36:27.727,36,27,30,Pass,78,360,Rayo Vallecano,7,From Goal Kick,218,Real Betis,0.483686,,09ac16ca-f4b0-4803-a727-3b3219a84709,11634.0,Cristiano Piccini,2.0,Right Back,34.1,78.7,,,11.072489,-0.2931869,1.0,Ground Pass,44.7,75.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09ac16ca-f4b0-4803-a727-3b3219a84709,1313,1,00:36:28.211,36,28,2,Ball Recovery,78,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.0,,caf5c570-36a1-4561-8e54-ab320ff4822d,10727.0,Răzvan Dincă Raț,6.0,Left Back,75.4,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcaa4e7e-1e82-4774-b5e0-2889860ee642,1314,1,00:36:28.211,36,28,43,Carry,78,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.373634,,09ac16ca-f4b0-4803-a727-3b3219a84709,10727.0,Răzvan Dincă Raț,6.0,Left Back,75.4,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f523aaf9-3635-4fc5-8483-65e9aaa275a2,78.1,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
