id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,clearance,duel,dribble,ball_receipt,out,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,counterpress,interception,off_camera,ball_recovery,foul_committed,foul_won,bad_behaviour,block,50_50,miscontrol,substitution,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events,pass_type_id,pass_type_name,pass_cross,pass_switch,pass_miscommunication,dribble_overrun,pass_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,related_events_3,pass_through_ball,pass_technique_id,pass_technique_name,ball_recovery_recovery_failure,clearance_right_foot,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,related_events_4,bad_behaviour_card_id,bad_behaviour_card_name
2bfc3e7c-2355-4dc9-9a63-4a5a80c7807d,2189,2,00:28:09.407,73,9,43,Carry,164,360,Rayo Vallecano,1,Regular Play,216,Getafe,2.016872,,74da9cd7-d982-4f2c-b21a-c231d23081ba,6720.0,Pablo Sarabia García,12.0,Right Midfield,42.9,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e323da41-f95b-4e14-bcfd-a7107bcffe01,44.7,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74da9cd7-d982-4f2c-b21a-c231d23081ba,2190,2,00:28:11.424,73,11,30,Pass,164,360,Rayo Vallecano,1,Regular Play,216,Getafe,3.100562,,01b60ad5-d673-4442-9621-70c27a1c6689,6720.0,Pablo Sarabia García,12.0,Right Midfield,44.7,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24035.0,Álvaro Vázquez García,56.18897,-0.11773258,3.0,High Pass,100.5,64.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772a6687-618a-4f68-9523-0be4d21adb18,2191,2,00:28:14.233,73,14,17,Pressure,164,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.580266,,01b60ad5-d673-4442-9621-70c27a1c6689,18404.0,José Ángel Crespo Rincón,4.0,Center Back,24.6,16.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,02a33b09-e181-4811-99d2-6ff31dcdd1d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01b60ad5-d673-4442-9621-70c27a1c6689,2192,2,00:28:14.525,73,14,42,Ball Receipt*,164,360,Rayo Vallecano,1,Regular Play,216,Getafe,,,74da9cd7-d982-4f2c-b21a-c231d23081ba,24035.0,Álvaro Vázquez García,22.0,Right Center Forward,100.5,64.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772a6687-618a-4f68-9523-0be4d21adb18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02a33b09-e181-4811-99d2-6ff31dcdd1d6,2193,2,00:28:14.525,73,14,43,Carry,164,360,Rayo Vallecano,1,Regular Play,216,Getafe,0.339834,,01b60ad5-d673-4442-9621-70c27a1c6689,24035.0,Álvaro Vázquez García,22.0,Right Center Forward,100.5,64.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a5fac72-9bfc-4321-8e29-0a0685ab54ad,98.1,64.5,,,,,,,,,,,772a6687-618a-4f68-9523-0be4d21adb18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a5fac72-9bfc-4321-8e29-0a0685ab54ad,2194,2,00:28:14.864,73,14,3,Dispossessed,164,360,Rayo Vallecano,1,Regular Play,216,Getafe,0.0,,b91e39cf-5e31-438f-af9f-2154fab94669,24035.0,Álvaro Vázquez García,22.0,Right Center Forward,98.1,64.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b91e39cf-5e31-438f-af9f-2154fab94669,2195,2,00:28:14.864,73,14,4,Duel,164,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,5a5fac72-9bfc-4321-8e29-0a0685ab54ad,18404.0,José Ángel Crespo Rincón,4.0,Center Back,22.0,15.6,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7a260f9-3a2f-49a6-99fb-6202c4444a8a,2196,2,00:28:14.864,73,14,43,Carry,164,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.279119,,73858e14-e22c-470b-8293-639e62d35c0d,18404.0,José Ángel Crespo Rincón,4.0,Center Back,22.0,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b91e39cf-5e31-438f-af9f-2154fab94669,10.8,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73858e14-e22c-470b-8293-639e62d35c0d,2197,2,00:28:16.144,73,16,30,Pass,164,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.174134,,43de7fda-b330-4047-a78b-b57a09cc4fc6,18404.0,José Ángel Crespo Rincón,4.0,Center Back,10.8,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24255.0,Juan Carlos Martín Corral,22.663628,1.9791644,1.0,Ground Pass,1.8,35.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f137b758-ea52-4e8a-8e4f-4245b935aa37,2198,2,00:28:18.255,73,18,17,Pressure,164,360,Rayo Vallecano,1,Regular Play,216,Getafe,0.336132,,43de7fda-b330-4047-a78b-b57a09cc4fc6,24035.0,Álvaro Vázquez García,22.0,Right Center Forward,117.6,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccc5f450-a522-4527-b85d-0ca8e8a04f7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43de7fda-b330-4047-a78b-b57a09cc4fc6,2199,2,00:28:18.318,73,18,42,Ball Receipt*,164,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,73858e14-e22c-470b-8293-639e62d35c0d,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,1.8,35.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f137b758-ea52-4e8a-8e4f-4245b935aa37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccc5f450-a522-4527-b85d-0ca8e8a04f7a,2200,2,00:28:18.318,73,18,30,Pass,164,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.465708,,5b5d69ea-0c3d-4044-a2cb-c1145c2434e9,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,2.3,35.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d03fa658-2445-4c45-bc75-a41e7cb9a91d,,,18404.0,José Ángel Crespo Rincón,7.1112585,-1.5145178,3.0,High Pass,2.7,28.7,40.0,Right Foot,f137b758-ea52-4e8a-8e4f-4245b935aa37,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03fa658-2445-4c45-bc75-a41e7cb9a91d,2201,2,00:28:18.783,73,18,42,Ball Receipt*,164,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,ccc5f450-a522-4527-b85d-0ca8e8a04f7a,18404.0,José Ángel Crespo Rincón,4.0,Center Back,3.3,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b5d69ea-0c3d-4044-a2cb-c1145c2434e9,2202,2,00:28:18.783,73,18,10,Interception,164,360,Rayo Vallecano,1,Regular Play,216,Getafe,0.0,,ccc5f450-a522-4527-b85d-0ca8e8a04f7a,24035.0,Álvaro Vázquez García,22.0,Right Center Forward,117.4,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729c8a70-645f-4e25-9587-a5ca38fb3722,2203,2,00:28:21.232,73,21,6,Block,164,360,Rayo Vallecano,1,Regular Play,216,Getafe,0.0,,,26647.0,Henok Goitom,24.0,Left Center Forward,108.0,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57e53164-6202-4009-9ec4-ec0230af134c,2204,2,00:28:22.542,73,22,30,Pass,164,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.082669,,14dd8711-9c65-41f7-9127-e44d5fd21bb5,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,15.2,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18404.0,José Ángel Crespo Rincón,8.711487,-2.4130437,2.0,Low Pass,8.7,19.0,40.0,Right Foot,,,,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14dd8711-9c65-41f7-9127-e44d5fd21bb5,2205,2,00:28:23.624,73,23,42,Ball Receipt*,164,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,57e53164-6202-4009-9ec4-ec0230af134c,18404.0,José Ángel Crespo Rincón,4.0,Center Back,8.7,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02b35515-8b47-47b0-a48e-f43d5f7dd064,2206,2,00:28:23.624,73,23,43,Carry,164,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.341164,,14dd8711-9c65-41f7-9127-e44d5fd21bb5,18404.0,José Ángel Crespo Rincón,4.0,Center Back,8.7,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd2b3a8a-f904-45e7-a20a-ac132c87fcad,7.9,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd2b3a8a-f904-45e7-a20a-ac132c87fcad,2207,2,00:28:24.965,73,24,30,Pass,164,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.531718,,6668af6a-efa2-449c-8864-1a6d4ff9146d,18404.0,José Ángel Crespo Rincón,4.0,Center Back,7.9,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c914c03c-0cb5-4eed-a599-7137c9ddd736,,,7900.0,Tiago Manuel Dias Correia,44.57376,-0.27490985,3.0,High Pass,50.8,5.0,38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6668af6a-efa2-449c-8864-1a6d4ff9146d,2208,2,00:28:27.497,73,27,42,Ball Receipt*,164,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,fd2b3a8a-f904-45e7-a20a-ac132c87fcad,7900.0,Tiago Manuel Dias Correia,8.0,Left Wing Back,55.2,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c914c03c-0cb5-4eed-a599-7137c9ddd736,2209,2,00:28:27.497,73,27,30,Pass,164,360,Rayo Vallecano,1,Regular Play,216,Getafe,1.331937,,c0be8ac7-9168-4503-b158-6cdc9f59b1d3,6856.0,Carlos Martín Vigaray,2.0,Right Back,69.3,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd2b3a8a-f904-45e7-a20a-ac132c87fcad,,,,,15.163773,-2.013798,2.0,Low Pass,62.8,61.4,37.0,Head,,,,9.0,Incomplete,,,,,,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0be8ac7-9168-4503-b158-6cdc9f59b1d3,2210,2,00:28:28.829,73,28,2,Ball Recovery,164,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,c914c03c-0cb5-4eed-a599-7137c9ddd736,26685.0,Nicolás Ladislao Fedor Flores,24.0,Left Center Forward,57.3,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0b12629-98a3-4c09-80a8-36951ea22690,2211,2,00:28:28.829,73,28,43,Carry,164,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4.720275,,707b9250-27ff-4126-9252-5eb51cf704d6,26685.0,Nicolás Ladislao Fedor Flores,24.0,Left Center Forward,57.3,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0be8ac7-9168-4503-b158-6cdc9f59b1d3,57.2,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707b9250-27ff-4126-9252-5eb51cf704d6,2212,2,00:28:33.549,73,33,30,Pass,164,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.279076,,00f1aa54-c02f-4b74-bde8-ff0677eb9be5,26685.0,Nicolás Ladislao Fedor Flores,24.0,Left Center Forward,57.2,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,15.71528,3.0203948,1.0,Ground Pass,41.6,47.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00f1aa54-c02f-4b74-bde8-ff0677eb9be5,2213,2,00:28:34.828,73,34,42,Ball Receipt*,164,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,707b9250-27ff-4126-9252-5eb51cf704d6,6713.0,Diego Javier Llorente Ríos,9.0,Right Defensive Midfield,41.6,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5ae7483-113f-4282-99ac-0f463b9334e3,2214,2,00:28:34.828,73,34,30,Pass,164,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.323753,,5d718dfa-fcad-4f76-932b-7e78d9583bed,6713.0,Diego Javier Llorente Ríos,9.0,Right Defensive Midfield,41.6,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26607.0,José Raúl Baena Urdiales,15.787653,-0.83468556,1.0,Ground Pass,52.2,35.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d718dfa-fcad-4f76-932b-7e78d9583bed,2215,2,00:28:36.152,73,36,42,Ball Receipt*,164,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,c5ae7483-113f-4282-99ac-0f463b9334e3,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,52.2,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa16181b-7f3a-4dbf-86ef-8d486218b634,2216,2,00:28:36.152,73,36,43,Carry,164,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.208026,,41203a00-47dd-4d97-867d-2aa2a7fd0487,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,52.2,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d718dfa-fcad-4f76-932b-7e78d9583bed,53.3,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
