id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,interception,shot,counterpress,goalkeeper,under_pressure,foul_committed,foul_won,out,clearance,ball_recovery,off_camera,duel,dribble,block,substitution,bad_behaviour,pass,related_events,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,duel_type_id,duel_type_name,related_events_1,pass_aerial_won,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_3,duel_outcome_id,duel_outcome_name,pass_cross,interception_outcome_id,interception_outcome_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_inswinging,clearance_head,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_outswinging,shot_first_time,dribble_outcome_id,dribble_outcome_name,pass_switch,pass_goal_assist,shot_open_goal
c9853b45-b46f-443a-baae-e0d6fbc3c893,2265,2,00:15:55.621,60,55,4,Duel,142,360,Rayo Vallecano,1,Regular Play,221,Levante UD,0.0,,af6b0108-a080-4a7f-afa0-17556927548e,27122,Simão Mate,10,Center Defensive Midfield,52.6,16.1,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af6b0108-a080-4a7f-afa0-17556927548e,2266,2,00:15:55.621,60,55,30,Pass,142,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.940174,,1a9d7e73-55eb-43ca-9f23-0bf4fefdbc78,11542,Javier Guerra Rodríguez,23,Center Forward,67.5,64.0,26685.0,Nicolás Ladislao Fedor Flores,17.64001,-0.97493225,2.0,Low Pass,77.4,49.4,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,35e32ca0-cbb8-48c2-8790-86dbd30f4ac3,True,,,c9853b45-b46f-443a-baae-e0d6fbc3c893,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7854c59-3dc7-4c98-bfc2-7fe50937a46f,2267,2,00:15:57.325,60,57,17,Pressure,142,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.440158,,1a9d7e73-55eb-43ca-9f23-0bf4fefdbc78,26685,Nicolás Ladislao Fedor Flores,13,Right Center Midfield,73.9,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35e32ca0-cbb8-48c2-8790-86dbd30f4ac3,2268,2,00:15:57.561,60,57,42,Ball Receipt*,142,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,af6b0108-a080-4a7f-afa0-17556927548e,26685,Nicolás Ladislao Fedor Flores,13,Right Center Midfield,76.0,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a9d7e73-55eb-43ca-9f23-0bf4fefdbc78,2269,2,00:15:57.561,60,57,30,Pass,142,360,Rayo Vallecano,1,Regular Play,221,Levante UD,2.292455,,02916e74-13e6-4210-9498-17606709b35e,26012,David Navarro Pedrós,5,Left Center Back,42.7,30.7,25134.0,Deyverson Brum Silva Acosta,37.727577,-0.08226076,3.0,High Pass,80.3,27.6,40.0,Right Foot,66.0,Recovery,,,,,,,True,,,,,,,,,,,,,,,,,,,02f1555d-bda7-48a6-871b-cc04ab1d5d73,,,,af6b0108-a080-4a7f-afa0-17556927548e,9.0,Incomplete,,,e7854c59-3dc7-4c98-bfc2-7fe50937a46f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02f1555d-bda7-48a6-871b-cc04ab1d5d73,2270,2,00:15:59.853,60,59,42,Ball Receipt*,142,360,Rayo Vallecano,1,Regular Play,221,Levante UD,,,1a9d7e73-55eb-43ca-9f23-0bf4fefdbc78,25134,Deyverson Brum Silva Acosta,23,Center Forward,87.4,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02916e74-13e6-4210-9498-17606709b35e,2271,2,00:15:59.853,60,59,30,Pass,142,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.971521,,1a9d7e73-55eb-43ca-9f23-0bf4fefdbc78,27144,Antonio Amaya Carazo,3,Right Center Back,39.8,52.5,,,20.527542,1.1006129,3.0,High Pass,49.1,70.8,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,2f5f9f41-4f0b-4812-82d9-7772f4686f2b,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f5f9f41-4f0b-4812-82d9-7772f4686f2b,2272,2,00:16:01.825,61,1,2,Ball Recovery,142,360,Rayo Vallecano,1,Regular Play,221,Levante UD,0.0,,02916e74-13e6-4210-9498-17606709b35e,23943,Rubén García Santos,16,Left Midfield,71.0,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733d14a1-c1b1-44fa-a17b-f25f79941826,2273,2,00:16:01.825,61,1,43,Carry,142,360,Rayo Vallecano,1,Regular Play,221,Levante UD,0.876055,,20e3c8e6-74b2-4bbb-94e6-0f65c5bca617,23943,Rubén García Santos,16,Left Midfield,71.0,9.3,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,2f5f9f41-4f0b-4812-82d9-7772f4686f2b,,71.7,9.3,87c76e9d-a38e-46f4-a56d-d23a70784898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87c76e9d-a38e-46f4-a56d-d23a70784898,2274,2,00:16:01.912,61,1,17,Pressure,142,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.789206,,20e3c8e6-74b2-4bbb-94e6-0f65c5bca617,6852,Jozabed Sánchez Ruiz,15,Left Center Midfield,49.1,70.8,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,733d14a1-c1b1-44fa-a17b-f25f79941826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20e3c8e6-74b2-4bbb-94e6-0f65c5bca617,2275,2,00:16:02.701,61,2,3,Dispossessed,142,360,Rayo Vallecano,1,Regular Play,221,Levante UD,0.0,,3c818dbc-1333-4e8c-86b0-381c4854d1ea,23943,Rubén García Santos,16,Left Midfield,71.7,9.3,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,87c76e9d-a38e-46f4-a56d-d23a70784898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c818dbc-1333-4e8c-86b0-381c4854d1ea,2276,2,00:16:02.701,61,2,4,Duel,142,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,20e3c8e6-74b2-4bbb-94e6-0f65c5bca617,6852,Jozabed Sánchez Ruiz,15,Left Center Midfield,48.4,70.8,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ada96cb0-99fb-4115-8f4f-d3321ddde355,2277,2,00:16:03.513,61,3,2,Ball Recovery,142,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,24138,Joaquín José Marín Ruiz,2,Right Back,40.5,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab5a03d7-e6b0-4a0a-8c72-3ae9cf8f149f,2278,2,00:16:03.513,61,3,43,Carry,142,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.552031,,4dfde5c4-fcde-4e49-98b8-273de0be7352,24138,Joaquín José Marín Ruiz,2,Right Back,40.5,69.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,ada96cb0-99fb-4115-8f4f-d3321ddde355,,39.5,74.2,b24ba360-4a10-4431-93ac-42be07c4030b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b24ba360-4a10-4431-93ac-42be07c4030b,2279,2,00:16:03.693,61,3,17,Pressure,142,360,Rayo Vallecano,1,Regular Play,221,Levante UD,0.972232,,4dfde5c4-fcde-4e49-98b8-273de0be7352,23943,Rubén García Santos,16,Left Midfield,80.3,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab5a03d7-e6b0-4a0a-8c72-3ae9cf8f149f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4dfde5c4-fcde-4e49-98b8-273de0be7352,2280,2,00:16:04.065,61,4,38,Miscontrol,142,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,b24ba360-4a10-4431-93ac-42be07c4030b,24138,Joaquín José Marín Ruiz,2,Right Back,39.5,74.2,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5c77556-020a-47ff-b9be-4b5d546eeb9f,2296,2,00:16:34.339,61,34,30,Pass,144,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.588728,,7514f549-5e73-4c3d-aa82-d379167b9782,11298,José Ignacio Martínez García,6,Left Back,59.6,19.3,6852.0,Jozabed Sánchez Ruiz,15.920113,0.59322906,3.0,High Pass,72.8,28.2,,,66.0,Recovery,,,,,,,True,,,,,,,,,,,,,,,,,,,87618e91-249f-47ca-96ea-07ef5942e7d7,True,,,f8050398-de30-4785-928d-5049e140008b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7514f549-5e73-4c3d-aa82-d379167b9782,2297,2,00:16:35.928,61,35,42,Ball Receipt*,144,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,c5c77556-020a-47ff-b9be-4b5d546eeb9f,6852,Jozabed Sánchez Ruiz,15,Left Center Midfield,72.8,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ac06339-a289-4483-9ac8-93ba63e865cc,2298,2,00:16:35.928,61,35,43,Carry,144,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.849361,,7514f549-5e73-4c3d-aa82-d379167b9782,6852,Jozabed Sánchez Ruiz,15,Left Center Midfield,72.8,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d8aa703-47d8-4678-9f56-bdd554b13df6,,64.8,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d8aa703-47d8-4678-9f56-bdd554b13df6,2299,2,00:16:37.777,61,37,30,Pass,144,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.807814,,53ddde89-e374-4f7a-bde9-14db85362d95,6852,Jozabed Sánchez Ruiz,15,Left Center Midfield,64.8,25.8,26685.0,Nicolás Ladislao Fedor Flores,10.781466,-0.7066142,1.0,Ground Pass,73.0,18.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53ddde89-e374-4f7a-bde9-14db85362d95,2300,2,00:16:38.585,61,38,42,Ball Receipt*,144,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,8d8aa703-47d8-4678-9f56-bdd554b13df6,26685,Nicolás Ladislao Fedor Flores,13,Right Center Midfield,73.0,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69308d22-df24-4b5b-bdab-92f2a11d9ff8,2301,2,00:16:38.585,61,38,43,Carry,144,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.29926,,53ddde89-e374-4f7a-bde9-14db85362d95,26685,Nicolás Ladislao Fedor Flores,13,Right Center Midfield,73.0,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e836e580-8aef-4e72-9896-65bcd6b3d9ed,,73.0,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e836e580-8aef-4e72-9896-65bcd6b3d9ed,2302,2,00:16:38.884,61,38,30,Pass,144,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.074058,,be15002a-a011-416d-ae8a-9dd1ddc8a9f7,26685,Nicolás Ladislao Fedor Flores,13,Right Center Midfield,73.0,18.8,11298.0,José Ignacio Martínez García,10.690183,-2.8375916,1.0,Ground Pass,62.8,15.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be15002a-a011-416d-ae8a-9dd1ddc8a9f7,2303,2,00:16:39.958,61,39,42,Ball Receipt*,144,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,e836e580-8aef-4e72-9896-65bcd6b3d9ed,11298,José Ignacio Martínez García,6,Left Back,62.8,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6242c2cc-83ea-4284-8b10-a11be04321e4,2304,2,00:16:39.958,61,39,43,Carry,144,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.99102,,ac4cbc0b-e212-49ec-b934-2eb08bd5cda3,11298,José Ignacio Martínez García,6,Left Back,62.8,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be15002a-a011-416d-ae8a-9dd1ddc8a9f7,,62.8,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac4cbc0b-e212-49ec-b934-2eb08bd5cda3,2305,2,00:16:40.949,61,40,30,Pass,144,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.97834,,77e42fc5-8f3a-4ba9-8ee7-dee735e8b6c6,11298,José Ignacio Martínez García,6,Left Back,62.8,15.3,7900.0,Tiago Manuel Dias Correia,16.917742,-0.7394055,1.0,Ground Pass,75.3,3.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77e42fc5-8f3a-4ba9-8ee7-dee735e8b6c6,2306,2,00:16:41.928,61,41,42,Ball Receipt*,144,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,ac4cbc0b-e212-49ec-b934-2eb08bd5cda3,7900,Tiago Manuel Dias Correia,16,Left Midfield,75.3,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
