id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,duel,ball_recovery,ball_receipt,clearance,out,foul_won,foul_committed,counterpress,interception,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,substitution,miscontrol,bad_behaviour,player_off,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,goalkeeper,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_recipient_id,pass_recipient_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_left_foot,pass_aerial_won,duel_type_id,duel_type_name,pass_cross,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,dribble_outcome_id,dribble_outcome_name,related_events_3,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,ball_recovery_recovery_failure,dribble_overrun,pass_switch,clearance_right_foot,foul_committed_advantage,foul_won_advantage,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,clearance_aerial_won,foul_committed_card_id,foul_committed_card_name,dribble_no_touch,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,player_off_permanent,player,position
a4e0fb4d-7421-4391-b937-461eec24b273,2201,2,00:28:20.183,73,20,10,Interception,167,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,b64d9b72-dfc5-4e90-8726-e2ea2433fb47,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,23.4,35.6,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ab93d13-8d50-445c-b326-4ada0dfd89a1,2202,2,00:28:20.183,73,20,43,Carry,167,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,6.089768,,a4e0fb4d-7421-4391-b937-461eec24b273,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,23.4,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6bcbdc4-cfcb-4a2a-b321-035df60d3996,79.2,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6bcbdc4-cfcb-4a2a-b321-035df60d3996,2203,2,00:28:26.272,73,26,30,Pass,167,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.237344,,edc2e008-fe3c-4e92-91e7-a6b761f80022,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,79.2,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,22.779816,-0.8164441,1.0,Ground Pass,94.8,8.9,40.0,Right Foot,,,,,,,,,7900.0,Tiago Manuel Dias Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edc2e008-fe3c-4e92-91e7-a6b761f80022,2204,2,00:28:27.510,73,27,42,Ball Receipt*,167,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,d6bcbdc4-cfcb-4a2a-b321-035df60d3996,,7900.0,Tiago Manuel Dias Correia,6.0,Left Back,94.8,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5a90f99-a26f-4626-bcbe-bcc723373679,2205,2,00:28:27.510,73,27,43,Carry,167,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.165063,,edc2e008-fe3c-4e92-91e7-a6b761f80022,,7900.0,Tiago Manuel Dias Correia,6.0,Left Back,94.8,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1b0278a-1ee7-4d91-abe2-68c3d86cd300,109.7,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1b0278a-1ee7-4d91-abe2-68c3d86cd300,2206,2,00:28:29.675,73,29,30,Pass,167,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.075016,,20a3c73e-e5ba-4c10-b44d-923a5283e131,,7900.0,Tiago Manuel Dias Correia,6.0,Left Back,109.7,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,9.708244,1.2457885,2.0,Low Pass,112.8,16.7,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20a3c73e-e5ba-4c10-b44d-923a5283e131,2207,2,00:28:29.750,73,29,6,Block,167,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.0,,f1b0278a-1ee7-4d91-abe2-68c3d86cd300,,6672.0,Jorge Andújar Moreno,2.0,Right Back,7.3,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3ccc03b-ed1c-4ffd-a335-4e433949bab2,2208,2,00:28:32.795,73,32,2,Ball Recovery,167,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,,26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,100.0,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3525496b-b6d5-4744-8c19-ef9a2c94d15f,2209,2,00:28:34.436,73,34,9,Clearance,167,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.0,,,,27483.0,Benoît Trémoulinas,6.0,Left Back,13.7,27.9,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77300516-bd92-45ae-ab44-33e9c2b8d84e,2210,2,00:28:42.926,73,42,30,Pass,168,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.572468,,e7f49a25-a5af-4ad6-bdcb-92609df499f3,,6914.0,Roberto Román Triguero,2.0,Right Back,81.3,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.645374,-2.1305327,2.0,Low Pass,71.4,64.2,,,67.0,Throw-in,,,,,,,26848.0,Roberto Trashorras Gayoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7f49a25-a5af-4ad6-bdcb-92609df499f3,2211,2,00:28:44.499,73,44,42,Ball Receipt*,168,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,77300516-bd92-45ae-ab44-33e9c2b8d84e,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,71.4,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecbeee2a-5a6b-4b9d-8095-8e981bd1a4b2,2212,2,00:28:44.499,73,44,43,Carry,168,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.263178,,96550990-5273-4001-8c3d-69e4ea69ef54,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,71.4,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7f49a25-a5af-4ad6-bdcb-92609df499f3,71.1,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96550990-5273-4001-8c3d-69e4ea69ef54,2213,2,00:28:45.762,73,45,30,Pass,168,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.756559,,6eca187d-5fe8-4285-90e6-3849bab26176,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,71.1,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,9.433981,-0.3686959,1.0,Ground Pass,79.9,60.2,40.0,Right Foot,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6eca187d-5fe8-4285-90e6-3849bab26176,2214,2,00:28:46.518,73,46,42,Ball Receipt*,168,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,96550990-5273-4001-8c3d-69e4ea69ef54,,6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,79.9,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee871efb-e153-493e-92ca-b37f1921be98,2215,2,00:28:46.518,73,46,43,Carry,168,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.503898,,6e2a9379-47b5-4fe1-91cf-80af2935c8d9,,6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,79.9,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6eca187d-5fe8-4285-90e6-3849bab26176,81.3,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e2a9379-47b5-4fe1-91cf-80af2935c8d9,2216,2,00:28:50.022,73,50,30,Pass,168,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.863713,,54023127-d6b6-4d58-b8d5-35297ea5ea23,,6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,81.3,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,9.326307,1.6459235,1.0,Ground Pass,80.6,69.5,40.0,Right Foot,,,,,,,,,11539.0,Adrián Embarba Blázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54023127-d6b6-4d58-b8d5-35297ea5ea23,2217,2,00:28:50.886,73,50,42,Ball Receipt*,168,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,6e2a9379-47b5-4fe1-91cf-80af2935c8d9,,11539.0,Adrián Embarba Blázquez,12.0,Right Midfield,80.6,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05e7024c-1389-4fa8-ac2c-fec80fb62461,2218,2,00:28:50.886,73,50,43,Carry,168,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.882122,,54023127-d6b6-4d58-b8d5-35297ea5ea23,,11539.0,Adrián Embarba Blázquez,12.0,Right Midfield,80.6,69.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5cef8f2-971f-48a1-871e-d7801684008c,83.9,71.6,cf7918a0-f69e-4377-90d1-8ef4e8ece711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5cef8f2-971f-48a1-871e-d7801684008c,2219,2,00:28:52.031,73,52,17,Pressure,168,360,Rayo Vallecano,4,From Throw In,213,Sevilla,1.69726,,05e7024c-1389-4fa8-ac2c-fec80fb62461,,5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,33.3,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf7918a0-f69e-4377-90d1-8ef4e8ece711,2220,2,00:28:53.768,73,53,30,Pass,168,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.28457,,6d8672c9-5521-49ba-b019-e7dc113561fc,,11539.0,Adrián Embarba Blázquez,12.0,Right Midfield,83.9,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,15.206906,-2.6926498,1.0,Ground Pass,70.2,65.0,38.0,Left Foot,,,,,,,,,26848.0,Roberto Trashorras Gayoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d8672c9-5521-49ba-b019-e7dc113561fc,2221,2,00:28:55.053,73,55,42,Ball Receipt*,168,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,cf7918a0-f69e-4377-90d1-8ef4e8ece711,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,70.2,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5d812c0-2c3a-4719-a519-ae4a4ae5620d,2222,2,00:28:55.053,73,55,43,Carry,168,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.221456,,6d8672c9-5521-49ba-b019-e7dc113561fc,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,70.2,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b19e286-9cc5-4574-a5ae-99c855f52bf4,70.9,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b19e286-9cc5-4574-a5ae-99c855f52bf4,2223,2,00:28:56.274,73,56,30,Pass,168,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.765838,,192f1a4a-5d62-4b02-8c2e-87934aa6856a,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,70.9,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,37.969727,-1.7588947,1.0,Ground Pass,63.8,26.9,40.0,Right Foot,,,,,,,,,6713.0,Diego Javier Llorente Ríos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192f1a4a-5d62-4b02-8c2e-87934aa6856a,2224,2,00:28:58.040,73,58,42,Ball Receipt*,168,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,8b19e286-9cc5-4574-a5ae-99c855f52bf4,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,63.8,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9629ad82-867e-40a4-acce-f0a3d85ff878,2225,2,00:28:58.040,73,58,43,Carry,168,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.305285,,192f1a4a-5d62-4b02-8c2e-87934aa6856a,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,63.8,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47335f5b-a3e7-4ee5-9e51-e2bd11db4b55,64.3,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47335f5b-a3e7-4ee5-9e51-e2bd11db4b55,2226,2,00:29:00.345,74,0,30,Pass,168,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.453816,,e8380907-2c91-4739-8e90-c368e21ea979,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,64.3,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,26.65802,-0.96406543,1.0,Ground Pass,79.5,4.0,40.0,Right Foot,,,,,,,,,7900.0,Tiago Manuel Dias Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8380907-2c91-4739-8e90-c368e21ea979,2227,2,00:29:01.799,74,1,42,Ball Receipt*,168,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,47335f5b-a3e7-4ee5-9e51-e2bd11db4b55,,7900.0,Tiago Manuel Dias Correia,6.0,Left Back,79.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9550fc0-8859-423c-a11d-23f1dff6c302,2228,2,00:29:01.799,74,1,43,Carry,168,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.871452,,2e8788ab-11ec-4f39-a9c3-2e50849dddf9,,7900.0,Tiago Manuel Dias Correia,6.0,Left Back,79.5,4.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c27430eb-acbd-43ef-adea-7bb821e9c0a6,84.9,5.4,e8380907-2c91-4739-8e90-c368e21ea979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c27430eb-acbd-43ef-adea-7bb821e9c0a6,2229,2,00:29:04.135,74,4,17,Pressure,168,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.197844,,a9550fc0-8859-423c-a11d-23f1dff6c302,,6841.0,Víctor Machín Pérez,17.0,Right Wing,35.5,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78ce90a5-2c6d-4f50-8b93-cbdb63606628,2230,2,00:29:04.671,74,4,39,Dribbled Past,168,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.0,,2e8788ab-11ec-4f39-a9c3-2e50849dddf9,,6841.0,Víctor Machín Pérez,17.0,Right Wing,35.2,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
