id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,out,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,off_camera,miscontrol,block,clearance,foul_won,50_50,foul_committed,substitution,bad_behaviour,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_2,foul_won_defensive,interception_outcome_id,interception_outcome_name,related_events,ball_recovery_recovery_failure,related_events_3,pass_aerial_won,duel_type_id,duel_type_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_inswinging,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_end_location_2,shot_key_pass_id,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,pass_switch,goalkeeper_body_part_id,goalkeeper_body_part_name,dribble_outcome_id,dribble_outcome_name
3869b86e-b729-4de0-8a31-4f2835841f13,649,1,00:15:56.941,15,56,30,Pass,36,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.659145,,4fc6132f-eed3-438e-977d-171c248c1ecc,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,21.6,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27144.0,Antonio Amaya Carazo,19.36311,2.101473,1.0,Ground Pass,11.8,69.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fc6132f-eed3-438e-977d-171c248c1ecc,650,1,00:15:58.600,15,58,42,Ball Receipt*,36,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,3869b86e-b729-4de0-8a31-4f2835841f13,27144,Antonio Amaya Carazo,3,Right Center Back,11.8,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c46e9c1f-037b-4817-9e83-a1c8f2c6ef13,651,1,00:15:58.600,15,58,30,Pass,36,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.773155,,22f5a88d-9e03-4c23-ab64-4ad848ab804c,27144,Antonio Amaya Carazo,3,Right Center Back,12.0,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,12.445883,-1.4175361,1.0,Ground Pass,13.9,57.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22f5a88d-9e03-4c23-ab64-4ad848ab804c,652,1,00:15:59.373,15,59,42,Ball Receipt*,36,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,c46e9c1f-037b-4817-9e83-a1c8f2c6ef13,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,13.9,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0775ecab-e8c0-4930-88f3-e2e4783fdd4f,653,1,00:15:59.373,15,59,43,Carry,36,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.572191,,22f5a88d-9e03-4c23-ab64-4ad848ab804c,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,13.9,57.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843fad2a-3ca2-4775-bb1a-527ea0445c19,13.1,63.1,,,,,c8410134-2b20-4b4b-9074-20a2f7a28676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8410134-2b20-4b4b-9074-20a2f7a28676,654,1,00:16:00.461,16,0,17,Pressure,36,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.544699,,0775ecab-e8c0-4930-88f3-e2e4783fdd4f,5456,Mateo Kovačić,13,Right Center Midfield,102.6,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843fad2a-3ca2-4775-bb1a-527ea0445c19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843fad2a-3ca2-4775-bb1a-527ea0445c19,655,1,00:16:00.945,16,0,30,Pass,36,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.753026,,68f27003-e5b3-4f6b-ba39-0012efb46b7a,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,13.1,63.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,11539.0,Adrián Embarba Blázquez,34.085186,0.20084779,3.0,High Pass,46.5,69.9,40.0,Right Foot,,,,6c45b7b6-d90d-49f2-9a73-9ea7ed7e5924,,,9.0,Incomplete,,,c8410134-2b20-4b4b-9074-20a2f7a28676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c45b7b6-d90d-49f2-9a73-9ea7ed7e5924,656,1,00:16:02.698,16,2,42,Ball Receipt*,36,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,843fad2a-3ca2-4775-bb1a-527ea0445c19,11539,Adrián Embarba Blázquez,17,Right Wing,52.8,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94386458-763e-4104-a8ff-46f9f1559d4d,672,1,00:16:47.451,16,47,30,Pass,38,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.350106,,3b6a8a03-0746-40f3-ae94-e4f8f550b56d,24255,Juan Carlos Martín Corral,1,Goalkeeper,14.4,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,55.092106,-0.5018094,2.0,Low Pass,62.7,30.1,38.0,Left Foot,62.0,Free Kick,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b6a8a03-0746-40f3-ae94-e4f8f550b56d,673,1,00:16:47.801,16,47,42,Ball Receipt*,38,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,94386458-763e-4104-a8ff-46f9f1559d4d,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,62.5,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f762a4c-bfd7-4357-90ca-1a744df91da4,674,1,00:16:47.801,16,47,22,Foul Committed,38,360,Rayo Vallecano,3,From Free Kick,220,Real Madrid,0.0,,ebd70042-3780-4443-9b77-6fda27dc798a,20016,Kléper Laveran Lima Ferreira,3,Right Center Back,57.2,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebd70042-3780-4443-9b77-6fda27dc798a,675,1,00:16:47.801,16,47,21,Foul Won,38,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,5f762a4c-bfd7-4357-90ca-1a744df91da4,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,62.9,29.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb652d16-5021-4a06-9a8e-f5f4ec8c3cb7,676,1,00:17:08.422,17,8,30,Pass,39,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.988482,,843a78ce-46f9-40aa-8503-b83a42d0c5bb,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,62.5,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,8.649278,1.3847382,1.0,Ground Pass,64.1,38.2,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843a78ce-46f9-40aa-8503-b83a42d0c5bb,677,1,00:17:09.410,17,9,42,Ball Receipt*,39,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,cb652d16-5021-4a06-9a8e-f5f4ec8c3cb7,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,64.1,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1be55569-5016-435b-af1a-6812492fcb53,678,1,00:17:09.410,17,9,43,Carry,39,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.007779001,,843a78ce-46f9-40aa-8503-b83a42d0c5bb,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,64.1,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff390a14-aa0a-4d7e-b292-9c17675fd7da,62.8,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff390a14-aa0a-4d7e-b292-9c17675fd7da,679,1,00:17:09.418,17,9,30,Pass,39,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.966085,,2bb17651-0ec8-4d66-92d2-91cdeeca36d9,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,62.8,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,10.647065,-2.0596488,1.0,Ground Pass,57.8,28.2,40.0,Right Foot,,,,c64e91b5-b1c7-4ac5-a85e-430cae89d185,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c64e91b5-b1c7-4ac5-a85e-430cae89d185,680,1,00:17:10.384,17,10,42,Ball Receipt*,39,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,ff390a14-aa0a-4d7e-b292-9c17675fd7da,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,56.4,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bb17651-0ec8-4d66-92d2-91cdeeca36d9,681,1,00:17:10.384,17,10,10,Interception,39,360,Rayo Vallecano,3,From Free Kick,220,Real Madrid,0.0,,ff390a14-aa0a-4d7e-b292-9c17675fd7da,4926,Francisco Román Alarcón Suárez,15,Left Center Midfield,62.3,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352957a-ff28-4972-a57c-92b8257e8480,682,1,00:17:10.742,17,10,17,Pressure,39,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.716804,,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,55.6,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8c8a394-440b-4ac9-9a75-c20fc1033c17,683,1,00:17:11.499,17,11,2,Ball Recovery,39,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,55.3,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9aaa03b-0eff-4cba-852c-cf2b70677f3f,684,1,00:17:12.570,17,12,30,Pass,39,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.915264,,77ac3680-f03b-4d26-a255-173c730fe58d,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,55.0,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27144.0,Antonio Amaya Carazo,18.613167,2.3143938,1.0,Ground Pass,42.4,45.0,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77ac3680-f03b-4d26-a255-173c730fe58d,685,1,00:17:14.486,17,14,42,Ball Receipt*,39,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,c9aaa03b-0eff-4cba-852c-cf2b70677f3f,27144,Antonio Amaya Carazo,3,Right Center Back,42.4,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c72f7b4-683f-49df-ae87-9b9d3cbc4a67,686,1,00:17:14.486,17,14,43,Carry,39,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.719998,,77ac3680-f03b-4d26-a255-173c730fe58d,27144,Antonio Amaya Carazo,3,Right Center Back,42.4,45.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99fd8922-f02c-4c69-ba1e-6d8c729df227,41.0,44.2,,,,,bb5aab7a-5452-4897-bb99-351c7f945e67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb5aab7a-5452-4897-bb99-351c7f945e67,687,1,00:17:14.683,17,14,17,Pressure,39,360,Rayo Vallecano,3,From Free Kick,220,Real Madrid,0.669822,,4c72f7b4-683f-49df-ae87-9b9d3cbc4a67,19677,Karim Benzema,23,Center Forward,75.5,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99fd8922-f02c-4c69-ba1e-6d8c729df227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99fd8922-f02c-4c69-ba1e-6d8c729df227,688,1,00:17:15.206,17,15,30,Pass,39,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.581988,,32f1910d-23de-483c-b251-d561ed0b3967,27144,Antonio Amaya Carazo,3,Right Center Back,41.0,44.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,24255.0,Juan Carlos Martín Corral,26.000193,-3.1377466,1.0,Ground Pass,15.0,44.1,40.0,Right Foot,,,,bb5aab7a-5452-4897-bb99-351c7f945e67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6f627b5-5ae9-4bb5-8933-12e9ffa7b274,689,1,00:17:17.330,17,17,17,Pressure,39,360,Rayo Vallecano,3,From Free Kick,220,Real Madrid,0.801859,,2779c9c7-b34a-435a-8874-c2c252124b4e,19677,Karim Benzema,23,Center Forward,94.3,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32f1910d-23de-483c-b251-d561ed0b3967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32f1910d-23de-483c-b251-d561ed0b3967,690,1,00:17:17.787,17,17,42,Ball Receipt*,39,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,99fd8922-f02c-4c69-ba1e-6d8c729df227,24255,Juan Carlos Martín Corral,1,Goalkeeper,15.0,44.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6f627b5-5ae9-4bb5-8933-12e9ffa7b274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
