id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,ball_receipt,under_pressure,duel,out,clearance,carry,dribble,counterpress,foul_won,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,interception,shot,50_50,foul_committed,miscontrol,substitution,ball_recovery,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events,pass_aerial_won,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,foul_committed_card_id,foul_committed_card_name,pass_switch,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,clearance_head,clearance_right_foot,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_end_location_2,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_advantage,foul_won_advantage,pass_cross,foul_won_defensive,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,pass_cut_back,shot_first_time,pass_goal_assist,shot_open_goal
35349a01-78d0-45c9-a138-62c067b35ae2,1253,1,00:41:04.865,41,4,42,Ball Receipt*,101,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,e292c8df-7fdf-4a0e-88fc-be6a699b65d2,,23761,Alhassane Bangoura,17,Right Wing,100.9,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17a5d8a8-350d-4028-81ad-c8e25bc3c589,1254,1,00:41:04.865,41,4,10,Interception,101,360,Rayo Vallecano,3,From Free Kick,214,Espanyol,0.0,,e292c8df-7fdf-4a0e-88fc-be6a699b65d2,,4741,Juan Rafael Fuentes Hernández,6,Left Back,18.9,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83458e0b-9066-44c5-9805-91b090b5642f,1255,1,00:41:12.652,41,12,30,Pass,102,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.81569,,3febe292-441d-4014-a8be-16b71e2c003e,,6914,Roberto Román Triguero,2,Right Back,91.5,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,26.181864,-2.9494405,2.0,Low Pass,65.8,75.0,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3febe292-441d-4014-a8be-16b71e2c003e,1256,1,00:41:15.468,41,15,42,Ball Receipt*,102,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,83458e0b-9066-44c5-9805-91b090b5642f,,6713,Diego Javier Llorente Ríos,3,Right Center Back,65.8,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de6303d2-3070-480a-b0e3-5e5e45d35f75,1257,1,00:41:15.468,41,15,43,Carry,102,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.893765,,1893142d-6f49-49d4-875e-fdd6cb5e5614,,6713,Diego Javier Llorente Ríos,3,Right Center Back,65.8,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3febe292-441d-4014-a8be-16b71e2c003e,63.3,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893142d-6f49-49d4-875e-fdd6cb5e5614,1258,1,00:41:16.362,41,16,30,Pass,102,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.990406,,b6ea2c99-44c3-47ab-818f-245fb5bbe51f,,6713,Diego Javier Llorente Ríos,3,Right Center Back,63.3,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,32.097507,-2.292264,1.0,Ground Pass,42.1,49.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6ea2c99-44c3-47ab-818f-245fb5bbe51f,1259,1,00:41:18.352,41,18,42,Ball Receipt*,102,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,1893142d-6f49-49d4-875e-fdd6cb5e5614,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,42.1,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16bf7cdd-ab46-47a3-8463-8f58074435f1,1260,1,00:41:18.352,41,18,43,Carry,102,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.963769,,6ce407d5-c3da-4bf0-9bff-4b99181ddea1,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,42.1,49.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a472953c-3574-48ca-9eab-04be02fd8dfe,39.4,49.2,b6ea2c99-44c3-47ab-818f-245fb5bbe51f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a472953c-3574-48ca-9eab-04be02fd8dfe,1261,1,00:41:19.926,41,19,17,Pressure,102,360,Rayo Vallecano,4,From Throw In,214,Espanyol,0.334427,,16bf7cdd-ab46-47a3-8463-8f58074435f1,,5719,Marco Asensio Willemsen,19,Center Attacking Midfield,76.0,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ce407d5-c3da-4bf0-9bff-4b99181ddea1,1262,1,00:41:20.316,41,20,30,Pass,102,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,7.542642,,bdc0660e-dffb-470d-87eb-5937fd42592d,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,39.4,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.47605,0.34284085,3.0,High Pass,108.6,73.9,40.0,Right Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65c33c54-c9d8-455e-be56-9ca67f0aa851,1263,1,00:41:27.573,41,27,17,Pressure,102,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.331728,,bdc0660e-dffb-470d-87eb-5937fd42592d,,11542,Javier Guerra Rodríguez,23,Center Forward,108.3,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdc0660e-dffb-470d-87eb-5937fd42592d,1264,1,00:41:27.858,41,27,30,Pass,102,360,Rayo Vallecano,4,From Throw In,214,Espanyol,0.085819,,52005f29-ad80-48ab-a0e2-518ac7da6cc5,,4741,Juan Rafael Fuentes Hernández,6,Left Back,11.5,6.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1.3341664,1.3439975,1.0,Ground Pass,11.8,7.5,38.0,Left Foot,66.0,Recovery,,65c33c54-c9d8-455e-be56-9ca67f0aa851,,,6ce407d5-c3da-4bf0-9bff-4b99181ddea1,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52005f29-ad80-48ab-a0e2-518ac7da6cc5,1265,1,00:41:27.944,41,27,6,Block,102,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,bdc0660e-dffb-470d-87eb-5937fd42592d,,11542,Javier Guerra Rodríguez,23,Center Forward,108.3,72.6,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2ad058c-a551-4790-994f-ebc1b304106c,1268,1,00:41:45.270,41,45,2,Ball Recovery,104,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,d25c04a3-76f4-4762-a3b7-bb68bb2a57af,,6713,Diego Javier Llorente Ríos,3,Right Center Back,73.5,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72755c39-37d2-47c2-ba04-0d147747ef84,1269,1,00:41:45.270,41,45,43,Carry,104,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.539399,,bca759e9-3c14-44cc-b0d8-3232f02ac6f6,,6713,Diego Javier Llorente Ríos,3,Right Center Back,73.5,69.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2ad058c-a551-4790-994f-ebc1b304106c,80.8,67.1,e930b5c0-0af8-4f47-9be6-bc14de0a5d34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bca759e9-3c14-44cc-b0d8-3232f02ac6f6,1270,1,00:41:45.582,41,45,17,Pressure,104,360,Rayo Vallecano,1,Regular Play,214,Espanyol,0.178924,,72755c39-37d2-47c2-ba04-0d147747ef84,,7781,Felipe Salvador Caicedo Corozo,23,Center Forward,40.3,8.5,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e930b5c0-0af8-4f47-9be6-bc14de0a5d34,1271,1,00:41:45.810,41,45,30,Pass,104,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.913579,,c2e175d9-1247-4fc8-9248-33b5fcd3f998,,6713,Diego Javier Llorente Ríos,3,Right Center Back,80.8,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.668768,0.21018259,3.0,High Pass,88.3,68.7,40.0,Right Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2e175d9-1247-4fc8-9248-33b5fcd3f998,1272,1,00:41:47.723,41,47,30,Pass,104,360,Rayo Vallecano,1,Regular Play,214,Espanyol,0.878219,,263b7fbf-e72a-4594-a3d6-8205620cefda,,18407,José Alberto Cañas Ruiz Herrera,11,Left Defensive Midfield,31.8,11.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,9.837174,-0.2992463,2.0,Low Pass,41.2,8.5,,,66.0,Recovery,,bb631c4b-012b-4feb-99a8-fbf081faa6a5,,,e930b5c0-0af8-4f47-9be6-bc14de0a5d34,9.0,Incomplete,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263b7fbf-e72a-4594-a3d6-8205620cefda,1273,1,00:41:47.723,41,47,4,Duel,104,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,c2e175d9-1247-4fc8-9248-33b5fcd3f998,,23761,Alhassane Bangoura,17,Right Wing,88.3,68.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb631c4b-012b-4feb-99a8-fbf081faa6a5,1274,1,00:41:48.602,41,48,30,Pass,104,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.418898,,c2e175d9-1247-4fc8-9248-33b5fcd3f998,,6914,Roberto Román Triguero,2,Right Back,78.9,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.264748,-0.4879254,2.0,Low Pass,96.8,62.1,40.0,Right Foot,66.0,Recovery,,ce89759a-ff6d-42c5-aa35-76a57eda72f6,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce89759a-ff6d-42c5-aa35-76a57eda72f6,1275,1,00:41:50.020,41,50,9,Clearance,104,360,Rayo Vallecano,1,Regular Play,214,Espanyol,0.0,,bb631c4b-012b-4feb-99a8-fbf081faa6a5,,16456,Enzo Pablo Roco Roco,5,Left Center Back,23.3,18.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f60edbbf-4e86-42bb-aabb-c6b2e9bf1723,1276,1,00:41:54.094,41,54,30,Pass,104,360,Rayo Vallecano,1,Regular Play,214,Espanyol,1.30857,,c8efa374-093e-4791-93ae-248da61f70ee,,7781,Felipe Salvador Caicedo Corozo,23,Center Forward,55.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,5719.0,Marco Asensio Willemsen,16.501211,0.84113437,2.0,Low Pass,66.5,14.8,38.0,Left Foot,66.0,Recovery,,f9fc5425-f8c2-4524-93b9-d7ba78d0f189,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8efa374-093e-4791-93ae-248da61f70ee,1277,1,00:41:55.403,41,55,42,Ball Receipt*,104,360,Rayo Vallecano,1,Regular Play,214,Espanyol,,,f60edbbf-4e86-42bb-aabb-c6b2e9bf1723,,5719,Marco Asensio Willemsen,19,Center Attacking Midfield,59.2,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9fc5425-f8c2-4524-93b9-d7ba78d0f189,1278,1,00:41:55.403,41,55,30,Pass,104,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.775714,,32a76c13-6c5a-4bf2-8405-db5e95c44695,,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,53.6,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,9246.0,Patrick Ebert,51.12387,-0.78401506,3.0,High Pass,89.8,29.2,40.0,Right Foot,66.0,Recovery,,ab17ea35-bdd3-4341-acef-b2d39daa1db6,,,f60edbbf-4e86-42bb-aabb-c6b2e9bf1723,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32a76c13-6c5a-4bf2-8405-db5e95c44695,1279,1,00:41:58.179,41,58,42,Ball Receipt*,104,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f9fc5425-f8c2-4524-93b9-d7ba78d0f189,,9246,Patrick Ebert,21,Left Wing,89.3,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1bf0bb9-a77e-4335-9109-d3628b8dab2c,1280,1,00:41:58.179,41,58,4,Duel,104,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,ab17ea35-bdd3-4341-acef-b2d39daa1db6,,9246,Patrick Ebert,21,Left Wing,89.8,29.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab17ea35-bdd3-4341-acef-b2d39daa1db6,1281,1,00:41:58.179,41,58,9,Clearance,104,360,Rayo Vallecano,1,Regular Play,214,Espanyol,0.0,,e1bf0bb9-a77e-4335-9109-d3628b8dab2c,,6709,Anaitz Arbilla Zabala,2,Right Back,30.3,50.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9fc5425-f8c2-4524-93b9-d7ba78d0f189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
