id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,off_camera,dribble,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,counterpress,duel,clearance,out,interception,ball_recovery,miscontrol,foul_committed,foul_won,block,substitution,injury_stoppage,related_events_1,related_events_2,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_aerial_won,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,related_events,related_events_3,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_cross,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,ball_recovery_recovery_failure,player,position,location
a69fa2a8-ca47-43ee-a224-c8861579ff0e,3330,2,00:41:19.586,86,19,30,Pass,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.171378,,bd6a7ea4-cbaf-4952-95db-4eddb6473f0b,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,12.9,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,23.846174,-1.1747149,1.0,Ground Pass,22.1,15.8,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,
bd6a7ea4-cbaf-4952-95db-4eddb6473f0b,3331,2,00:41:20.757,86,20,42,Ball Receipt*,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,a69fa2a8-ca47-43ee-a224-c8861579ff0e,6852.0,Jozabed Sánchez Ruiz,3.0,Right Center Back,22.1,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614c2a1f-fae3-419c-95bf-5672ea81bf27,3332,2,00:41:20.757,86,20,43,Carry,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.978279,,2802bca8-7897-4862-a649-2d8843a0b0d8,6852.0,Jozabed Sánchez Ruiz,3.0,Right Center Back,22.1,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd6a7ea4-cbaf-4952-95db-4eddb6473f0b,,,,,,,,,,,,,,21.9,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2802bca8-7897-4862-a649-2d8843a0b0d8,3333,2,00:41:21.736,86,21,30,Pass,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.986011,,972146e9-10a2-499b-b1aa-71a3d635856c,6852.0,Jozabed Sánchez Ruiz,3.0,Right Center Back,21.9,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24255.0,Juan Carlos Martín Corral,17.348488,2.409206,1.0,Ground Pass,9.0,29.5,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,
972146e9-10a2-499b-b1aa-71a3d635856c,3334,2,00:41:23.722,86,23,42,Ball Receipt*,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,2802bca8-7897-4862-a649-2d8843a0b0d8,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,9.0,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbcc2641-2816-4df0-a19d-13896e92fc25,3335,2,00:41:23.722,86,23,43,Carry,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.037979,,2201a17b-a2c5-42bb-b64f-5762259c2b40,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,9.0,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,972146e9-10a2-499b-b1aa-71a3d635856c,,,,,,,,,,,,,,10.3,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2201a17b-a2c5-42bb-b64f-5762259c2b40,3336,2,00:41:24.760,86,24,30,Pass,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.638854,,01a418e7-1fff-415d-9d9f-e4d9f25efa95,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,10.3,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,26.108427,0.7501824,1.0,Ground Pass,29.4,48.1,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,
01a418e7-1fff-415d-9d9f-e4d9f25efa95,3337,2,00:41:26.399,86,26,42,Ball Receipt*,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,2201a17b-a2c5-42bb-b64f-5762259c2b40,6852.0,Jozabed Sánchez Ruiz,3.0,Right Center Back,29.4,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90000ffa-822b-4ab0-8ffb-b6e28b5b75e2,3338,2,00:41:26.399,86,26,43,Carry,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.069481,,01a418e7-1fff-415d-9d9f-e4d9f25efa95,6852.0,Jozabed Sánchez Ruiz,3.0,Right Center Back,29.4,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,62fb5ae8-1ade-458c-9187-2294a66ba68f,,,,,,,,,,,,,,27.2,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,
62fb5ae8-1ade-458c-9187-2294a66ba68f,3339,2,00:41:26.468,86,26,30,Pass,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.703586,,3e845471-c391-442c-be12-23c09c034360,6852.0,Jozabed Sánchez Ruiz,3.0,Right Center Back,27.2,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27144.0,Antonio Amaya Carazo,13.892444,2.0988708,1.0,Ground Pass,20.2,62.2,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,
3e845471-c391-442c-be12-23c09c034360,3340,2,00:41:28.172,86,28,42,Ball Receipt*,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,62fb5ae8-1ade-458c-9187-2294a66ba68f,27144.0,Antonio Amaya Carazo,5.0,Left Center Back,20.2,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac43ae15-5b2b-4c40-9ea0-77393fce32b1,3341,2,00:41:28.172,86,28,43,Carry,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.919997,,04f13fa9-928e-4d8d-82e8-f76dc6bad75e,27144.0,Antonio Amaya Carazo,5.0,Left Center Back,20.2,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e845471-c391-442c-be12-23c09c034360,,,,,,,,,,,,,,20.4,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,
04f13fa9-928e-4d8d-82e8-f76dc6bad75e,3342,2,00:41:29.092,86,29,30,Pass,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.614098,,dd2d336e-2b4f-48ef-9bdd-ab111e21707e,27144.0,Antonio Amaya Carazo,5.0,Left Center Back,20.4,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24138.0,Joaquín José Marín Ruiz,17.54138,0.271252,1.0,Ground Pass,37.3,71.2,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,
dd2d336e-2b4f-48ef-9bdd-ab111e21707e,3343,2,00:41:30.706,86,30,42,Ball Receipt*,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,04f13fa9-928e-4d8d-82e8-f76dc6bad75e,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,37.3,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0382287-8872-45c7-9101-9172e6d20faf,3344,2,00:41:30.706,86,30,43,Carry,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.159141,,b819d00d-7929-4ee4-ad62-faa5c0205847,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,37.3,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd2d336e-2b4f-48ef-9bdd-ab111e21707e,,,,,,,,,,,,,,37.3,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,
b819d00d-7929-4ee4-ad62-faa5c0205847,3345,2,00:41:30.865,86,30,30,Pass,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.660625,,a7c6a8f6-455a-4341-aadd-da41431a1f88,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,37.3,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4711.0,Pablo Hernández Domínguez,20.9571,-0.41241044,1.0,Ground Pass,56.5,62.8,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,
a7c6a8f6-455a-4341-aadd-da41431a1f88,3346,2,00:41:32.526,86,32,42,Ball Receipt*,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,b819d00d-7929-4ee4-ad62-faa5c0205847,4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,56.5,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217419a4-4f8a-4d36-a105-bbecf50924fb,3347,2,00:41:32.526,86,32,43,Carry,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.850777,,a7c6a8f6-455a-4341-aadd-da41431a1f88,4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,56.5,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1c4756e-cae0-431b-9f3b-6546aba43e89,,,,,,,,,,,,,,55.5,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,
f1c4756e-cae0-431b-9f3b-6546aba43e89,3348,2,00:41:34.376,86,34,30,Pass,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.945109,,43281c51-e23a-45f2-b1bc-66ec63775f03,4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,55.5,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,16.512419,-1.0719329,1.0,Ground Pass,63.4,41.0,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,
43281c51-e23a-45f2-b1bc-66ec63775f03,3349,2,00:41:36.321,86,36,42,Ball Receipt*,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f1c4756e-cae0-431b-9f3b-6546aba43e89,11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,63.4,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41a59a20-6b24-4f32-8674-830e617cab9b,3350,2,00:41:36.321,86,36,43,Carry,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.053359002,,43281c51-e23a-45f2-b1bc-66ec63775f03,11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,63.4,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8496d3f-803e-4076-b9a6-31e6824905f6,,,,,,,,,,,,,,67.9,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
f8496d3f-803e-4076-b9a6-31e6824905f6,3351,2,00:41:36.375,86,36,30,Pass,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.746219,,7c972797-2c29-4a80-bfd1-c0a46471d2c7,11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,67.9,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26685.0,Nicolás Ladislao Fedor Flores,38.122173,-0.8931877,1.0,Ground Pass,91.8,5.3,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,
7c972797-2c29-4a80-bfd1-c0a46471d2c7,3352,2,00:41:39.121,86,39,42,Ball Receipt*,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f8496d3f-803e-4076-b9a6-31e6824905f6,26685.0,Nicolás Ladislao Fedor Flores,16.0,Left Midfield,91.8,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0128c130-7feb-48f4-893d-dd95c21e3e19,3353,2,00:41:39.121,86,39,43,Carry,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.250036,,3d721ff2-91b5-4796-a3a8-80b70ff84fe5,26685.0,Nicolás Ladislao Fedor Flores,16.0,Left Midfield,91.8,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c972797-2c29-4a80-bfd1-c0a46471d2c7,,,,,,,,,,,,,,90.8,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,
3d721ff2-91b5-4796-a3a8-80b70ff84fe5,3354,2,00:41:40.371,86,40,30,Pass,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.645308,,4610baf6-20c6-4e46-885b-0508ee65e34a,26685.0,Nicolás Ladislao Fedor Flores,16.0,Left Midfield,90.8,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26690.0,Alberto Mateus Contreiras Gonçalves,42.576637,1.0976952,3.0,High Pass,110.2,45.3,,,,,,,40.0,Right Foot,77.0,Unknown,,,,,,,,,,True,,,,,,,,,,,,
4610baf6-20c6-4e46-885b-0508ee65e34a,3355,2,00:41:42.016,86,42,42,Ball Receipt*,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,3d721ff2-91b5-4796-a3a8-80b70ff84fe5,26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,111.9,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,
3de9de26-9932-46a9-8fa3-5e2ca6f3df36,3356,2,00:41:42.016,86,42,22,Foul Committed,218,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,50f8591e-c3da-48db-a365-51e65e4c4480,26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,111.1,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50f8591e-c3da-48db-a365-51e65e4c4480,3357,2,00:41:42.016,86,42,21,Foul Won,218,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.0,,3de9de26-9932-46a9-8fa3-5e2ca6f3df36,6752.0,Víctor Ruíz Torre,5.0,Left Center Back,9.0,34.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
34630099-8864-4587-a895-d86244cfc71b,3405,2,00:44:31.689,89,31,30,Pass,222,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,3.453075,,601c15e0-d1f8-4edb-aead-3f0203a8d81a,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,6.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26690.0,Alberto Mateus Contreiras Gonçalves,74.07139,-0.41109627,3.0,High Pass,73.9,6.4,,63.0,Goal Kick,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,
601c15e0-d1f8-4edb-aead-3f0203a8d81a,3406,2,00:44:35.143,89,35,42,Ball Receipt*,222,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,34630099-8864-4587-a895-d86244cfc71b,26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,73.9,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d53da9eb-e5dc-4cbe-ac62-9031ae3c711d,3407,2,00:44:35.143,89,35,4,Duel,222,360,Rayo Vallecano,7,From Goal Kick,222,Villarreal,0.0,,f29f6798-e00f-45ec-b385-5cabbcc59f7e,6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,47.1,72.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,
f29f6798-e00f-45ec-b385-5cabbcc59f7e,3408,2,00:44:35.143,89,35,30,Pass,222,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.59521,,3e9b6b3a-7b37-4f6e-8901-d301da61ea4c,26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,73.0,7.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,d53da9eb-e5dc-4cbe-ac62-9031ae3c711d,,,,8.372574,0.51173884,3.0,High Pass,80.3,11.9,True,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,
d62be928-1598-4b73-8304-f39d5c424867,3409,2,00:44:36.738,89,36,4,Duel,222,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.0,,3e9b6b3a-7b37-4f6e-8901-d301da61ea4c,26685.0,Nicolás Ladislao Fedor Flores,16.0,Left Midfield,80.3,11.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,
efa13bed-0027-4c7f-be7c-eae7e89f9324,3417,2,00:44:40.149,89,40,4,Duel,224,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,32b64f77-949c-4d19-b712-c18b78bdf89b,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,69.4,13.0,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,11.0,Tackle,,,,,,,,,,,,,,,,,,
b0f58f7e-82ef-44b4-9a7c-3682ba1c62dd,3418,2,00:44:40.149,89,40,43,Carry,224,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.188403,,2ad58aaa-64ed-4928-a5df-db240d74090d,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,69.4,13.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,d74e0675-9006-4ad7-82a4-beb38853d6d3,efa13bed-0027-4c7f-be7c-eae7e89f9324,,,,,,,,,,,,,70.4,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2ad58aaa-64ed-4928-a5df-db240d74090d,3419,2,00:44:40.338,89,40,39,Dribbled Past,224,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.0,,b0f58f7e-82ef-44b4-9a7c-3682ba1c62dd,6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,49.7,72.3,,,,,,,,,,,,,,,,True,,,,,,,,,,,,d74e0675-9006-4ad7-82a4-beb38853d6d3,e46fb4d8-a0ea-4585-8fce-2cbcb8805fbf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d74e0675-9006-4ad7-82a4-beb38853d6d3,3420,2,00:44:40.338,89,40,14,Dribble,224,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,2ad58aaa-64ed-4928-a5df-db240d74090d,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,70.4,7.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,
e46fb4d8-a0ea-4585-8fce-2cbcb8805fbf,3421,2,00:44:40.338,89,40,43,Carry,224,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.585606,,2ad58aaa-64ed-4928-a5df-db240d74090d,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,70.4,7.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,76c4204f-782c-4338-abb5-30fffb18ce59,8fcea678-e77a-4e83-9a58-e98a0ab17b39,,,,,,,,,,,,,77.1,7.0,,,,,,,,,,d74e0675-9006-4ad7-82a4-beb38853d6d3,,,,,,,,,,,,,,,,
76c4204f-782c-4338-abb5-30fffb18ce59,3422,2,00:44:41.171,89,41,17,Pressure,224,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.482076,,e46fb4d8-a0ea-4585-8fce-2cbcb8805fbf,6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,47.3,66.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f62cbdd-bd3b-4d37-890d-1d9cd6b2c435,3423,2,00:44:41.923,89,41,22,Foul Committed,224,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.0,,8fcea678-e77a-4e83-9a58-e98a0ab17b39,6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,43.0,73.1,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fcea678-e77a-4e83-9a58-e98a0ab17b39,3424,2,00:44:41.923,89,41,21,Foul Won,224,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,0f62cbdd-bd3b-4d37-890d-1d9cd6b2c435,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,77.1,7.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6a8a7c9-31af-4ea3-92be-6d9eca0b0648,3425,2,00:45:21.016,90,21,30,Pass,225,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.358467,,2ad01d32-a692-48d3-85ee-2c4917635919,6914.0,Roberto Román Triguero,6.0,Left Back,75.8,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,10.084146,1.4415213,1.0,Ground Pass,77.1,14.9,,62.0,Free Kick,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,
2ad01d32-a692-48d3-85ee-2c4917635919,3426,2,00:45:22.374,90,22,42,Ball Receipt*,225,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,a6a8a7c9-31af-4ea3-92be-6d9eca0b0648,6852.0,Jozabed Sánchez Ruiz,3.0,Right Center Back,77.1,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880706d8-a506-4aea-9e39-5b4b8fde42e0,3427,2,00:45:22.374,90,22,43,Carry,225,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.529345,,2ad01d32-a692-48d3-85ee-2c4917635919,6852.0,Jozabed Sánchez Ruiz,3.0,Right Center Back,77.1,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4ba47d5-7198-4ecd-a89b-4ceead3748a1,,,,,,,,,,,,,,77.1,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,
c4ba47d5-7198-4ecd-a89b-4ceead3748a1,3428,2,00:45:22.904,90,22,30,Pass,225,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.234059,,e763c640-55c6-434b-b716-e6e38842062a,6852.0,Jozabed Sánchez Ruiz,3.0,Right Center Back,77.1,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,9.780082,-1.2910922,1.0,Ground Pass,79.8,5.7,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,
e763c640-55c6-434b-b716-e6e38842062a,3429,2,00:45:24.138,90,24,42,Ball Receipt*,225,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,c4ba47d5-7198-4ecd-a89b-4ceead3748a1,6914.0,Roberto Román Triguero,6.0,Left Back,79.8,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80b0adc5-929e-4e92-9410-341abeefbdcc,3430,2,00:45:24.138,90,24,43,Carry,225,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.957501,,15f9baf8-b542-49fa-b642-95c7fa0acf1f,6914.0,Roberto Román Triguero,6.0,Left Back,79.8,5.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,c910da9f-2906-448f-a2c9-28c30137616d,e763c640-55c6-434b-b716-e6e38842062a,,,,,,,,,,,,,90.1,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,
15f9baf8-b542-49fa-b642-95c7fa0acf1f,3431,2,00:45:24.840,90,24,17,Pressure,225,360,Rayo Vallecano,3,From Free Kick,222,Villarreal,0.57563,,80b0adc5-929e-4e92-9410-341abeefbdcc,6761.0,Leonardo Carrilho Baptistão,22.0,Right Center Forward,34.7,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c910da9f-2906-448f-a2c9-28c30137616d,3432,2,00:45:26.095,90,26,3,Dispossessed,225,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,3de64ec0-4a91-4413-9c6d-b6e6b95f41a6,6914.0,Roberto Román Triguero,6.0,Left Back,90.1,5.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3de64ec0-4a91-4413-9c6d-b6e6b95f41a6,3433,2,00:45:26.095,90,26,4,Duel,225,360,Rayo Vallecano,3,From Free Kick,222,Villarreal,0.0,,c910da9f-2906-448f-a2c9-28c30137616d,6761.0,Leonardo Carrilho Baptistão,22.0,Right Center Forward,30.0,74.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,11.0,Tackle,,,,,,,,,,,,,,,,,,
60cbdcc4-2d32-450b-9f1e-a52e9b348b4d,3434,2,00:45:42.325,90,42,30,Pass,226,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.096732,,b8922084-9c58-486f-adf7-08acf0c8d6e4,6914.0,Roberto Román Triguero,6.0,Left Back,94.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,13.370116,0.38328415,2.0,Low Pass,107.2,5.1,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad437390-0b89-4655-85d8-c1b969fb4263,3435,2,00:45:43.052,90,43,17,Pressure,226,360,Rayo Vallecano,4,From Throw In,222,Villarreal,1.235584,,,6357.0,Jonathan dos Santos Ramírez,12.0,Right Midfield,8.4,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8922084-9c58-486f-adf7-08acf0c8d6e4,3436,2,00:45:44.422,90,44,42,Ball Receipt*,226,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,60cbdcc4-2d32-450b-9f1e-a52e9b348b4d,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,107.2,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
