id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,off_camera,duel,interception,goalkeeper,clearance,foul_won,counterpress,out,dribble,ball_recovery,miscontrol,foul_committed,shot,block,substitution,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_2,related_events,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,foul_won_defensive,pass_switch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,clearance_head,clearance_aerial_won,related_events_3,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_technique_id,pass_technique_name,pass_outswinging,clearance_left_foot,ball_recovery_recovery_failure,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name
58889077-843c-4b6c-95b0-184f034b21a8,36,1,00:00:28.699,0,28,42,Ball Receipt*,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,d8266fbf-0f70-4cda-a79e-985a6bf04920,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,56.0,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600d210-83bf-4aa4-8579-ca20686d3fee,37,1,00:00:28.699,0,28,43,Carry,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.519996,,58889077-843c-4b6c-95b0-184f034b21a8,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,56.0,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3daa198-0a77-4581-8fde-bac58bd0a673,63.2,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3daa198-0a77-4581-8fde-bac58bd0a673,38,1,00:00:31.219,0,31,30,Pass,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.739447,,6b8b61aa-c69a-4d90-a05b-32bc588a5649,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,63.2,9.2,26848.0,Roberto Trashorras Gayoso,9.928243,2.0299394,1.0,Ground Pass,58.8,18.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b8b61aa-c69a-4d90-a05b-32bc588a5649,39,1,00:00:31.958,0,31,42,Ball Receipt*,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,c3daa198-0a77-4581-8fde-bac58bd0a673,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,58.8,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644a1008-0991-4930-95f0-a5c03fa81e13,40,1,00:00:31.958,0,31,30,Pass,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.815211,,572a6be3-962f-4945-8f49-f1a4f19d7c34,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,58.8,18.1,26607.0,José Raúl Baena Urdiales,10.25768,-1.050441,1.0,Ground Pass,63.9,9.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572a6be3-962f-4945-8f49-f1a4f19d7c34,41,1,00:00:32.773,0,32,42,Ball Receipt*,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,644a1008-0991-4930-95f0-a5c03fa81e13,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,63.9,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b796b88-e6d1-4207-8fd4-10bbcc6fae3d,42,1,00:00:32.773,0,32,43,Carry,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.373877,,572a6be3-962f-4945-8f49-f1a4f19d7c34,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,63.9,9.2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,a9f93e59-d1b4-49ff-8f7d-5f06dc059b6a,69.3,9.9,,,,,f290159b-d500-43f3-8886-05d9fa092388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f290159b-d500-43f3-8886-05d9fa092388,43,1,00:00:33.996,0,33,17,Pressure,2,360,Rayo Vallecano,9,From Kick Off,214,Espanyol,0.28595,,2b796b88-e6d1-4207-8fd4-10bbcc6fae3d,6758,Víctor Sánchez Mata,13,Right Center Midfield,56.5,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9f93e59-d1b4-49ff-8f7d-5f06dc059b6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9f93e59-d1b4-49ff-8f7d-5f06dc059b6a,44,1,00:00:34.147,0,34,30,Pass,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.699456,,b513864a-72df-499f-a50f-df60d3e328da,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,69.3,9.9,7900.0,Tiago Manuel Dias Correia,8.105554,-0.68052125,1.0,Ground Pass,75.6,4.8,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,f290159b-d500-43f3-8886-05d9fa092388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b513864a-72df-499f-a50f-df60d3e328da,45,1,00:00:34.846,0,34,42,Ball Receipt*,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,a9f93e59-d1b4-49ff-8f7d-5f06dc059b6a,7900,Tiago Manuel Dias Correia,21,Left Wing,75.6,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76486896-dcaf-4d84-abcb-801d342bf1bf,46,1,00:00:34.846,0,34,43,Carry,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.689864,,a5e107fc-ad2e-42f7-a1ba-9a47267290f7,7900,Tiago Manuel Dias Correia,21,Left Wing,75.6,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b513864a-72df-499f-a50f-df60d3e328da,75.6,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5e107fc-ad2e-42f7-a1ba-9a47267290f7,47,1,00:00:35.536,0,35,30,Pass,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.065463,,e3be78d8-c8f6-4ad5-b22a-f08ed250f6e8,7900,Tiago Manuel Dias Correia,21,Left Wing,75.6,4.8,26848.0,Roberto Trashorras Gayoso,13.778606,2.762434,1.0,Ground Pass,62.8,9.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f57b8cb-d628-4ebd-a5a9-2646590d8f3e,48,1,00:00:36.562,0,36,17,Pressure,2,360,Rayo Vallecano,9,From Kick Off,214,Espanyol,0.148484,,6e9bcc81-7e46-45f8-a82d-f6c519a383d9,6766,Gerard Moreno Balaguero,23,Center Forward,60.8,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3be78d8-c8f6-4ad5-b22a-f08ed250f6e8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3be78d8-c8f6-4ad5-b22a-f08ed250f6e8,49,1,00:00:36.602,0,36,42,Ball Receipt*,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,3f57b8cb-d628-4ebd-a5a9-2646590d8f3e,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,62.8,9.9,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,a5e107fc-ad2e-42f7-a1ba-9a47267290f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e9bcc81-7e46-45f8-a82d-f6c519a383d9,50,1,00:00:36.602,0,36,30,Pass,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.923938,,13a118bf-51ab-4ba4-b9e0-fdc98cef6cb7,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,62.8,10.1,11298.0,José Ignacio Martínez García,4.6872168,0.98279375,1.0,Ground Pass,65.4,14.0,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,3f57b8cb-d628-4ebd-a5a9-2646590d8f3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13a118bf-51ab-4ba4-b9e0-fdc98cef6cb7,51,1,00:00:37.526,0,37,42,Ball Receipt*,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,6e9bcc81-7e46-45f8-a82d-f6c519a383d9,11298,José Ignacio Martínez García,6,Left Back,65.4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39c75e2e-31f8-4f2b-8d94-31d9a540db82,52,1,00:00:37.526,0,37,30,Pass,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.542217,,fd87b060-fe48-4afc-b4d3-f4315c7d3a64,11298,José Ignacio Martínez García,6,Left Back,64.1,19.7,6713.0,Diego Javier Llorente Ríos,24.387087,1.8705012,1.0,Ground Pass,56.9,43.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd87b060-fe48-4afc-b4d3-f4315c7d3a64,53,1,00:00:40.068,0,40,42,Ball Receipt*,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,39c75e2e-31f8-4f2b-8d94-31d9a540db82,6713,Diego Javier Llorente Ríos,3,Right Center Back,56.9,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a4f6586-d592-4820-a924-5f141ed2d946,54,1,00:00:40.068,0,40,43,Carry,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.823743,,12a81d64-3922-415b-a79d-2e7ea2f07ede,6713,Diego Javier Llorente Ríos,3,Right Center Back,56.9,43.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,fd87b060-fe48-4afc-b4d3-f4315c7d3a64,57.1,47.2,,,,,ffa56dab-bfbb-42f5-8d00-9166bdac9086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffa56dab-bfbb-42f5-8d00-9166bdac9086,55,1,00:00:40.155,0,40,17,Pressure,2,360,Rayo Vallecano,9,From Kick Off,214,Espanyol,0.77546,,12a81d64-3922-415b-a79d-2e7ea2f07ede,27148,Abraham González Casanova,15,Left Center Midfield,59.3,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a4f6586-d592-4820-a924-5f141ed2d946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12a81d64-3922-415b-a79d-2e7ea2f07ede,56,1,00:00:40.892,0,40,30,Pass,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.555287,,7890e4c9-2e94-4da4-930a-714ccc374cdc,6713,Diego Javier Llorente Ríos,3,Right Center Back,57.1,47.2,6914.0,Roberto Román Triguero,43.649513,0.8502422,3.0,High Pass,85.9,80.0,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,ffa56dab-bfbb-42f5-8d00-9166bdac9086,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7890e4c9-2e94-4da4-930a-714ccc374cdc,57,1,00:00:43.447,0,43,42,Ball Receipt*,2,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,12a81d64-3922-415b-a79d-2e7ea2f07ede,6914,Roberto Román Triguero,2,Right Back,82.8,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a895d6d-465d-42e7-9790-d47aedea3e12,73,1,00:01:10.575,1,10,30,Pass,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.034294,,696e867e-51ab-41e1-a93e-cf186b074ebb,18404,José Ángel Crespo Rincón,5,Left Center Back,33.5,46.1,10612.0,Yoel Rodríguez Oterino,21.54739,-2.7360914,2.0,Low Pass,13.7,37.6,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696e867e-51ab-41e1-a93e-cf186b074ebb,74,1,00:01:13.609,1,13,42,Ball Receipt*,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,8a895d6d-465d-42e7-9790-d47aedea3e12,10612,Yoel Rodríguez Oterino,1,Goalkeeper,13.7,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a95db8e9-ae0a-411b-af02-1ac130862ccb,75,1,00:01:13.609,1,13,43,Carry,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.521411,,0fafd510-8a93-4b9b-ac2b-181e7598d348,10612,Yoel Rodríguez Oterino,1,Goalkeeper,13.7,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696e867e-51ab-41e1-a93e-cf186b074ebb,14.3,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fafd510-8a93-4b9b-ac2b-181e7598d348,76,1,00:01:16.131,1,16,30,Pass,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.617673,,bfa7bebb-a23b-4d2a-ba97-78241ed7a061,10612,Yoel Rodríguez Oterino,1,Goalkeeper,14.3,41.3,6713.0,Diego Javier Llorente Ríos,31.010483,1.3563247,1.0,Ground Pass,20.9,71.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfa7bebb-a23b-4d2a-ba97-78241ed7a061,77,1,00:01:18.748,1,18,42,Ball Receipt*,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,0fafd510-8a93-4b9b-ac2b-181e7598d348,6713,Diego Javier Llorente Ríos,3,Right Center Back,20.9,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238b03c3-9dfd-4e05-a60a-7708cd941ee1,78,1,00:01:18.748,1,18,43,Carry,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,5.761065,,8f8be238-18e8-482a-9955-9ade52c3a4e0,6713,Diego Javier Llorente Ríos,3,Right Center Back,20.9,71.6,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,bfa7bebb-a23b-4d2a-ba97-78241ed7a061,1.7,75.7,,,,,eab50d62-aa1f-4288-9e56-0a554b930ae8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eab50d62-aa1f-4288-9e56-0a554b930ae8,79,1,00:01:20.288,1,20,17,Pressure,4,360,Rayo Vallecano,1,Regular Play,214,Espanyol,4.216922,,238b03c3-9dfd-4e05-a60a-7708cd941ee1,27148,Abraham González Casanova,15,Left Center Midfield,99.4,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f8be238-18e8-482a-9955-9ade52c3a4e0,80,1,00:01:24.510,1,24,30,Pass,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.805526,,9aadc91f-1773-43fa-8691-a5c2362c15dc,6713,Diego Javier Llorente Ríos,3,Right Center Back,1.7,75.7,6914.0,Roberto Román Triguero,12.401613,-0.016127633,1.0,Ground Pass,14.1,75.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9aadc91f-1773-43fa-8691-a5c2362c15dc,81,1,00:01:25.315,1,25,42,Ball Receipt*,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,8f8be238-18e8-482a-9955-9ade52c3a4e0,6914,Roberto Román Triguero,2,Right Back,14.1,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aff4c745-9208-4fbc-9fb1-5e3f20765d7a,82,1,00:01:25.315,1,25,43,Carry,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.780642,,0ae16f12-588e-450b-a2da-944c06e85f06,6914,Roberto Román Triguero,2,Right Back,14.1,75.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,929c6e32-2763-465b-974c-31fcce72219a,12.6,76.0,,,,,9aadc91f-1773-43fa-8691-a5c2362c15dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929c6e32-2763-465b-974c-31fcce72219a,83,1,00:01:25.813,1,25,17,Pressure,4,360,Rayo Vallecano,1,Regular Play,214,Espanyol,0.362626,,0ae16f12-588e-450b-a2da-944c06e85f06,6624,Jorge Franco Alviz,21,Left Wing,103.8,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aff4c745-9208-4fbc-9fb1-5e3f20765d7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ae16f12-588e-450b-a2da-944c06e85f06,84,1,00:01:26.096,1,26,30,Pass,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.180779,,929c6e32-2763-465b-974c-31fcce72219a,6914,Roberto Román Triguero,2,Right Back,12.6,76.0,,,14.080128,0.28805545,3.0,High Pass,26.1,80.0,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d43aa33-7160-46cf-b58a-ce0c40b51fce,106,1,00:02:09.928,2,9,2,Ball Recovery,7,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,44.4,67.9,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e47f1559-32cf-45e2-bdf1-3aba76585532,107,1,00:02:09.935,2,9,38,Miscontrol,7,360,Rayo Vallecano,1,Regular Play,214,Espanyol,0.0,,,6867,Papa Kouly Diop,10,Center Defensive Midfield,73.5,10.7,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
