id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper,off_camera,out,clearance,foul_committed,foul_won,block,substitution,miscontrol,injury_stoppage,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,foul_committed_card_id,foul_committed_card_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,related_events_3,related_events,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_cut_back,duel_outcome_id,duel_outcome_name,clearance_left_foot,pass_outswinging,pass_technique_id,pass_technique_name,ball_recovery_recovery_failure,pass_cross,clearance_right_foot
64120273-67b5-498d-baf8-398fb250611e,3154,2,00:32:40.953,77,40,43,Carry,187,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.505115,,1e805f0f-4fee-485c-b3bb-5b954d708d7f,6713,Diego Javier Llorente Ríos,2,Right Back,52.3,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ec4a1c2-1725-4c64-961b-1e7d3c9cfaaa,52.3,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ec4a1c2-1725-4c64-961b-1e7d3c9cfaaa,3155,2,00:32:41.458,77,41,30,Pass,187,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.76432,,b41e9f2b-e37a-48b7-bb05-36a0f14de7aa,6713,Diego Javier Llorente Ríos,2,Right Back,52.3,71.2,26848.0,Roberto Trashorras Gayoso,21.648094,-1.851634,1.0,Ground Pass,46.3,50.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b41e9f2b-e37a-48b7-bb05-36a0f14de7aa,3156,2,00:32:43.222,77,43,42,Ball Receipt*,187,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,5ec4a1c2-1725-4c64-961b-1e7d3c9cfaaa,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,46.3,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae24c9ec-5d3f-471e-995e-8ca6841003f0,3157,2,00:32:43.222,77,43,43,Carry,187,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.250955,,95d5e963-cbe0-44bf-bc94-ae7acab66255,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,46.3,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b41e9f2b-e37a-48b7-bb05-36a0f14de7aa,47.1,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95d5e963-cbe0-44bf-bc94-ae7acab66255,3158,2,00:32:44.473,77,44,30,Pass,187,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.981253,,11ac3bd0-454b-464f-836a-6692bde8529b,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,47.1,47.0,10727.0,Răzvan Dincă Raț,48.95161,-1.1610763,3.0,High Pass,66.6,2.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11ac3bd0-454b-464f-836a-6692bde8529b,3159,2,00:32:47.455,77,47,42,Ball Receipt*,187,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,95d5e963-cbe0-44bf-bc94-ae7acab66255,10727,Răzvan Dincă Raț,6,Left Back,66.6,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f3a2f96-0d26-426d-897d-860ae35e48d6,3160,2,00:32:47.455,77,47,43,Carry,187,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.641452,,11ac3bd0-454b-464f-836a-6692bde8529b,10727,Răzvan Dincă Raț,6,Left Back,66.6,2.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,8577dd8b-77f7-43e7-9803-c32e09992a5a,61.7,2.1,,ef990ff2-4dd8-49fc-a0ff-03e463050778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8577dd8b-77f7-43e7-9803-c32e09992a5a,3161,2,00:32:48.027,77,48,17,Pressure,187,360,Rayo Vallecano,9,From Kick Off,217,Barcelona,1.217702,,2f3a2f96-0d26-426d-897d-860ae35e48d6,6616,Munir El Haddadi Mohamed,17,Right Wing,50.7,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef990ff2-4dd8-49fc-a0ff-03e463050778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef990ff2-4dd8-49fc-a0ff-03e463050778,3162,2,00:32:49.096,77,49,30,Pass,187,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.762711,,8577dd8b-77f7-43e7-9803-c32e09992a5a,10727,Răzvan Dincă Raț,6,Left Back,61.7,2.1,11543.0,José Antonio Dorado Ramírez,16.230835,2.7496452,1.0,Ground Pass,46.7,8.3,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,f6e4d401-65ac-4d31-8d54-783d55cb8689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6e4d401-65ac-4d31-8d54-783d55cb8689,3163,2,00:32:50.859,77,50,42,Ball Receipt*,187,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,ef990ff2-4dd8-49fc-a0ff-03e463050778,11543,José Antonio Dorado Ramírez,3,Right Center Back,46.7,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22805143-5703-4ff3-839d-bafd16eaaad2,3164,2,00:32:50.859,77,50,43,Carry,187,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,3.18138,,31d1fe09-3bca-4972-80bc-cbdca96442b9,11543,José Antonio Dorado Ramírez,3,Right Center Back,46.7,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6e4d401-65ac-4d31-8d54-783d55cb8689,52.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31d1fe09-3bca-4972-80bc-cbdca96442b9,3165,2,00:32:54.040,77,54,30,Pass,187,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.681863,,e8a66e7a-8652-46ac-8a6d-35fa815c6df0,11543,José Antonio Dorado Ramírez,3,Right Center Back,52.0,8.5,10727.0,Răzvan Dincă Raț,26.484901,-0.24406292,3.0,High Pass,77.7,2.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8a66e7a-8652-46ac-8a6d-35fa815c6df0,3166,2,00:32:55.722,77,55,42,Ball Receipt*,187,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,31d1fe09-3bca-4972-80bc-cbdca96442b9,10727,Răzvan Dincă Raț,6,Left Back,77.7,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b524c816-bc75-4b3e-9f3c-032a8ba47355,3167,2,00:32:55.722,77,55,43,Carry,187,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.04631,,aa8fe800-984b-4960-a6ca-439f74f5d06a,10727,Răzvan Dincă Raț,6,Left Back,77.7,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8a66e7a-8652-46ac-8a6d-35fa815c6df0,77.1,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa8fe800-984b-4960-a6ca-439f74f5d06a,3168,2,00:32:55.768,77,55,30,Pass,187,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.726734,,552ae711-37b2-48e4-b74f-0f07a0fb7aa5,10727,Răzvan Dincă Raț,6,Left Back,77.1,2.7,6852.0,Jozabed Sánchez Ruiz,8.729834,1.7434778,2.0,Low Pass,75.6,11.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552ae711-37b2-48e4-b74f-0f07a0fb7aa5,3169,2,00:32:56.495,77,56,42,Ball Receipt*,187,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,aa8fe800-984b-4960-a6ca-439f74f5d06a,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,75.6,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b65f911f-4c3f-4bca-be4e-98039e2f2d7f,3170,2,00:32:56.495,77,56,30,Pass,187,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.976854,,e4b5b1ee-2491-4c35-a72b-e7441a86a6a4,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,77.7,13.2,11539.0,Adrián Embarba Blázquez,10.184301,-0.34038195,1.0,Ground Pass,87.3,9.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4b5b1ee-2491-4c35-a72b-e7441a86a6a4,3171,2,00:32:57.472,77,57,42,Ball Receipt*,187,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,b65f911f-4c3f-4bca-be4e-98039e2f2d7f,11539,Adrián Embarba Blázquez,21,Left Wing,87.3,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bd2d2e8-1d8f-4a0e-bfc9-584ff97705d4,3172,2,00:32:57.472,77,57,43,Carry,187,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.448692,,6b8c6bfd-69e9-4a17-ad60-dfb96e0cef1b,11539,Adrián Embarba Blázquez,21,Left Wing,87.3,9.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,e4b5b1ee-2491-4c35-a72b-e7441a86a6a4,86.7,9.8,,f596c306-a5ee-45e9-a023-7b4d8f630b32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f596c306-a5ee-45e9-a023-7b4d8f630b32,3173,2,00:32:57.498,77,57,17,Pressure,187,360,Rayo Vallecano,9,From Kick Off,217,Barcelona,0.738205,,2bd2d2e8-1d8f-4a0e-bfc9-584ff97705d4,27318,Douglas Pereira dos Santos,2,Right Back,32.8,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b8c6bfd-69e9-4a17-ad60-dfb96e0cef1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b8c6bfd-69e9-4a17-ad60-dfb96e0cef1b,3174,2,00:32:57.921,77,57,30,Pass,187,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.171911,,c2a68e8f-5dae-4707-95bc-4f8132c8370b,11539,Adrián Embarba Blázquez,21,Left Wing,86.7,9.8,9246.0,Patrick Ebert,10.192154,1.849096,1.0,Ground Pass,83.9,19.6,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,f596c306-a5ee-45e9-a023-7b4d8f630b32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2a68e8f-5dae-4707-95bc-4f8132c8370b,3175,2,00:32:59.092,77,59,42,Ball Receipt*,187,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,6b8c6bfd-69e9-4a17-ad60-dfb96e0cef1b,9246,Patrick Ebert,19,Center Attacking Midfield,83.9,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0bb070b3-2c91-4da5-ae60-42ba4388320d,3176,2,00:32:59.092,77,59,43,Carry,187,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.065234,,42321d91-5378-44b7-9d2c-ba7266a93f80,9246,Patrick Ebert,19,Center Attacking Midfield,83.9,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2a68e8f-5dae-4707-95bc-4f8132c8370b,83.9,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42321d91-5378-44b7-9d2c-ba7266a93f80,3177,2,00:32:59.158,77,59,30,Pass,187,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,3.495594,,24fb694b-ca1f-46e3-824c-a58ab0efdc66,9246,Patrick Ebert,19,Center Attacking Midfield,83.9,19.6,11542.0,Javier Guerra Rodríguez,36.310055,0.107615866,2.0,Low Pass,120.0,23.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24fb694b-ca1f-46e3-824c-a58ab0efdc66,3178,2,00:33:02.653,78,2,42,Ball Receipt*,187,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,42321d91-5378-44b7-9d2c-ba7266a93f80,11542,Javier Guerra Rodríguez,23,Center Forward,115.1,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d504c39a-efb7-4d20-b7d1-b51073fa9c7f,3196,2,00:33:36.047,78,36,10,Interception,189,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,bdeea4c3-a2a2-4a1e-a5bb-fba17a20a4ed,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,51.0,15.1,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04231a26-463d-4e16-a90c-457708c4f75b,3197,2,00:33:36.047,78,36,43,Carry,189,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.171152,,d504c39a-efb7-4d20-b7d1-b51073fa9c7f,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,51.0,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddcab9eb-c124-4dd4-a177-9e50b9605a3a,51.6,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
