id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,out,clearance,duel,ball_receipt,counterpress,interception,foul_won,dribble,goalkeeper,off_camera,shot,foul_committed,ball_recovery,miscontrol,substitution,bad_behaviour,50_50,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,interception_outcome_id,interception_outcome_name,related_events,pass_switch,dribble_outcome_id,dribble_outcome_name,pass_cross,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,foul_committed_type_id,foul_committed_type_name,related_events_3,duel_outcome_id,duel_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,clearance_right_foot,pass_inswinging,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name
39e6f9d9-a2c6-48cf-96b7-43785abf9694,578,1,00:16:02.756,16,2,30,Pass,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.965671,,2b6273da-f35a-45a3-9787-d44b7dc04011,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,51.5,15.7,6713.0,Diego Javier Llorente Ríos,11.543396,2.301036,1.0,Ground Pass,43.8,24.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b6273da-f35a-45a3-9787-d44b7dc04011,579,1,00:16:03.721,16,3,42,Ball Receipt*,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,39e6f9d9-a2c6-48cf-96b7-43785abf9694,6713,Diego Javier Llorente Ríos,5,Left Center Back,43.8,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566d610f-b282-4615-ba20-61689fbabef9,580,1,00:16:03.721,16,3,43,Carry,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.941227,,2b6273da-f35a-45a3-9787-d44b7dc04011,6713,Diego Javier Llorente Ríos,5,Left Center Back,43.8,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74bd6c2a-be6c-4b47-ac92-5c6d81704b07,43.8,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74bd6c2a-be6c-4b47-ac92-5c6d81704b07,581,1,00:16:04.663,16,4,30,Pass,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.992469,,992ff2b3-6277-42f1-b873-325570f498c8,6713,Diego Javier Llorente Ríos,5,Left Center Back,43.8,24.3,6743.0,Manuel Rolando Iturra Urrutia,12.5004,1.1680053,1.0,Ground Pass,48.7,35.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992ff2b3-6277-42f1-b873-325570f498c8,582,1,00:16:05.655,16,5,42,Ball Receipt*,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,74bd6c2a-be6c-4b47-ac92-5c6d81704b07,6743,Manuel Rolando Iturra Urrutia,11,Left Defensive Midfield,48.7,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6f670cb-ab0d-40cb-a9e8-f6ca1f3b8183,583,1,00:16:05.655,16,5,43,Carry,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.119397,,92b80b11-58bf-4b7f-960a-e7e4ff238be4,6743,Manuel Rolando Iturra Urrutia,11,Left Defensive Midfield,48.7,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992ff2b3-6277-42f1-b873-325570f498c8,43.2,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92b80b11-58bf-4b7f-960a-e7e4ff238be4,584,1,00:16:06.775,16,6,30,Pass,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.067359,,febe861e-ed92-47f4-9d89-35ec5e957de5,6743,Manuel Rolando Iturra Urrutia,11,Left Defensive Midfield,43.2,37.7,24255.0,Juan Carlos Martín Corral,26.43823,3.0392895,1.0,Ground Pass,16.9,40.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
febe861e-ed92-47f4-9d89-35ec5e957de5,585,1,00:16:08.842,16,8,42,Ball Receipt*,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,92b80b11-58bf-4b7f-960a-e7e4ff238be4,24255,Juan Carlos Martín Corral,1,Goalkeeper,16.9,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09acec22-8df6-4301-b950-1bb7a3bafb6e,586,1,00:16:08.842,16,8,43,Carry,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.21505,,d862f73f-a665-4c2c-9ae5-0f1341b78a89,24255,Juan Carlos Martín Corral,1,Goalkeeper,16.9,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febe861e-ed92-47f4-9d89-35ec5e957de5,18.9,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d862f73f-a665-4c2c-9ae5-0f1341b78a89,587,1,00:16:10.057,16,10,30,Pass,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.390314,,cd561e74-657e-47fb-92b1-4690618cc6e3,24255,Juan Carlos Martín Corral,1,Goalkeeper,18.9,41.2,26222.0,José Eduardo Rosa Vale de Castro,18.124569,1.0701286,1.0,Ground Pass,27.6,57.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd561e74-657e-47fb-92b1-4690618cc6e3,588,1,00:16:11.447,16,11,42,Ball Receipt*,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,d862f73f-a665-4c2c-9ae5-0f1341b78a89,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,27.6,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d313dd5-2f45-4ba9-b9ca-1d471a7553aa,589,1,00:16:11.447,16,11,43,Carry,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.80448,,cd561e74-657e-47fb-92b1-4690618cc6e3,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,27.6,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff0dfd65-e77c-4388-a212-161936661b7d,28.1,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff0dfd65-e77c-4388-a212-161936661b7d,590,1,00:16:12.252,16,12,30,Pass,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.386832,,de3e524c-2db6-4aef-baae-52c86e75e205,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,28.1,56.0,6743.0,Manuel Rolando Iturra Urrutia,12.175796,-0.9782379,1.0,Ground Pass,34.9,45.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de3e524c-2db6-4aef-baae-52c86e75e205,591,1,00:16:13.639,16,13,42,Ball Receipt*,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,ff0dfd65-e77c-4388-a212-161936661b7d,6743,Manuel Rolando Iturra Urrutia,11,Left Defensive Midfield,34.9,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71cf978d-d29b-4b87-954e-993ca3879c01,592,1,00:16:13.639,16,13,30,Pass,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.368928,,eeb743d4-514e-48f8-b6f7-b19d2024c7cb,6743,Manuel Rolando Iturra Urrutia,11,Left Defensive Midfield,34.9,45.9,26848.0,Roberto Trashorras Gayoso,15.073486,1.124951,1.0,Ground Pass,41.4,59.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eeb743d4-514e-48f8-b6f7-b19d2024c7cb,593,1,00:16:15.008,16,15,42,Ball Receipt*,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,71cf978d-d29b-4b87-954e-993ca3879c01,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,41.4,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b83a2d9-6aec-4f45-9666-c1226fad7e3a,594,1,00:16:15.008,16,15,43,Carry,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.364642,,eeb743d4-514e-48f8-b6f7-b19d2024c7cb,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,41.4,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f63e9458-17e5-45b8-8ccb-28fc21d806cc,48.7,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f63e9458-17e5-45b8-8ccb-28fc21d806cc,595,1,00:16:18.372,16,18,30,Pass,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.685258,,c5b26587-7d95-4367-a8b1-8c79b5d884e2,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,48.7,58.9,6743.0,Manuel Rolando Iturra Urrutia,16.667633,-1.660913,1.0,Ground Pass,47.2,42.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5b26587-7d95-4367-a8b1-8c79b5d884e2,596,1,00:16:20.057,16,20,42,Ball Receipt*,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f63e9458-17e5-45b8-8ccb-28fc21d806cc,6743,Manuel Rolando Iturra Urrutia,11,Left Defensive Midfield,47.2,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127ab893-2f89-4a50-8257-3f8e7a79484d,597,1,00:16:20.057,16,20,43,Carry,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.258063,,0ceb3eea-ceda-46c0-a5df-1e77a84efcd3,6743,Manuel Rolando Iturra Urrutia,11,Left Defensive Midfield,47.2,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5b26587-7d95-4367-a8b1-8c79b5d884e2,50.3,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ceb3eea-ceda-46c0-a5df-1e77a84efcd3,598,1,00:16:21.315,16,21,30,Pass,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.718784,,e57d3451-8f6d-4cdd-b8f5-531fc6bdb090,6743,Manuel Rolando Iturra Urrutia,11,Left Defensive Midfield,50.3,44.8,6713.0,Diego Javier Llorente Ríos,39.24245,-1.3289078,1.0,Ground Pass,59.7,6.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e57d3451-8f6d-4cdd-b8f5-531fc6bdb090,599,1,00:16:24.034,16,24,42,Ball Receipt*,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,0ceb3eea-ceda-46c0-a5df-1e77a84efcd3,6713,Diego Javier Llorente Ríos,5,Left Center Back,59.7,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12f43a2e-4f83-43b3-acf9-dbb5d1734e7a,600,1,00:16:24.034,16,24,43,Carry,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.914312,,b401ce85-7c37-45af-8065-a238e5b34348,6713,Diego Javier Llorente Ríos,5,Left Center Back,59.7,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e57d3451-8f6d-4cdd-b8f5-531fc6bdb090,61.2,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b401ce85-7c37-45af-8065-a238e5b34348,601,1,00:16:24.949,16,24,30,Pass,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.122243,,4bb12e91-da0c-4ca0-a414-4fe82b37e7c1,6713,Diego Javier Llorente Ríos,5,Left Center Back,61.2,6.0,7900.0,Tiago Manuel Dias Correia,17.681911,1.0235875,1.0,Ground Pass,70.4,21.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18eb4d62-3524-45d3-8d90-bea8731e4466,602,1,00:16:25.940,16,25,17,Pressure,35,360,Rayo Vallecano,1,Regular Play,218,Real Betis,0.765663,,0eba03d0-7b95-4f7a-8243-ea16c0fc6202,27346,Petros Matheus dos Santos Araújo,9,Right Defensive Midfield,48.6,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3799b397-8b1b-4099-8f42-b93be8b7c498,,,4bb12e91-da0c-4ca0-a414-4fe82b37e7c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bb12e91-da0c-4ca0-a414-4fe82b37e7c1,603,1,00:16:26.071,16,26,42,Ball Receipt*,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,18eb4d62-3524-45d3-8d90-bea8731e4466,7900,Tiago Manuel Dias Correia,21,Left Wing,70.4,21.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,b401ce85-7c37-45af-8065-a238e5b34348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0eba03d0-7b95-4f7a-8243-ea16c0fc6202,604,1,00:16:26.071,16,26,43,Carry,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.53936,,18eb4d62-3524-45d3-8d90-bea8731e4466,7900,Tiago Manuel Dias Correia,21,Left Wing,70.4,21.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,3799b397-8b1b-4099-8f42-b93be8b7c498,69.8,21.5,4bb12e91-da0c-4ca0-a414-4fe82b37e7c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3799b397-8b1b-4099-8f42-b93be8b7c498,605,1,00:16:26.610,16,26,30,Pass,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.862865,,18eb4d62-3524-45d3-8d90-bea8731e4466,7900,Tiago Manuel Dias Correia,21,Left Wing,69.8,21.5,6713.0,Diego Javier Llorente Ríos,16.101242,-2.2018757,1.0,Ground Pass,60.3,8.5,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,277393d4-42a3-4f5c-9221-2db0d30dd48d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277393d4-42a3-4f5c-9221-2db0d30dd48d,606,1,00:16:27.473,16,27,42,Ball Receipt*,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,3799b397-8b1b-4099-8f42-b93be8b7c498,6713,Diego Javier Llorente Ríos,5,Left Center Back,60.3,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd984e90-8466-4436-808d-5e58d80bb323,607,1,00:16:27.473,16,27,43,Carry,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.274278,,0ef51e2d-0261-4498-a4f4-be283e381e78,6713,Diego Javier Llorente Ríos,5,Left Center Back,60.3,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277393d4-42a3-4f5c-9221-2db0d30dd48d,60.3,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ef51e2d-0261-4498-a4f4-be283e381e78,608,1,00:16:28.747,16,28,30,Pass,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.730624,,71fa99de-0703-49f1-9efa-5ed611a63eb2,6713,Diego Javier Llorente Ríos,5,Left Center Back,60.3,8.5,26797.0,Francisco Medina Luna,11.300443,0.93614453,1.0,Ground Pass,67.0,17.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71fa99de-0703-49f1-9efa-5ed611a63eb2,609,1,00:16:29.478,16,29,42,Ball Receipt*,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,0ef51e2d-0261-4498-a4f4-be283e381e78,26797,Francisco Medina Luna,19,Center Attacking Midfield,67.0,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdea9a43-187c-4f14-b137-12be83b12058,610,1,00:16:29.478,16,29,43,Carry,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,5.110512,,0588098b-4622-4ce2-b567-bbc97368129e,26797,Francisco Medina Luna,19,Center Attacking Midfield,67.0,17.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,71fa99de-0703-49f1-9efa-5ed611a63eb2,93.0,5.7,9138c683-4430-4f66-98f4-689768204240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0588098b-4622-4ce2-b567-bbc97368129e,611,1,00:16:33.940,16,33,17,Pressure,35,360,Rayo Vallecano,1,Regular Play,218,Real Betis,0.507225,,fdea9a43-187c-4f14-b137-12be83b12058,27346,Petros Matheus dos Santos Araújo,9,Right Defensive Midfield,28.2,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae8c8392-a59e-42ae-a0ce-165e6513b91d,612,1,00:16:34.588,16,34,39,Dribbled Past,35,360,Rayo Vallecano,1,Regular Play,218,Real Betis,0.0,,3e18a242-5413-4f3a-9d65-b94e087b9906,27346,Petros Matheus dos Santos Araújo,9,Right Defensive Midfield,27.1,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9138c683-4430-4f66-98f4-689768204240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9138c683-4430-4f66-98f4-689768204240,613,1,00:16:34.588,16,34,14,Dribble,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,ae8c8392-a59e-42ae-a0ce-165e6513b91d,26797,Francisco Medina Luna,19,Center Attacking Midfield,93.0,5.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,
3e18a242-5413-4f3a-9d65-b94e087b9906,614,1,00:16:34.588,16,34,43,Carry,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.758407,,9138c683-4430-4f66-98f4-689768204240,26797,Francisco Medina Luna,19,Center Attacking Midfield,93.0,5.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,ae8c8392-a59e-42ae-a0ce-165e6513b91d,98.7,16.7,bba3916a-cd89-437b-890b-0897aec09b0c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bba3916a-cd89-437b-890b-0897aec09b0c,615,1,00:16:36.347,16,36,30,Pass,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.401932,,7aa0627e-5b68-4827-8bc1-2016b1141dbd,26797,Francisco Medina Luna,19,Center Attacking Midfield,98.7,16.7,,,30.098671,1.3258177,3.0,High Pass,106.0,45.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
ff7b68ef-c6db-43b3-97fe-c73483c816af,616,1,00:16:37.749,16,37,4,Duel,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,7aa0627e-5b68-4827-8bc1-2016b1141dbd,11539,Adrián Embarba Blázquez,17,Right Wing,106.0,45.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,
7aa0627e-5b68-4827-8bc1-2016b1141dbd,617,1,00:16:37.749,16,37,9,Clearance,35,360,Rayo Vallecano,1,Regular Play,218,Real Betis,0.0,,bba3916a-cd89-437b-890b-0897aec09b0c,27347,Juan Manuel Vargas Risco,6,Left Back,14.1,34.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,ff7b68ef-c6db-43b3-97fe-c73483c816af,,,,,,,,,,,,,,,True,37.0,Head,True,,,,,,,,,,,,,,,,,
b3ee9d2e-8ca8-40a5-8338-e186b4096000,618,1,00:16:38.910,16,38,30,Pass,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,5.059343,,c0889bbd-4c7f-432b-83a1-81bed6fef998,7900,Tiago Manuel Dias Correia,21,Left Wing,94.2,30.0,26222.0,José Eduardo Rosa Vale de Castro,50.10808,2.398542,3.0,High Pass,57.3,63.9,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0889bbd-4c7f-432b-83a1-81bed6fef998,619,1,00:16:43.969,16,43,42,Ball Receipt*,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,b3ee9d2e-8ca8-40a5-8338-e186b4096000,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,57.3,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af6aadb2-2338-496c-aaa7-b1e9cf08b0f1,620,1,00:16:43.969,16,43,30,Pass,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.982417,,73eff82d-67de-40a4-a41a-3dfc9f4b8777,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,56.8,66.0,24138.0,Joaquín José Marín Ruiz,8.542248,0.47411844,1.0,Ground Pass,64.4,69.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73eff82d-67de-40a4-a41a-3dfc9f4b8777,621,1,00:16:44.951,16,44,42,Ball Receipt*,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,af6aadb2-2338-496c-aaa7-b1e9cf08b0f1,24138,Joaquín José Marín Ruiz,2,Right Back,64.4,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63fe80d8-b9b2-4fb5-8cb9-611d8bc108c8,622,1,00:16:44.951,16,44,43,Carry,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.814926,,73eff82d-67de-40a4-a41a-3dfc9f4b8777,24138,Joaquín José Marín Ruiz,2,Right Back,64.4,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81e72095-ea9a-47c2-b200-d5d2586d62df,64.4,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81e72095-ea9a-47c2-b200-d5d2586d62df,623,1,00:16:45.766,16,45,30,Pass,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.915149,,a24632de-e186-4c20-b54a-1f7542c20674,24138,Joaquín José Marín Ruiz,2,Right Back,64.4,69.9,26848.0,Roberto Trashorras Gayoso,10.252805,-1.2120256,1.0,Ground Pass,68.0,60.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a24632de-e186-4c20-b54a-1f7542c20674,624,1,00:16:46.681,16,46,42,Ball Receipt*,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,81e72095-ea9a-47c2-b200-d5d2586d62df,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,68.0,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d523fe12-7dbc-4551-af33-5598780bcfd8,625,1,00:16:46.681,16,46,43,Carry,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.162034,,a24632de-e186-4c20-b54a-1f7542c20674,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,68.0,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb6e3918-8715-4df7-be6c-f034191f737c,68.0,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb6e3918-8715-4df7-be6c-f034191f737c,626,1,00:16:47.843,16,47,30,Pass,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.612145,,3c0005b5-f799-472d-803c-928addd77d60,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,68.0,60.3,11539.0,Adrián Embarba Blázquez,10.822661,0.06472428,1.0,Ground Pass,78.8,61.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c0005b5-f799-472d-803c-928addd77d60,627,1,00:16:48.456,16,48,42,Ball Receipt*,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,cb6e3918-8715-4df7-be6c-f034191f737c,11539,Adrián Embarba Blázquez,17,Right Wing,78.8,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701d8b54-9e4b-4253-a178-a7bdf93cfa85,628,1,00:16:48.456,16,48,43,Carry,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.700542,,3c0005b5-f799-472d-803c-928addd77d60,11539,Adrián Embarba Blázquez,17,Right Wing,78.8,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb76cd6f-3271-4802-9517-bf1c416880dd,69.7,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb76cd6f-3271-4802-9517-bf1c416880dd,629,1,00:16:51.156,16,51,30,Pass,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.112175,,a4e58996-cb63-4616-bb65-28102969c199,11539,Adrián Embarba Blázquez,17,Right Wing,69.7,53.8,26797.0,Francisco Medina Luna,25.446611,-1.3448812,1.0,Ground Pass,75.4,29.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4e58996-cb63-4616-bb65-28102969c199,630,1,00:16:52.268,16,52,42,Ball Receipt*,35,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,cb76cd6f-3271-4802-9517-bf1c416880dd,26797,Francisco Medina Luna,19,Center Attacking Midfield,75.4,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
