id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,duel,counterpress,ball_receipt,foul_won,shot,block,goalkeeper,off_camera,out,clearance,interception,foul_committed,dribble,ball_recovery,substitution,miscontrol,pass,related_events_1,pass_outcome_id,pass_outcome_name,related_events,carry_end_location_0,carry_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events_4,pass_cross,pass_switch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_technique_id,pass_technique_name,pass_outswinging,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,pass_aerial_won,clearance_right_foot
c3e0eaa2-cef6-481d-ac79-21ea77786c43,2752,2,00:29:13.668,74,13,30,Pass,182,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.021728,,7ddeb90a-08e2-4a9d-9896-4d0271fb790b,24138,Joaquín José Marín Ruiz,2,Right Back,91.4,80.0,11539.0,Adrián Embarba Blázquez,15.733404,-0.17246307,2.0,Low Pass,106.9,77.3,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ddeb90a-08e2-4a9d-9896-4d0271fb790b,2753,2,00:29:14.689,74,14,42,Ball Receipt*,182,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,c3e0eaa2-cef6-481d-ac79-21ea77786c43,11539,Adrián Embarba Blázquez,21,Left Wing,106.9,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20283ba8-d9e3-4f71-b738-11ea400ef310,2754,2,00:29:14.689,74,14,43,Carry,182,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.055712,,3e613a99-53db-4481-b540-b9dedf90c8b3,11539,Adrián Embarba Blázquez,21,Left Wing,106.9,77.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,5b630f3d-911f-4c77-a57e-cfafbf3ad822,,,,109.4,79.5,7ddeb90a-08e2-4a9d-9896-4d0271fb790b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e613a99-53db-4481-b540-b9dedf90c8b3,2755,2,00:29:14.700,74,14,17,Pressure,182,360,Rayo Vallecano,4,From Throw In,222,Villarreal,0.861898,,20283ba8-d9e3-4f71-b738-11ea400ef310,6935,Adrián Marín Gómez,6,Left Back,12.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b630f3d-911f-4c77-a57e-cfafbf3ad822,2756,2,00:29:15.745,74,15,30,Pass,182,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.10728,,3c0ff853-1390-4248-a2e6-e1f47c6a185f,11539,Adrián Embarba Blázquez,21,Left Wing,109.4,79.5,,,2.9681644,-0.56931317,2.0,Low Pass,111.9,77.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c0ff853-1390-4248-a2e6-e1f47c6a185f,2757,2,00:29:15.852,74,15,6,Block,182,360,Rayo Vallecano,4,From Throw In,222,Villarreal,0.0,,5b630f3d-911f-4c77-a57e-cfafbf3ad822,6935,Adrián Marín Gómez,6,Left Back,8.2,2.2,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac5ee9f6-4d83-4f2f-bb7f-2fe0edc33d65,2758,2,00:29:37.803,74,37,30,Pass,183,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,2.39723,,075e8dd5-c29f-4791-aa32-9e799a33c6fd,26685,Nicolás Ladislao Fedor Flores,19,Center Attacking Midfield,120.0,80.0,,,46.238728,-1.8761325,3.0,High Pass,106.1,35.9,40.0,Right Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,105.0,Outswinging,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
075e8dd5-c29f-4791-aa32-9e799a33c6fd,2759,2,00:29:40.200,74,40,2,Ball Recovery,183,360,Rayo Vallecano,2,From Corner,222,Villarreal,0.0,,ac5ee9f6-4d83-4f2f-bb7f-2fe0edc33d65,6935,Adrián Marín Gómez,6,Left Back,14.0,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52d862d0-67c9-4ab8-bd22-8d342242b2f9,2760,2,00:29:40.200,74,40,43,Carry,183,360,Rayo Vallecano,2,From Corner,222,Villarreal,0.518749,,075e8dd5-c29f-4791-aa32-9e799a33c6fd,6935,Adrián Marín Gómez,6,Left Back,14.0,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16707f93-4af6-4ca6-8589-d290b01b1a86,,,,14.0,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16707f93-4af6-4ca6-8589-d290b01b1a86,2761,2,00:29:40.719,74,40,30,Pass,183,360,Rayo Vallecano,2,From Corner,222,Villarreal,4.775137,,f71756b4-a42b-4908-bc0d-38ed5599177c,6935,Adrián Marín Gómez,6,Left Back,14.0,44.2,,,52.228825,-0.8517862,3.0,High Pass,48.4,4.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f71756b4-a42b-4908-bc0d-38ed5599177c,2762,2,00:29:45.494,74,45,30,Pass,183,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.388475,,16707f93-4af6-4ca6-8589-d290b01b1a86,24138,Joaquín José Marín Ruiz,2,Right Back,71.7,75.2,,,9.7514105,0.102729864,1.0,Ground Pass,81.4,76.2,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,9e6aed6c-a383-4fff-9a48-8ed4c417e761,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e6aed6c-a383-4fff-9a48-8ed4c417e761,2763,2,00:29:45.882,74,45,10,Interception,183,360,Rayo Vallecano,2,From Corner,222,Villarreal,0.0,,f71756b4-a42b-4908-bc0d-38ed5599177c,6829,Samuel Castillejo Azuaga,16,Left Midfield,38.7,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df14e0b1-0cb6-414d-ad82-88230bedfb47,2764,2,00:29:49.004,74,49,30,Pass,184,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.949835,,852bfd61-f8aa-4681-9905-432b40533eff,24138,Joaquín José Marín Ruiz,2,Right Back,69.5,80.0,26685.0,Nicolás Ladislao Fedor Flores,9.931767,-1.1341692,2.0,Low Pass,73.7,71.0,,,67.0,Throw-in,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05937862-1dec-4ffd-8500-28453df551d8,2765,2,00:29:50.906,74,50,17,Pressure,184,360,Rayo Vallecano,4,From Throw In,222,Villarreal,0.462056,,69f568da-3a33-41d2-bf36-4b13f0f28ebc,6829,Samuel Castillejo Azuaga,16,Left Midfield,46.4,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852bfd61-f8aa-4681-9905-432b40533eff,,,,,,938a2f00-550a-4dda-b1ce-2f55f9a8d9af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852bfd61-f8aa-4681-9905-432b40533eff,2766,2,00:29:50.954,74,50,42,Ball Receipt*,184,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,05937862-1dec-4ffd-8500-28453df551d8,26685,Nicolás Ladislao Fedor Flores,19,Center Attacking Midfield,73.7,71.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,df14e0b1-0cb6-414d-ad82-88230bedfb47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938a2f00-550a-4dda-b1ce-2f55f9a8d9af,2767,2,00:29:50.954,74,50,43,Carry,184,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.399997,,05937862-1dec-4ffd-8500-28453df551d8,26685,Nicolás Ladislao Fedor Flores,19,Center Attacking Midfield,73.7,71.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,69f568da-3a33-41d2-bf36-4b13f0f28ebc,,,,73.7,71.0,852bfd61-f8aa-4681-9905-432b40533eff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69f568da-3a33-41d2-bf36-4b13f0f28ebc,2768,2,00:29:51.354,74,51,30,Pass,184,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.495763,,05937862-1dec-4ffd-8500-28453df551d8,26685,Nicolás Ladislao Fedor Flores,19,Center Attacking Midfield,73.7,71.0,24138.0,Joaquín José Marín Ruiz,8.886507,2.252567,2.0,Low Pass,68.1,77.9,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,f660983b-1287-4fd0-a6ee-059397d73987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f660983b-1287-4fd0-a6ee-059397d73987,2769,2,00:29:52.850,74,52,42,Ball Receipt*,184,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,69f568da-3a33-41d2-bf36-4b13f0f28ebc,24138,Joaquín José Marín Ruiz,2,Right Back,68.1,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99a23831-5a3b-4a12-8ed6-f03d816bc595,2770,2,00:29:52.850,74,52,43,Carry,184,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.660332,,698e26bc-c435-459f-9ddd-ba20d17748e7,24138,Joaquín José Marín Ruiz,2,Right Back,68.1,77.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,90e23dbb-5c0f-459c-8ead-514feef21c58,,,,68.1,77.1,f660983b-1287-4fd0-a6ee-059397d73987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698e26bc-c435-459f-9ddd-ba20d17748e7,2771,2,00:29:54.220,74,54,17,Pressure,184,360,Rayo Vallecano,4,From Throw In,222,Villarreal,0.342972,,90e23dbb-5c0f-459c-8ead-514feef21c58,6829,Samuel Castillejo Azuaga,16,Left Midfield,51.1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99a23831-5a3b-4a12-8ed6-f03d816bc595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90e23dbb-5c0f-459c-8ead-514feef21c58,2772,2,00:29:54.510,74,54,30,Pass,184,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.741635,,5e98685e-93d6-4228-a925-b353f2e3d7a1,24138,Joaquín José Marín Ruiz,2,Right Back,68.1,77.1,11539.0,Adrián Embarba Blázquez,18.508377,0.10827059,3.0,High Pass,86.5,79.1,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,698e26bc-c435-459f-9ddd-ba20d17748e7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e98685e-93d6-4228-a925-b353f2e3d7a1,2773,2,00:29:56.252,74,56,42,Ball Receipt*,184,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,90e23dbb-5c0f-459c-8ead-514feef21c58,11539,Adrián Embarba Blázquez,21,Left Wing,86.5,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65ca67f7-72c5-47a0-a9a7-7f48fec6830d,2774,2,00:29:56.252,74,56,43,Carry,184,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.986671,,41d77907-369b-447f-9e83-87c416ea74fc,11539,Adrián Embarba Blázquez,21,Left Wing,86.5,79.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,58b41552-caff-463b-a078-fc2850937a90,,,,87.9,69.1,5e98685e-93d6-4228-a925-b353f2e3d7a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58b41552-caff-463b-a078-fc2850937a90,2775,2,00:29:57.074,74,57,17,Pressure,184,360,Rayo Vallecano,4,From Throw In,222,Villarreal,0.586404,,65ca67f7-72c5-47a0-a9a7-7f48fec6830d,22819,Bruno Soriano Llido,11,Left Defensive Midfield,35.4,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41d77907-369b-447f-9e83-87c416ea74fc,2776,2,00:29:58.238,74,58,30,Pass,184,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.60919,,,11539,Adrián Embarba Blázquez,21,Left Wing,87.9,69.1,,,32.230732,0.09009809,1.0,Ground Pass,120.0,72.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e24ba4d-94b5-4c86-9ab1-654ef3f6b78d,2783,2,00:30:22.596,75,22,30,Pass,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.72455,,19990bd9-9a94-4f00-9d1e-a451b72a893d,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,53.1,66.0,26685.0,Nicolás Ladislao Fedor Flores,8.547514,0.50028044,1.0,Ground Pass,60.6,70.1,38.0,Left Foot,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,6db5098e-d3b4-4250-9fa5-ef8c977b453e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6db5098e-d3b4-4250-9fa5-ef8c977b453e,2784,2,00:30:23.320,75,23,42,Ball Receipt*,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,7e24ba4d-94b5-4c86-9ab1-654ef3f6b78d,26685,Nicolás Ladislao Fedor Flores,19,Center Attacking Midfield,60.6,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7f852b7-52e5-44f9-bbd7-8bb0489f24f3,2785,2,00:30:23.320,75,23,30,Pass,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.970833,,c4785bd0-9d80-413d-9cef-403d8b2986d0,26685,Nicolás Ladislao Fedor Flores,19,Center Attacking Midfield,60.6,70.1,6852.0,Jozabed Sánchez Ruiz,4.8877397,-2.107707,1.0,Ground Pass,58.1,65.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4785bd0-9d80-413d-9cef-403d8b2986d0,2786,2,00:30:24.291,75,24,42,Ball Receipt*,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,e7f852b7-52e5-44f9-bbd7-8bb0489f24f3,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,58.1,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b08b337-d3e0-4327-b7ee-ead8722a0250,2787,2,00:30:24.291,75,24,43,Carry,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.044623,,319ca13f-b235-4968-89ec-2a259bc6a4ef,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,58.1,65.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,5d34f489-f7fb-4ab3-98f3-771d7e13577e,,,,59.4,62.6,c4785bd0-9d80-413d-9cef-403d8b2986d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319ca13f-b235-4968-89ec-2a259bc6a4ef,2788,2,00:30:24.991,75,24,17,Pressure,186,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.465687,,5d34f489-f7fb-4ab3-98f3-771d7e13577e,6771,Manuel Trigueros Muñoz,9,Right Defensive Midfield,57.2,18.9,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,6b08b337-d3e0-4327-b7ee-ead8722a0250,,,,,,8030ed0a-d658-4faa-9785-e03af175f2ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4425ddea-aa6e-4d47-badd-333de5eb1fe2,2789,2,00:30:25.336,75,25,39,Dribbled Past,186,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.0,,5d34f489-f7fb-4ab3-98f3-771d7e13577e,6771,Manuel Trigueros Muñoz,9,Right Defensive Midfield,60.7,17.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,8030ed0a-d658-4faa-9785-e03af175f2ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d34f489-f7fb-4ab3-98f3-771d7e13577e,2790,2,00:30:25.336,75,25,14,Dribble,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,319ca13f-b235-4968-89ec-2a259bc6a4ef,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,59.4,62.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,4425ddea-aa6e-4d47-badd-333de5eb1fe2,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
