id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,duel,ball_receipt,off_camera,counterpress,interception,out,clearance,foul_won,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,ball_recovery,foul_committed,substitution,bad_behaviour,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,foul_committed_card_id,foul_committed_card_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_3,pass_aerial_won,clearance_head,clearance_aerial_won,foul_won_defensive
27cdddc9-008a-46bf-8977-b117de061f8e,2924,2,00:41:38.949,86,38,30,Pass,215,360,Rayo Vallecano,1,Regular Play,221,Levante UD,1.466722,,213e1572-53a3-4bbb-9af5-c20442386641,26012,David Navarro Pedrós,3,Right Center Back,56.5,58.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,80aecd2d-a7be-43a9-a9aa-af3e22dea520,,,6659.0,Víctor Camarasa Ferrando,25.849758,-0.59551316,3.0,High Pass,77.9,43.5,,,cf0f820f-414d-4e67-a792-ad98c4df4a59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,Recovery,9.0,Incomplete,,,,,,,,,,,,,ddb7eae2-1970-49db-8818-0ebf99aba6bf,True,,,
cf0f820f-414d-4e67-a792-ad98c4df4a59,2925,2,00:41:40.415,86,40,42,Ball Receipt*,215,360,Rayo Vallecano,1,Regular Play,221,Levante UD,,,27cdddc9-008a-46bf-8977-b117de061f8e,6659,Víctor Camarasa Ferrando,19,Center Attacking Midfield,76.6,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,
80aecd2d-a7be-43a9-a9aa-af3e22dea520,2926,2,00:41:40.415,86,40,30,Pass,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.624721,,08dbb09e-e103-471b-9d10-e438b48734e3,6914,Roberto Román Triguero,4,Center Back,42.2,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27cdddc9-008a-46bf-8977-b117de061f8e,,,26848.0,Roberto Trashorras Gayoso,11.207141,0.035699114,1.0,Ground Pass,53.4,37.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,
2a453904-9143-48b1-93ff-abc67f5e1f3a,2927,2,00:41:41.742,86,41,17,Pressure,215,360,Rayo Vallecano,1,Regular Play,221,Levante UD,0.359997,,08dbb09e-e103-471b-9d10-e438b48734e3,6659,Víctor Camarasa Ferrando,19,Center Attacking Midfield,67.1,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9df03236-2e22-427f-8a07-e365f04fa2c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08dbb09e-e103-471b-9d10-e438b48734e3,2928,2,00:41:42.040,86,42,42,Ball Receipt*,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,2a453904-9143-48b1-93ff-abc67f5e1f3a,26848,Roberto Trashorras Gayoso,10,Center Defensive Midfield,53.4,37.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,80aecd2d-a7be-43a9-a9aa-af3e22dea520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9df03236-2e22-427f-8a07-e365f04fa2c9,2929,2,00:41:42.040,86,42,30,Pass,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.954695,,2a453904-9143-48b1-93ff-abc67f5e1f3a,26848,Roberto Trashorras Gayoso,10,Center Defensive Midfield,53.8,37.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,defb4363-f6e2-4059-9d45-5f9726a0f85c,,,4711.0,Pablo Hernández Domínguez,12.254387,1.0962002,1.0,Ground Pass,59.4,48.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
defb4363-f6e2-4059-9d45-5f9726a0f85c,2930,2,00:41:42.995,86,42,42,Ball Receipt*,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,9df03236-2e22-427f-8a07-e365f04fa2c9,4711,Pablo Hernández Domínguez,13,Right Center Midfield,59.4,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4a5dd2f-6a31-4426-aa88-5e2a501faa3a,2931,2,00:41:42.995,86,42,43,Carry,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.481002,,3e3d55d0-5387-4824-82ef-5938248c96f4,4711,Pablo Hernández Domínguez,13,Right Center Midfield,59.4,48.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,68bce775-e9f8-4848-a6dd-977b24c19837,63.5,49.7,,,,,,,,,,,defb4363-f6e2-4059-9d45-5f9726a0f85c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e3d55d0-5387-4824-82ef-5938248c96f4,2932,2,00:41:43.302,86,43,17,Pressure,215,360,Rayo Vallecano,1,Regular Play,221,Levante UD,0.84,,d4a5dd2f-6a31-4426-aa88-5e2a501faa3a,6659,Víctor Camarasa Ferrando,19,Center Attacking Midfield,57.1,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bce775-e9f8-4848-a6dd-977b24c19837,2933,2,00:41:44.476,86,44,30,Pass,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.616971,,b7884595-96fd-4474-9621-08c026292401,4711,Pablo Hernández Domínguez,13,Right Center Midfield,63.5,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11539.0,Adrián Embarba Blázquez,31.207851,1.0584068,1.0,Ground Pass,78.8,76.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7884595-96fd-4474-9621-08c026292401,2934,2,00:41:47.093,86,47,42,Ball Receipt*,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,68bce775-e9f8-4848-a6dd-977b24c19837,11539,Adrián Embarba Blázquez,7,Right Wing Back,78.8,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9d7ca10-3eef-4eb9-8895-ae1e23a97866,2935,2,00:41:47.093,86,47,43,Carry,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.427544,,213a03f4-6b2b-4cfc-a333-ee918702d502,11539,Adrián Embarba Blázquez,7,Right Wing Back,78.8,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7884595-96fd-4474-9621-08c026292401,90.6,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213a03f4-6b2b-4cfc-a333-ee918702d502,2936,2,00:41:49.520,86,49,30,Pass,215,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.746515,,,11539,Adrián Embarba Blázquez,7,Right Wing Back,90.6,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6,-0.76101273,3.0,High Pass,120.0,48.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,True,,,,,,,,
f1540ba1-c6ef-4c61-9f84-8e8ba8f7c1d3,2952,2,00:42:37.362,87,37,30,Pass,217,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,2.375966,,b8c19ae2-2253-435f-aaa7-b33f5ec921c6,24138,Joaquín José Marín Ruiz,3,Right Center Back,11.5,60.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,d7c8cd9f-9091-42fd-847c-46d97dc1362a,,,11539.0,Adrián Embarba Blázquez,27.166523,0.06999616,1.0,Ground Pass,38.6,62.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,
d7c8cd9f-9091-42fd-847c-46d97dc1362a,2953,2,00:42:39.738,87,39,42,Ball Receipt*,217,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,,,f1540ba1-c6ef-4c61-9f84-8e8ba8f7c1d3,11539,Adrián Embarba Blázquez,7,Right Wing Back,38.6,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674220d6-15f8-4874-aa7c-c70b68e610a1,2954,2,00:42:39.738,87,39,43,Carry,217,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,0.574896,,7db05fe7-eb98-4584-83da-bd54202f9190,11539,Adrián Embarba Blázquez,7,Right Wing Back,38.6,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7c8cd9f-9091-42fd-847c-46d97dc1362a,40.8,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7db05fe7-eb98-4584-83da-bd54202f9190,2955,2,00:42:40.312,87,40,30,Pass,217,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,0.855263,,ca9d2232-e2e1-4af3-9c47-2af3e7b7c3d8,11539,Adrián Embarba Blázquez,7,Right Wing Back,40.8,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,7.3334846,-1.6663945,1.0,Ground Pass,40.1,55.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca9d2232-e2e1-4af3-9c47-2af3e7b7c3d8,2956,2,00:42:41.168,87,41,42,Ball Receipt*,217,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,,,7db05fe7-eb98-4584-83da-bd54202f9190,6852,Jozabed Sánchez Ruiz,15,Left Center Midfield,40.1,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915e9ac8-a4bb-4eb3-a717-b45e31d22692,2957,2,00:42:41.168,87,41,43,Carry,217,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,0.801719,,94549bf2-1b90-43ff-87c5-a82129c91b3e,6852,Jozabed Sánchez Ruiz,15,Left Center Midfield,40.1,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca9d2232-e2e1-4af3-9c47-2af3e7b7c3d8,47.1,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94549bf2-1b90-43ff-87c5-a82129c91b3e,2958,2,00:42:41.969,87,41,30,Pass,217,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,1.039001,,698c55c5-0e3d-46d2-823a-4dff569925a8,6852,Jozabed Sánchez Ruiz,15,Left Center Midfield,47.1,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6d5ae9a-c61a-4396-a1c8-7b0dcec92f6b,,,4711.0,Pablo Hernández Domínguez,13.368994,0.5776295,2.0,Low Pass,58.3,64.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,
698c55c5-0e3d-46d2-823a-4dff569925a8,2959,2,00:42:43.008,87,43,42,Ball Receipt*,217,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,94549bf2-1b90-43ff-87c5-a82129c91b3e,4711,Pablo Hernández Domínguez,13,Right Center Midfield,62.1,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,
bdb6bf7c-fb6a-460f-be08-d5d1e8c4ee1c,2992,2,00:45:13.242,90,13,30,Pass,222,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,3.426695,,7a31823d-7735-4cb5-8aa9-8f26005f3266,10612,Yoel Rodríguez Oterino,1,Goalkeeper,7.0,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd74f34d-fc4b-4c1a-901e-a39a64d735d3,,,26690.0,Alberto Mateus Contreiras Gonçalves,65.47824,-0.34590045,3.0,High Pass,68.6,13.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,Goal Kick,9.0,Incomplete,,,,,,,,,,,,,,,,,
7a31823d-7735-4cb5-8aa9-8f26005f3266,2993,2,00:45:16.668,90,16,42,Ball Receipt*,222,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,bdb6bf7c-fb6a-460f-be08-d5d1e8c4ee1c,26690,Alberto Mateus Contreiras Gonçalves,24,Left Center Forward,67.1,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,
ee8052ea-49c1-4af9-8ae4-817753b1b5cc,2994,2,00:45:16.668,90,16,4,Duel,222,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.0,,bd74f34d-fc4b-4c1a-901e-a39a64d735d3,26690,Alberto Mateus Contreiras Gonçalves,24,Left Center Forward,68.6,13.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,
8e4e4945-5a92-4f41-ba0b-74d289f84143,3003,2,00:45:29.539,90,29,30,Pass,224,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.279071,,b905bb3e-03c5-4d4c-97b7-070f194a67ef,26848,Roberto Trashorras Gayoso,10,Center Defensive Midfield,55.3,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,24.78326,2.0994518,3.0,High Pass,42.8,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,
b905bb3e-03c5-4d4c-97b7-070f194a67ef,3004,2,00:45:31.818,90,31,42,Ball Receipt*,224,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,8e4e4945-5a92-4f41-ba0b-74d289f84143,6914,Roberto Román Triguero,4,Center Back,42.8,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f663e842-533e-4185-b3f6-3e757c73b2cd,3005,2,00:45:31.818,90,31,30,Pass,224,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.556829,,8f86e549-e2a8-48d9-a7cf-a119a342b1fe,6914,Roberto Román Triguero,4,Center Back,42.8,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11298.0,José Ignacio Martínez García,13.978555,-1.235472,3.0,High Pass,47.4,8.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
