id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,out,ball_receipt,off_camera,duel,clearance,counterpress,dribble,foul_committed,foul_won,interception,shot,goalkeeper,block,ball_recovery,substitution,pass,pass_switch,related_events,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,duel_type_id,duel_type_name,interception_outcome_id,interception_outcome_name,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events_4,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_deflected,ball_recovery_recovery_failure,pass_cross,dribble_overrun,duel_outcome_id,duel_outcome_name
d58a0703-3b98-4382-a35f-da83fc4f79af,2934,2,00:37:26.659,82,26,42,Ball Receipt*,166,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,03a57bed-4424-4493-a37f-3df177f15e03,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,35.9,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e456a8c-4b06-4158-bcbd-b99275b59d3b,2935,2,00:37:26.659,82,26,43,Carry,166,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.542865,,72e2c4b4-f314-4d0e-9526-c579fad2cb74,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,35.9,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d58a0703-3b98-4382-a35f-da83fc4f79af,43.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72e2c4b4-f314-4d0e-9526-c579fad2cb74,2936,2,00:37:28.202,82,28,30,Pass,166,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.35235,,b632c172-6376-490d-9191-8bbb0d045843,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,43.7,3.7,24782.0,Jonhatan Montiel Caballero,11.627554,0.06885649,1.0,Ground Pass,55.3,4.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b632c172-6376-490d-9191-8bbb0d045843,2937,2,00:37:29.554,82,29,42,Ball Receipt*,166,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,72e2c4b4-f314-4d0e-9526-c579fad2cb74,24782,Jonhatan Montiel Caballero,19,Center Attacking Midfield,55.3,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b86124dd-933b-49c0-9a3f-81d633d991ac,2938,2,00:37:29.554,82,29,43,Carry,166,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.86865,,58b1b703-3591-411e-a726-5c7aa98e094f,24782,Jonhatan Montiel Caballero,19,Center Attacking Midfield,55.3,4.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,61885a04-28d8-478b-84f3-90f6a7d40ab8,54.6,4.1,b632c172-6376-490d-9191-8bbb0d045843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61885a04-28d8-478b-84f3-90f6a7d40ab8,2939,2,00:37:30.113,82,30,17,Pressure,166,360,Rayo Vallecano,3,From Free Kick,217,Barcelona,0.089106,,b86124dd-933b-49c0-9a3f-81d633d991ac,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,65.3,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ddaafd0-594e-44eb-b9fa-2c1f1a38ad95,2940,2,00:37:30.202,82,30,17,Pressure,166,360,Rayo Vallecano,3,From Free Kick,217,Barcelona,0.957316,,58b1b703-3591-411e-a726-5c7aa98e094f,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,63.8,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58b1b703-3591-411e-a726-5c7aa98e094f,2941,2,00:37:30.423,82,30,30,Pass,166,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.029761,,7ddaafd0-594e-44eb-b9fa-2c1f1a38ad95,24782,Jonhatan Montiel Caballero,19,Center Attacking Midfield,54.6,4.1,11539.0,Adrián Embarba Blázquez,8.22253,1.3376166,2.0,Low Pass,56.5,12.1,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,d4ea3be8-c91a-4be4-a1d5-85c269ce314f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4ea3be8-c91a-4be4-a1d5-85c269ce314f,2942,2,00:37:31.453,82,31,42,Ball Receipt*,166,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,58b1b703-3591-411e-a726-5c7aa98e094f,11539,Adrián Embarba Blázquez,13,Right Center Midfield,56.5,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74b58f83-fa76-43d1-bb93-8c5b0d0cb0d3,2943,2,00:37:31.453,82,31,43,Carry,166,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.926931,,0af5e11c-0f28-4dfd-9993-4b12712f3d7b,11539,Adrián Embarba Blázquez,13,Right Center Midfield,56.5,12.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,912720da-2b8e-4e2a-8f9a-5ed2a832e87f,66.0,13.5,d4ea3be8-c91a-4be4-a1d5-85c269ce314f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912720da-2b8e-4e2a-8f9a-5ed2a832e87f,2944,2,00:37:31.649,82,31,17,Pressure,166,360,Rayo Vallecano,3,From Free Kick,217,Barcelona,1.268539,,0af5e11c-0f28-4dfd-9993-4b12712f3d7b,5216,Andrés Iniesta Luján,13,Right Center Midfield,62.5,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369c463-2523-4ff2-909e-1b618fe8e66f,,,74b58f83-fa76-43d1-bb93-8c5b0d0cb0d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbfc8d56-412f-4674-aaa1-352631c2e320,2945,2,00:37:32.380,82,32,39,Dribbled Past,166,360,Rayo Vallecano,3,From Free Kick,217,Barcelona,0.0,,0af5e11c-0f28-4dfd-9993-4b12712f3d7b,5216,Andrés Iniesta Luján,13,Right Center Midfield,54.1,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369c463-2523-4ff2-909e-1b618fe8e66f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0af5e11c-0f28-4dfd-9993-4b12712f3d7b,2946,2,00:37:32.380,82,32,14,Dribble,166,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,912720da-2b8e-4e2a-8f9a-5ed2a832e87f,11539,Adrián Embarba Blázquez,13,Right Center Midfield,66.0,13.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,bbfc8d56-412f-4674-aaa1-352631c2e320,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,
2369c463-2523-4ff2-909e-1b618fe8e66f,2947,2,00:37:32.380,82,32,43,Carry,166,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.890908,,0af5e11c-0f28-4dfd-9993-4b12712f3d7b,11539,Adrián Embarba Blázquez,13,Right Center Midfield,66.0,13.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,6d44f607-3181-4533-b313-b9517a946059,62.2,25.7,912720da-2b8e-4e2a-8f9a-5ed2a832e87f,,,,,,,,,,,,,,,,,,,,,bbfc8d56-412f-4674-aaa1-352631c2e320,de6aeed4-e426-4db3-99b7-7c91944f7265,,,,,,,,,
de6aeed4-e426-4db3-99b7-7c91944f7265,2948,2,00:37:32.984,82,32,17,Pressure,166,360,Rayo Vallecano,3,From Free Kick,217,Barcelona,0.586126,,2369c463-2523-4ff2-909e-1b618fe8e66f,5213,Gerard Piqué Bernabéu,3,Right Center Back,53.3,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d44f607-3181-4533-b313-b9517a946059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d44f607-3181-4533-b313-b9517a946059,2949,2,00:37:33.271,82,33,30,Pass,166,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.885643,,4564cda4-67b3-4793-a34b-b042d45d0393,11539,Adrián Embarba Blázquez,13,Right Center Midfield,62.2,25.7,26848.0,Roberto Trashorras Gayoso,4.8259716,3.0378003,2.0,Low Pass,57.4,26.2,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,de6aeed4-e426-4db3-99b7-7c91944f7265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4564cda4-67b3-4793-a34b-b042d45d0393,2950,2,00:37:34.156,82,34,42,Ball Receipt*,166,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,6d44f607-3181-4533-b313-b9517a946059,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,57.4,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59301133-ccef-4217-8cfc-e0c34d120c5c,2951,2,00:37:34.156,82,34,43,Carry,166,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.331657,,4564cda4-67b3-4793-a34b-b042d45d0393,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,57.4,26.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,878fade1-993d-450a-bda1-296d75885527,49.2,29.3,c262da0e-a5e4-4b56-a769-01ecbece35a5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c262da0e-a5e4-4b56-a769-01ecbece35a5,2952,2,00:37:34.446,82,34,17,Pressure,166,360,Rayo Vallecano,3,From Free Kick,217,Barcelona,1.424306,,59301133-ccef-4217-8cfc-e0c34d120c5c,5213,Gerard Piqué Bernabéu,3,Right Center Back,61.0,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878fade1-993d-450a-bda1-296d75885527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878fade1-993d-450a-bda1-296d75885527,2953,2,00:37:35.488,82,35,30,Pass,166,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,3.4885,,1c6fc528-c7ce-4dc3-b448-0d62e61e7f31,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,49.2,29.3,24138.0,Joaquín José Marín Ruiz,44.13672,1.2167989,3.0,High Pass,64.5,70.7,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,True,,87cd18ff-6acd-487d-8a22-f1ea5f1cd8b8,,,c262da0e-a5e4-4b56-a769-01ecbece35a5,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87cd18ff-6acd-487d-8a22-f1ea5f1cd8b8,2954,2,00:37:38.976,82,38,42,Ball Receipt*,166,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,878fade1-993d-450a-bda1-296d75885527,24138,Joaquín José Marín Ruiz,2,Right Back,63.0,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,
1c6fc528-c7ce-4dc3-b448-0d62e61e7f31,2955,2,00:37:38.976,82,38,9,Clearance,166,360,Rayo Vallecano,3,From Free Kick,217,Barcelona,0.0,,878fade1-993d-450a-bda1-296d75885527,10609,Jérémy Mathieu,6,Left Back,55.6,9.4,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,True,,,,,,
a5be6412-30cd-49d1-8b69-63f1b5a4b037,2956,2,00:37:47.605,82,47,30,Pass,167,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.105374,,bc9120e5-1742-44c5-bf84-4f4ae829247b,24138,Joaquín José Marín Ruiz,2,Right Back,57.8,80.0,27144.0,Antonio Amaya Carazo,12.734991,-2.3895154,2.0,Low Pass,48.5,71.3,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc9120e5-1742-44c5-bf84-4f4ae829247b,2957,2,00:37:48.710,82,48,42,Ball Receipt*,167,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,a5be6412-30cd-49d1-8b69-63f1b5a4b037,27144,Antonio Amaya Carazo,3,Right Center Back,48.5,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a05afbbd-8f70-43b7-b0b0-f281f8f6f5e5,2958,2,00:37:48.710,82,48,43,Carry,167,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.198326,,b3ba3347-fda9-46c2-8fe9-7049241471c0,27144,Antonio Amaya Carazo,3,Right Center Back,48.5,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc9120e5-1742-44c5-bf84-4f4ae829247b,50.9,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3ba3347-fda9-46c2-8fe9-7049241471c0,2959,2,00:37:49.908,82,49,30,Pass,167,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.46664,,3909539b-84e2-43b9-b131-b2d6e1d96691,27144,Antonio Amaya Carazo,3,Right Center Back,50.9,68.4,18404.0,José Ángel Crespo Rincón,27.888708,-1.7766305,2.0,Low Pass,45.2,41.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3909539b-84e2-43b9-b131-b2d6e1d96691,2960,2,00:37:51.375,82,51,42,Ball Receipt*,167,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,b3ba3347-fda9-46c2-8fe9-7049241471c0,18404,José Ángel Crespo Rincón,5,Left Center Back,45.2,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2dfd0cd6-346f-4e37-8d2f-3e97ad763fd2,2961,2,00:37:51.375,82,51,43,Carry,167,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.43096,,1a7b5c83-c9a3-4353-97e0-3d2a735376ad,18404,José Ángel Crespo Rincón,5,Left Center Back,45.2,41.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,3909539b-84e2-43b9-b131-b2d6e1d96691,52.7,44.2,4d82c5fe-8e68-487c-af66-fdb0ea297a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d82c5fe-8e68-487c-af66-fdb0ea297a40,2962,2,00:37:51.664,82,51,17,Pressure,167,360,Rayo Vallecano,4,From Throw In,217,Barcelona,1.14671,,1a7b5c83-c9a3-4353-97e0-3d2a735376ad,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,72.8,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dfd0cd6-346f-4e37-8d2f-3e97ad763fd2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a7b5c83-c9a3-4353-97e0-3d2a735376ad,2963,2,00:37:52.806,82,52,30,Pass,167,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.9685,,4d82c5fe-8e68-487c-af66-fdb0ea297a40,18404,José Ángel Crespo Rincón,5,Left Center Back,52.7,44.2,24782.0,Jonhatan Montiel Caballero,15.533191,0.20749623,2.0,Low Pass,67.9,47.4,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,6b74cc9d-a97c-4289-99f0-7044ebf7dc18,,,c34a2550-8a95-4046-a470-9dbeb743c523,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b74cc9d-a97c-4289-99f0-7044ebf7dc18,2964,2,00:37:53.774,82,53,42,Ball Receipt*,167,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,1a7b5c83-c9a3-4353-97e0-3d2a735376ad,24782,Jonhatan Montiel Caballero,19,Center Attacking Midfield,66.2,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,
c34a2550-8a95-4046-a470-9dbeb743c523,2965,2,00:37:53.774,82,53,30,Pass,167,360,Rayo Vallecano,4,From Throw In,217,Barcelona,2.0484,,1a7b5c83-c9a3-4353-97e0-3d2a735376ad,5216,Andrés Iniesta Luján,13,Right Center Midfield,52.2,32.7,5246.0,Luis Alberto Suárez Díaz,3.5,0.9272952,3.0,High Pass,54.3,35.5,64.0,Interception,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,8360b3fc-522e-4af1-aa5e-8a6620476ed4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8360b3fc-522e-4af1-aa5e-8a6620476ed4,2966,2,00:37:55.727,82,55,42,Ball Receipt*,167,360,Rayo Vallecano,4,From Throw In,217,Barcelona,,,c34a2550-8a95-4046-a470-9dbeb743c523,5246,Luis Alberto Suárez Díaz,23,Center Forward,54.3,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6b95b25-27b5-4dd5-9f95-77ba77a15cb1,2967,2,00:37:55.727,82,55,43,Carry,167,360,Rayo Vallecano,4,From Throw In,217,Barcelona,0.1357,,3a283514-c012-4ff2-bcad-22cacf9df381,5246,Luis Alberto Suárez Díaz,23,Center Forward,54.3,35.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,8360b3fc-522e-4af1-aa5e-8a6620476ed4,80.2,33.1,c2ce970d-54d4-48da-8c9e-5ce82f0fd3ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a283514-c012-4ff2-bcad-22cacf9df381,2968,2,00:37:55.727,82,55,30,Pass,167,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.995751,,9748a9f7-3210-40db-ba4e-e85ef806ca4e,27144,Antonio Amaya Carazo,3,Right Center Back,41.2,46.8,6914.0,Roberto Román Triguero,21.56154,-1.8191496,3.0,High Pass,35.9,25.9,64.0,Interception,37.0,Head,,,,,,,,True,,,,,,,,,,,,,c6b95b25-27b5-4dd5-9f95-77ba77a15cb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
9748a9f7-3210-40db-ba4e-e85ef806ca4e,2969,2,00:37:55.863,82,55,42,Ball Receipt*,167,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,3a283514-c012-4ff2-bcad-22cacf9df381,6914,Roberto Román Triguero,6,Left Back,35.9,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2444e6b-4d74-4c39-9d9a-0a6b01c35eec,2970,2,00:37:55.863,82,55,43,Carry,167,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.925786,,3b6f5d84-e3aa-4e67-ae35-1edf3d8000d4,6914,Roberto Román Triguero,6,Left Back,35.9,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9748a9f7-3210-40db-ba4e-e85ef806ca4e,38.0,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2ce970d-54d4-48da-8c9e-5ce82f0fd3ff,2971,2,00:37:55.863,82,55,38,Miscontrol,167,360,Rayo Vallecano,4,From Throw In,217,Barcelona,0.0,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,80.2,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b6f5d84-e3aa-4e67-ae35-1edf3d8000d4,2972,2,00:37:57.789,82,57,30,Pass,167,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.335148,,6d1da7d2-0cd0-437b-a597-566d1ad796c4,6914,Roberto Román Triguero,6,Left Back,38.0,25.9,11539.0,Adrián Embarba Blázquez,46.757782,0.27506816,3.0,High Pass,83.0,38.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,755be13f-ca00-4500-84ab-075d09fa6ecd,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755be13f-ca00-4500-84ab-075d09fa6ecd,2973,2,00:38:00.124,83,0,42,Ball Receipt*,167,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,3b6f5d84-e3aa-4e67-ae35-1edf3d8000d4,11539,Adrián Embarba Blázquez,13,Right Center Midfield,81.3,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,
6d1da7d2-0cd0-437b-a597-566d1ad796c4,2974,2,00:38:00.124,83,0,2,Ball Recovery,167,360,Rayo Vallecano,4,From Throw In,217,Barcelona,0.0,,3b6f5d84-e3aa-4e67-ae35-1edf3d8000d4,5213,Gerard Piqué Bernabéu,3,Right Center Back,37.1,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
3a821830-8c4e-41c8-a7aa-d57d6d67090c,2975,2,00:38:01.649,83,1,2,Ball Recovery,167,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,11539,Adrián Embarba Blázquez,13,Right Center Midfield,90.2,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23f6cb51-6757-4c97-b464-3b518062ba50,2976,2,00:38:01.649,83,1,43,Carry,167,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.16642,,34683337-c6c8-47d0-82b8-abab0af603d4,11539,Adrián Embarba Blázquez,13,Right Center Midfield,90.2,33.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,3a821830-8c4e-41c8-a7aa-d57d6d67090c,115.0,20.7,90936f1c-3a33-4068-baf5-7959af9bf587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90936f1c-3a33-4068-baf5-7959af9bf587,2977,2,00:38:02.838,83,2,17,Pressure,167,360,Rayo Vallecano,4,From Throw In,217,Barcelona,2.492591,,23f6cb51-6757-4c97-b464-3b518062ba50,5213,Gerard Piqué Bernabéu,3,Right Center Back,23.2,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34683337-c6c8-47d0-82b8-abab0af603d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34683337-c6c8-47d0-82b8-abab0af603d4,2978,2,00:38:04.816,83,4,30,Pass,167,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.637226,,85b2d7f4-9bf0-49aa-a79f-8894307ed349,11539,Adrián Embarba Blázquez,13,Right Center Midfield,115.0,20.7,11542.0,Javier Guerra Rodríguez,21.107346,1.3510996,3.0,High Pass,119.6,41.3,,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,,90936f1c-3a33-4068-baf5-7959af9bf587,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
85b2d7f4-9bf0-49aa-a79f-8894307ed349,2979,2,00:38:07.453,83,7,42,Ball Receipt*,167,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,34683337-c6c8-47d0-82b8-abab0af603d4,11542,Javier Guerra Rodríguez,23,Center Forward,114.7,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,
5114b359-3c44-466c-b16a-fa84b5223523,3009,2,00:39:06.316,84,6,30,Pass,169,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.991635,,9d5135f4-be19-488a-9c5b-3534d908038a,27144,Antonio Amaya Carazo,3,Right Center Back,22.7,28.0,11539.0,Adrián Embarba Blázquez,10.473777,-0.8259165,2.0,Low Pass,29.8,20.3,64.0,Interception,40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,abb87ba1-b261-4dba-accb-1dbf4ab5c9ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d5135f4-be19-488a-9c5b-3534d908038a,3010,2,00:39:07.307,84,7,42,Ball Receipt*,169,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,5114b359-3c44-466c-b16a-fa84b5223523,11539,Adrián Embarba Blázquez,13,Right Center Midfield,29.8,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d2c084e-a410-4c30-b498-31f7f016990c,3011,2,00:39:07.307,84,7,43,Carry,169,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.670188,,9d5135f4-be19-488a-9c5b-3534d908038a,11539,Adrián Embarba Blázquez,13,Right Center Midfield,29.8,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd5ab376-25fa-424a-a5fe-2f4f8e6aa831,29.0,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd5ab376-25fa-424a-a5fe-2f4f8e6aa831,3012,2,00:39:08.978,84,8,30,Pass,169,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.83453,,555b8ee9-7526-4f06-a4cf-5c888e26c3c6,11539,Adrián Embarba Blázquez,13,Right Center Midfield,29.0,23.4,26848.0,Roberto Trashorras Gayoso,10.834205,0.15756157,2.0,Low Pass,39.7,25.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555b8ee9-7526-4f06-a4cf-5c888e26c3c6,3013,2,00:39:09.812,84,9,42,Ball Receipt*,169,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,dd5ab376-25fa-424a-a5fe-2f4f8e6aa831,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,39.7,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb90d031-1187-4f04-a749-603f94481957,3014,2,00:39:09.812,84,9,43,Carry,169,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.897003,,555b8ee9-7526-4f06-a4cf-5c888e26c3c6,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,39.7,25.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,6df93c2e-6c67-4279-bdf9-40eea9971cf2,36.8,30.4,924ece31-8c96-4908-8bf6-e067e1c23d57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
