id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry,duel,out,counterpress,ball_receipt,clearance,shot,goalkeeper,foul_committed,foul_won,dribble,ball_recovery,interception,block,substitution,miscontrol,bad_behaviour,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,related_events,interception_outcome_id,interception_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,related_events_3,duel_outcome_id,duel_outcome_name,pass_cross
aa15f162-5154-486e-b030-e0fbc1e3a992,3459,2,00:48:35.435,93,35,17,Pressure,241,360,Rayo Vallecano,4,From Throw In,207,Valencia,4.402501,,fa1aea40-a2c4-45b8-a055-4321b615a2af,,6763,Pablo Daniel Piatti,6,Left Back,4.3,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa8ba201-eb53-4d28-abbf-efca4469b441,,,,,,,,,,,,,,,,,,,
fa8ba201-eb53-4d28-abbf-efca4469b441,3460,2,00:48:35.555,93,35,42,Ball Receipt*,241,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,16afd679-8c72-4334-8b4d-0075e97eaeff,,23761,Alhassane Bangoura,17,Right Wing,116.0,70.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,aa15f162-5154-486e-b030-e0fbc1e3a992,,,,,,,,,,,,,,,,,,,
fa1aea40-a2c4-45b8-a055-4321b615a2af,3461,2,00:48:35.555,93,35,43,Carry,241,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,4.355322,,49a85307-cd87-4875-9216-01ee3ab670e9,,23761,Alhassane Bangoura,17,Right Wing,116.0,70.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,9c6df08e-83ca-48f9-8b5f-ece741194b25,aa15f162-5154-486e-b030-e0fbc1e3a992,114.1,68.6,,,,,,,,,,,,,fa8ba201-eb53-4d28-abbf-efca4469b441,,,
9c6df08e-83ca-48f9-8b5f-ece741194b25,3462,2,00:48:37.833,93,37,17,Pressure,241,360,Rayo Vallecano,4,From Throw In,207,Valencia,0.738492,,fa1aea40-a2c4-45b8-a055-4321b615a2af,,6725,Zakaria Bakkali,16,Left Midfield,6.0,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49a85307-cd87-4875-9216-01ee3ab670e9,3463,2,00:48:39.910,93,39,3,Dispossessed,241,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,65ef0738-0c92-41cd-8e93-42814dcf92d3,,23761,Alhassane Bangoura,17,Right Wing,114.1,68.6,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65ef0738-0c92-41cd-8e93-42814dcf92d3,3464,2,00:48:39.910,93,39,4,Duel,241,360,Rayo Vallecano,4,From Throw In,207,Valencia,0.0,,49a85307-cd87-4875-9216-01ee3ab670e9,,6763,Pablo Daniel Piatti,6,Left Back,6.0,11.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,13.0,Lost In Play,
0e54d83a-4bc5-4a5b-9158-b4e790c41a6c,3465,2,00:48:41.347,93,41,17,Pressure,241,360,Rayo Vallecano,4,From Throw In,207,Valencia,0.319878,,08904cbc-7de6-42cc-a72d-14d40c1bf6f7,,6763,Pablo Daniel Piatti,6,Left Back,11.2,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9539d17d-dd17-4c04-b453-68bc019f177b,,,,,,,,,,,,,,,,,,,
08904cbc-7de6-42cc-a72d-14d40c1bf6f7,3466,2,00:48:41.535,93,41,2,Ball Recovery,241,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,0e54d83a-4bc5-4a5b-9158-b4e790c41a6c,,26607,José Raúl Baena Urdiales,19,Center Attacking Midfield,104.7,67.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9539d17d-dd17-4c04-b453-68bc019f177b,3467,2,00:48:41.535,93,41,43,Carry,241,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.713134,,08904cbc-7de6-42cc-a72d-14d40c1bf6f7,,26607,José Raúl Baena Urdiales,19,Center Attacking Midfield,104.7,67.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,0e54d83a-4bc5-4a5b-9158-b4e790c41a6c,116658eb-3827-44ad-a093-1be748516327,104.7,69.7,,,,,,,,,,,,,92eda442-e844-4cd4-9516-ac7d28a30ac8,,,
92eda442-e844-4cd4-9516-ac7d28a30ac8,3468,2,00:48:42.248,93,42,22,Foul Committed,241,360,Rayo Vallecano,4,From Throw In,207,Valencia,0.0,,116658eb-3827-44ad-a093-1be748516327,,6763,Pablo Daniel Piatti,6,Left Back,15.4,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9539d17d-dd17-4c04-b453-68bc019f177b,,,,,,,,,,,,,,,,,,,
116658eb-3827-44ad-a093-1be748516327,3469,2,00:48:42.248,93,42,21,Foul Won,241,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,92eda442-e844-4cd4-9516-ac7d28a30ac8,,26607,José Raúl Baena Urdiales,19,Center Attacking Midfield,104.7,69.7,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217bfc50-bfff-4266-816c-5904a1396420,3470,2,00:49:27.199,94,27,30,Pass,242,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.106906,,81b5d7b3-ae95-4a31-bfba-26fbd04fdedb,,11298,José Ignacio Martínez García,6,Left Back,104.4,68.6,,,35.74633,-1.2225033,3.0,High Pass,116.6,35.0,38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,True
