id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,out,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper,off_camera,miscontrol,block,clearance,foul_won,50_50,foul_committed,substitution,bad_behaviour,pass,related_events_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,carry_end_location_0,carry_end_location_1,related_events_2,related_events,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,duel_outcome_id,duel_outcome_name,related_events_3,pass_aerial_won,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,dribble_overrun,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name
43bace07-4a07-4650-be3d-00a43bf6bfd8,1503,1,00:39:43.771,39,43,4,Duel,86,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.0,,5c355ea3-c2a7-4efb-a49a-1fe7f7b132cc,3063,Danilo Luiz da Silva,2,Right Back,43.9,77.2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,
4f0d0035-8828-4d29-8d8f-a5f1d07dd0e9,1504,1,00:40:05.155,40,5,30,Pass,87,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.266305,,0549b078-a12c-497f-b6bb-04d3a3d5e164,6914,Roberto Román Triguero,6,Left Back,98.2,0.1,26685.0,Nicolás Ladislao Fedor Flores,12.630123,0.19118446,2.0,Low Pass,110.6,2.5,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670fb42a-0087-4349-90d4-8347889efcfa,1505,1,00:40:06.128,40,6,17,Pressure,87,360,Rayo Vallecano,4,From Throw In,220,Real Madrid,0.347931,,0549b078-a12c-497f-b6bb-04d3a3d5e164,20016,Kléper Laveran Lima Ferreira,3,Right Center Back,8.6,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f0235fe-a0e5-4328-a78b-596980791bbf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0549b078-a12c-497f-b6bb-04d3a3d5e164,1506,1,00:40:06.421,40,6,42,Ball Receipt*,87,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,4f0d0035-8828-4d29-8d8f-a5f1d07dd0e9,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,110.6,2.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,670fb42a-0087-4349-90d4-8347889efcfa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f0235fe-a0e5-4328-a78b-596980791bbf,1507,1,00:40:06.421,40,6,43,Carry,87,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.754547,,0549b078-a12c-497f-b6bb-04d3a3d5e164,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,110.6,2.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,670fb42a-0087-4349-90d4-8347889efcfa,,,,,,,104.9,1.4,a49aded8-c764-42f6-9f9b-3c0f8873676e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee8961bf-19a2-487f-98db-e6a623eab5a3,,,,,,,,,
ee8961bf-19a2-487f-98db-e6a623eab5a3,1508,1,00:40:07.935,40,7,17,Pressure,87,360,Rayo Vallecano,4,From Throw In,220,Real Madrid,1.240427,,7f0235fe-a0e5-4328-a78b-596980791bbf,20016,Kléper Laveran Lima Ferreira,3,Right Center Back,12.4,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a49aded8-c764-42f6-9f9b-3c0f8873676e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a49aded8-c764-42f6-9f9b-3c0f8873676e,1509,1,00:40:09.176,40,9,3,Dispossessed,87,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,90119ef7-3ddf-4d4a-9d1a-3613e00166f2,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,104.9,1.4,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,ee8961bf-19a2-487f-98db-e6a623eab5a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f6d68aa-e8e9-4b76-b2f8-229c51afa699,1534,1,00:40:22.794,40,22,30,Pass,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.894158,,44e0981b-f5c2-4062-9e9f-dbe2d21ea002,24138,Joaquín José Marín Ruiz,2,Right Back,54.4,69.0,26848.0,Roberto Trashorras Gayoso,18.740864,-2.69465,1.0,Ground Pass,37.5,60.9,66.0,Recovery,40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,a66bb9db-2a54-41c9-99c1-61ceaec6bdab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44e0981b-f5c2-4062-9e9f-dbe2d21ea002,1535,1,00:40:23.688,40,23,42,Ball Receipt*,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,7f6d68aa-e8e9-4b76-b2f8-229c51afa699,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,37.5,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f54ca0b-a9d2-43a4-87ea-37d6bf478f20,1536,1,00:40:23.688,40,23,43,Carry,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.510532,,44b0d2cf-1fc0-409b-99d0-dba177297615,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,37.5,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44e0981b-f5c2-4062-9e9f-dbe2d21ea002,,,,,,,37.5,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44b0d2cf-1fc0-409b-99d0-dba177297615,1537,1,00:40:24.199,40,24,30,Pass,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.709976,,decde282-c026-4975-a582-3b50096655d5,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,37.5,60.9,7900.0,Tiago Manuel Dias Correia,22.188286,0.59300256,1.0,Ground Pass,55.9,73.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decde282-c026-4975-a582-3b50096655d5,1538,1,00:40:26.909,40,26,42,Ball Receipt*,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,44b0d2cf-1fc0-409b-99d0-dba177297615,7900,Tiago Manuel Dias Correia,21,Left Wing,55.9,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aabe5798-d0fa-460a-b6e8-a52aea2bd55f,1539,1,00:40:26.909,40,26,43,Carry,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.125482,,432c74ce-cb8b-43d4-a50a-37401bc033a1,7900,Tiago Manuel Dias Correia,21,Left Wing,55.9,73.3,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,6841077c-eaba-498d-9832-5b24eccd4465,,,,,,,73.4,69.9,decde282-c026-4975-a582-3b50096655d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432c74ce-cb8b-43d4-a50a-37401bc033a1,1540,1,00:40:27.833,40,27,17,Pressure,89,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,1.200613,,aabe5798-d0fa-460a-b6e8-a52aea2bd55f,3990,Jesé Rodríguez Ruiz,21,Left Wing,55.4,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6841077c-eaba-498d-9832-5b24eccd4465,1541,1,00:40:29.034,40,29,38,Miscontrol,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,7900,Tiago Manuel Dias Correia,21,Left Wing,73.4,69.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9eea5f6-6b62-45e2-8f8d-43d3766d8e6f,1600,1,00:42:17.009,42,17,30,Pass,93,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.042716,,d26bd39d-be7e-436b-9454-59d0afd30052,24255,Juan Carlos Martín Corral,1,Goalkeeper,6.0,36.0,,,70.09401,0.23909637,3.0,High Pass,74.1,52.6,63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,True,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06f74534-22b0-4d0d-8c5c-80cd82b1312f,1669,1,00:43:22.014,43,22,2,Ball Recovery,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,39386689-3bc1-48ad-aa0c-ba26254cd0da,24255,Juan Carlos Martín Corral,1,Goalkeeper,8.6,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52be2eb0-5ee4-4cc8-876a-505e25966cf1,1670,1,00:43:22.014,43,22,43,Carry,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,14.656093,,06f74534-22b0-4d0d-8c5c-80cd82b1312f,24255,Juan Carlos Martín Corral,1,Goalkeeper,8.6,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d39075e-68d7-43f8-b1c2-5cc407d97133,,,,,,,9.3,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d39075e-68d7-43f8-b1c2-5cc407d97133,1671,1,00:43:36.670,43,36,30,Pass,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.641546,,a2ab31b6-b94a-4f3f-9b11-ca11a331a6b3,24255,Juan Carlos Martín Corral,1,Goalkeeper,9.3,48.1,26685.0,Nicolás Ladislao Fedor Flores,66.86838,0.13047624,3.0,High Pass,75.6,56.8,,,68.0,Drop Kick,,,,,,,,,,,,,,,,,,,,,,c805f0c1-da65-4ea4-9318-64b964caf2bc,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c805f0c1-da65-4ea4-9318-64b964caf2bc,1672,1,00:43:37.311,43,37,42,Ball Receipt*,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,7d39075e-68d7-43f8-b1c2-5cc407d97133,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,74.7,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a4a065f-86db-43df-8283-9d1061d0133f,1673,1,00:43:37.311,43,37,4,Duel,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,a2ab31b6-b94a-4f3f-9b11-ca11a331a6b3,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,75.6,56.8,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2ab31b6-b94a-4f3f-9b11-ca11a331a6b3,1674,1,00:43:37.311,43,37,30,Pass,95,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,1.189194,,4a4a065f-86db-43df-8283-9d1061d0133f,5485,Raphaël Varane,5,Left Center Back,44.5,23.3,5574.0,Toni Kroos,14.892951,0.25800723,2.0,Low Pass,58.9,27.1,66.0,Recovery,,,,,True,,,,,,,,,,,,,,,,,,,7d39075e-68d7-43f8-b1c2-5cc407d97133,9.0,Incomplete,,,,,,,b8791c65-ecc7-451f-9493-02494eb9df26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f821a4a8-4353-4925-ad6b-f7d6b2d68e1d,True,,,,,,,,
f821a4a8-4353-4925-ad6b-f7d6b2d68e1d,1675,1,00:43:38.500,43,38,42,Ball Receipt*,95,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,,,a2ab31b6-b94a-4f3f-9b11-ca11a331a6b3,5574,Toni Kroos,10,Center Defensive Midfield,52.4,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8791c65-ecc7-451f-9493-02494eb9df26,1676,1,00:43:38.500,43,38,2,Ball Recovery,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,a2ab31b6-b94a-4f3f-9b11-ca11a331a6b3,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,61.2,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f8b6a3b-2136-4531-acd3-cd4330ecbd84,1677,1,00:43:38.500,43,38,43,Carry,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.386737,,1a3a0fab-e2f9-4763-be48-c47c4e12df3b,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,61.2,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8791c65-ecc7-451f-9493-02494eb9df26,,,,,,,62.1,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a3a0fab-e2f9-4763-be48-c47c4e12df3b,1678,1,00:43:38.887,43,38,30,Pass,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.591174,,4326b7ba-abfe-48cd-9a84-c11ccfa260d2,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,62.1,54.9,7900.0,Tiago Manuel Dias Correia,18.891533,0.50864094,3.0,High Pass,78.6,64.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,7f12bbd4-5ee9-421f-9849-c6766db421cf,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29f4f7f4-f577-45e2-9386-78e91f13c009,1679,1,00:43:38.947,43,38,17,Pressure,95,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.113345,,,5574,Toni Kroos,10,Center Defensive Midfield,52.9,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f12bbd4-5ee9-421f-9849-c6766db421cf,1680,1,00:43:40.478,43,40,42,Ball Receipt*,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,1a3a0fab-e2f9-4763-be48-c47c4e12df3b,7900,Tiago Manuel Dias Correia,21,Left Wing,75.4,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cd90fb5-71ab-4c49-9a80-e5e851b90ff6,1723,1,00:44:32.809,44,32,30,Pass,97,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.639692,,ae55647e-2e6e-4e2a-906e-6bf4c1a5e0d2,24138,Joaquín José Marín Ruiz,2,Right Back,20.6,80.0,,,32.06244,-0.7059199,3.0,High Pass,45.0,59.2,67.0,Throw-in,,,,,,,,,,,,,,True,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455b04ec-1a2a-4639-acaa-29b2f25c0d64,1819,2,00:00:26.384,45,26,30,Pass,103,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.325075,,b4221337-be3d-4617-a705-f18b87414177,4711,Pablo Hernández Domínguez,19,Center Attacking Midfield,22.7,47.6,11539.0,Adrián Embarba Blázquez,19.61632,1.2167989,1.0,Ground Pass,29.5,66.0,66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4221337-be3d-4617-a705-f18b87414177,1820,2,00:00:28.709,45,28,42,Ball Receipt*,103,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,455b04ec-1a2a-4639-acaa-29b2f25c0d64,11539,Adrián Embarba Blázquez,17,Right Wing,29.5,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7f38e45-be7a-475d-97fb-6735825fce31,1821,2,00:00:28.709,45,28,43,Carry,103,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.077775,,b4221337-be3d-4617-a705-f18b87414177,11539,Adrián Embarba Blázquez,17,Right Wing,29.5,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7c3b165-7bda-4a67-a835-6b6f288d1bb2,,,,,,,33.3,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7c3b165-7bda-4a67-a835-6b6f288d1bb2,1822,2,00:00:29.787,45,29,30,Pass,103,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.161349,,4a09c054-f364-4b08-bdff-47b36f5c4852,11539,Adrián Embarba Blázquez,17,Right Wing,33.3,66.8,,,2.5,0.0,2.0,Low Pass,35.8,66.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
