id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,counterpress,dribble,duel,interception,out,miscontrol,foul_won,clearance,foul_committed,substitution,shot,goalkeeper,ball_recovery,block,pass,duel_type_id,duel_type_name,related_events_1,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_2,pass_body_part_id,pass_body_part_name,carry_end_location_0,carry_end_location_1,interception_outcome_id,interception_outcome_name,related_events,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events_4,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,clearance_right_foot
353d934e-fc09-4909-8271-35dbe825a3d5,324,1,00:07:11.495,7,11,2,Ball Recovery,20,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,26070,Antonio Rodríguez Martínez,1,Goalkeeper,9.0,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d4e1c6e-9403-4c68-b294-c5f76c8e73aa,325,1,00:07:11.495,7,11,43,Carry,20,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.894744,,353d934e-fc09-4909-8271-35dbe825a3d5,,26070,Antonio Rodríguez Martínez,1,Goalkeeper,9.0,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b570fd4-7de1-448e-a5ea-9e550f44caf3,,,,,,,,,13.9,30.9,,,,,,,,,,,,,
6b570fd4-7de1-448e-a5ea-9e550f44caf3,326,1,00:07:15.389,7,15,30,Pass,20,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.32443,,6dd3c99d-43a7-4259-87e3-c12e26cc36a5,,26070,Antonio Rodríguez Martínez,1,Goalkeeper,13.9,30.9,11298.0,José Ignacio Martínez García,29.658894,-1.0089804,2.0,Low Pass,29.7,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,Other,,,,,,,,,,,,,,,
6dd3c99d-43a7-4259-87e3-c12e26cc36a5,327,1,00:07:18.714,7,18,42,Ball Receipt*,20,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,6b570fd4-7de1-448e-a5ea-9e550f44caf3,,11298,José Ignacio Martínez García,6,Left Back,29.7,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9483c9dc-15e7-4363-86de-d3a3eb98c6b2,328,1,00:07:18.714,7,18,43,Carry,20,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.323861,,6dd3c99d-43a7-4259-87e3-c12e26cc36a5,,11298,José Ignacio Martínez García,6,Left Back,29.7,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e31ebd1-d966-4a86-9ff6-e344161de465,,,,,,,,,48.5,6.7,,,,,,,,,,,,,
8e31ebd1-d966-4a86-9ff6-e344161de465,329,1,00:07:22.038,7,22,30,Pass,20,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.800832,,f2e21123-a0a4-46ff-beef-0520b238783e,,11298,José Ignacio Martínez García,6,Left Back,48.5,6.7,26690.0,Alberto Mateus Contreiras Gonçalves,35.61418,0.10972699,1.0,Ground Pass,83.9,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,
4763fbe0-7b8a-4e00-a531-d4b9f164552d,330,1,00:07:23.806,7,23,17,Pressure,20,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.328753,,6df40cac-068d-44c2-9ad8-7d8839a4c651,,6794,Gustavo Daniel Cabral Cáceres,3,Right Center Back,33.8,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a67d9423-4deb-40ae-af13-22e66d0fda3c,,,,,,f2e21123-a0a4-46ff-beef-0520b238783e,,,,,,,,,,,,,,,,,
f2e21123-a0a4-46ff-beef-0520b238783e,331,1,00:07:23.838,7,23,42,Ball Receipt*,20,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,4763fbe0-7b8a-4e00-a531-d4b9f164552d,,26690,Alberto Mateus Contreiras Gonçalves,23,Center Forward,83.9,10.6,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,8e31ebd1-d966-4a86-9ff6-e344161de465,,,,,,,,,,,,,,,,,,,,,,,
6df40cac-068d-44c2-9ad8-7d8839a4c651,332,1,00:07:23.838,7,23,43,Carry,20,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.071795,,4763fbe0-7b8a-4e00-a531-d4b9f164552d,,26690,Alberto Mateus Contreiras Gonçalves,23,Center Forward,83.9,10.6,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,a67d9423-4deb-40ae-af13-22e66d0fda3c,,,,,,f2e21123-a0a4-46ff-beef-0520b238783e,,,85.3,10.3,,,,,,,,,,,,,
a67d9423-4deb-40ae-af13-22e66d0fda3c,333,1,00:07:23.910,7,23,38,Miscontrol,20,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,4763fbe0-7b8a-4e00-a531-d4b9f164552d,,26690,Alberto Mateus Contreiras Gonçalves,23,Center Forward,85.3,10.3,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45c21cb9-f30a-41ff-804f-a55d00c8bbe6,350,1,00:07:45.343,7,45,30,Pass,22,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.141978,,cd94295f-a60e-4977-ab4d-03769965b124,,11298,José Ignacio Martínez García,6,Left Back,15.5,4.7,26070.0,Antonio Rodríguez Martínez,27.6702,1.9405649,1.0,Ground Pass,5.5,30.5,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,
cd94295f-a60e-4977-ab4d-03769965b124,351,1,00:07:47.485,7,47,42,Ball Receipt*,22,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,45c21cb9-f30a-41ff-804f-a55d00c8bbe6,,26070,Antonio Rodríguez Martínez,1,Goalkeeper,5.5,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16d07aea-c960-4111-a127-a67871a4789c,352,1,00:07:51.947,7,51,30,Pass,22,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.271331,,b1637019-2b1d-486c-8820-c015c6f80ed2,True,26070,Antonio Rodríguez Martínez,1,Goalkeeper,5.3,33.2,6713.0,Diego Javier Llorente Ríos,21.168137,-0.28738442,1.0,Ground Pass,25.6,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,
b1637019-2b1d-486c-8820-c015c6f80ed2,353,1,00:07:52.219,7,52,42,Ball Receipt*,22,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,16d07aea-c960-4111-a127-a67871a4789c,,6713,Diego Javier Llorente Ríos,3,Right Center Back,25.6,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa23a202-e784-4323-bbd2-f85b5420a8ce,354,1,00:07:53.720,7,53,17,Pressure,22,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.58584,,81728206-f348-47c9-b384-b5eda0d4a22a,,6801,Pedro Pablo Hernández,15,Left Center Midfield,90.0,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81728206-f348-47c9-b384-b5eda0d4a22a,355,1,00:07:54.239,7,54,30,Pass,22,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.967327,,fa23a202-e784-4323-bbd2-f85b5420a8ce,,6713,Diego Javier Llorente Ríos,3,Right Center Back,27.4,60.9,24138.0,Joaquín José Marín Ruiz,18.483776,1.0684272,1.0,Ground Pass,36.3,77.1,,,,True,,,,,,,,,,,,,,,,,,,fda48fc1-5f4e-4134-aff1-aa446c62cd8d,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,
fda48fc1-5f4e-4134-aff1-aa446c62cd8d,356,1,00:07:55.206,7,55,42,Ball Receipt*,22,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,81728206-f348-47c9-b384-b5eda0d4a22a,,24138,Joaquín José Marín Ruiz,2,Right Back,36.3,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d104b8f6-0e8b-41d6-8aa1-a4b508615d49,357,1,00:07:55.206,7,55,43,Carry,22,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.249341,,5611cc49-8fba-490d-8b44-566c17f7375a,,24138,Joaquín José Marín Ruiz,2,Right Back,36.3,77.1,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,c0357268-fda0-4da5-8c8a-9b6bb879612a,,,,,,fda48fc1-5f4e-4134-aff1-aa446c62cd8d,,,36.7,78.3,,,,,,,,,,,,,
5611cc49-8fba-490d-8b44-566c17f7375a,358,1,00:07:56.004,7,56,17,Pressure,22,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.470296,,c0357268-fda0-4da5-8c8a-9b6bb879612a,,6724,Manuel Agudo Durán,21,Left Wing,80.3,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d104b8f6-0e8b-41d6-8aa1-a4b508615d49,,,,,,,,,,,,,,,,,,,,,,,
c0357268-fda0-4da5-8c8a-9b6bb879612a,359,1,00:07:56.456,7,56,30,Pass,22,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.534219,,2e498cd6-4ff7-4b22-a8e0-7863b9fbad18,,24138,Joaquín José Marín Ruiz,2,Right Back,36.7,78.3,23761.0,Alhassane Bangoura,19.501026,0.010256051,1.0,Ground Pass,56.2,78.5,,,,True,,,,,,,,,,,,,,,,,,,5611cc49-8fba-490d-8b44-566c17f7375a,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,
16322e16-310d-4436-b671-8014720da824,360,1,00:07:57.749,7,57,17,Pressure,22,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.734709,,2e498cd6-4ff7-4b22-a8e0-7863b9fbad18,,6802,Jonathan Castro Otto,6,Left Back,61.7,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a53b2c46-05df-42e6-b35f-6b3bdb8eee87,,,,,,,,,,,,,,,,,,,,,,,
2e498cd6-4ff7-4b22-a8e0-7863b9fbad18,361,1,00:07:57.990,7,57,42,Ball Receipt*,22,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,16322e16-310d-4436-b671-8014720da824,,23761,Alhassane Bangoura,17,Right Wing,56.2,78.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,c0357268-fda0-4da5-8c8a-9b6bb879612a,,,,,,,,,,,,,,,,,,,,,,,
a53b2c46-05df-42e6-b35f-6b3bdb8eee87,362,1,00:07:57.990,7,57,30,Pass,22,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.833297,,16322e16-310d-4436-b671-8014720da824,,23761,Alhassane Bangoura,17,Right Wing,56.2,78.1,24138.0,Joaquín José Marín Ruiz,6.5863495,-2.616797,1.0,Ground Pass,50.5,74.8,,,,True,,,,,,,,,,,,,,,,,,,6988d9e1-d477-4da8-9c9d-13cc51b60738,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,
6988d9e1-d477-4da8-9c9d-13cc51b60738,363,1,00:07:58.823,7,58,42,Ball Receipt*,22,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,a53b2c46-05df-42e6-b35f-6b3bdb8eee87,,24138,Joaquín José Marín Ruiz,2,Right Back,50.5,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10b792ca-f8f5-4454-a294-7e8d43107b7c,364,1,00:07:58.823,7,58,43,Carry,22,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.963193,,6988d9e1-d477-4da8-9c9d-13cc51b60738,,24138,Joaquín José Marín Ruiz,2,Right Back,50.5,74.8,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,83024e51-5acb-496f-9c5e-78d67529946f,,,,,,fce7ac69-378a-4a9e-a1e6-7ca84baa8c0c,,,54.3,71.6,,,,,,,,,,,,,
fce7ac69-378a-4a9e-a1e6-7ca84baa8c0c,365,1,00:07:59.036,7,59,17,Pressure,22,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.349946,,10b792ca-f8f5-4454-a294-7e8d43107b7c,,19668,Augusto Matías Fernández,10,Center Defensive Midfield,67.6,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83024e51-5acb-496f-9c5e-78d67529946f,366,1,00:07:59.786,7,59,3,Dispossessed,22,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,b6cc7cb4-6d81-4c28-9bc6-7c2cfdba3681,,24138,Joaquín José Marín Ruiz,2,Right Back,54.3,71.6,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
