id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,off_camera,player,position,location,pass,carry,under_pressure,ball_receipt,interception,duel,counterpress,goalkeeper,shot,clearance,out,foul_committed,foul_won,dribble,ball_recovery,block,substitution,bad_behaviour,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,interception_outcome_id,interception_outcome_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,pass_outswinging,pass_technique_id,pass_technique_name,clearance_head,duel_outcome_id,duel_outcome_name,pass_deflected,shot_first_time,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_switch
6c64cd3b-18ba-46f5-be70-4cdec87ab2a7,74,1,00:01:30.738,1,30,4,Duel,4,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,b9a1a054-be92-4aea-ac22-961b90eb20e8,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,43.9,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcbed388-9981-415d-a0bf-a1539ad2e13f,75,1,00:01:31.569,1,31,30,Pass,4,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.936045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ed0e6ff-cc24-4102-b21e-c0ad882b1d70,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,45.7,30.9,4711.0,Pablo Hernández Domínguez,22.400892,1.0472206,2.0,Low Pass,56.9,50.3,37.0,Head,66.0,Recovery,64335ad2-7034-4786-a178-3128c375af8f,,,b9a1a054-be92-4aea-ac22-961b90eb20e8,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb248aee-177e-474b-b6b9-d510be55a824,76,1,00:01:33.150,1,33,17,Pressure,4,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.701833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ed0e6ff-cc24-4102-b21e-c0ad882b1d70,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,56.9,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64335ad2-7034-4786-a178-3128c375af8f,77,1,00:01:33.506,1,33,42,Ball Receipt*,4,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcbed388-9981-415d-a0bf-a1539ad2e13f,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,56.3,47.0,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa34745a-6b0c-4974-8bef-972bdda54439,86,1,00:01:51.094,1,51,30,Pass,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.172178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26a10c64-c112-451a-8302-5be93f62b234,11298.0,José Ignacio Martínez García,6.0,Left Back,65.0,0.1,11542.0,Javier Guerra Rodríguez,15.368799,0.60965985,3.0,High Pass,77.6,8.9,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26a10c64-c112-451a-8302-5be93f62b234,87,1,00:01:52.266,1,52,42,Ball Receipt*,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa34745a-6b0c-4974-8bef-972bdda54439,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,77.6,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35675629-114b-4573-b847-d48d7c212c10,88,1,00:01:52.294,1,52,30,Pass,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.851014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7fcd72-6238-43a1-9145-1040630d80ab,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,77.1,8.5,26848.0,Roberto Trashorras Gayoso,13.42386,2.1546667,3.0,High Pass,69.7,19.7,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d7fcd72-6238-43a1-9145-1040630d80ab,89,1,00:01:53.145,1,53,42,Ball Receipt*,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35675629-114b-4573-b847-d48d7c212c10,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,69.7,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1d9bee5-e57a-4285-87f3-1de5e78f0d19,90,1,00:01:53.223,1,53,30,Pass,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.696552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72af2ba1-eac4-49f6-b536-1270b1940219,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,70.2,21.2,11542.0,Javier Guerra Rodríguez,14.410066,0.2668607,2.0,Low Pass,84.1,25.0,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72af2ba1-eac4-49f6-b536-1270b1940219,91,1,00:01:54.919,1,54,42,Ball Receipt*,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1d9bee5-e57a-4285-87f3-1de5e78f0d19,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,84.1,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c92ac6d-cb3e-45f0-82ef-1aba764f32aa,92,1,00:01:54.919,1,54,43,Carry,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.063306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72af2ba1-eac4-49f6-b536-1270b1940219,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,84.1,25.0,,,,,,,,,,,,,a8120719-7a7d-4ea2-8df4-89fc0bd54086,84.7,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8120719-7a7d-4ea2-8df4-89fc0bd54086,93,1,00:01:54.983,1,54,30,Pass,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.245286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133062b0-d2cd-49ab-8816-88495943f325,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,84.7,26.6,24138.0,Joaquín José Marín Ruiz,31.100643,1.5643655,1.0,Ground Pass,84.9,57.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,41dba9bb-75ae-4012-8126-ebcfff9347b9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133062b0-d2cd-49ab-8816-88495943f325,94,1,00:01:57.228,1,57,42,Ball Receipt*,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8120719-7a7d-4ea2-8df4-89fc0bd54086,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,84.9,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61c54662-4cd8-401a-982f-3d5804272dfb,95,1,00:01:57.228,1,57,43,Carry,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.589129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133062b0-d2cd-49ab-8816-88495943f325,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,84.9,57.7,,,,,,,,,,,,,41dba9bb-75ae-4012-8126-ebcfff9347b9,94.8,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41dba9bb-75ae-4012-8126-ebcfff9347b9,96,1,00:01:58.817,1,58,16,Shot,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.972886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68d02a7a-c8c0-417b-a4d2-bbf38acf7131,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,94.8,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01015095,117.5,38.7,0.5,a8120719-7a7d-4ea2-8df4-89fc0bd54086,40.0,Right Foot,87.0,Open Play,100.0,Saved,93.0,Normal,89.0,24.2,6738.0,Juan Francisco Moreno Fuertes,12.0,Right Midfield,False,102.0,42.8,6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,False,104.7,44.5,6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,False,105.2,40.1,6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,False,103.5,32.4,23800.0,Laureano Sanabria Ruiz,2.0,Right Back,False,117.4,40.4,27305.0,Germán Darío Lux,1.0,Goalkeeper,False,103.9,30.3,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,True,86.2,34.1,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,True,103.2,45.9,9246.0,Patrick Ebert,17.0,Right Wing,True,104.5,40.1,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,True,102.9,21.9,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,True,96.2,55.2,7782.0,Luis Alberto Romero Alconchel,16.0,Left Midfield,False,96.5,48.7,5724.0,Fayçal Fajr,15.0,Left Center Midfield,False,89.8,30.3,5582.0,Celso Borges Mora,13.0,Right Center Midfield,False,101.1,53.6,6913.0,Fernando Navarro i Corbacho,6.0,Left Back,False,,,,,,,,,,,,,,,,,,,,,
68d02a7a-c8c0-417b-a4d2-bbf38acf7131,97,1,00:01:59.790,1,59,23,Goal Keeper,6,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41dba9bb-75ae-4012-8126-ebcfff9347b9,27305.0,Germán Darío Lux,1.0,Goalkeeper,2.7,39.7,,,,,,,,,,,,,,,,,,,,,35.0,Both Hands,33.0,Shot Saved,53.0,In Play Safe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,Diving,44.0,Set,,,,,,,,,,,,,,,,,
25564fc3-6a68-444d-81a1-0a7e8393c192,98,1,00:02:01.925,2,1,2,Ball Recovery,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,116.6,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78495c42-4cb1-46b6-9bd4-aa60d42c8b2f,99,1,00:02:01.925,2,1,43,Carry,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.757483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25564fc3-6a68-444d-81a1-0a7e8393c192,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,116.6,23.1,,,,,,,,,,,,,6743965d-0af4-4d8a-ab90-7416df8dac97,113.9,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6743965d-0af4-4d8a-ab90-7416df8dac97,100,1,00:02:04.682,2,4,30,Pass,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.753407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a22a9e5d-7dd3-4cc0-a516-549254451e3c,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,113.9,24.6,26607.0,José Raúl Baena Urdiales,9.3085985,3.0986085,1.0,Ground Pass,104.6,25.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a22a9e5d-7dd3-4cc0-a516-549254451e3c,101,1,00:02:05.436,2,5,42,Ball Receipt*,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6743965d-0af4-4d8a-ab90-7416df8dac97,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,104.6,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38de4fbb-5879-4753-bbcf-a90719c5c134,102,1,00:02:05.436,2,5,43,Carry,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.570239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a22a9e5d-7dd3-4cc0-a516-549254451e3c,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,104.6,25.0,,,,,,,,,,,,,fbcd4f99-0075-43e2-9594-e772b40cb35d,105.4,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbcd4f99-0075-43e2-9594-e772b40cb35d,103,1,00:02:06.006,2,6,30,Pass,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.130079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a8c1790-c27b-4284-81e6-ecfed03c5a99,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,105.4,25.5,4711.0,Pablo Hernández Domínguez,5.4781384,1.1970695,2.0,Low Pass,107.4,30.6,40.0,Right Foot,,,7f5d0897-1ef4-4aa7-bee2-67611a720813,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f5d0897-1ef4-4aa7-bee2-67611a720813,104,1,00:02:06.136,2,6,42,Ball Receipt*,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbcd4f99-0075-43e2-9594-e772b40cb35d,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,108.9,30.2,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
