id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,duel,counterpress,ball_receipt,interception,out,clearance,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,miscontrol,ball_recovery,foul_won,foul_committed,50_50,bad_behaviour,substitution,block,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,pass_outswinging,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,related_events,pass_cross,interception_outcome_id,interception_outcome_name,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,clearance_left_foot,duel_outcome_id,duel_outcome_name,pass_aerial_won,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_cut_back,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events_4,foul_won_defensive,foul_committed_type_id,foul_committed_type_name,location,pass_inswinging,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate
abb41ee1-f09a-4991-ba09-f11ffb818d60,323,1,00:07:42.012,7,42,16,Shot,19,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,0.158355,,dda83523-05e1-4257-bf80-8e6276d1daf0,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,112.4,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15748739,115.1,46.4,0.2,c5af4b81-1371-47a5-8b32-5309e34607bd,93.0,Normal,40.0,Right Foot,87.0,Open Play,100.0,Saved,True,103.4,28.6,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,True,103.9,55.3,6776.0,David Juncà Reñé,6.0,Left Back,False,108.7,49.3,6778.0,Iván Ramis Barrios,5.0,Left Center Back,False,112.6,47.5,6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,False,108.8,36.8,6699.0,Ander Capa Rodríguez,2.0,Right Back,False,114.8,46.8,10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dda83523-05e1-4257-bf80-8e6276d1daf0,324,1,00:07:42.170,7,42,23,Goal Keeper,19,360,Rayo Vallecano,1,Regular Play,322,Eibar,0.0,,abb41ee1-f09a-4991-ba09-f11ffb818d60,,10763,Asier Riesgo Unamuno,1,Goalkeeper,5.3,33.3,,,,,,,,,,,,33.0,Shot Saved,35.0,Both Hands,44.0,Set,46.0,Standing,59.0,Touched Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a1c481d-529a-4872-b7b3-259fca087787,325,1,00:08:08.340,8,8,30,Pass,20,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.397984,,be5f1243-0232-4c5d-8dfe-a44bee747b88,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,120.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.023563,-1.8247775,3.0,High Pass,111.2,46.1,40.0,Right Foot,61.0,Corner,,,,,,,105.0,Outswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d2076b4-faa0-4346-bdbd-234973785777,326,1,00:08:09.738,8,9,4,Duel,20,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.0,,be5f1243-0232-4c5d-8dfe-a44bee747b88,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,111.2,46.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be5f1243-0232-4c5d-8dfe-a44bee747b88,327,1,00:08:09.738,8,9,9,Clearance,20,360,Rayo Vallecano,2,From Corner,322,Eibar,0.0,,4d2076b4-faa0-4346-bdbd-234973785777,,6778,Iván Ramis Barrios,5,Left Center Back,8.9,34.0,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,5a1c481d-529a-4872-b7b3-259fca087787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63a644e8-1cf4-4078-9ddc-a1e981860110,328,1,00:08:30.415,8,30,30,Pass,21,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.459447,,454c6a9d-7998-4938-89ec-7ac33fa1ad9f,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,120.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.57366,-1.831913,3.0,High Pass,110.3,43.7,40.0,Right Foot,61.0,Corner,,,,,,,105.0,Outswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316fa585-9c57-411b-a4a5-d0e122437b2d,329,1,00:08:31.874,8,31,4,Duel,21,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.0,,454c6a9d-7998-4938-89ec-7ac33fa1ad9f,,6713,Diego Javier Llorente Ríos,5,Left Center Back,110.3,43.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454c6a9d-7998-4938-89ec-7ac33fa1ad9f,330,1,00:08:31.874,8,31,9,Clearance,21,360,Rayo Vallecano,2,From Corner,322,Eibar,0.0,,316fa585-9c57-411b-a4a5-d0e122437b2d,,6778,Iván Ramis Barrios,5,Left Center Back,9.8,36.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,63a644e8-1cf4-4078-9ddc-a1e981860110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0ac0efc-57bf-418a-9e6d-390ab3ddba79,331,1,00:08:34.551,8,34,9,Clearance,21,360,Rayo Vallecano,2,From Corner,322,Eibar,0.0,,,,6837,Mauro Javier Dos Santos,3,Right Center Back,7.5,39.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7a4ef26-01f6-4a65-9c22-cb1e61c4e9d9,332,1,00:08:38.036,8,38,2,Ball Recovery,21,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.0,,,,16073,Aras Özbiliz,19,Center Attacking Midfield,113.3,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7933d247-76e8-415b-8dc9-ed657cf9f1c3,333,1,00:08:38.036,8,38,43,Carry,21,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.377289,,6a965de3-4111-4313-9dca-51f4bbed8e9d,,16073,Aras Özbiliz,19,Center Attacking Midfield,113.3,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7a4ef26-01f6-4a65-9c22-cb1e61c4e9d9,,,,,,,,,,,,,,,112.9,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a965de3-4111-4313-9dca-51f4bbed8e9d,334,1,00:08:39.413,8,39,30,Pass,21,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,2.49665,,4840ff46-152e-47fb-8d09-105b0f4ac9c2,,16073,Aras Özbiliz,19,Center Attacking Midfield,112.9,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.94388,1.5220544,3.0,High Pass,114.7,43.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3eda337-b225-4ff2-96f8-2c8e183f12ea,341,1,00:08:51.670,8,51,2,Ball Recovery,23,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,04d6ba09-4efc-41e1-aeb0-645131264bde,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,40.5,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2e95ab4-6c6d-48cf-a5ba-78906a53b032,342,1,00:08:51.670,8,51,43,Carry,23,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.895988,,984cb5c5-bd6f-4b13-baca-6bc01148b572,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,40.5,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3eda337-b225-4ff2-96f8-2c8e183f12ea,,,,,,,,,,,,,,,30.8,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984cb5c5-bd6f-4b13-baca-6bc01148b572,343,1,00:08:52.566,8,52,30,Pass,23,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.389025,,fdc80a06-7df4-4ab1-9432-2db008b0b549,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,30.8,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6743.0,Manuel Rolando Iturra Urrutia,19.35071,-2.4256794,1.0,Ground Pass,16.2,53.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdc80a06-7df4-4ab1-9432-2db008b0b549,344,1,00:08:53.955,8,53,42,Ball Receipt*,23,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,984cb5c5-bd6f-4b13-baca-6bc01148b572,,6743,Manuel Rolando Iturra Urrutia,9,Right Defensive Midfield,16.2,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
