id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,counterpress,under_pressure,dribble,interception,off_camera,duel,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,out,ball_recovery,clearance,foul_committed,foul_won,substitution,bad_behaviour,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_outcome_id,pass_outcome_name,pass_type_id,pass_type_name,goalkeeper,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_body_part_id,pass_body_part_name,related_events_2,carry_end_location_0,carry_end_location_1,related_events,ball_recovery_recovery_failure,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,related_events_3,foul_committed_card_id,foul_committed_card_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outswinging,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_cross,shot_first_time,goalkeeper_end_location_0,goalkeeper_end_location_1,dribble_outcome_id,dribble_outcome_name,pass_aerial_won,pass_switch
4a5c5d7d-ab1c-4ea6-b0d5-23888fb91c59,681,1,00:18:47.048,18,47,22,Foul Committed,48,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,0.0,,6c9fd14e-51ef-4b22-80c2-e9dfa5fec964,8724,Carlos Martínez Díez,2,Right Back,12.5,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,9bb666b3-11fb-43ca-9d3e-3bc121aaa172,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c9fd14e-51ef-4b22-80c2-e9dfa5fec964,682,1,00:18:47.048,18,47,21,Foul Won,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,4a5c5d7d-ab1c-4ea6-b0d5-23888fb91c59,11539,Adrián Embarba Blázquez,21,Left Wing,107.6,15.3,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
056d46b1-6576-4541-8618-845a22aa5cc0,683,1,00:19:53.185,19,53,16,Shot,49,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.219228,,9632c3b1-338c-4c76-9a54-e70da596d0f0,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,109.4,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007860343,118.6,38.7,2.4,100.0,Saved,62.0,Free Kick,93.0,Normal,40.0,Right Foot,96.7,41.1,23761.0,Alhassane Bangoura,17.0,Right Wing,True,112.4,46.3,6914.0,Roberto Román Triguero,6.0,Left Back,True,113.8,42.1,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,True,115.2,37.0,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,True,111.2,38.6,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,True,113.7,33.5,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,True,108.3,15.9,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,True,119.0,39.0,6694.0,Gerónimo Rulli,1.0,Goalkeeper,False,113.5,34.6,3023.0,Yuri Berchiche Izeta,6.0,Left Back,False,102.1,35.3,6899.0,Rubén Pardo Gutiérrez,19.0,Center Attacking Midfield,False,113.4,26.8,5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,False,114.2,26.1,8522.0,Armindo Tué Na Bangna,21.0,Left Wing,False,109.9,35.7,6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,False,114.8,33.7,8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,False,111.7,38.5,6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,False,115.4,37.9,6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,False,113.6,41.2,8724.0,Carlos Martínez Díez,2.0,Right Back,False,112.9,45.0,6633.0,Markel Bergara Larrañaga,11.0,Left Defensive Midfield,False,,,,,,,,,,,,,,,,
9632c3b1-338c-4c76-9a54-e70da596d0f0,684,1,00:19:54.404,19,54,23,Goal Keeper,49,360,Rayo Vallecano,3,From Free Kick,210,Real Sociedad,0.0,,056d46b1-6576-4541-8618-845a22aa5cc0,6694,Gerónimo Rulli,1,Goalkeeper,1.1,41.1,,,,,,,,,,,59.0,Touched Out,46.0,Standing,44.0,Set,33.0,Shot Saved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,Right Hand,,,,,,,,,,,,,,
93b7324a-20c6-4ce4-87d1-7a6425c2f124,685,1,00:20:18.941,20,18,30,Pass,50,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.649538,,d5ed4b03-9b85-4772-a59b-dcf1ea57dac1,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,120.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.90637,-1.646737,3.0,High Pass,117.2,43.2,9.0,Incomplete,61.0,Corner,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,105.0,Outswinging,,,,,,,,,,,
d5ed4b03-9b85-4772-a59b-dcf1ea57dac1,686,1,00:20:20.590,20,20,9,Clearance,50,360,Rayo Vallecano,2,From Corner,210,Real Sociedad,0.0,,93b7324a-20c6-4ce4-87d1-7a6425c2f124,8584,Jonathas Cristian de Jesus,23,Center Forward,2.9,36.9,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,37.0,Head,,,,,,,,
9397ee8b-b1e5-47fc-8da3-507629535a76,687,1,00:20:23.152,20,23,2,Ball Recovery,50,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.0,,,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,107.6,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ded6760c-0b10-4f00-9373-04be69fb19b4,688,1,00:20:24.376,20,24,30,Pass,50,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.814936,,f0eb4c68-92ed-43f2-a029-7989447fa1e6,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,105.8,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,14.4678955,1.4738787,2.0,Low Pass,107.2,73.0,,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0eb4c68-92ed-43f2-a029-7989447fa1e6,689,1,00:20:26.191,20,26,42,Ball Receipt*,50,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,ded6760c-0b10-4f00-9373-04be69fb19b4,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,107.2,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f87746e7-a4a4-41ed-9c61-b982036a67ae,690,1,00:20:26.191,20,26,43,Carry,50,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.499138,,4bc5ae7f-4ad1-4d8f-98c8-1ad442ab9095,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,107.2,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,f0eb4c68-92ed-43f2-a029-7989447fa1e6,,,,,,,,,,,,,,,,,,,105.5,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bc5ae7f-4ad1-4d8f-98c8-1ad442ab9095,691,1,00:20:27.690,20,27,30,Pass,50,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.522666,,848621b2-2e35-47fa-947e-81041b2c949b,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,105.5,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.43056,-1.4495984,3.0,High Pass,109.3,43.2,9.0,Incomplete,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
848621b2-2e35-47fa-947e-81041b2c949b,692,1,00:20:29.212,20,29,9,Clearance,50,360,Rayo Vallecano,2,From Corner,210,Real Sociedad,0.0,,4bc5ae7f-4ad1-4d8f-98c8-1ad442ab9095,6679,Aritz Elustondo Irribaria,3,Right Center Back,10.8,36.9,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,37.0,Head,,,,,,,,
4168cf79-d19d-4ff4-8f73-7b123c2c1092,693,1,00:20:30.539,20,30,2,Ball Recovery,50,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.0,,,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,97.9,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c83c5112-94bd-40ce-890a-ab8dc22af902,694,1,00:20:30.618,20,30,16,Shot,50,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.254617,,b1bc583e-38c2-4142-84ee-d3cb8089f6d3,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,98.1,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01914746,111.5,18.0,,101.0,Wayward,87.0,Open Play,95.0,Volley,38.0,Left Foot,101.7,51.9,8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,False,107.5,42.6,3023.0,Yuri Berchiche Izeta,6.0,Left Back,False,105.3,45.0,6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,False,95.6,34.1,5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,False,106.4,36.0,8724.0,Carlos Martínez Díez,2.0,Right Back,False,98.4,50.1,6633.0,Markel Bergara Larrañaga,11.0,Left Defensive Midfield,False,102.2,55.4,6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,False,97.6,62.3,6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,False,96.5,60.1,6899.0,Rubén Pardo Gutiérrez,19.0,Center Attacking Midfield,False,117.2,41.6,6694.0,Gerónimo Rulli,1.0,Goalkeeper,False,93.6,36.3,26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,True,96.6,50.0,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,True,104.6,29.5,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,True,100.4,70.7,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,True,106.0,40.3,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,True,106.3,47.4,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,True,94.7,59.1,23761.0,Alhassane Bangoura,17.0,Right Wing,True,,,,,,,,,,,,,,,,,True,,,,,,
b1bc583e-38c2-4142-84ee-d3cb8089f6d3,695,1,00:20:30.873,20,30,23,Goal Keeper,50,360,Rayo Vallecano,2,From Corner,210,Real Sociedad,0.0,,c83c5112-94bd-40ce-890a-ab8dc22af902,6694,Gerónimo Rulli,1,Goalkeeper,2.9,38.5,,,,,,,,,,,,,,,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,38.5,,,,
126a3798-eea6-45b9-9bb9-6f2bff16ee2a,696,1,00:20:34.580,20,34,2,Ball Recovery,50,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.0,,,11539,Adrián Embarba Blázquez,21,Left Wing,110.0,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27fa22a6-0030-46a1-ad2f-2d2ddda4fe5c,697,1,00:20:36.460,20,36,30,Pass,50,360,Rayo Vallecano,2,From Corner,210,Real Sociedad,4.243643,,,8724,Carlos Martínez Díez,2,Right Back,12.0,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.33327,0.27068502,3.0,High Pass,71.1,80.0,75.0,Out,66.0,Recovery,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23fec9eb-5ff3-4c43-aa7c-aad593ad0c58,698,1,00:21:08.313,21,8,30,Pass,51,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.697988,,12c60fea-2722-4caa-8c39-a8139eee3b1b,6914,Roberto Román Triguero,6,Left Back,52.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,11539.0,Adrián Embarba Blázquez,26.914124,0.33702552,3.0,High Pass,77.9,9.0,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12c60fea-2722-4caa-8c39-a8139eee3b1b,699,1,00:21:10.011,21,10,42,Ball Receipt*,51,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,23fec9eb-5ff3-4c43-aa7c-aad593ad0c58,11539,Adrián Embarba Blázquez,21,Left Wing,77.9,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c204fa0f-f90d-463d-8de8-017b5a182192,700,1,00:21:10.011,21,10,43,Carry,51,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.774586,,0800a666-2ee2-4edf-a07c-07c3ad9b169e,11539,Adrián Embarba Blázquez,21,Left Wing,77.9,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,12c60fea-2722-4caa-8c39-a8139eee3b1b,,,,,,,,,,,,,,,,,,,76.9,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0800a666-2ee2-4edf-a07c-07c3ad9b169e,701,1,00:21:11.786,21,11,30,Pass,51,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.981792,,33874176-924f-4880-bc0e-86f119085d19,11539,Adrián Embarba Blázquez,21,Left Wing,76.9,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,13.395895,-3.0218673,1.0,Ground Pass,63.6,9.0,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33874176-924f-4880-bc0e-86f119085d19,702,1,00:21:12.768,21,12,42,Ball Receipt*,51,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,0800a666-2ee2-4edf-a07c-07c3ad9b169e,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,63.6,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41a5b699-8a4a-4c16-93bb-dd40ab9a4b8b,703,1,00:21:12.768,21,12,43,Carry,51,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.61602,,33874176-924f-4880-bc0e-86f119085d19,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,63.6,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,569e70a1-4c42-4001-a042-8c7a95c3eb84,,,,,,,,,,,,,,,,,,,63.4,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569e70a1-4c42-4001-a042-8c7a95c3eb84,704,1,00:21:14.384,21,14,30,Pass,51,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.045537,,223b9d0f-015f-4178-9bea-9888201331ea,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,63.4,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,2e45f8c2-3f13-4bc3-bd7b-8a2b9407d691,23761.0,Alhassane Bangoura,49.071884,0.90528494,2.0,Low Pass,93.7,53.9,9.0,Incomplete,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223b9d0f-015f-4178-9bea-9888201331ea,705,1,00:21:16.429,21,16,42,Ball Receipt*,51,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,569e70a1-4c42-4001-a042-8c7a95c3eb84,23761,Alhassane Bangoura,17,Right Wing,86.4,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e45f8c2-3f13-4bc3-bd7b-8a2b9407d691,706,1,00:21:16.429,21,16,30,Pass,51,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,1.316436,,569e70a1-4c42-4001-a042-8c7a95c3eb84,3023,Yuri Berchiche Izeta,6,Left Back,26.4,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,f93a044a-19a2-4fe7-a940-89361db40fb1,,,20.43771,0.18204167,3.0,High Pass,46.5,29.9,9.0,Incomplete,66.0,Recovery,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
