id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,duel,counterpress,ball_receipt,foul_won,shot,block,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,out,clearance,interception,foul_committed,dribble,ball_recovery,substitution,miscontrol,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,goalkeeper,duel_type_id,duel_type_name,related_events_1,pass_aerial_won,related_events_2,related_events_3,pass_recipient_id,pass_recipient_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,related_events,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_switch,foul_won_defensive,pass_no_touch,location,pass_technique_id,pass_technique_name,pass_through_ball,player,position,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,clearance_left_foot,pass_cross,clearance_aerial_won,clearance_head,pass_assisted_shot_id,pass_shot_assist,pass_outswinging,shot_end_location_2,shot_key_pass_id,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,ball_recovery_recovery_failure,related_events_4,foul_committed_advantage,foul_won_advantage
ee9dc9fc-4645-4ef7-94de-366b446ad1b9,1959,2,00:10:12.242,55,12,30,Pass,135,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.177618,,6a356e2b-dafb-445d-8828-f9f54a57b6b0,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,54.0,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,14.199296,0.87515634,2.0,Low Pass,63.1,66.3,66.0,Recovery,,,,,,c4354a00-6f7f-4f8e-b21f-9db164c6287b,,,,24138.0,Joaquín José Marín Ruiz,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4354a00-6f7f-4f8e-b21f-9db164c6287b,1960,2,00:10:14.419,55,14,42,Ball Receipt*,135,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,ee9dc9fc-4645-4ef7-94de-366b446ad1b9,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,63.1,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980ab06c-b996-4da7-b31f-a9d3232185fe,1961,2,00:10:14.419,55,14,43,Carry,135,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.99332,,1f6976b5-14a6-486d-9ebd-563978d17303,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,63.1,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4354a00-6f7f-4f8e-b21f-9db164c6287b,,,,,,,,,,63.1,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f6976b5-14a6-486d-9ebd-563978d17303,1962,2,00:10:15.413,55,15,30,Pass,135,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.360704,,2c9237b8-ff0f-48ab-b7ec-070c456c90e9,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,63.1,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,17.442764,0.47646743,1.0,Ground Pass,78.6,74.3,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c9237b8-ff0f-48ab-b7ec-070c456c90e9,1963,2,00:10:16.773,55,16,42,Ball Receipt*,135,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,1f6976b5-14a6-486d-9ebd-563978d17303,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,78.6,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bd7cc59-1815-4a05-ac60-f04c52de813a,1964,2,00:10:16.773,55,16,43,Carry,135,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,5.600651,,20022722-6320-4f47-aae9-a33ee45399c2,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,78.6,74.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c9237b8-ff0f-48ab-b7ec-070c456c90e9,,65fba703-5dce-450d-8e31-2a7cec5eff0a,,,,,,,,115.6,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20022722-6320-4f47-aae9-a33ee45399c2,1965,2,00:10:19.768,55,19,17,Pressure,135,360,Rayo Vallecano,1,Regular Play,222,Villarreal,2.306296,,1bd7cc59-1815-4a05-ac60-f04c52de813a,6935.0,Adrián Marín Gómez,6.0,Left Back,16.7,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65fba703-5dce-450d-8e31-2a7cec5eff0a,1966,2,00:10:22.374,55,22,30,Pass,135,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.093955,,,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,115.6,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,12.593649,-1.2138844,3.0,High Pass,120.0,58.8,,,75.0,Out,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7740d771-bacb-42f1-8998-4cf098f8e845,1974,2,00:10:52.039,55,52,30,Pass,137,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.175871,,02d35b57-2ef3-457b-82d6-892471482c8f,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,46.9,64.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,6.8007355,3.1268878,1.0,Ground Pass,40.1,64.1,64.0,Interception,,,,,,8a37f72e-b8db-4b9d-b666-8e994b6a3085,,,,26607.0,José Raúl Baena Urdiales,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a37f72e-b8db-4b9d-b666-8e994b6a3085,1975,2,00:10:53.214,55,53,42,Ball Receipt*,137,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,7740d771-bacb-42f1-8998-4cf098f8e845,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,40.1,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36ca6a42-b821-4462-80e1-581fd0859709,1976,2,00:10:53.214,55,53,43,Carry,137,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.882353,,1d6f7ecd-7935-4637-812f-b50c6a2dff32,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,40.1,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a37f72e-b8db-4b9d-b666-8e994b6a3085,,,,,,,,,,40.1,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d6f7ecd-7935-4637-812f-b50c6a2dff32,1977,2,00:10:54.097,55,54,30,Pass,137,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.870224,,77d6681c-4c98-49b0-af7a-3730a824ae15,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,40.1,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.595258,1.988145,1.0,Ground Pass,35.4,74.6,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77d6681c-4c98-49b0-af7a-3730a824ae15,1978,2,00:10:54.967,55,54,42,Ball Receipt*,137,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,1d6f7ecd-7935-4637-812f-b50c6a2dff32,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,35.4,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d900e2d-06cf-47f1-8ed4-c45f8a8c2178,1979,2,00:10:54.967,55,54,43,Carry,137,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.470432,,71fb6e0f-44f3-4569-a333-47cea6c3405c,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,35.4,74.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77d6681c-4c98-49b0-af7a-3730a824ae15,,b6d994e5-b634-4ee8-8afd-56d23ff5a549,,,,,,,,34.2,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71fb6e0f-44f3-4569-a333-47cea6c3405c,1980,2,00:10:55.055,55,55,17,Pressure,137,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.465614,,8d900e2d-06cf-47f1-8ed4-c45f8a8c2178,26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,84.7,5.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6d994e5-b634-4ee8-8afd-56d23ff5a549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6d994e5-b634-4ee8-8afd-56d23ff5a549,1981,2,00:10:55.437,55,55,30,Pass,137,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.789047,,71fb6e0f-44f3-4569-a333-47cea6c3405c,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,34.2,75.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,8.653901,0.3912356,1.0,Ground Pass,42.2,78.4,,,,,,,,eaf63a9b-d181-49d8-933a-5c7a39c4299f,,,,24138.0,Joaquín José Marín Ruiz,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaf63a9b-d181-49d8-933a-5c7a39c4299f,1982,2,00:10:56.226,55,56,42,Ball Receipt*,137,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,b6d994e5-b634-4ee8-8afd-56d23ff5a549,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,42.2,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999b73ac-2f47-477e-bc3a-1bdae6842ce7,1983,2,00:10:56.226,55,56,43,Carry,137,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.170777,,61b5c898-4ae8-4afe-8858-df23b1b048ac,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,42.2,78.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e68cfbf3-d2dc-4ef1-988d-098a4d431de6,,eaf63a9b-d181-49d8-933a-5c7a39c4299f,,,,,,,,41.4,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e68cfbf3-d2dc-4ef1-988d-098a4d431de6,1984,2,00:10:56.897,55,56,17,Pressure,137,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.476236,,999b73ac-2f47-477e-bc3a-1bdae6842ce7,6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,75.9,1.9,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61b5c898-4ae8-4afe-8858-df23b1b048ac,1985,2,00:10:57.397,55,57,30,Pass,137,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.762625,,d8f05bf2-fd48-4b92-8aa7-decd04213e97,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,41.4,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,21.503489,-0.16820677,2.0,Low Pass,62.6,74.3,,,9.0,Incomplete,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8f05bf2-fd48-4b92-8aa7-decd04213e97,1986,2,00:10:58.160,55,58,9,Clearance,137,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.0,,61b5c898-4ae8-4afe-8858-df23b1b048ac,6935.0,Adrián Marín Gómez,6.0,Left Back,57.5,5.8,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
