id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,counterpress,under_pressure,dribble,interception,off_camera,duel,shot,goalkeeper,out,ball_recovery,clearance,foul_committed,foul_won,substitution,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,related_events_2,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,duel_type_id,duel_type_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,related_events_3,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_outswinging,pass_technique_id,pass_technique_name,shot_aerial_won,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_cross,clearance_head,clearance_right_foot,pass_switch,shot_first_time,ball_recovery_recovery_failure,clearance_aerial_won,dribble_overrun,foul_won_defensive,player,position
6b991b03-de7b-4156-934e-27e107beb34e,2106,2,00:23:30.000,68,30,17,Pressure,158,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,0.455115,,d8d2f69e-fde7-4c5b-8eb0-c0ff3d9f9e0d,6633.0,Markel Bergara Larrañaga,11.0,Left Defensive Midfield,13.1,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3489991a-2ce8-47bb-a137-f28eeb20ee4a,2107,2,00:23:30.567,68,30,16,Shot,158,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.66487,,6184335d-73f6-41d7-869f-89d7668e9678,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,107.5,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0713049,116.5,44.5,0.7,8a7803e3-3b3d-4fff-bbc2-64ac70955925,100.0,Saved,93.0,Normal,40.0,Right Foot,87.0,Open Play,106.4,29.8,6914.0,Roberto Román Triguero,6.0,Left Back,True,109.1,41.7,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,True,91.0,52.8,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,True,105.3,67.8,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,True,86.3,31.2,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,True,91.8,70.6,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,True,107.7,42.0,8724.0,Carlos Martínez Díez,2.0,Right Back,False,108.0,48.3,6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,False,96.9,41.9,8522.0,Armindo Tué Na Bangna,21.0,Left Wing,False,106.8,54.3,6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,False,92.3,68.3,5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,False,116.6,44.4,6694.0,Gerónimo Rulli,1.0,Goalkeeper,False,94.1,48.6,6690.0,Xabier Prieto Argarate,9.0,Right Defensive Midfield,False,101.7,61.6,3023.0,Yuri Berchiche Izeta,6.0,Left Back,False,99.0,57.4,6633.0,Markel Bergara Larrañaga,11.0,Left Defensive Midfield,False,97.7,62.3,6899.0,Rubén Pardo Gutiérrez,19.0,Center Attacking Midfield,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6184335d-73f6-41d7-869f-89d7668e9678,2108,2,00:23:31.232,68,31,23,Goal Keeper,158,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,0.0,,3489991a-2ce8-47bb-a137-f28eeb20ee4a,6694.0,Gerónimo Rulli,1.0,Goalkeeper,3.5,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,In Play Danger,33.0,Shot Saved,35.0,Both Hands,44.0,Set,46.0,Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bfd9d67-34f8-4157-af4f-8194f4eec6d8,2109,2,00:23:32.206,68,32,9,Clearance,158,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,0.0,,,6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,3.9,33.9,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,
78c64e6f-b903-494e-9c8c-5acfa5594c34,2110,2,00:23:54.618,68,54,30,Pass,159,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.686902,,e8bbe868-e77d-4482-a512-f43b1ccc6c40,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,109.8,80.0,7900.0,Tiago Manuel Dias Correia,22.779377,-1.4872905,3.0,High Pass,111.7,57.3,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,f934cfa4-a772-437b-9a9c-53dedd9bf261,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8bbe868-e77d-4482-a512-f43b1ccc6c40,2111,2,00:23:56.304,68,56,42,Ball Receipt*,159,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,78c64e6f-b903-494e-9c8c-5acfa5594c34,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,110.8,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c790a79d-e0f7-40e1-8d0a-03a08c54afc5,2112,2,00:23:56.304,68,56,4,Duel,159,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,f934cfa4-a772-437b-9a9c-53dedd9bf261,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,111.7,57.3,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f934cfa4-a772-437b-9a9c-53dedd9bf261,2113,2,00:23:56.304,68,56,30,Pass,159,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,1.636688,,78c64e6f-b903-494e-9c8c-5acfa5594c34,3023.0,Yuri Berchiche Izeta,6.0,Left Back,8.4,22.8,,,19.007893,-2.0226798,3.0,High Pass,0.1,5.7,,,66.0,Recovery,,,,True,,,,,,,,,,,,,,,c790a79d-e0f7-40e1-8d0a-03a08c54afc5,,,75.0,Out,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918848d1-530d-4271-9aa5-aa554c0b1b7e,2114,2,00:24:05.810,69,5,24,Bad Behaviour,159,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,0.0,,,3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,,,,,,
3b13497c-8289-48b9-b41c-d675358eb903,2115,2,00:24:42.271,69,42,30,Pass,160,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.581917,,51d0fabf-d745-43f8-a705-08493ba2f000,26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,120.0,80.0,6713.0,Diego Javier Llorente Ríos,40.446014,-1.7497653,3.0,High Pass,112.8,40.2,40.0,Right Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9885a00-7e71-4bb0-bc96-a300a7132898,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,105.0,Outswinging,,,,,,,,,,,,,,,,,,,,,
51d0fabf-d745-43f8-a705-08493ba2f000,2116,2,00:24:43.853,69,43,42,Ball Receipt*,160,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,3b13497c-8289-48b9-b41c-d675358eb903,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,112.8,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92b871e5-6ac0-4f02-a720-94538bb4c61f,2117,2,00:24:43.853,69,43,4,Duel,160,360,Rayo Vallecano,2,From Corner,210,Real Sociedad,0.0,,e9885a00-7e71-4bb0-bc96-a300a7132898,8724.0,Carlos Martínez Díez,2.0,Right Back,7.2,37.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9885a00-7e71-4bb0-bc96-a300a7132898,2118,2,00:24:43.853,69,43,16,Shot,160,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.003463,,92b871e5-6ac0-4f02-a720-94538bb4c61f,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,112.9,42.6,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,cce410ba-5d06-4c3d-9ea4-a98e41f12150,,,,,,,,,,,,,,,,,,,,,,,,,,,0.098219216,120.0,40.0,5.1,3b13497c-8289-48b9-b41c-d675358eb903,98.0,Off T,93.0,Normal,37.0,Head,87.0,Open Play,112.6,49.1,6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,False,96.6,41.7,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,True,115.7,34.2,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,True,109.7,39.0,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,True,111.0,38.0,6914.0,Roberto Román Triguero,6.0,Left Back,True,120.0,69.8,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,True,114.2,48.1,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,True,114.8,50.4,26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,True,102.5,40.2,5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,False,118.2,41.2,6694.0,Gerónimo Rulli,1.0,Goalkeeper,False,110.4,36.7,6633.0,Markel Bergara Larrañaga,11.0,Left Defensive Midfield,False,111.5,38.8,6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,False,114.9,38.9,3023.0,Yuri Berchiche Izeta,6.0,Left Back,False,113.2,43.1,8724.0,Carlos Martínez Díez,2.0,Right Back,False,114.1,44.1,8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,False,116.0,50.7,6899.0,Rubén Pardo Gutiérrez,19.0,Center Attacking Midfield,False,,,,,,,,,,,,,,,,,,,True,112.1,46.4,6690.0,Xabier Prieto Argarate,9.0,Right Defensive Midfield,False,,,,,,,,,,,,,
cce410ba-5d06-4c3d-9ea4-a98e41f12150,2119,2,00:24:43.857,69,43,23,Goal Keeper,160,360,Rayo Vallecano,2,From Corner,210,Real Sociedad,0.0,,e9885a00-7e71-4bb0-bc96-a300a7132898,6694.0,Gerónimo Rulli,1.0,Goalkeeper,1.9,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,44.0,Set,,,,,,,,,,,,,,,,,,,1.9,38.9,,,,,,,,,,,
c645261b-52d4-4a07-ade7-bd941eeb634c,2130,2,00:25:22.765,70,22,2,Ball Recovery,162,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,3672afe0-7a79-4f91-82e3-c326a02ffbf1,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,43.0,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434cabd8-ff8c-40eb-8126-24ddd51f6bdf,2131,2,00:25:22.765,70,22,43,Carry,162,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.873899,,52bad6b4-977d-4b57-a526-4e8f91281931,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,43.0,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c645261b-52d4-4a07-ade7-bd941eeb634c,42.8,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52bad6b4-977d-4b57-a526-4e8f91281931,2132,2,00:25:23.638,70,23,30,Pass,162,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.668774,,be0823ad-508d-4c40-b522-055bf577e5b9,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,42.8,29.3,7900.0,Tiago Manuel Dias Correia,21.586338,-0.82799536,1.0,Ground Pass,57.4,13.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be0823ad-508d-4c40-b522-055bf577e5b9,2133,2,00:25:25.307,70,25,42,Ball Receipt*,162,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,52bad6b4-977d-4b57-a526-4e8f91281931,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,57.4,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd726a67-781f-48e1-ae04-1646992d9f1c,2134,2,00:25:25.307,70,25,43,Carry,162,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.499309,,27476dab-1477-489b-b812-a9e163780f20,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,57.4,13.4,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,30aae842-fb39-4666-aa7a-1344f313de8e,64.0,6.4,,,,,,be0823ad-508d-4c40-b522-055bf577e5b9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27476dab-1477-489b-b812-a9e163780f20,2135,2,00:25:25.384,70,25,17,Pressure,162,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,0.848873,,cd726a67-781f-48e1-ae04-1646992d9f1c,8724.0,Carlos Martínez Díez,2.0,Right Back,61.7,67.3,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30aae842-fb39-4666-aa7a-1344f313de8e,2136,2,00:25:26.807,70,26,14,Dribble,162,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,ee5b38cc-6921-4d6f-be8a-c9ca1573c95f,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,64.0,6.4,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee5b38cc-6921-4d6f-be8a-c9ca1573c95f,2137,2,00:25:26.807,70,26,4,Duel,162,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,0.0,,30aae842-fb39-4666-aa7a-1344f313de8e,8724.0,Carlos Martínez Díez,2.0,Right Back,56.1,73.7,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b124428-6d29-4f14-acf3-c8173017dc4e,2138,2,00:25:30.478,70,30,30,Pass,163,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.074719,,e7fe80da-74e1-439c-8580-ff15fbba89a4,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,80.7,0.1,11542.0,Javier Guerra Rodríguez,16.807438,1.2057583,2.0,Low Pass,86.7,15.8,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7fe80da-74e1-439c-8580-ff15fbba89a4,2139,2,00:25:31.552,70,31,42,Ball Receipt*,163,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,7b124428-6d29-4f14-acf3-c8173017dc4e,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,86.7,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
