id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry,ball_receipt,counterpress,interception,duel,shot,goalkeeper,clearance,foul_won,out,ball_recovery,block,dribble,foul_committed,miscontrol,substitution,bad_behaviour,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,related_events,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,interception_outcome_id,interception_outcome_name,pass_aerial_won,related_events_3,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,foul_won_defensive,clearance_head,dribble_outcome_id,dribble_outcome_name,block_offensive,pass_inswinging,pass_technique_id,pass_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,shot_first_time,clearance_aerial_won,clearance_right_foot,foul_committed_card_id,foul_committed_card_name,ball_recovery_recovery_failure,pass_cross,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outswinging,player,position,location,dribble_overrun,dribble_no_touch,related_events_4,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events_5,shot_aerial_won,goalkeeper_technique_id,goalkeeper_technique_name,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,bad_behaviour_card_id,bad_behaviour_card_name,dribble_nutmeg
45417e97-af36-4dbd-8b31-bf8ed1e1f93b,1742,2,00:03:34.361,48,34,43,Carry,113,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.973835,,028429e8-fe27-48df-ab7e-15d3e676e18f,,9246.0,Patrick Ebert,17.0,Right Wing,83.0,9.3,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,2e660159-eea4-4ac0-ac15-20f0ac2d0de7,8eda31e2-fea6-4e58-ba82-956b227cf28f,107.1,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
028429e8-fe27-48df-ab7e-15d3e676e18f,1743,2,00:03:34.361,48,34,10,Interception,113,360,Rayo Vallecano,1,Regular Play,322,Eibar,0.0,,45417e97-af36-4dbd-8b31-bf8ed1e1f93b,,6699.0,Ander Capa Rodríguez,2.0,Right Back,38.9,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e660159-eea4-4ac0-ac15-20f0ac2d0de7,1744,2,00:03:38.335,48,38,30,Pass,113,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.103267,,4415b433-3d83-4a84-8d2b-236125737130,,9246.0,Patrick Ebert,17.0,Right Wing,107.1,9.2,,,8.348653,1.2414702,3.0,High Pass,109.8,17.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4415b433-3d83-4a84-8d2b-236125737130,1745,2,00:03:38.438,48,38,6,Block,113,360,Rayo Vallecano,1,Regular Play,322,Eibar,0.0,,2e660159-eea4-4ac0-ac15-20f0ac2d0de7,,6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,10.3,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73b4c570-d5d9-4284-be80-aa328edaad15,1746,2,00:03:39.297,48,39,9,Clearance,113,360,Rayo Vallecano,1,Regular Play,322,Eibar,0.0,,,,27239.0,Aleksandar Pantić,5.0,Left Center Back,8.8,39.7,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaf82010-9c24-4133-a650-f535d414273e,1747,2,00:03:46.231,48,46,30,Pass,114,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.3969,,5bd80183-d195-431c-a5f1-665ac7c75958,True,10727.0,Răzvan Dincă Raț,6.0,Left Back,108.6,0.1,9246.0,Patrick Ebert,14.458562,1.7939664,2.0,Low Pass,105.4,14.2,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5bd80183-d195-431c-a5f1-665ac7c75958,1748,2,00:03:48.628,48,48,42,Ball Receipt*,114,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,aaf82010-9c24-4133-a650-f535d414273e,,9246.0,Patrick Ebert,17.0,Right Wing,105.4,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60b5e6f0-55a1-45c6-a715-c4efacfa83fd,1749,2,00:03:48.668,48,48,30,Pass,114,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.8338,,206a5f41-c6a7-45e7-b68d-299ecd461842,,9246.0,Patrick Ebert,17.0,Right Wing,105.4,14.2,10727.0,Răzvan Dincă Raț,12.022063,-1.0289503,3.0,High Pass,111.6,3.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206a5f41-c6a7-45e7-b68d-299ecd461842,1750,2,00:03:49.502,48,49,42,Ball Receipt*,114,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,60b5e6f0-55a1-45c6-a715-c4efacfa83fd,,10727.0,Răzvan Dincă Raț,6.0,Left Back,111.6,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c08d8b44-f84c-4c11-ad61-9d4b6b7900d2,1751,2,00:03:49.502,48,49,30,Pass,114,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.260808,,81350777-a78c-4b11-bdcf-e203b17b4163,,10727.0,Răzvan Dincă Raț,6.0,Left Back,111.8,3.6,9246.0,Patrick Ebert,7.6,1.5707964,3.0,High Pass,111.8,11.2,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81350777-a78c-4b11-bdcf-e203b17b4163,1752,2,00:03:50.763,48,50,42,Ball Receipt*,114,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,c08d8b44-f84c-4c11-ad61-9d4b6b7900d2,,9246.0,Patrick Ebert,17.0,Right Wing,111.8,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d66b67c-d918-4c57-bdca-df55e890076c,1753,2,00:03:50.763,48,50,43,Carry,114,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.04,,81350777-a78c-4b11-bdcf-e203b17b4163,,9246.0,Patrick Ebert,17.0,Right Wing,111.8,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8316be74-ded3-47cb-8654-58922c901eb8,,111.8,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8316be74-ded3-47cb-8654-58922c901eb8,1754,2,00:03:50.803,48,50,30,Pass,114,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.000607,,b4ab7860-7b66-4d1f-a5fd-93921a4a7bad,,9246.0,Patrick Ebert,17.0,Right Wing,111.8,11.2,,,4.110961,1.4977558,3.0,High Pass,112.1,15.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4ab7860-7b66-4d1f-a5fd-93921a4a7bad,1755,2,00:03:50.804,48,50,10,Interception,114,360,Rayo Vallecano,4,From Throw In,322,Eibar,0.0,,8316be74-ded3-47cb-8654-58922c901eb8,,6712.0,Gonzalo Escalante,11.0,Left Defensive Midfield,8.0,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eefaa7b9-5104-4399-bb3d-dab00c386b55,1756,2,00:03:52.386,48,52,30,Pass,114,360,Rayo Vallecano,4,From Throw In,322,Eibar,1.385619,,2935925b-aa78-44c9-ab2c-3d7d66613adf,,6775.0,Daniel García Carrillo,9.0,Right Defensive Midfield,18.1,52.0,7170.0,Simone Verdi,23.903975,0.7676486,1.0,Ground Pass,35.3,68.6,66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602d3fb-9669-4495-a380-7d1805e4bcc4,1757,2,00:03:53.559,48,53,17,Pressure,114,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.675412,,2935925b-aa78-44c9-ab2c-3d7d66613adf,,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,83.0,11.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,33879510-d9bb-47d7-a5bd-3ded315c3eed,441761d5-fb62-4f49-a28d-2386cbb7b9ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adf876b3-1cdd-463f-9a0a-415a2808f36b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2935925b-aa78-44c9-ab2c-3d7d66613adf,1758,2,00:03:53.772,48,53,42,Ball Receipt*,114,360,Rayo Vallecano,4,From Throw In,322,Eibar,,,1602d3fb-9669-4495-a380-7d1805e4bcc4,,7170.0,Simone Verdi,19.0,Center Attacking Midfield,35.3,68.6,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,eefaa7b9-5104-4399-bb3d-dab00c386b55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adf876b3-1cdd-463f-9a0a-415a2808f36b,1759,2,00:03:53.772,48,53,43,Carry,114,360,Rayo Vallecano,4,From Throw In,322,Eibar,0.03931,,1602d3fb-9669-4495-a380-7d1805e4bcc4,,7170.0,Simone Verdi,19.0,Center Attacking Midfield,35.3,68.6,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,2935925b-aa78-44c9-ab2c-3d7d66613adf,441761d5-fb62-4f49-a28d-2386cbb7b9ff,33.9,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441761d5-fb62-4f49-a28d-2386cbb7b9ff,1760,2,00:03:53.811,48,53,38,Miscontrol,114,360,Rayo Vallecano,4,From Throw In,322,Eibar,0.0,,1602d3fb-9669-4495-a380-7d1805e4bcc4,,7170.0,Simone Verdi,19.0,Center Attacking Midfield,33.9,68.9,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33879510-d9bb-47d7-a5bd-3ded315c3eed,1761,2,00:03:54.607,48,54,17,Pressure,114,360,Rayo Vallecano,4,From Throw In,322,Eibar,0.617792,,1602d3fb-9669-4495-a380-7d1805e4bcc4,,7170.0,Simone Verdi,19.0,Center Attacking Midfield,33.9,66.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
019df65c-769f-4850-be63-c380cd9f36f7,1762,2,00:03:55.305,48,55,6,Block,114,360,Rayo Vallecano,4,From Throw In,322,Eibar,0.0,,,,7170.0,Simone Verdi,19.0,Center Attacking Midfield,35.0,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d67e64d-a063-4c9f-8e75-d4b61c4254fb,1763,2,00:03:56.751,48,56,30,Pass,114,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.419636,,fe5d4153-c296-4098-8663-419f8665b09a,,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,81.5,23.7,,,13.875157,0.2624594,3.0,High Pass,94.9,27.3,66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3542bbf0-6551-4a07-a500-6c16e55d73ee,1764,2,00:03:58.171,48,58,4,Duel,114,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,fe5d4153-c296-4098-8663-419f8665b09a,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,94.9,27.3,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
