id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,off_camera,dribble,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,counterpress,duel,clearance,out,interception,ball_recovery,miscontrol,foul_committed,foul_won,block,substitution,injury_stoppage,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,related_events_2,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,goalkeeper_body_part_id,goalkeeper_body_part_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_switch
28cfce69-de5f-4a7c-aa16-a76e83a46f3e,457,1,00:09:08.897,9,8,22,Foul Committed,29,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.0,,e2bf656a-5f85-4fe4-8195-3a8bbefc0797,3324,Eric Bertrand Bailly,3,Right Center Back,49.6,75.2,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2bf656a-5f85-4fe4-8195-3a8bbefc0797,458,1,00:09:08.897,9,8,21,Foul Won,29,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,28cfce69-de5f-4a7c-aa16-a76e83a46f3e,26685,Nicolás Ladislao Fedor Flores,24,Left Center Forward,70.5,4.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722985a-9ae1-42a8-91ed-7f5f3711f426,459,1,00:09:24.167,9,24,30,Pass,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.737035,,a3c9b39e-c1d8-439a-a8f8-be3ab7c6e0b8,6914,Roberto Román Triguero,6,Left Back,70.5,4.9,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,10.191173,2.3145518,2.0,Low Pass,63.6,12.4,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,
a3c9b39e-c1d8-439a-a8f8-be3ab7c6e0b8,460,1,00:09:24.904,9,24,42,Ball Receipt*,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,2722985a-9ae1-42a8-91ed-7f5f3711f426,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,63.6,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c5e3424-c93a-45fb-a468-cfafce2e05bc,461,1,00:09:25.687,9,25,30,Pass,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.212272,,6ae88f27-951c-40fd-a146-99726058da60,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,63.6,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,41.843758,2.0718596,1.0,Ground Pass,43.5,49.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
6ae88f27-951c-40fd-a146-99726058da60,462,1,00:09:27.899,9,27,42,Ball Receipt*,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,0c5e3424-c93a-45fb-a468-cfafce2e05bc,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,43.5,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933ccdce-8bec-4704-bb5e-fa217003a7c3,463,1,00:09:27.899,9,27,43,Carry,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.977984,,6ae88f27-951c-40fd-a146-99726058da60,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,43.5,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fbb60ce-999d-4e08-b473-48e374c84f83,,,,,,,,,,,,,,48.0,48.4,,,,,,,,,,,,,,,,,,
7fbb60ce-999d-4e08-b473-48e374c84f83,464,1,00:09:30.877,9,30,30,Pass,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.039327,,b30840e3-3ce2-4d5f-b56b-c68ff0efd72f,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,48.0,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18404.0,José Ángel Crespo Rincón,34.811638,-1.5966526,1.0,Ground Pass,47.1,13.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
b30840e3-3ce2-4d5f-b56b-c68ff0efd72f,465,1,00:09:32.917,9,32,42,Ball Receipt*,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,7fbb60ce-999d-4e08-b473-48e374c84f83,18404,José Ángel Crespo Rincón,5,Left Center Back,47.1,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec0dc4bb-0455-449e-bdb3-eed08dc337f5,466,1,00:09:32.917,9,32,43,Carry,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.83375,,0105cad8-515a-46ce-826c-9be176f85835,18404,José Ángel Crespo Rincón,5,Left Center Back,47.1,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,b30840e3-3ce2-4d5f-b56b-c68ff0efd72f,,,,,,,,,,,,,,50.4,13.2,,,,,,,,,,,,,,,,,,
0105cad8-515a-46ce-826c-9be176f85835,467,1,00:09:34.750,9,34,30,Pass,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.589995,,9a8e40f2-e2d1-4304-98a0-1612f0395a86,18404,José Ángel Crespo Rincón,5,Left Center Back,50.4,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,12.739309,1.6493744,1.0,Ground Pass,49.4,25.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,
9a8e40f2-e2d1-4304-98a0-1612f0395a86,468,1,00:09:36.340,9,36,42,Ball Receipt*,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,0105cad8-515a-46ce-826c-9be176f85835,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,49.4,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689d79be-d84a-4c18-84e2-bc32dc54f271,469,1,00:09:36.340,9,36,43,Carry,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.963626,,9a8e40f2-e2d1-4304-98a0-1612f0395a86,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,49.4,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6695c3c-9cab-40d5-849d-75ba742840cb,,,,,,,,,,,,,,55.8,38.2,,,,,,,,,,,,,,,,,,
e6695c3c-9cab-40d5-849d-75ba742840cb,470,1,00:09:38.304,9,38,30,Pass,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.954631,,21bac425-c907-45e9-9670-aeedb8fbe68d,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,55.8,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,27.508907,1.5453473,1.0,Ground Pass,56.5,65.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
21bac425-c907-45e9-9670-aeedb8fbe68d,471,1,00:09:40.259,9,40,42,Ball Receipt*,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,e6695c3c-9cab-40d5-849d-75ba742840cb,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,56.5,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4ef589c-68c2-4041-9cdc-9c95cb038518,472,1,00:09:40.259,9,40,43,Carry,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.579491,,12f6f21e-efe1-4885-a7d5-fae4879a75fc,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,56.5,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,21bac425-c907-45e9-9670-aeedb8fbe68d,,,,,,,,,,,,,,62.9,65.7,,,,,,,,,,,,,,,,,,
12f6f21e-efe1-4885-a7d5-fae4879a75fc,473,1,00:09:42.838,9,42,30,Pass,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.608063,,a11e968a-457d-40ef-a356-6bf6d9514c77,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,62.9,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,8.273452,0.13335025,1.0,Ground Pass,71.1,66.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
a11e968a-457d-40ef-a356-6bf6d9514c77,474,1,00:09:43.446,9,43,42,Ball Receipt*,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,12f6f21e-efe1-4885-a7d5-fae4879a75fc,11542,Javier Guerra Rodríguez,22,Right Center Forward,71.1,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da143db4-700c-471d-9197-6f7ff087af00,475,1,00:09:43.446,9,43,30,Pass,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.731067,,9efb2b3a-f380-4735-b82f-8c75878a1889,11542,Javier Guerra Rodríguez,22,Right Center Forward,71.1,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,8.1154175,2.7496452,1.0,Ground Pass,63.6,69.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
9efb2b3a-f380-4735-b82f-8c75878a1889,476,1,00:09:44.177,9,44,42,Ball Receipt*,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,da143db4-700c-471d-9197-6f7ff087af00,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,63.6,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e6c3182-ad08-4bc5-a041-4ab6aafe1445,477,1,00:09:44.177,9,44,43,Carry,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.364783,,28a45a3e-0b7e-4f47-9404-0bd42234bb9a,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,63.6,69.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,9efb2b3a-f380-4735-b82f-8c75878a1889,,,,,,,,,,,,,,56.7,74.9,e6652c83-6b86-489a-947e-099f6a49c908,,,,,,,,,,,,,,,,,
e6652c83-6b86-489a-947e-099f6a49c908,478,1,00:09:44.580,9,44,17,Pressure,30,360,Rayo Vallecano,3,From Free Kick,222,Villarreal,1.034642,,1e6c3182-ad08-4bc5-a041-4ab6aafe1445,6735,Adrián López Álvarez,24,Left Center Forward,56.5,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,28a45a3e-0b7e-4f47-9404-0bd42234bb9a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28a45a3e-0b7e-4f47-9404-0bd42234bb9a,479,1,00:09:45.542,9,45,30,Pass,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,3.412708,,e6652c83-6b86-489a-947e-099f6a49c908,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,56.7,74.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,fba0c412-305c-4a8f-abf7-74988e5234f2,24255.0,Juan Carlos Martín Corral,50.83247,-2.5977993,1.0,Ground Pass,13.2,48.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,
fba0c412-305c-4a8f-abf7-74988e5234f2,480,1,00:09:48.955,9,48,42,Ball Receipt*,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,28a45a3e-0b7e-4f47-9404-0bd42234bb9a,24255,Juan Carlos Martín Corral,1,Goalkeeper,13.2,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ea80ac8-fa4f-4a99-885a-3e0ebb7d6451,481,1,00:09:48.955,9,48,43,Carry,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.353324,,5217cc82-4879-45f0-8eb1-87a5227919d2,24255,Juan Carlos Martín Corral,1,Goalkeeper,13.2,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,fba0c412-305c-4a8f-abf7-74988e5234f2,,,,,,,,,,,,,,15.8,47.0,,,,,,,,,,,,,,,,,,
5217cc82-4879-45f0-8eb1-87a5227919d2,482,1,00:09:50.308,9,50,30,Pass,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.17849,,b0519acc-d90d-41c8-99bc-ac2b9f29dad6,24255,Juan Carlos Martín Corral,1,Goalkeeper,15.8,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18404.0,José Ángel Crespo Rincón,37.7,-1.1760052,1.0,Ground Pass,30.3,12.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
b0519acc-d90d-41c8-99bc-ac2b9f29dad6,483,1,00:09:52.487,9,52,42,Ball Receipt*,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,5217cc82-4879-45f0-8eb1-87a5227919d2,18404,José Ángel Crespo Rincón,5,Left Center Back,30.3,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84f7d3a4-0b19-460c-baeb-ca3cdefb8e44,484,1,00:09:52.487,9,52,43,Carry,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.450732,,79568fc9-e619-4394-9fd7-c5461d0084f8,18404,José Ángel Crespo Rincón,5,Left Center Back,30.3,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0519acc-d90d-41c8-99bc-ac2b9f29dad6,,,,,,,,,,,,,,43.3,12.0,,,,,,,,,,,,,,,,,,
79568fc9-e619-4394-9fd7-c5461d0084f8,485,1,00:09:54.937,9,54,30,Pass,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.114481,,ecb0b861-0e2b-4675-b2b2-7111db237d02,18404,José Ángel Crespo Rincón,5,Left Center Back,43.3,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26685.0,Nicolás Ladislao Fedor Flores,25.38996,-0.12240092,1.0,Ground Pass,68.5,8.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
ecb0b861-0e2b-4675-b2b2-7111db237d02,486,1,00:09:56.052,9,56,42,Ball Receipt*,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,79568fc9-e619-4394-9fd7-c5461d0084f8,26685,Nicolás Ladislao Fedor Flores,24,Left Center Forward,68.5,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eaef03a-72b6-4870-ba6e-72e7f1203ce1,487,1,00:09:56.052,9,56,43,Carry,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.992313,,7f9c4ddb-ffaf-4bf3-9f69-d4b286aa4e43,26685,Nicolás Ladislao Fedor Flores,24,Left Center Forward,68.5,8.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,a102680f-a246-4325-b7ca-9603ce7270a4,,,,,,,,,,,,,,64.1,8.0,ecb0b861-0e2b-4675-b2b2-7111db237d02,,,,,,,,,,,,,,,,,
7f9c4ddb-ffaf-4bf3-9f69-d4b286aa4e43,488,1,00:09:56.349,9,56,17,Pressure,30,360,Rayo Vallecano,3,From Free Kick,222,Villarreal,1.236187,,1eaef03a-72b6-4870-ba6e-72e7f1203ce1,6771,Manuel Trigueros Muñoz,9,Right Defensive Midfield,51.6,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90f02fb9-4845-4b2a-90ab-74052e550e35,489,1,00:09:57.585,9,57,17,Pressure,30,360,Rayo Vallecano,3,From Free Kick,222,Villarreal,0.458971,,a102680f-a246-4325-b7ca-9603ce7270a4,6609,Denis Suárez Fernández,12,Right Midfield,56.0,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a102680f-a246-4325-b7ca-9603ce7270a4,490,1,00:09:58.044,9,58,14,Dribble,30,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,63d6dc00-9470-4581-9784-2ff7f485ccb0,26685,Nicolás Ladislao Fedor Flores,24,Left Center Forward,64.1,8.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,90f02fb9-4845-4b2a-90ab-74052e550e35,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,
3233b7f6-26ec-4489-955a-ab5571ba1465,555,1,00:11:59.321,11,59,30,Pass,35,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.959685,,bf6170c6-4a96-4885-8f6f-12572c1ab72f,24255,Juan Carlos Martín Corral,1,Goalkeeper,7.0,44.1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,28.4176,1.5355996,1.0,Ground Pass,8.0,72.5,40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,
bf6170c6-4a96-4885-8f6f-12572c1ab72f,556,1,00:12:01.281,12,1,42,Ball Receipt*,35,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,3233b7f6-26ec-4489-955a-ab5571ba1465,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,8.0,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e876ab5-92eb-4342-842c-d75d4efbf7a0,557,1,00:12:03.810,12,3,30,Pass,35,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.899425,,724c9b5b-d7fe-4584-b95e-a8dddd1391a8,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,8.7,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24255.0,Juan Carlos Martín Corral,17.873165,-1.9190893,1.0,Ground Pass,2.6,55.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
995833ea-6d8c-4f73-bac1-90dbbe66c0ff,558,1,00:12:04.933,12,4,17,Pressure,35,360,Rayo Vallecano,7,From Goal Kick,222,Villarreal,0.86611,,696350d2-1a77-46e7-bf35-f1062efbe50f,6735,Adrián López Álvarez,24,Left Center Forward,114.0,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,724c9b5b-d7fe-4584-b95e-a8dddd1391a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724c9b5b-d7fe-4584-b95e-a8dddd1391a8,559,1,00:12:05.709,12,5,42,Ball Receipt*,35,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,995833ea-6d8c-4f73-bac1-90dbbe66c0ff,24255,Juan Carlos Martín Corral,1,Goalkeeper,2.6,55.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,9e876ab5-92eb-4342-842c-d75d4efbf7a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696350d2-1a77-46e7-bf35-f1062efbe50f,560,1,00:12:05.709,12,5,43,Carry,35,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.119632,,036d898f-2ec8-411f-b379-71dcb5e389cb,24255,Juan Carlos Martín Corral,1,Goalkeeper,2.6,55.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,724c9b5b-d7fe-4584-b95e-a8dddd1391a8,,,,,,,,,,,,,,3.3,56.2,995833ea-6d8c-4f73-bac1-90dbbe66c0ff,,,,,,,,,,,,,,,,,
036d898f-2ec8-411f-b379-71dcb5e389cb,561,1,00:12:05.829,12,5,30,Pass,35,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,3.476617,,5d87f657-a1db-471b-ad65-0b0c2da27615,24255,Juan Carlos Martín Corral,1,Goalkeeper,3.3,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,60.8416,0.13352905,3.0,High Pass,63.6,64.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
2eee6c23-3938-4980-840b-eb175387b16b,562,1,00:12:08.861,12,8,17,Pressure,35,360,Rayo Vallecano,7,From Goal Kick,222,Villarreal,0.511195,,5d87f657-a1db-471b-ad65-0b0c2da27615,6752,Víctor Ruíz Torre,5,Left Center Back,56.5,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a1b3304-1225-4e88-9d9d-627751d1e7e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d87f657-a1db-471b-ad65-0b0c2da27615,563,1,00:12:09.305,12,9,42,Ball Receipt*,35,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,036d898f-2ec8-411f-b379-71dcb5e389cb,11542,Javier Guerra Rodríguez,22,Right Center Forward,63.6,64.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,2eee6c23-3938-4980-840b-eb175387b16b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a1b3304-1225-4e88-9d9d-627751d1e7e5,564,1,00:12:09.305,12,9,30,Pass,35,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.351957,,2eee6c23-3938-4980-840b-eb175387b16b,11542,Javier Guerra Rodríguez,22,Right Center Forward,63.6,64.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,d1e3b46a-e17c-4268-b25f-0ff62091776e,26685.0,Nicolás Ladislao Fedor Flores,9.202173,-1.5490606,2.0,Low Pass,63.8,55.1,70.0,Other,,,,,,,,,,,,,,,,,,,,,,,
d1e3b46a-e17c-4268-b25f-0ff62091776e,565,1,00:12:09.452,12,9,42,Ball Receipt*,35,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,8a1b3304-1225-4e88-9d9d-627751d1e7e5,26685,Nicolás Ladislao Fedor Flores,24,Left Center Forward,63.8,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f910cf2b-759f-44fc-bf21-585a10dd2a67,566,1,00:12:09.452,12,9,43,Carry,35,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.632993,,522ddd63-fd3d-4abf-b6d4-bf120976b202,26685,Nicolás Ladislao Fedor Flores,24,Left Center Forward,63.8,55.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5972339e-7b3a-4ccb-8fa5-83683866d9a1,,,,,,,,,,,,,,63.6,55.3,d1e3b46a-e17c-4268-b25f-0ff62091776e,,,,,,,,,,,,,,,,,
5972339e-7b3a-4ccb-8fa5-83683866d9a1,567,1,00:12:09.452,12,9,6,Block,35,360,Rayo Vallecano,7,From Goal Kick,222,Villarreal,0.0,,f910cf2b-759f-44fc-bf21-585a10dd2a67,6752,Víctor Ruíz Torre,5,Left Center Back,56.1,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b3f168a-e335-4fac-a4b8-64cb97208725,568,1,00:12:10.346,12,10,17,Pressure,35,360,Rayo Vallecano,7,From Goal Kick,222,Villarreal,0.509104,,,6771,Manuel Trigueros Muñoz,9,Right Defensive Midfield,56.5,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e57a36ea-c120-41a3-8ab9-9e43fde48470,569,1,00:12:11.085,12,11,39,Dribbled Past,35,360,Rayo Vallecano,7,From Goal Kick,222,Villarreal,0.0,,522ddd63-fd3d-4abf-b6d4-bf120976b202,6771,Manuel Trigueros Muñoz,9,Right Defensive Midfield,56.5,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,c14e1052-89eb-4d68-a7bb-84b367932cd4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522ddd63-fd3d-4abf-b6d4-bf120976b202,570,1,00:12:11.085,12,11,14,Dribble,35,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.0,,e57a36ea-c120-41a3-8ab9-9e43fde48470,26685,Nicolás Ladislao Fedor Flores,24,Left Center Forward,63.6,55.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,
c14e1052-89eb-4d68-a7bb-84b367932cd4,571,1,00:12:11.085,12,11,43,Carry,35,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.301042,,34e73723-9459-414e-b380-51071afac124,26685,Nicolás Ladislao Fedor Flores,24,Left Center Forward,63.6,55.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,522ddd63-fd3d-4abf-b6d4-bf120976b202,,,,,,,,,,,,,,56.7,46.0,973084ef-af1d-4e9d-a2ec-b6cc03ee6b30,,,,,,,,,,e57a36ea-c120-41a3-8ab9-9e43fde48470,,,,,,,
34e73723-9459-414e-b380-51071afac124,572,1,00:12:11.745,12,11,17,Pressure,35,360,Rayo Vallecano,7,From Goal Kick,222,Villarreal,1.180751,,c14e1052-89eb-4d68-a7bb-84b367932cd4,6357,Jonathan dos Santos Ramírez,11,Left Defensive Midfield,62.7,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0a36d30-35d3-4555-b0ca-82924387a5a2,573,1,00:12:13.115,12,13,17,Pressure,35,360,Rayo Vallecano,7,From Goal Kick,222,Villarreal,0.292095,,973084ef-af1d-4e9d-a2ec-b6cc03ee6b30,6771,Manuel Trigueros Muñoz,9,Right Defensive Midfield,63.4,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973084ef-af1d-4e9d-a2ec-b6cc03ee6b30,574,1,00:12:13.386,12,13,30,Pass,35,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.844702,,a82e5b71-1967-4abc-bbad-387c4bb02152,26685,Nicolás Ladislao Fedor Flores,24,Left Center Forward,56.7,46.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,c0a36d30-35d3-4555-b0ca-82924387a5a2,6713.0,Diego Javier Llorente Ríos,4.753946,-2.753274,1.0,Ground Pass,52.3,44.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
a82e5b71-1967-4abc-bbad-387c4bb02152,575,1,00:12:14.231,12,14,42,Ball Receipt*,35,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,973084ef-af1d-4e9d-a2ec-b6cc03ee6b30,6713,Diego Javier Llorente Ríos,9,Right Defensive Midfield,52.3,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
