id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,foul_committed,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,ball_receipt,counterpress,foul_won,block,clearance,out,duel,interception,ball_recovery,substitution,miscontrol,injury_stoppage,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,related_events,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,related_events_2,pass_cross,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_switch,pass_outswinging,pass_technique_id,pass_technique_name,clearance_head,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_won_defensive,interception_outcome_id,interception_outcome_name,pass_through_ball,foul_committed_card_id,foul_committed_card_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,dribble_overrun,related_events_3,foul_committed_offensive,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,pass_aerial_won,injury_stoppage_in_chain
2d3063c0-d97c-4d69-a0da-db73e53abd77,2926,2,00:35:55.333,80,55,43,Carry,194,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.929323,,6039cdaa-8465-44d4-95ea-56b27bb49eee,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,76.0,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a56de767-e686-4f36-a726-04200320b4b8,72.4,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a56de767-e686-4f36-a726-04200320b4b8,2927,2,00:35:59.262,80,59,30,Pass,194,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.23261,,93c65bee-2cfe-4f16-b212-1a3c1fe44100,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,72.4,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,11.294689,-0.35255313,1.0,Ground Pass,83.0,14.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bd88e7e-a44c-4b20-ad9f-fb8daefea120,2928,2,00:36:00.230,81,0,17,Pressure,194,360,Rayo Vallecano,1,Regular Play,208,Las Palmas,0.191048,,,,8440.0,Aythami Artiles Oliva,3.0,Right Center Back,37.1,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93c65bee-2cfe-4f16-b212-1a3c1fe44100,2929,2,00:36:00.495,81,0,42,Ball Receipt*,194,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,a56de767-e686-4f36-a726-04200320b4b8,,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,83.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71dee3d0-df90-4680-ba65-428df5b7fc3f,2930,2,00:36:00.495,81,0,43,Carry,194,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.192038,,93c65bee-2cfe-4f16-b212-1a3c1fe44100,,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,83.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb714e64-343a-4d23-a726-d216775dcb95,82.6,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb714e64-343a-4d23-a726-d216775dcb95,2931,2,00:36:00.687,81,0,3,Dispossessed,194,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,01121d63-7bcd-46cb-9107-055fe1e74d78,,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,82.6,13.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2964efa-dc77-42e1-a618-47930a638c1a,2953,2,00:36:52.551,81,52,30,Pass,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.994354,,22fb83de-73cd-42de-b871-e3c5e0f219b1,,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,33.5,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,25.582808,-0.8850668,3.0,High Pass,49.7,27.2,37.0,Head,66.0,Recovery,,a147d24e-5d59-4886-9bd8-17aebcb1d472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22fb83de-73cd-42de-b871-e3c5e0f219b1,2954,2,00:36:54.545,81,54,42,Ball Receipt*,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,a2964efa-dc77-42e1-a618-47930a638c1a,,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,49.7,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20e6332b-af9a-4546-b472-877ea30f318a,2955,2,00:36:54.689,81,54,30,Pass,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.062824,,babb9bb8-c2a4-41bb-aab4-5e7b1d026634,,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,45.1,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,12.929423,-2.6502705,2.0,Low Pass,33.7,15.5,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
babb9bb8-c2a4-41bb-aab4-5e7b1d026634,2956,2,00:36:55.752,81,55,42,Ball Receipt*,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,20e6332b-af9a-4546-b472-877ea30f318a,,6914.0,Roberto Román Triguero,6.0,Left Back,33.7,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55bc277d-73e7-4f94-a04f-48cc2eb91ac7,2957,2,00:36:55.752,81,55,43,Carry,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.08,,789b3931-4ab1-4d4e-a26f-52888539d110,,6914.0,Roberto Román Triguero,6.0,Left Back,33.7,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,babb9bb8-c2a4-41bb-aab4-5e7b1d026634,34.3,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789b3931-4ab1-4d4e-a26f-52888539d110,2958,2,00:36:55.832,81,55,30,Pass,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.101989,,6a075beb-0a24-4ad6-8d71-09f9eb42104c,,6914.0,Roberto Román Triguero,6.0,Left Back,34.3,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,13.868309,-0.6781193,1.0,Ground Pass,45.1,6.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a075beb-0a24-4ad6-8d71-09f9eb42104c,2959,2,00:36:56.934,81,56,42,Ball Receipt*,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,789b3931-4ab1-4d4e-a26f-52888539d110,,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,45.1,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c92519f-3127-41fb-b219-d32ffe0d277b,2960,2,00:36:56.934,81,56,43,Carry,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.100397,,6a075beb-0a24-4ad6-8d71-09f9eb42104c,,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,45.1,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d43ea9b6-8f63-4960-94e0-9d9275b87e85,44.1,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d43ea9b6-8f63-4960-94e0-9d9275b87e85,2961,2,00:36:57.034,81,57,30,Pass,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.116067,,df54fa82-e7f4-49c5-992a-03c2027a0ab3,,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,44.1,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,13.771347,1.0291315,2.0,Low Pass,51.2,18.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df54fa82-e7f4-49c5-992a-03c2027a0ab3,2962,2,00:36:58.150,81,58,42,Ball Receipt*,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,d43ea9b6-8f63-4960-94e0-9d9275b87e85,,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,51.2,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62b6e4b0-2adb-4fb4-af06-e6708ba2450c,2963,2,00:36:58.150,81,58,43,Carry,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.940981,,a8f3c45f-82b8-4684-b456-57347ca6709f,,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,51.2,18.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aea81327-5c5a-4ae3-ba13-ed1a42f07a79,49.1,10.5,,,,,,,df54fa82-e7f4-49c5-992a-03c2027a0ab3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8f3c45f-82b8-4684-b456-57347ca6709f,2964,2,00:36:59.495,81,59,17,Pressure,197,360,Rayo Vallecano,1,Regular Play,208,Las Palmas,0.509853,,62b6e4b0-2adb-4fb4-af06-e6708ba2450c,,3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,69.5,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aea81327-5c5a-4ae3-ba13-ed1a42f07a79,2965,2,00:37:00.091,82,0,3,Dispossessed,197,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,454cd6c7-9723-4dc5-ae6b-8063f92ae5a9,,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,49.1,10.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb474a4a-fd80-4c38-b7ca-18d951e2decc,3027,2,00:38:12.480,83,12,30,Pass,199,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.290002,,74f92f36-224a-4b4a-bd5b-c4ac3812cc94,,11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,30.8,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,18.469976,0.13577156,1.0,Ground Pass,49.1,19.5,38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74f92f36-224a-4b4a-bd5b-c4ac3812cc94,3028,2,00:38:13.770,83,13,42,Ball Receipt*,199,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,cb474a4a-fd80-4c38-b7ca-18d951e2decc,,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,49.1,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281f5d09-e8aa-4943-a9f6-f93c288cd3d5,3029,2,00:38:13.770,83,13,43,Carry,199,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.586201,,58f0a791-10ab-4ad4-8e08-40700499f577,,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,49.1,19.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74f92f36-224a-4b4a-bd5b-c4ac3812cc94,45.1,15.3,,,,,,,bd4f2332-bca7-4d8f-8b2d-096e9a445e35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd4f2332-bca7-4d8f-8b2d-096e9a445e35,3030,2,00:38:15.040,83,15,17,Pressure,199,360,Rayo Vallecano,3,From Free Kick,208,Las Palmas,0.205701,,281f5d09-e8aa-4943-a9f6-f93c288cd3d5,,26689.0,Nauzet Alemán Viera,12.0,Right Midfield,76.2,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58f0a791-10ab-4ad4-8e08-40700499f577,3031,2,00:38:15.357,83,15,30,Pass,199,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.011014,,52fa6568-dacc-4167-8e1f-c80542400c51,,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,45.1,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9560082,-1.9325255,2.0,Low Pass,43.7,11.6,40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52fa6568-dacc-4167-8e1f-c80542400c51,3032,2,00:38:15.368,83,15,6,Block,199,360,Rayo Vallecano,3,From Free Kick,208,Las Palmas,0.0,,58f0a791-10ab-4ad4-8e08-40700499f577,,26689.0,Nauzet Alemán Viera,12.0,Right Midfield,76.4,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316df7ca-00fd-4a57-a0a9-f24597eddb7f,3033,2,00:38:17.265,83,17,30,Pass,199,360,Rayo Vallecano,3,From Free Kick,208,Las Palmas,0.595694,,faf4f6f0-ab9e-47de-b69e-53ca0f22f311,,6721.0,Willian José da Silva,23.0,Center Forward,87.4,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,8167.0,Sergio Ezequiel Araújo,7.462573,0.5657015,1.0,Ground Pass,93.7,56.7,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
faf4f6f0-ab9e-47de-b69e-53ca0f22f311,3034,2,00:38:17.861,83,17,42,Ball Receipt*,199,360,Rayo Vallecano,3,From Free Kick,208,Las Palmas,,,316df7ca-00fd-4a57-a0a9-f24597eddb7f,,8167.0,Sergio Ezequiel Araújo,11.0,Left Defensive Midfield,93.7,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
