id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,duel,off_camera,interception,out,clearance,shot,goalkeeper,counterpress,dribble,ball_recovery,foul_committed,foul_won,bad_behaviour,substitution,injury_stoppage,block,pass,related_events,pass_outcome_id,pass_outcome_name,related_events_1,carry_end_location_0,carry_end_location_1,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_2,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_deflected,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,player,position,location,pass_switch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name
9ec8b252-4bc0-417f-aed0-6de330aac945,1650,2,00:00:09.033,45,9,30,Pass,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.970713,,d09775b1-fe23-4b0f-88d2-5e1ad68fc1f5,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,27.9,20.0,6852.0,Jozabed Sánchez Ruiz,9.013878,0.33929262,1.0,Ground Pass,36.4,23.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d09775b1-fe23-4b0f-88d2-5e1ad68fc1f5,1651,2,00:00:10.004,45,10,42,Ball Receipt*,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,9ec8b252-4bc0-417f-aed0-6de330aac945,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,36.4,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43bf7b65-efb5-4afc-9536-e4093ba31fbc,1652,2,00:00:10.004,45,10,30,Pass,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.444273,,914ff397-752d-451e-9668-12b5c1a34822,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,36.4,23.0,11298.0,José Ignacio Martínez García,19.643064,-1.5045668,1.0,Ground Pass,37.7,3.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914ff397-752d-451e-9668-12b5c1a34822,1653,2,00:00:11.448,45,11,42,Ball Receipt*,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,43bf7b65-efb5-4afc-9536-e4093ba31fbc,11298.0,José Ignacio Martínez García,6.0,Left Back,37.7,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abb55af2-680e-4a9f-a02e-ee9084670e1f,1654,2,00:00:11.448,45,11,30,Pass,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.437482,,badd1574-441e-4a46-b737-c251ae8a0b0d,11298.0,José Ignacio Martínez García,6.0,Left Back,37.7,3.4,26222.0,José Eduardo Rosa Vale de Castro,19.461758,2.4508016,1.0,Ground Pass,22.7,15.8,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
badd1574-441e-4a46-b737-c251ae8a0b0d,1655,2,00:00:13.885,45,13,42,Ball Receipt*,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,abb55af2-680e-4a9f-a02e-ee9084670e1f,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,22.7,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e17e37a8-4450-4e45-927c-24b2e32fadd8,1656,2,00:00:13.885,45,13,30,Pass,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.997385,,b2401808-a40e-4fc3-85a7-d55c185bfcf4,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,22.7,15.8,11298.0,José Ignacio Martínez García,23.995417,-0.60765326,1.0,Ground Pass,42.4,2.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2401808-a40e-4fc3-85a7-d55c185bfcf4,1657,2,00:00:14.883,45,14,42,Ball Receipt*,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,e17e37a8-4450-4e45-927c-24b2e32fadd8,11298.0,José Ignacio Martínez García,6.0,Left Back,42.4,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abe47db0-4c28-44d8-9664-3ac999a24002,1658,2,00:00:14.883,45,14,43,Carry,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.009085,,66cf6853-0eba-4c96-8f6b-97551eab11c8,11298.0,José Ignacio Martínez García,6.0,Left Back,42.4,2.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,b2401808-a40e-4fc3-85a7-d55c185bfcf4,37.3,3.1,,,bbb84806-591b-4353-a389-3ba35ea182fe,,,,,,,,,,,,,,,,,,,,
bbb84806-591b-4353-a389-3ba35ea182fe,1659,2,00:00:15.146,45,15,17,Pressure,106,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,0.732814,,abe47db0-4c28-44d8-9664-3ac999a24002,3063.0,Danilo Luiz da Silva,2.0,Right Back,75.5,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66cf6853-0eba-4c96-8f6b-97551eab11c8,1660,2,00:00:15.892,45,15,30,Pass,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.504594,,c8fb318b-6c32-40b9-9119-5534c58e580b,11298.0,José Ignacio Martínez García,6.0,Left Back,37.3,3.1,11542.0,Javier Guerra Rodríguez,13.70146,-0.0145975035,3.0,High Pass,51.0,2.9,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8fb318b-6c32-40b9-9119-5534c58e580b,1661,2,00:00:17.396,45,17,42,Ball Receipt*,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,66cf6853-0eba-4c96-8f6b-97551eab11c8,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,51.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6efa9246-e65d-483b-9461-2c1753905012,1662,2,00:00:17.396,45,17,43,Carry,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.017755,,348f73a2-fd00-4ba0-8251-2dd478043dbf,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,51.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8fb318b-6c32-40b9-9119-5534c58e580b,50.8,2.9,,,,,,,,,,,,,,,,,,,,,,,
348f73a2-fd00-4ba0-8251-2dd478043dbf,1663,2,00:00:17.414,45,17,30,Pass,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.962948,,4aacca2c-1b16-4991-a4ca-ca774bb9a51c,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,50.8,2.9,11298.0,José Ignacio Martínez García,9.885848,2.4636922,2.0,Low Pass,43.1,9.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4aacca2c-1b16-4991-a4ca-ca774bb9a51c,1664,2,00:00:18.377,45,18,42,Ball Receipt*,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,348f73a2-fd00-4ba0-8251-2dd478043dbf,11298.0,José Ignacio Martínez García,6.0,Left Back,43.1,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab739f7a-e366-4cf6-8f1f-6ea1c9dd0f57,1665,2,00:00:18.377,45,18,43,Carry,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.199995,,2d3e63a2-dce1-476a-b0dc-aed3ad0dbb63,11298.0,José Ignacio Martínez García,6.0,Left Back,43.1,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4aacca2c-1b16-4991-a4ca-ca774bb9a51c,44.3,11.1,,,,,,,,,,,,,,,,,,,,,,,
2d3e63a2-dce1-476a-b0dc-aed3ad0dbb63,1666,2,00:00:19.577,45,19,30,Pass,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.590669,,ae457c71-eb4b-4477-92cb-9d2ac3d44c9d,11298.0,José Ignacio Martínez García,6.0,Left Back,44.3,11.1,6852.0,Jozabed Sánchez Ruiz,4.2720017,2.782822,1.0,Ground Pass,40.3,12.6,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae457c71-eb4b-4477-92cb-9d2ac3d44c9d,1667,2,00:00:20.168,45,20,42,Ball Receipt*,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,2d3e63a2-dce1-476a-b0dc-aed3ad0dbb63,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,40.3,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3881550-0cc0-44a2-a33f-53b57a23a969,1668,2,00:00:20.168,45,20,43,Carry,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.904084,,ae457c71-eb4b-4477-92cb-9d2ac3d44c9d,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,40.3,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7b7e5e8-d974-40a9-9a8c-5cd3cdaaa7ec,42.2,18.5,,,,,,,,,,,,,,,,,,,,,,,
c7b7e5e8-d974-40a9-9a8c-5cd3cdaaa7ec,1669,2,00:00:22.072,45,22,30,Pass,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.552913,,db170f37-4eca-4c05-b534-bfe2d0c91a93,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,42.2,18.5,23761.0,Alhassane Bangoura,53.296154,1.2894039,3.0,High Pass,57.0,69.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
db170f37-4eca-4c05-b534-bfe2d0c91a93,1670,2,00:00:24.625,45,24,42,Ball Receipt*,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,c7b7e5e8-d974-40a9-9a8c-5cd3cdaaa7ec,23761.0,Alhassane Bangoura,17.0,Right Wing,57.0,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c71c42d-8e96-4a7a-88b8-19e158f66329,1671,2,00:00:24.625,45,24,43,Carry,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,5.969308,,db170f37-4eca-4c05-b534-bfe2d0c91a93,23761.0,Alhassane Bangoura,17.0,Right Wing,57.0,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efe8f16e-ca3a-40f1-95cb-f48b346f8b6b,92.0,67.3,,,,,,,,,,,,,,,,,,,,,,,
efe8f16e-ca3a-40f1-95cb-f48b346f8b6b,1672,2,00:00:30.594,45,30,14,Dribble,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,c39a8d55-3e8e-4fc2-abc2-d2c16c2d788b,23761.0,Alhassane Bangoura,17.0,Right Wing,92.0,67.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,
c39a8d55-3e8e-4fc2-abc2-d2c16c2d788b,1673,2,00:00:30.594,45,30,4,Duel,106,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,0.0,,efe8f16e-ca3a-40f1-95cb-f48b346f8b6b,5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,28.1,12.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play
0caf70b2-283c-4e07-9c94-e7557a5394f2,1674,2,00:00:31.845,45,31,17,Pressure,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.451659,,9e89528a-a85e-4be9-90f3-43f94499ba48,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,82.6,66.2,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,d909402e-1486-499b-b0ee-ef64b4974978,,,,,,,,,,,,,,,,,,,,,,,,,
d909402e-1486-499b-b0ee-ef64b4974978,1675,2,00:00:32.085,45,32,2,Ball Recovery,106,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,0.0,,0caf70b2-283c-4e07-9c94-e7557a5394f2,5695.0,James David Rodríguez Rubio,13.0,Right Center Midfield,36.0,12.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e89528a-a85e-4be9-90f3-43f94499ba48,1676,2,00:00:32.085,45,32,43,Carry,106,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,0.558906,,0caf70b2-283c-4e07-9c94-e7557a5394f2,5695.0,James David Rodríguez Rubio,13.0,Right Center Midfield,36.0,12.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,4fd9a8a0-4ba8-489e-b4c7-a0991303e1df,36.6,11.9,,,cd41a438-b530-474e-af69-3d43d33bdd14,d909402e-1486-499b-b0ee-ef64b4974978,,,,,,,,,,,,,,,,,,,
cd41a438-b530-474e-af69-3d43d33bdd14,1677,2,00:00:32.644,45,32,39,Dribbled Past,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,4fd9a8a0-4ba8-489e-b4c7-a0991303e1df,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,83.5,68.2,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,9e89528a-a85e-4be9-90f3-43f94499ba48,,,,,f9652417-5915-4427-9eb2-170d6eec16dc,,,,,,,,,,,,,,,,,,,,
4fd9a8a0-4ba8-489e-b4c7-a0991303e1df,1678,2,00:00:32.644,45,32,14,Dribble,106,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,0.0,,cd41a438-b530-474e-af69-3d43d33bdd14,5695.0,James David Rodríguez Rubio,13.0,Right Center Midfield,36.6,11.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,
f9652417-5915-4427-9eb2-170d6eec16dc,1679,2,00:00:32.644,45,32,43,Carry,106,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,2.34528,,4df818d8-0148-4c21-81c8-3804262c8d6e,5695.0,James David Rodríguez Rubio,13.0,Right Center Midfield,36.6,11.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,4fd9a8a0-4ba8-489e-b4c7-a0991303e1df,50.9,11.7,,,a0662c99-19ae-4b26-9e84-1d7c7d204bce,cd41a438-b530-474e-af69-3d43d33bdd14,,,,,,,,,,,,,,,,,,,
4df818d8-0148-4c21-81c8-3804262c8d6e,1680,2,00:00:33.398,45,33,17,Pressure,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.431082,,f9652417-5915-4427-9eb2-170d6eec16dc,23761.0,Alhassane Bangoura,17.0,Right Wing,78.8,66.2,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0662c99-19ae-4b26-9e84-1d7c7d204bce,1681,2,00:00:34.989,45,34,3,Dispossessed,106,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,0.0,,df976330-7da4-483d-a6d7-363287d1320e,5695.0,James David Rodríguez Rubio,13.0,Right Center Midfield,50.9,11.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df976330-7da4-483d-a6d7-363287d1320e,1682,2,00:00:34.989,45,34,4,Duel,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,a0662c99-19ae-4b26-9e84-1d7c7d204bce,23761.0,Alhassane Bangoura,17.0,Right Wing,69.2,68.4,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,4.0,Won
143b1510-5b75-4390-804b-6b04c720e7cf,1683,2,00:00:34.989,45,34,43,Carry,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.192289,,9ffda61c-c5c2-4668-ace3-c524dff3f45a,23761.0,Alhassane Bangoura,17.0,Right Wing,69.2,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df976330-7da4-483d-a6d7-363287d1320e,62.7,68.8,,,,,,,,,,,,,,,,,,,,,,,
9ffda61c-c5c2-4668-ace3-c524dff3f45a,1684,2,00:00:35.181,45,35,30,Pass,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.00873,,614dd440-0e27-4042-9e7b-44e67d783757,23761.0,Alhassane Bangoura,17.0,Right Wing,62.7,68.8,24138.0,Joaquín José Marín Ruiz,10.007997,3.101614,1.0,Ground Pass,52.7,69.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614dd440-0e27-4042-9e7b-44e67d783757,1685,2,00:00:37.190,45,37,42,Ball Receipt*,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,9ffda61c-c5c2-4668-ace3-c524dff3f45a,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,52.7,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01017ce7-2a39-4d28-b1b4-9c3eff0f01d1,1686,2,00:00:37.190,45,37,43,Carry,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.24,,17576383-c00f-4c1e-9903-4c08cba20466,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,52.7,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614dd440-0e27-4042-9e7b-44e67d783757,52.0,69.2,,,,,,,,,,,,,,,,,,,,,,,
17576383-c00f-4c1e-9903-4c08cba20466,1687,2,00:00:37.430,45,37,30,Pass,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.859214,,c644fcd0-49a9-4c63-b9b5-5f738d833c23,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,52.0,69.2,27144.0,Antonio Amaya Carazo,14.611297,-1.7775875,1.0,Ground Pass,49.0,54.9,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c644fcd0-49a9-4c63-b9b5-5f738d833c23,1688,2,00:00:38.289,45,38,42,Ball Receipt*,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,17576383-c00f-4c1e-9903-4c08cba20466,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,49.0,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594c8ca1-2e10-4007-9d19-07a99f72e57c,1689,2,00:00:38.289,45,38,43,Carry,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,4.626973,,6fc43768-a5c6-438d-b417-0039501e5b56,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,49.0,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c644fcd0-49a9-4c63-b9b5-5f738d833c23,51.4,47.0,,,,,,,,,,,,,,,,,,,,,,,
6fc43768-a5c6-438d-b417-0039501e5b56,1690,2,00:00:42.916,45,42,30,Pass,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.636216,,c8a7a7b4-bfa3-4be7-a6a9-0e81ae66ad55,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,51.4,47.0,26222.0,José Eduardo Rosa Vale de Castro,19.450964,-2.1288507,1.0,Ground Pass,41.1,30.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8a7a7b4-bfa3-4be7-a6a9-0e81ae66ad55,1691,2,00:00:44.553,45,44,42,Ball Receipt*,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,6fc43768-a5c6-438d-b417-0039501e5b56,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,41.1,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a0f358-cffc-44c5-b3e0-349b08deaaed,1692,2,00:00:44.553,45,44,43,Carry,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.077495,,00cb6c53-4372-48ed-af12-74c7743070dd,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,41.1,30.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,58612fa9-fcf5-42f3-80fb-1e948a74af43,43.5,26.5,,,c8a7a7b4-bfa3-4be7-a6a9-0e81ae66ad55,,,,,,,,,,,,,,,,,,,,
00cb6c53-4372-48ed-af12-74c7743070dd,1693,2,00:00:44.570,45,44,17,Pressure,106,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,0.297625,,b2a0f358-cffc-44c5-b3e0-349b08deaaed,6399.0,Gareth Frank Bale,17.0,Right Wing,77.0,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58612fa9-fcf5-42f3-80fb-1e948a74af43,1694,2,00:00:45.630,45,45,30,Pass,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.383583,,06207523-5216-4c5f-a199-c200cca9283e,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,43.5,26.5,11298.0,José Ignacio Martínez García,19.101831,-1.26229,1.0,Ground Pass,49.3,8.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06207523-5216-4c5f-a199-c200cca9283e,1695,2,00:00:47.014,45,47,42,Ball Receipt*,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,58612fa9-fcf5-42f3-80fb-1e948a74af43,11298.0,José Ignacio Martínez García,6.0,Left Back,49.3,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43233eab-5af4-4d8a-82bd-d009465960a7,1696,2,00:00:47.014,45,47,43,Carry,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.399998,,06207523-5216-4c5f-a199-c200cca9283e,11298.0,José Ignacio Martínez García,6.0,Left Back,49.3,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e1e8587-9e5e-45ed-b5b0-5cda021f86bb,41.8,11.7,,,,,,,,,,,,,,,,,,,,,,,
8e1e8587-9e5e-45ed-b5b0-5cda021f86bb,1697,2,00:00:49.414,45,49,30,Pass,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.819318,,0b1bbc44-bce1-4412-b5ac-ffefd110dbd4,11298.0,José Ignacio Martínez García,6.0,Left Back,41.8,11.7,10612.0,Yoel Rodríguez Oterino,33.44398,2.590917,1.0,Ground Pass,13.3,29.2,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b1bbc44-bce1-4412-b5ac-ffefd110dbd4,1698,2,00:00:52.233,45,52,42,Ball Receipt*,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,8e1e8587-9e5e-45ed-b5b0-5cda021f86bb,10612.0,Yoel Rodríguez Oterino,1.0,Goalkeeper,13.3,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0a62902-837a-4468-897c-b8ac779c4b67,1699,2,00:00:52.233,45,52,43,Carry,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.23999,,0b1bbc44-bce1-4412-b5ac-ffefd110dbd4,10612.0,Yoel Rodríguez Oterino,1.0,Goalkeeper,13.3,29.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,21e38e43-4b2f-4bab-95b6-abc9fd774e64,12.5,31.8,,,a1fff02a-dc5a-4b5d-8a02-80364d7b63ab,,,,,,,,,,,,,,,,,,,,
a1fff02a-dc5a-4b5d-8a02-80364d7b63ab,1700,2,00:00:52.919,45,52,17,Pressure,106,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,0.592376,,21e38e43-4b2f-4bab-95b6-abc9fd774e64,19677.0,Karim Benzema,23.0,Center Forward,101.6,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0a62902-837a-4468-897c-b8ac779c4b67,,,,,,,,,,,,,,,,,,,,,,,,,
21e38e43-4b2f-4bab-95b6-abc9fd774e64,1701,2,00:00:53.473,45,53,30,Pass,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.447337,,072d6a23-4e87-4868-aee5-d9ff9be678ae,10612.0,Yoel Rodríguez Oterino,1.0,Goalkeeper,12.5,31.8,24138.0,Joaquín José Marín Ruiz,53.049503,0.84274507,3.0,High Pass,47.8,71.4,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,a1fff02a-dc5a-4b5d-8a02-80364d7b63ab,,,,,,,,,,,,,,,,,,,,,,,,,
072d6a23-4e87-4868-aee5-d9ff9be678ae,1702,2,00:00:55.920,45,55,42,Ball Receipt*,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,21e38e43-4b2f-4bab-95b6-abc9fd774e64,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,47.8,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54113713-5034-484d-9d4f-44f368faffd1,1703,2,00:00:55.920,45,55,43,Carry,106,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.03726,,072d6a23-4e87-4868-aee5-d9ff9be678ae,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,47.8,71.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,ae97629a-0ef1-4502-af46-9216f904e896,44.1,69.7,,,ec771690-a9df-4eb7-a07f-44bc36b3b9f3,,,,,,,,,,,,,,,,,,,,
