id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,ball_receipt,under_pressure,duel,carry,clearance,counterpress,dribble,shot,goalkeeper,interception,out,ball_recovery,foul_committed,foul_won,substitution,miscontrol,50_50,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events,ball_recovery_recovery_failure,pass_aerial_won,foul_won_defensive,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,related_events_3,pass_through_ball,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_cross,clearance_left_foot,pass_switch,pass_inswinging,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_right_foot,foul_committed_card_id,foul_committed_card_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,clearance_aerial_won,miscontrol_aerial_won,related_events_4,50_50_outcome_id,50_50_outcome_name
3566361c-1cc3-4b0e-995b-3978cd370515,1992,2,00:15:11.796,60,11,42,Ball Receipt*,127,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,c8198469-1fe9-4dbf-a2b0-97ab555dca6d,,10727,Răzvan Dincă Raț,6,Left Back,62.6,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac760008-9a36-48ff-bb1f-8873abbf6c8f,1993,2,00:15:11.796,60,11,43,Carry,127,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.241966,,3566361c-1cc3-4b0e-995b-3978cd370515,,10727,Răzvan Dincă Raț,6,Left Back,62.6,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d46bf53e-f7d8-4c3d-a566-9d92369b6aa7,65.8,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d46bf53e-f7d8-4c3d-a566-9d92369b6aa7,1994,2,00:15:13.038,60,13,30,Pass,127,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.719851,,439c66d6-c7cc-407f-b75c-99f5758a5961,,10727,Răzvan Dincă Raț,6,Left Back,65.8,7.9,11542.0,Javier Guerra Rodríguez,4.830114,-0.4729066,1.0,Ground Pass,70.1,5.7,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439c66d6-c7cc-407f-b75c-99f5758a5961,1995,2,00:15:13.758,60,13,42,Ball Receipt*,127,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,d46bf53e-f7d8-4c3d-a566-9d92369b6aa7,,11542,Javier Guerra Rodríguez,23,Center Forward,70.1,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90a8ccdd-ee8f-4d0e-bee6-d1277212f110,1996,2,00:15:13.758,60,13,43,Carry,127,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.72684,,232dfe25-f67d-4f0e-9225-c823c5f7ba11,,11542,Javier Guerra Rodríguez,23,Center Forward,70.1,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439c66d6-c7cc-407f-b75c-99f5758a5961,70.9,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232dfe25-f67d-4f0e-9225-c823c5f7ba11,1997,2,00:15:14.485,60,14,30,Pass,127,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.223416,,21514c22-b723-4033-a4b1-e0386343e9d6,,11542,Javier Guerra Rodríguez,23,Center Forward,70.9,4.6,4711.0,Pablo Hernández Domínguez,3.3301651,0.8491415,1.0,Ground Pass,73.1,7.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,3e34bee7-ef4f-4537-901b-8b616ceb0598,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21514c22-b723-4033-a4b1-e0386343e9d6,1998,2,00:15:14.708,60,14,42,Ball Receipt*,127,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,232dfe25-f67d-4f0e-9225-c823c5f7ba11,,4711,Pablo Hernández Domínguez,19,Center Attacking Midfield,75.4,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e34bee7-ef4f-4537-901b-8b616ceb0598,1999,2,00:15:14.708,60,14,10,Interception,127,360,Rayo Vallecano,4,From Throw In,1049,Granada,0.0,,232dfe25-f67d-4f0e-9225-c823c5f7ba11,,20064,Hugo Miguel Almeida Costa Lopes,2,Right Back,47.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42bc3c7c-7e1a-4d42-ae06-becf20f3445d,2000,2,00:15:15.982,60,15,17,Pressure,127,360,Rayo Vallecano,4,From Throw In,1049,Granada,0.325382,,91173ee2-8f24-4af9-b64f-8b30d6e4033e,,26797,Francisco Medina Luna,17,Right Wing,59.0,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91173ee2-8f24-4af9-b64f-8b30d6e4033e,2001,2,00:15:16.032,60,16,30,Pass,127,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.550115,,42bc3c7c-7e1a-4d42-ae06-becf20f3445d,,10727,Răzvan Dincă Raț,6,Left Back,65.1,10.4,26607.0,José Raúl Baena Urdiales,12.180722,1.7859035,1.0,Ground Pass,62.5,22.3,66.0,Recovery,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,53b6b263-5752-46be-b5af-b403931d5151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53b6b263-5752-46be-b5af-b403931d5151,2002,2,00:15:16.583,60,16,42,Ball Receipt*,127,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,91173ee2-8f24-4af9-b64f-8b30d6e4033e,,26607,José Raúl Baena Urdiales,15,Left Center Midfield,62.5,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef72d2d0-4f44-4f07-ad49-6ebbdfcc9ba5,2003,2,00:15:16.583,60,16,30,Pass,127,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.722789,,9488ad42-b220-48cc-8d34-5077d1a646af,,26607,José Raúl Baena Urdiales,15,Left Center Midfield,63.1,20.9,11543.0,José Antonio Dorado Ramírez,10.049875,-2.5977602,1.0,Ground Pass,54.5,15.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9488ad42-b220-48cc-8d34-5077d1a646af,2004,2,00:15:17.305,60,17,42,Ball Receipt*,127,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,ef72d2d0-4f44-4f07-ad49-6ebbdfcc9ba5,,11543,José Antonio Dorado Ramírez,5,Left Center Back,54.5,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e1869fb-2c02-4933-a03d-426fbaf7a621,2005,2,00:15:17.305,60,17,43,Carry,127,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.855969,,5c2a507e-9750-44c4-b313-baad6b2820e0,,11543,José Antonio Dorado Ramírez,5,Left Center Back,54.5,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9488ad42-b220-48cc-8d34-5077d1a646af,54.2,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c2a507e-9750-44c4-b313-baad6b2820e0,2006,2,00:15:18.161,60,18,30,Pass,127,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.158851,,9440f287-6f9c-4061-b68f-0888ca0a8151,,11543,José Antonio Dorado Ramírez,5,Left Center Back,54.2,15.6,,,5.162364,-0.37690926,2.0,Low Pass,59.0,13.7,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9440f287-6f9c-4061-b68f-0888ca0a8151,2007,2,00:15:18.320,60,18,6,Block,127,360,Rayo Vallecano,4,From Throw In,1049,Granada,0.0,,5c2a507e-9750-44c4-b313-baad6b2820e0,,26797,Francisco Medina Luna,17,Right Wing,61.1,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56ef961d-e1d8-4abf-96fd-c194c77a7601,2008,2,00:15:20.584,60,20,30,Pass,127,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.771668,,6899cd6d-27dd-4ad0-b4c1-91185511f55f,,11543,José Antonio Dorado Ramírez,5,Left Center Back,42.2,15.6,26070.0,Antonio Rodríguez Martínez,38.1084,2.4770973,1.0,Ground Pass,12.2,39.1,66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6899cd6d-27dd-4ad0-b4c1-91185511f55f,2009,2,00:15:23.355,60,23,42,Ball Receipt*,127,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,56ef961d-e1d8-4abf-96fd-c194c77a7601,,26070,Antonio Rodríguez Martínez,1,Goalkeeper,12.2,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459e4be-6f35-4e5e-94df-cbdeeaa63286,2010,2,00:15:23.355,60,23,43,Carry,127,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.733676,,59363cee-23e1-4dd7-8ed4-277cf53a1b92,,26070,Antonio Rodríguez Martínez,1,Goalkeeper,12.2,39.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,6899cd6d-27dd-4ad0-b4c1-91185511f55f,12.0,42.3,c905e916-c5a7-4a54-bcb1-037084a8bfad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c905e916-c5a7-4a54-bcb1-037084a8bfad,2011,2,00:15:23.979,60,23,17,Pressure,127,360,Rayo Vallecano,4,From Throw In,1049,Granada,1.271226,,2459e4be-6f35-4e5e-94df-cbdeeaa63286,,27109,Youssef El-Arabi,23,Center Forward,103.6,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59363cee-23e1-4dd7-8ed4-277cf53a1b92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59363cee-23e1-4dd7-8ed4-277cf53a1b92,2012,2,00:15:25.089,60,25,30,Pass,127,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.203315,,c905e916-c5a7-4a54-bcb1-037084a8bfad,,26070,Antonio Rodríguez Martínez,1,Goalkeeper,12.0,42.3,,,69.59059,0.16892849,3.0,High Pass,80.6,54.0,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,f93be791-3b5b-4576-a694-d0a51209820f,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f93be791-3b5b-4576-a694-d0a51209820f,2013,2,00:15:28.292,60,28,30,Pass,127,360,Rayo Vallecano,4,From Throw In,1049,Granada,0.049724,,59363cee-23e1-4dd7-8ed4-277cf53a1b92,,6702,David Rodríguez Lombán,5,Left Center Back,39.5,26.1,,,1.4317821,-2.709185,2.0,Low Pass,38.2,25.5,66.0,Recovery,,,,True,,,,,,,,,,,,,,,,,9f4c0374-124f-4224-aa7c-82a57d332e9c,,,f427275a-ae14-4278-9967-facabce6d8f5,,,,,,,9.0,Incomplete,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f4c0374-124f-4224-aa7c-82a57d332e9c,2014,2,00:15:28.292,60,28,4,Duel,127,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,f93be791-3b5b-4576-a694-d0a51209820f,,11539,Adrián Embarba Blázquez,17,Right Wing,80.6,54.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f427275a-ae14-4278-9967-facabce6d8f5,2015,2,00:15:28.342,60,28,6,Block,127,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,f93be791-3b5b-4576-a694-d0a51209820f,,11539,Adrián Embarba Blázquez,17,Right Wing,81.9,54.6,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e5a60f2-d1fd-477d-8fda-76cd4e5eecfb,2016,2,00:15:49.401,60,49,30,Pass,128,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.386095,,3db2ab1a-b2be-47db-8279-5f2cb5f8c5aa,,6914,Roberto Román Triguero,2,Right Back,88.8,80.0,11539.0,Adrián Embarba Blázquez,15.769908,-0.7719461,2.0,Low Pass,100.1,69.0,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3db2ab1a-b2be-47db-8279-5f2cb5f8c5aa,2017,2,00:15:50.787,60,50,42,Ball Receipt*,128,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,6e5a60f2-d1fd-477d-8fda-76cd4e5eecfb,,11539,Adrián Embarba Blázquez,17,Right Wing,100.1,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce7d21ab-41ba-46c6-a842-4588d9424d7f,2018,2,00:15:50.787,60,50,43,Carry,128,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.350141,,3db2ab1a-b2be-47db-8279-5f2cb5f8c5aa,,11539,Adrián Embarba Blázquez,17,Right Wing,100.1,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467b6c53-e023-45e2-9777-08758151461d,98.6,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467b6c53-e023-45e2-9777-08758151461d,2019,2,00:15:51.137,60,51,30,Pass,128,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.574561,,4a4eb43b-64ce-4404-b636-e1947edf3bbe,,11539,Adrián Embarba Blázquez,17,Right Wing,98.6,69.0,6914.0,Roberto Román Triguero,9.9503765,1.6714649,2.0,Low Pass,97.6,78.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a4eb43b-64ce-4404-b636-e1947edf3bbe,2020,2,00:15:51.712,60,51,42,Ball Receipt*,128,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,467b6c53-e023-45e2-9777-08758151461d,,6914,Roberto Román Triguero,2,Right Back,97.6,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003ce6a-7536-4037-82ab-eb08665a3f17,2021,2,00:15:51.712,60,51,43,Carry,128,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.595451,,3b52f564-069d-493e-9712-039aa1fb4211,,6914,Roberto Román Triguero,2,Right Back,97.6,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a4eb43b-64ce-4404-b636-e1947edf3bbe,98.9,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b52f564-069d-493e-9712-039aa1fb4211,2022,2,00:15:52.307,60,52,14,Dribble,128,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.218928,,5bd4e497-4fa7-4e33-9baa-aa3b94b1aab0,,6914,Roberto Román Triguero,2,Right Back,98.9,80.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
