id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,duel,off_camera,interception,out,clearance,shot,goalkeeper,counterpress,dribble,ball_recovery,foul_committed,foul_won,bad_behaviour,substitution,injury_stoppage,block,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,related_events,pass_outcome_id,pass_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events_3,pass_switch,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_won_defensive
8817b161-3a45-4a8a-8ec9-8270704c7a6d,1180,1,00:36:20.744,36,20,43,Carry,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.951079,,965edf26-3555-4128-81b2-021ced5c8810,11298,José Ignacio Martínez García,6,Left Back,21.8,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acbc3bce-c9b0-4f10-9469-47ea503732fb,,23.2,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acbc3bce-c9b0-4f10-9469-47ea503732fb,1181,1,00:36:22.695,36,22,30,Pass,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.281223,,5f4a80b1-dca9-45c7-bfa5-12f3337b91b9,11298,José Ignacio Martínez García,6,Left Back,23.2,24.3,11542.0,Javier Guerra Rodríguez,23.49319,-0.5761968,1.0,Ground Pass,42.9,11.5,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f4a80b1-dca9-45c7-bfa5-12f3337b91b9,1182,1,00:36:23.976,36,23,42,Ball Receipt*,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,acbc3bce-c9b0-4f10-9469-47ea503732fb,11542,Javier Guerra Rodríguez,23,Center Forward,42.9,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1208768-ca66-43f5-8cd3-dc57254b7550,1183,1,00:36:23.976,36,23,30,Pass,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.641356,,4a919e47-48b2-4f74-aca7-1adeb479c65a,11542,Javier Guerra Rodríguez,23,Center Forward,42.9,11.5,26848.0,Roberto Trashorras Gayoso,8.720665,-1.5019399,1.0,Ground Pass,43.5,2.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a919e47-48b2-4f74-aca7-1adeb479c65a,1184,1,00:36:25.618,36,25,42,Ball Receipt*,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,c1208768-ca66-43f5-8cd3-dc57254b7550,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,43.5,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48ec471b-c25f-49a7-aa56-9089e2d4c2ee,1185,1,00:36:25.618,36,25,43,Carry,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.919999,,4a919e47-48b2-4f74-aca7-1adeb479c65a,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,43.5,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5886c31-c62b-45f5-93a0-0f4bf7e8ccea,,48.7,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5886c31-c62b-45f5-93a0-0f4bf7e8ccea,1186,1,00:36:28.538,36,28,30,Pass,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.718703,,ea1ebd07-d6d7-4e86-937e-775dfe2c69df,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,48.7,4.8,11542.0,Javier Guerra Rodríguez,14.0346,0.9729126,1.0,Ground Pass,56.6,16.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea1ebd07-d6d7-4e86-937e-775dfe2c69df,1187,1,00:36:29.256,36,29,42,Ball Receipt*,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,e5886c31-c62b-45f5-93a0-0f4bf7e8ccea,11542,Javier Guerra Rodríguez,23,Center Forward,56.6,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef2ecde5-b5a4-4ed5-b664-f15026867131,1188,1,00:36:29.256,36,29,43,Carry,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.126489,,0e4e803e-923d-4c22-a927-408c25d5e972,11542,Javier Guerra Rodríguez,23,Center Forward,56.6,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea1ebd07-d6d7-4e86-937e-775dfe2c69df,,56.6,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e4e803e-923d-4c22-a927-408c25d5e972,1189,1,00:36:29.383,36,29,30,Pass,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.644257,,73583ad1-b674-4d72-9913-ede06b2ce076,11542,Javier Guerra Rodríguez,23,Center Forward,56.6,16.0,6852.0,Jozabed Sánchez Ruiz,6.747592,2.4506495,1.0,Ground Pass,51.4,20.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73583ad1-b674-4d72-9913-ede06b2ce076,1190,1,00:36:31.027,36,31,42,Ball Receipt*,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,0e4e803e-923d-4c22-a927-408c25d5e972,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,51.4,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6001605-b108-4d05-a826-68e165454a94,1191,1,00:36:31.027,36,31,43,Carry,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.062628,,73583ad1-b674-4d72-9913-ede06b2ce076,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,51.4,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c42da192-d0e0-43b7-a19f-0fe943e3d17e,,54.6,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c42da192-d0e0-43b7-a19f-0fe943e3d17e,1192,1,00:36:33.090,36,33,30,Pass,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.122704,,c01288a9-d69b-4ec4-aad7-01ecc68cb1e5,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,54.6,20.9,27144.0,Antonio Amaya Carazo,13.695254,2.0736396,1.0,Ground Pass,48.0,32.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c01288a9-d69b-4ec4-aad7-01ecc68cb1e5,1193,1,00:36:34.212,36,34,42,Ball Receipt*,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,c42da192-d0e0-43b7-a19f-0fe943e3d17e,27144,Antonio Amaya Carazo,3,Right Center Back,48.0,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab7a6a87-0a55-4925-8a39-bb8a34cf1293,1194,1,00:36:34.212,36,34,43,Carry,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.66042,,68a5b734-c245-42c8-805b-02df44565cc4,27144,Antonio Amaya Carazo,3,Right Center Back,48.0,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c01288a9-d69b-4ec4-aad7-01ecc68cb1e5,,56.0,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68a5b734-c245-42c8-805b-02df44565cc4,1195,1,00:36:36.873,36,36,30,Pass,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.733056,,d0a1cfc6-1151-4f3a-8dec-8a38c3a2a975,27144,Antonio Amaya Carazo,3,Right Center Back,56.0,35.9,6852.0,Jozabed Sánchez Ruiz,9.008884,-1.6152115,1.0,Ground Pass,55.6,26.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0a1cfc6-1151-4f3a-8dec-8a38c3a2a975,1196,1,00:36:37.606,36,37,42,Ball Receipt*,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,68a5b734-c245-42c8-805b-02df44565cc4,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,55.6,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8d5dd53-af34-46f5-8d22-e6c57db87ba8,1197,1,00:36:37.606,36,37,43,Carry,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.599381,,97edc53c-9202-4640-b8a1-77fcf20a7cf0,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,55.6,26.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,ac3ef454-8249-44b9-9b77-57d1d8582dd0,d0a1cfc6-1151-4f3a-8dec-8a38c3a2a975,55.7,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97edc53c-9202-4640-b8a1-77fcf20a7cf0,1198,1,00:36:37.725,36,37,17,Pressure,79,360,Rayo Vallecano,7,From Goal Kick,220,Real Madrid,0.628469,,ac3ef454-8249-44b9-9b77-57d1d8582dd0,5463,Luka Modrić,15,Left Center Midfield,62.7,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8d5dd53-af34-46f5-8d22-e6c57db87ba8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac3ef454-8249-44b9-9b77-57d1d8582dd0,1199,1,00:36:38.205,36,38,30,Pass,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.689514,,8a97c6bf-9c04-4cb1-983c-50dbaa87161d,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,55.7,28.2,26222.0,José Eduardo Rosa Vale de Castro,18.183784,-2.8111467,1.0,Ground Pass,38.5,22.3,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,97edc53c-9202-4640-b8a1-77fcf20a7cf0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a97c6bf-9c04-4cb1-983c-50dbaa87161d,1200,1,00:36:39.895,36,39,42,Ball Receipt*,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,ac3ef454-8249-44b9-9b77-57d1d8582dd0,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,38.5,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8aff28a8-7249-4083-9d76-dd7ee8875345,1201,1,00:36:39.895,36,39,43,Carry,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.842727,,8a97c6bf-9c04-4cb1-983c-50dbaa87161d,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,38.5,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a492e41b-4eb0-4863-9c37-0723baa9bec4,,40.4,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a492e41b-4eb0-4863-9c37-0723baa9bec4,1202,1,00:36:41.738,36,41,30,Pass,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.338272,,d08c9185-76f5-4ac0-b1d0-76b2e9d8eee8,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,40.4,27.6,24138.0,Joaquín José Marín Ruiz,51.02715,1.1053959,3.0,High Pass,63.3,73.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
d08c9185-76f5-4ac0-b1d0-76b2e9d8eee8,1203,1,00:36:44.076,36,44,42,Ball Receipt*,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,a492e41b-4eb0-4863-9c37-0723baa9bec4,24138,Joaquín José Marín Ruiz,2,Right Back,63.3,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e335494a-9f68-48b6-a68e-1dc937018361,1204,1,00:36:44.076,36,44,43,Carry,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.775466,,8abafe2f-0064-4b5d-93ef-7071f42ebf29,24138,Joaquín José Marín Ruiz,2,Right Back,63.3,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d08c9185-76f5-4ac0-b1d0-76b2e9d8eee8,,60.2,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8abafe2f-0064-4b5d-93ef-7071f42ebf29,1205,1,00:36:45.851,36,45,30,Pass,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.004864,,96a05006-f780-43d9-910c-8c4ef6e2032e,24138,Joaquín José Marín Ruiz,2,Right Back,60.2,73.4,27144.0,Antonio Amaya Carazo,16.001562,-1.6835239,1.0,Ground Pass,58.4,57.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96a05006-f780-43d9-910c-8c4ef6e2032e,1206,1,00:36:46.856,36,46,42,Ball Receipt*,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,8abafe2f-0064-4b5d-93ef-7071f42ebf29,27144,Antonio Amaya Carazo,3,Right Center Back,58.4,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aed1aaa4-b1fb-4f76-9ed3-77d1cee3463f,1207,1,00:36:46.856,36,46,30,Pass,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.970278,,d8b54c07-9610-4bbf-9089-61f5868ad318,27144,Antonio Amaya Carazo,3,Right Center Back,58.4,57.5,24138.0,Joaquín José Marín Ruiz,14.641379,1.890387,1.0,Ground Pass,53.8,71.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8b54c07-9610-4bbf-9089-61f5868ad318,1208,1,00:36:47.826,36,47,42,Ball Receipt*,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,aed1aaa4-b1fb-4f76-9ed3-77d1cee3463f,24138,Joaquín José Marín Ruiz,2,Right Back,53.8,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1b48b65-9ccb-4754-acb7-ddf9010b57ec,1209,1,00:36:47.826,36,47,30,Pass,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,3.382496,,3efe47f0-4ad6-49a7-b18c-7b71dfa5ee90,24138,Joaquín José Marín Ruiz,2,Right Back,53.8,71.4,10612.0,Yoel Rodríguez Oterino,40.11546,-2.6734858,1.0,Ground Pass,18.0,53.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3efe47f0-4ad6-49a7-b18c-7b71dfa5ee90,1210,1,00:36:51.209,36,51,42,Ball Receipt*,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,a1b48b65-9ccb-4754-acb7-ddf9010b57ec,10612,Yoel Rodríguez Oterino,1,Goalkeeper,18.0,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7dc50e48-9b5c-41b4-95f0-55e0fa7af212,1211,1,00:36:51.209,36,51,43,Carry,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.326895,,3efe47f0-4ad6-49a7-b18c-7b71dfa5ee90,10612,Yoel Rodríguez Oterino,1,Goalkeeper,18.0,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e60d9aba-2ef4-42a3-9c70-7b5206db2c15,,15.7,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e60d9aba-2ef4-42a3-9c70-7b5206db2c15,1212,1,00:36:52.536,36,52,30,Pass,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,3.390834,,313e3821-fd6b-427c-916b-f5634319fd40,10612,Yoel Rodríguez Oterino,1,Goalkeeper,15.7,51.5,26222.0,José Eduardo Rosa Vale de Castro,35.93021,-1.2684095,1.0,Ground Pass,26.4,17.2,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313e3821-fd6b-427c-916b-f5634319fd40,1213,1,00:36:55.927,36,55,42,Ball Receipt*,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,e60d9aba-2ef4-42a3-9c70-7b5206db2c15,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,26.4,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bae0875-5b13-4072-97e4-dce2c6a02200,1214,1,00:36:55.927,36,55,43,Carry,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.4,,313e3821-fd6b-427c-916b-f5634319fd40,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,26.4,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801340c5-6378-4586-8bae-41246ff3773f,,33.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801340c5-6378-4586-8bae-41246ff3773f,1215,1,00:36:58.327,36,58,30,Pass,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.640247,,94e70064-1a81-46cd-be6f-a68618efff42,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,33.0,12.5,11542.0,Javier Guerra Rodríguez,23.81701,-0.037797116,3.0,High Pass,56.8,11.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,f54f47a3-e654-45ee-af49-8d4d4bd52c9e,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,
58bb144d-9f15-4ffd-9798-af78afbb7608,1216,1,00:36:59.582,36,59,17,Pressure,79,360,Rayo Vallecano,7,From Goal Kick,220,Real Madrid,0.344749,,,20016,Kléper Laveran Lima Ferreira,3,Right Center Back,62.3,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f54f47a3-e654-45ee-af49-8d4d4bd52c9e,1217,1,00:36:59.967,36,59,42,Ball Receipt*,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,801340c5-6378-4586-8bae-41246ff3773f,11542,Javier Guerra Rodríguez,23,Center Forward,56.4,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,
94e70064-1a81-46cd-be6f-a68618efff42,1218,1,00:36:59.967,36,59,22,Foul Committed,79,360,Rayo Vallecano,7,From Goal Kick,220,Real Madrid,0.0,,31770977-f329-49c5-94c3-b3f73263a2ac,20016,Kléper Laveran Lima Ferreira,3,Right Center Back,63.1,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801340c5-6378-4586-8bae-41246ff3773f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31770977-f329-49c5-94c3-b3f73263a2ac,1219,1,00:37:00.050,37,0,21,Foul Won,79,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.083426,,94e70064-1a81-46cd-be6f-a68618efff42,11542,Javier Guerra Rodríguez,23,Center Forward,56.8,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
e6770448-f82d-4592-8d15-00f1ec1bbb8d,1220,1,00:37:30.293,37,30,30,Pass,80,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.859637,,6d23f5c0-f858-4f75-aca3-05049bf08d68,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,47.6,10.8,6852.0,Jozabed Sánchez Ruiz,9.481033,0.45893067,1.0,Ground Pass,56.1,15.0,62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d23f5c0-f858-4f75-aca3-05049bf08d68,1221,1,00:37:31.153,37,31,42,Ball Receipt*,80,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,e6770448-f82d-4592-8d15-00f1ec1bbb8d,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,56.1,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191fda96-f024-4145-8d9f-624f56b2c0a8,1222,1,00:37:31.153,37,31,43,Carry,80,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.12,,6d23f5c0-f858-4f75-aca3-05049bf08d68,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,56.1,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb952f42-f6c0-4b48-8d09-6a5bb8e5f157,,56.0,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb952f42-f6c0-4b48-8d09-6a5bb8e5f157,1223,1,00:37:31.273,37,31,30,Pass,80,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.191717,,65cd2f09-8604-4b24-abf5-cc2afc166ac7,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,56.0,14.9,26848.0,Roberto Trashorras Gayoso,12.9,3.1415927,1.0,Ground Pass,43.1,14.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65cd2f09-8604-4b24-abf5-cc2afc166ac7,1224,1,00:37:32.465,37,32,42,Ball Receipt*,80,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,fb952f42-f6c0-4b48-8d09-6a5bb8e5f157,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,43.1,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae733fb5-bd75-4e54-894d-11821d37135e,1225,1,00:37:32.465,37,32,43,Carry,80,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.412197,,07742476-6c3c-43ec-976b-cbfd8f057b98,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,43.1,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65cd2f09-8604-4b24-abf5-cc2afc166ac7,,43.1,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07742476-6c3c-43ec-976b-cbfd8f057b98,1226,1,00:37:32.877,37,32,30,Pass,80,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.50327,,3115b8e8-bd5e-4405-b726-4ec1d4371f53,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,43.1,14.9,6852.0,Jozabed Sánchez Ruiz,14.360014,-0.43873066,2.0,Low Pass,56.1,8.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3115b8e8-bd5e-4405-b726-4ec1d4371f53,1227,1,00:37:34.380,37,34,42,Ball Receipt*,80,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,07742476-6c3c-43ec-976b-cbfd8f057b98,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,56.1,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9839bc54-8bc5-49cc-9662-72cd97b09d30,1228,1,00:37:34.380,37,34,43,Carry,80,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.174531,,3115b8e8-bd5e-4405-b726-4ec1d4371f53,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,56.1,8.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,36abcaa7-7460-43f0-8fc9-c1d9f22b339d,f0cd62df-c78a-4c9f-81e6-a84ad68e0526,55.2,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0cd62df-c78a-4c9f-81e6-a84ad68e0526,1229,1,00:37:34.473,37,34,17,Pressure,80,360,Rayo Vallecano,3,From Free Kick,220,Real Madrid,1.061611,,9839bc54-8bc5-49cc-9662-72cd97b09d30,5463,Luka Modrić,15,Left Center Midfield,60.9,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36abcaa7-7460-43f0-8fc9-c1d9f22b339d,1230,1,00:37:35.555,37,35,30,Pass,80,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.603765,,1dfdce23-ed06-44de-b51a-e583eb5ade3c,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,55.2,8.4,26222.0,José Eduardo Rosa Vale de Castro,6.8242216,-0.9624713,1.0,Ground Pass,59.1,2.8,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1dfdce23-ed06-44de-b51a-e583eb5ade3c,1231,1,00:37:36.158,37,36,42,Ball Receipt*,80,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,36abcaa7-7460-43f0-8fc9-c1d9f22b339d,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,59.1,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82c9639e-9ea9-4164-96d1-98cd7b915b77,1232,1,00:37:36.158,37,36,43,Carry,80,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.596282,,1dfdce23-ed06-44de-b51a-e583eb5ade3c,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,59.1,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7936989c-025e-4dc7-bad5-7b45a09720a5,,59.1,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
