id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,duel,off_camera,interception,out,clearance,shot,goalkeeper,counterpress,dribble,ball_recovery,foul_committed,foul_won,bad_behaviour,substitution,injury_stoppage,block,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events_3,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,ball_recovery_recovery_failure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,block_deflection
231eef9e-4849-4295-b285-9c04a79e59bb,2995,2,00:34:52.329,79,52,30,Pass,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.475941,,8e9c817e-fb47-4975-b769-0bf4f26a4e8e,6852,Jozabed Sánchez Ruiz,21,Left Wing,60.0,40.0,11542.0,Javier Guerra Rodríguez,3.4014702,-1.6001996,1.0,Ground Pass,59.9,36.6,40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e9c817e-fb47-4975-b769-0bf4f26a4e8e,2996,2,00:34:52.805,79,52,42,Ball Receipt*,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,231eef9e-4849-4295-b285-9c04a79e59bb,11542,Javier Guerra Rodríguez,23,Center Forward,59.9,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c6a328e-0377-4da8-81a3-dd60465f2784,2997,2,00:34:52.805,79,52,43,Carry,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.447026,,6ef47cfd-cb63-4feb-9344-0325265e64d5,11542,Javier Guerra Rodríguez,23,Center Forward,59.9,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e9c817e-fb47-4975-b769-0bf4f26a4e8e,56.2,40.5,,,,,,,,,,,,,,,,,,,,,,
6ef47cfd-cb63-4feb-9344-0325265e64d5,2998,2,00:34:53.252,79,53,30,Pass,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.613879,,6a5aea09-aa89-47b6-b089-9445e9d4f107,11542,Javier Guerra Rodríguez,23,Center Forward,56.2,40.5,24138.0,Joaquín José Marín Ruiz,22.831995,2.8253822,1.0,Ground Pass,34.5,47.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a5aea09-aa89-47b6-b089-9445e9d4f107,2999,2,00:34:54.866,79,54,42,Ball Receipt*,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,6ef47cfd-cb63-4feb-9344-0325265e64d5,24138,Joaquín José Marín Ruiz,3,Right Center Back,34.5,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a491553e-8e93-442c-9a53-6ded924fec21,3000,2,00:34:54.866,79,54,43,Carry,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.816605,,1d19b733-33ba-4552-958a-365ef056da51,24138,Joaquín José Marín Ruiz,3,Right Center Back,34.5,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a5aea09-aa89-47b6-b089-9445e9d4f107,34.5,48.6,,,,,,,,,,,,,,,,,,,,,,
1d19b733-33ba-4552-958a-365ef056da51,3001,2,00:34:55.682,79,55,30,Pass,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.650948,,6a003b56-d040-40de-847c-7641ab1d1767,24138,Joaquín José Marín Ruiz,3,Right Center Back,34.5,48.6,7900.0,Tiago Manuel Dias Correia,13.583077,1.0379524,1.0,Ground Pass,41.4,60.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a003b56-d040-40de-847c-7641ab1d1767,3002,2,00:34:57.333,79,57,42,Ball Receipt*,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,1d19b733-33ba-4552-958a-365ef056da51,7900,Tiago Manuel Dias Correia,2,Right Back,41.4,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c394a1f6-6939-457c-aa72-145bc084b72e,3003,2,00:34:57.333,79,57,43,Carry,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.904629,,0eb83aee-0f1d-4785-a470-0866b89d3498,7900,Tiago Manuel Dias Correia,2,Right Back,41.4,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a003b56-d040-40de-847c-7641ab1d1767,36.2,59.7,,,,,,,,,,,,,,,,,,,,,,
0eb83aee-0f1d-4785-a470-0866b89d3498,3004,2,00:34:58.238,79,58,30,Pass,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.870493,,f7a53264-b420-4c7b-ab64-1d59a104763e,7900,Tiago Manuel Dias Correia,2,Right Back,36.2,59.7,24782.0,Jonhatan Montiel Caballero,10.040916,-0.7853982,1.0,Ground Pass,43.3,52.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7a53264-b420-4c7b-ab64-1d59a104763e,3005,2,00:34:59.108,79,59,42,Ball Receipt*,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,0eb83aee-0f1d-4785-a470-0866b89d3498,24782,Jonhatan Montiel Caballero,17,Right Wing,43.3,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ebf6e05-c56c-4b83-ad98-383a3bffef5c,3006,2,00:34:59.108,79,59,43,Carry,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.026475001,,33d9abc5-5669-4a9f-87fb-7dd2413c0b9a,24782,Jonhatan Montiel Caballero,17,Right Wing,43.3,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7a53264-b420-4c7b-ab64-1d59a104763e,43.3,52.6,,,,,,,,,,,,,,,,,,,,,,
33d9abc5-5669-4a9f-87fb-7dd2413c0b9a,3007,2,00:34:59.135,79,59,30,Pass,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.490386,,71e8624e-80b0-4bfa-8274-c308081f8f52,24782,Jonhatan Montiel Caballero,17,Right Wing,43.3,52.6,24138.0,Joaquín José Marín Ruiz,12.589679,-3.0221636,1.0,Ground Pass,30.8,51.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71e8624e-80b0-4bfa-8274-c308081f8f52,3008,2,00:35:00.625,80,0,42,Ball Receipt*,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,33d9abc5-5669-4a9f-87fb-7dd2413c0b9a,24138,Joaquín José Marín Ruiz,3,Right Center Back,30.8,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414a490f-ff5f-4a46-9cf9-b16ad1233b0f,3009,2,00:35:00.625,80,0,30,Pass,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.687324,,ba07fa18-f3a9-4c45-9fef-5c48d638b223,24138,Joaquín José Marín Ruiz,3,Right Center Back,30.8,51.1,26848.0,Roberto Trashorras Gayoso,8.956003,-0.111890264,1.0,Ground Pass,39.7,50.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba07fa18-f3a9-4c45-9fef-5c48d638b223,3010,2,00:35:01.313,80,1,42,Ball Receipt*,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,414a490f-ff5f-4a46-9cf9-b16ad1233b0f,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,39.7,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9827ce15-7ccf-42f6-90e5-970fb9ff69b6,3011,2,00:35:01.313,80,1,30,Pass,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.254042,,b25eda48-d7d6-421f-9e2e-fb17fb7c4578,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,39.7,50.1,7900.0,Tiago Manuel Dias Correia,11.624543,1.9497052,1.0,Ground Pass,35.4,60.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b25eda48-d7d6-421f-9e2e-fb17fb7c4578,3012,2,00:35:02.567,80,2,42,Ball Receipt*,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,9827ce15-7ccf-42f6-90e5-970fb9ff69b6,7900,Tiago Manuel Dias Correia,2,Right Back,35.4,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f56cc9c1-7a20-4588-97dd-185cdb41a061,3013,2,00:35:02.567,80,2,43,Carry,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.102108,,b25eda48-d7d6-421f-9e2e-fb17fb7c4578,7900,Tiago Manuel Dias Correia,2,Right Back,35.4,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beedc9a1-df95-46b3-bbf7-f34041a040d1,36.4,63.8,,,,,,,,,,,,,,,,,,,,,,
beedc9a1-df95-46b3-bbf7-f34041a040d1,3014,2,00:35:03.669,80,3,30,Pass,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.110918,,71d719f3-5e43-4eef-8860-7b63563d12b0,7900,Tiago Manuel Dias Correia,2,Right Back,36.4,63.8,24782.0,Jonhatan Montiel Caballero,13.72953,0.18311082,1.0,Ground Pass,49.9,66.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71d719f3-5e43-4eef-8860-7b63563d12b0,3015,2,00:35:04.780,80,4,42,Ball Receipt*,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,beedc9a1-df95-46b3-bbf7-f34041a040d1,24782,Jonhatan Montiel Caballero,17,Right Wing,49.9,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444b9f61-ec9e-429b-8ebf-cc3d5339c5c5,3016,2,00:35:04.780,80,4,43,Carry,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.621907,,71d719f3-5e43-4eef-8860-7b63563d12b0,24782,Jonhatan Montiel Caballero,17,Right Wing,49.9,66.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,803cd4d0-6713-4458-8e05-bc5849ee6fdf,50.6,66.1,93e15f1a-1761-429d-869e-12f00e92ba28,,,,,,,,,,,,,,,,,,,,,
803cd4d0-6713-4458-8e05-bc5849ee6fdf,3017,2,00:35:04.913,80,4,17,Pressure,182,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,0.648905,,444b9f61-ec9e-429b-8ebf-cc3d5339c5c5,5574,Toni Kroos,10,Center Defensive Midfield,68.3,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93e15f1a-1761-429d-869e-12f00e92ba28,3018,2,00:35:06.402,80,6,30,Pass,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.975204,,4a23553b-62f3-4be5-ba7e-e86241396e91,24782,Jonhatan Montiel Caballero,17,Right Wing,50.6,66.1,11542.0,Javier Guerra Rodríguez,10.307764,-1.0420235,1.0,Ground Pass,55.8,57.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbe402af-fb0a-407c-8baa-8824e66f007a,3019,2,00:35:07.257,80,7,17,Pressure,182,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,0.691206,,4a23553b-62f3-4be5-ba7e-e86241396e91,5574,Toni Kroos,10,Center Defensive Midfield,62.5,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559524e9-99f7-451e-a3e3-05f15d00893a,,,80ffed5e-2d6a-4717-9ecd-ccd2724d3561,,,,,,,,,,,,,,,,,,,,,
4a23553b-62f3-4be5-ba7e-e86241396e91,3020,2,00:35:07.377,80,7,42,Ball Receipt*,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,93e15f1a-1761-429d-869e-12f00e92ba28,11542,Javier Guerra Rodríguez,23,Center Forward,55.8,57.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,bbe402af-fb0a-407c-8baa-8824e66f007a,,,,,,,,,,,,,,,,,,,,,,,,
80ffed5e-2d6a-4717-9ecd-ccd2724d3561,3021,2,00:35:07.377,80,7,43,Carry,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.559996,,4a23553b-62f3-4be5-ba7e-e86241396e91,11542,Javier Guerra Rodríguez,23,Center Forward,55.8,57.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,559524e9-99f7-451e-a3e3-05f15d00893a,54.1,56.4,bbe402af-fb0a-407c-8baa-8824e66f007a,de8e5992-7a98-4ec2-a17d-dd6324c238ba,,,,,,,,,,,,,,,,,,,,
de8e5992-7a98-4ec2-a17d-dd6324c238ba,3022,2,00:35:07.504,80,7,17,Pressure,182,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,0.469965,,559524e9-99f7-451e-a3e3-05f15d00893a,5456,Mateo Kovačić,13,Right Center Midfield,67.2,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80ffed5e-2d6a-4717-9ecd-ccd2724d3561,,,,,,,,,,,,,,,,,,,,,,,,
559524e9-99f7-451e-a3e3-05f15d00893a,3023,2,00:35:07.937,80,7,30,Pass,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.102799,,4fd1ddc6-5ad1-463c-b8d8-9a48aa8c852a,11542,Javier Guerra Rodríguez,23,Center Forward,54.1,56.4,24782.0,Jonhatan Montiel Caballero,15.448625,0.9881797,1.0,Ground Pass,62.6,69.3,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,bbe402af-fb0a-407c-8baa-8824e66f007a,,,de8e5992-7a98-4ec2-a17d-dd6324c238ba,,,,,,,,,,,,,,,,,,,,,
4fd1ddc6-5ad1-463c-b8d8-9a48aa8c852a,3024,2,00:35:09.040,80,9,42,Ball Receipt*,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,559524e9-99f7-451e-a3e3-05f15d00893a,24782,Jonhatan Montiel Caballero,17,Right Wing,62.6,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ab3e407-989e-4e4b-b283-9c867d22076d,3025,2,00:35:09.040,80,9,43,Carry,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.453658,,4fd1ddc6-5ad1-463c-b8d8-9a48aa8c852a,24782,Jonhatan Montiel Caballero,17,Right Wing,62.6,69.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,6446b02e-b1fd-42b6-ac11-7fee1e0a1520,74.5,61.6,c4c310cb-d26f-47da-a9d3-bcb3d7ba7373,,,,,,,,,,,,,,,,,,,,,
c4c310cb-d26f-47da-a9d3-bcb3d7ba7373,3026,2,00:35:10.476,80,10,17,Pressure,182,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,0.896975,,4ab3e407-989e-4e4b-b283-9c867d22076d,5456,Mateo Kovačić,13,Right Center Midfield,49.1,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6446b02e-b1fd-42b6-ac11-7fee1e0a1520,3027,2,00:35:11.493,80,11,3,Dispossessed,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,997f55bb-7084-49f2-83dc-0b4a0599200c,24782,Jonhatan Montiel Caballero,17,Right Wing,74.5,61.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997f55bb-7084-49f2-83dc-0b4a0599200c,3028,2,00:35:11.493,80,11,4,Duel,182,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,0.0,,6446b02e-b1fd-42b6-ac11-7fee1e0a1520,5456,Mateo Kovačić,13,Right Center Midfield,45.6,18.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,
201a38cf-0d37-4f67-a12b-12621ed52607,3029,2,00:35:11.613,80,11,2,Ball Recovery,182,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,0.0,,,5201,Sergio Ramos García,5,Left Center Back,46.2,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
972c5099-fd4b-4590-b7f9-53272e8a2220,3030,2,00:35:12.926,80,12,17,Pressure,182,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,0.456931,,396694a6-6a20-49ec-a8e0-52d2aedd4be8,5456,Mateo Kovačić,13,Right Center Midfield,34.5,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41f6d350-fda6-4b3e-b557-2181229fed21,,,,,,,,,,,,,,,,,,,,,,,,
396694a6-6a20-49ec-a8e0-52d2aedd4be8,3031,2,00:35:13.108,80,13,2,Ball Recovery,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,972c5099-fd4b-4590-b7f9-53272e8a2220,11542,Javier Guerra Rodríguez,23,Center Forward,83.3,53.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41f6d350-fda6-4b3e-b557-2181229fed21,3032,2,00:35:13.108,80,13,43,Carry,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.56391,,2e4b026a-cbfe-40db-9707-1eb20467a807,11542,Javier Guerra Rodríguez,23,Center Forward,83.3,53.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,396694a6-6a20-49ec-a8e0-52d2aedd4be8,84.5,53.9,972c5099-fd4b-4590-b7f9-53272e8a2220,d09c89e4-a08c-4998-851d-ae0fe378059e,,,,,,,,,,,,,,,,,,,,
d09c89e4-a08c-4998-851d-ae0fe378059e,3033,2,00:35:13.672,80,13,22,Foul Committed,182,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,0.0,,2e4b026a-cbfe-40db-9707-1eb20467a807,5456,Mateo Kovačić,13,Right Center Midfield,35.6,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41f6d350-fda6-4b3e-b557-2181229fed21,,,,,,,,,,,,,,,,,,,,,,,,
2e4b026a-cbfe-40db-9707-1eb20467a807,3034,2,00:35:13.672,80,13,21,Foul Won,182,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,d09c89e4-a08c-4998-851d-ae0fe378059e,11542,Javier Guerra Rodríguez,23,Center Forward,84.5,53.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ce07ffc-de5e-4791-a29c-e188829b7343,3035,2,00:35:38.958,80,38,30,Pass,183,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.508183,,b3cbb416-6927-4f3e-8be1-70ff8db16a18,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,84.7,60.7,24782.0,Jonhatan Montiel Caballero,6.226556,-1.0496582,1.0,Ground Pass,87.8,55.3,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3cbb416-6927-4f3e-8be1-70ff8db16a18,3036,2,00:35:39.466,80,39,42,Ball Receipt*,183,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,4ce07ffc-de5e-4791-a29c-e188829b7343,24782,Jonhatan Montiel Caballero,17,Right Wing,87.8,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c00f7e80-e30e-4be4-b104-62d88cf462df,3037,2,00:35:39.466,80,39,30,Pass,183,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.805889,,44155706-b8ec-4be9-a9d7-3c0c88d38035,24782,Jonhatan Montiel Caballero,17,Right Wing,87.8,55.3,26848.0,Roberto Trashorras Gayoso,5.185557,2.2605963,1.0,Ground Pass,84.5,59.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44155706-b8ec-4be9-a9d7-3c0c88d38035,3038,2,00:35:41.272,80,41,42,Ball Receipt*,183,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,c00f7e80-e30e-4be4-b104-62d88cf462df,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,84.5,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24ff0f68-6a8c-4bcb-bd2e-a0058aba6d6f,3039,2,00:35:41.272,80,41,43,Carry,183,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.576216,,060caaf7-a24b-4e23-bae4-40602ae370f9,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,84.5,59.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,44155706-b8ec-4be9-a9d7-3c0c88d38035,82.0,61.4,6efdd35d-583d-4d1f-aec0-ad324375153d,,,,,,,,,,,,,,,,,,,,,
060caaf7-a24b-4e23-bae4-40602ae370f9,3040,2,00:35:41.500,80,41,17,Pressure,183,360,Rayo Vallecano,3,From Free Kick,220,Real Madrid,0.328336,,24ff0f68-6a8c-4bcb-bd2e-a0058aba6d6f,5574,Toni Kroos,10,Center Defensive Midfield,36.2,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6efdd35d-583d-4d1f-aec0-ad324375153d,3041,2,00:35:41.849,80,41,30,Pass,183,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.629206,,c8821bc5-fd79-4d2c-a060-091da71b0a4c,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,82.0,61.4,7900.0,Tiago Manuel Dias Correia,19.568598,0.5483072,3.0,High Pass,98.7,71.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8821bc5-fd79-4d2c-a060-091da71b0a4c,3042,2,00:35:43.478,80,43,42,Ball Receipt*,183,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,6efdd35d-583d-4d1f-aec0-ad324375153d,7900,Tiago Manuel Dias Correia,2,Right Back,98.7,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2bb63ef-4b6f-4a05-80ac-6f831df2c3e8,3043,2,00:35:43.478,80,43,43,Carry,183,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,8.85729,,392ff594-4449-430a-b275-86e2888562bc,7900,Tiago Manuel Dias Correia,2,Right Back,98.7,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8821bc5-fd79-4d2c-a060-091da71b0a4c,90.6,73.9,,,,,,,,,,,,,,,,,,,,,,
392ff594-4449-430a-b275-86e2888562bc,3044,2,00:35:52.335,80,52,30,Pass,183,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.356052,,52bbb650-5375-466f-8c37-8128c5cbe542,7900,Tiago Manuel Dias Correia,2,Right Back,90.6,73.9,6852.0,Jozabed Sánchez Ruiz,17.759787,-2.3920357,1.0,Ground Pass,77.6,61.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52bbb650-5375-466f-8c37-8128c5cbe542,3045,2,00:35:53.691,80,53,42,Ball Receipt*,183,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,392ff594-4449-430a-b275-86e2888562bc,6852,Jozabed Sánchez Ruiz,21,Left Wing,77.6,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e9a8fbc-a386-4da9-8137-9d07fa867e23,3046,2,00:35:53.691,80,53,43,Carry,183,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.646955,,52bbb650-5375-466f-8c37-8128c5cbe542,6852,Jozabed Sánchez Ruiz,21,Left Wing,77.6,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b52b9f5a-89eb-473d-9822-7621d6019d48,77.4,64.5,,,,,,,,,,,,,,,,,,,,,,
b52b9f5a-89eb-473d-9822-7621d6019d48,3047,2,00:35:54.338,80,54,30,Pass,183,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.841782,,5703326b-ed67-4bf4-972c-64fa1f20c935,6852,Jozabed Sánchez Ruiz,21,Left Wing,77.4,64.5,24138.0,Joaquín José Marín Ruiz,19.393297,3.0434632,1.0,Ground Pass,58.1,66.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5703326b-ed67-4bf4-972c-64fa1f20c935,3048,2,00:35:56.180,80,56,42,Ball Receipt*,183,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,b52b9f5a-89eb-473d-9822-7621d6019d48,24138,Joaquín José Marín Ruiz,3,Right Center Back,58.1,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fa0b57e-a261-4e78-9f97-adc2d1534e3b,3049,2,00:35:56.180,80,56,30,Pass,183,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.571068,,a1531186-d9fc-4a77-81fb-a7813251f91f,24138,Joaquín José Marín Ruiz,3,Right Center Back,60.1,66.8,6852.0,Jozabed Sánchez Ruiz,7.5716577,-0.98279375,1.0,Ground Pass,64.3,60.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93eae02e-a602-428b-aeb7-2cd7c3b1fd46,3050,2,00:35:56.683,80,56,17,Pressure,183,360,Rayo Vallecano,3,From Free Kick,220,Real Madrid,0.590417,,21ecbf02-beaf-465e-9497-2dedc730fedb,5463,Luka Modrić,15,Left Center Midfield,53.1,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9684032d-4a93-4424-9aba-c5c9fe61ab50,,,a1531186-d9fc-4a77-81fb-a7813251f91f,,,,,,,,,,,,,,,,,,,,,
