id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,out,clearance,foul_committed,foul_won,block,substitution,miscontrol,injury_stoppage,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_outcome_id,pass_outcome_name,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,foul_won_defensive,pass_recipient_id,pass_recipient_name,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events_3,pass_cross,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,related_events,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,dribble_outcome_id,dribble_outcome_name,pass_switch,ball_recovery_recovery_failure,pass_cut_back,clearance_left_foot,player,position,location
bfaa4ace-37b5-4b3c-990d-969a344c4b25,3550,2,00:42:34.739,87,34,30,Pass,207,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.494605,,39f6b0e3-c014-4dd9-9fc4-1fcc1a07b6f7,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,98.0,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.915401,-2.6076386,1.0,Ground Pass,84.3,45.3,,,40.0,Right Foot,,,,6852.0,Jozabed Sánchez Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39f6b0e3-c014-4dd9-9fc4-1fcc1a07b6f7,3551,2,00:42:36.234,87,36,42,Ball Receipt*,207,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,bfaa4ace-37b5-4b3c-990d-969a344c4b25,6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,84.3,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f401d5e1-1068-4ec4-8fc0-232638bc6c59,3552,2,00:42:36.234,87,36,43,Carry,207,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.252349,,39f6b0e3-c014-4dd9-9fc4-1fcc1a07b6f7,6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,84.3,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75602602-b66d-4cd0-9315-1554108efdab,,80.7,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75602602-b66d-4cd0-9315-1554108efdab,3553,2,00:42:37.486,87,37,30,Pass,207,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.363882,,d652e890-4ed5-48ce-8350-fc28596455e1,6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,80.7,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.15414,0.9861951,2.0,Low Pass,85.2,56.8,9.0,Incomplete,40.0,Right Foot,,,,9246.0,Patrick Ebert,d9d38eee-10d4-4490-b965-9fc7310bd841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9d38eee-10d4-4490-b965-9fc7310bd841,3554,2,00:42:37.850,87,37,42,Ball Receipt*,207,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,75602602-b66d-4cd0-9315-1554108efdab,9246.0,Patrick Ebert,19.0,Center Attacking Midfield,98.0,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d652e890-4ed5-48ce-8350-fc28596455e1,3555,2,00:42:37.850,87,37,10,Interception,207,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.0,,75602602-b66d-4cd0-9315-1554108efdab,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,34.9,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9960433b-4643-455f-9204-eceb72c88681,3556,2,00:42:45.585,87,45,30,Pass,208,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.850348,,6c904b32-94bd-4373-b05e-90960f0a601a,9246.0,Patrick Ebert,19.0,Center Attacking Midfield,103.6,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8549347,-2.1199493,2.0,Low Pass,99.5,73.3,,,,,67.0,Throw-in,,26848.0,Roberto Trashorras Gayoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c904b32-94bd-4373-b05e-90960f0a601a,3557,2,00:42:46.435,87,46,42,Ball Receipt*,208,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,9960433b-4643-455f-9204-eceb72c88681,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,99.5,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661ee623-4bfd-4b36-b9e6-765d06801154,3558,2,00:42:46.435,87,46,43,Carry,208,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.519226,,6c904b32-94bd-4373-b05e-90960f0a601a,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,99.5,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3157521-0c29-46ae-9cbd-2e676eaf81da,,99.5,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3157521-0c29-46ae-9cbd-2e676eaf81da,3559,2,00:42:47.954,87,47,30,Pass,208,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.805102,,a8b13484-33cb-496c-acf1-033105d2f8aa,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,99.5,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.738143,0.1269728,1.0,Ground Pass,104.2,73.9,,,40.0,Right Foot,,,,9246.0,Patrick Ebert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8b13484-33cb-496c-acf1-033105d2f8aa,3560,2,00:42:48.759,87,48,42,Ball Receipt*,208,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,e3157521-0c29-46ae-9cbd-2e676eaf81da,9246.0,Patrick Ebert,19.0,Center Attacking Midfield,104.2,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28f46186-8917-4e5c-88ee-aaddbc285a48,3561,2,00:42:48.759,87,48,43,Carry,208,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.997365,,8227beb3-f186-4d29-805e-509144d5f286,9246.0,Patrick Ebert,19.0,Center Attacking Midfield,104.2,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8b13484-33cb-496c-acf1-033105d2f8aa,,104.2,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8227beb3-f186-4d29-805e-509144d5f286,3562,2,00:42:49.757,87,49,30,Pass,208,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.861036,,5557b2f4-63df-4c28-83cb-db7014ee418b,9246.0,Patrick Ebert,19.0,Center Attacking Midfield,104.2,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.823682,-2.1836166,1.0,Ground Pass,99.7,67.5,,,40.0,Right Foot,,,,26848.0,Roberto Trashorras Gayoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5557b2f4-63df-4c28-83cb-db7014ee418b,3563,2,00:42:50.618,87,50,42,Ball Receipt*,208,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,8227beb3-f186-4d29-805e-509144d5f286,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,99.7,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65beb50f-d74d-4d91-930e-e3683f1dc6e1,3564,2,00:42:50.618,87,50,43,Carry,208,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.490608,,5557b2f4-63df-4c28-83cb-db7014ee418b,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,99.7,67.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59c28d33-4dcf-4169-bc83-67e9a8232d04,ccbf9253-dc3c-4b90-b475-00dd728aeb92,99.3,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccbf9253-dc3c-4b90-b475-00dd728aeb92,3565,2,00:42:51.123,87,51,17,Pressure,208,360,Rayo Vallecano,4,From Throw In,217,Barcelona,0.638322,,65beb50f-d74d-4d91-930e-e3683f1dc6e1,6834.0,Gerard Gumbau Garriga,10.0,Center Defensive Midfield,18.4,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87f90be3-0257-4375-b371-e63d8c0d8527,3566,2,00:42:52.792,87,52,17,Pressure,208,360,Rayo Vallecano,4,From Throw In,217,Barcelona,0.459376,,59c28d33-4dcf-4169-bc83-67e9a8232d04,6834.0,Gerard Gumbau Garriga,10.0,Center Defensive Midfield,20.4,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59c28d33-4dcf-4169-bc83-67e9a8232d04,3567,2,00:42:53.108,87,53,30,Pass,208,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.670932,,87f90be3-0257-4375-b371-e63d8c0d8527,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,99.3,69.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.726521,-0.10598436,1.0,Ground Pass,104.0,69.0,,,40.0,Right Foot,,,,23761.0,Alhassane Bangoura,aeee9d05-a11c-4e36-8e5c-23bb7b654298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4cf5d13-9ff2-498c-ada2-62cd5df91545,3568,2,00:42:53.467,87,53,17,Pressure,208,360,Rayo Vallecano,4,From Throw In,217,Barcelona,1.684373,,aeee9d05-a11c-4e36-8e5c-23bb7b654298,5211.0,Jordi Alba Ramos,6.0,Left Back,14.4,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe87c519-f7d4-40df-9ec7-d44d59f32df2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeee9d05-a11c-4e36-8e5c-23bb7b654298,3569,2,00:42:53.779,87,53,42,Ball Receipt*,208,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,59c28d33-4dcf-4169-bc83-67e9a8232d04,23761.0,Alhassane Bangoura,17.0,Right Wing,104.0,69.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4cf5d13-9ff2-498c-ada2-62cd5df91545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe87c519-f7d4-40df-9ec7-d44d59f32df2,3570,2,00:42:53.779,87,53,43,Carry,208,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.955991,,6f8858c3-3ebd-470f-aab8-c7721dca7cdc,23761.0,Alhassane Bangoura,17.0,Right Wing,104.0,69.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aeee9d05-a11c-4e36-8e5c-23bb7b654298,d4cf5d13-9ff2-498c-ada2-62cd5df91545,98.5,68.8,,,,,dd51d93e-d102-4d6d-9ae6-a2e13d84da96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd51d93e-d102-4d6d-9ae6-a2e13d84da96,3571,2,00:42:55.512,87,55,17,Pressure,208,360,Rayo Vallecano,4,From Throw In,217,Barcelona,1.277919,,fe87c519-f7d4-40df-9ec7-d44d59f32df2,6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,16.9,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f8858c3-3ebd-470f-aab8-c7721dca7cdc,3572,2,00:42:57.735,87,57,30,Pass,208,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.87354,,30c99646-dcd1-4276-9a94-a02b1632db68,23761.0,Alhassane Bangoura,17.0,Right Wing,98.5,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.207254,1.6191458,1.0,Ground Pass,98.2,75.0,,,40.0,Right Foot,,,,9246.0,Patrick Ebert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30c99646-dcd1-4276-9a94-a02b1632db68,3573,2,00:42:58.609,87,58,42,Ball Receipt*,208,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,6f8858c3-3ebd-470f-aab8-c7721dca7cdc,9246.0,Patrick Ebert,19.0,Center Attacking Midfield,98.2,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78e50f67-264a-4486-9a9a-e3152846f746,3574,2,00:42:58.609,87,58,43,Carry,208,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.036686,,30c99646-dcd1-4276-9a94-a02b1632db68,9246.0,Patrick Ebert,19.0,Center Attacking Midfield,98.2,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97dfa7e5-2491-4217-af50-58ded04e53a2,,101.7,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97dfa7e5-2491-4217-af50-58ded04e53a2,3575,2,00:43:00.646,88,0,30,Pass,208,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.211938,,59b6375a-a9aa-445c-be94-6de4852f9145,9246.0,Patrick Ebert,19.0,Center Attacking Midfield,101.7,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8418746,0.67474097,1.0,Ground Pass,104.7,74.4,,,40.0,Right Foot,,,,23761.0,Alhassane Bangoura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59b6375a-a9aa-445c-be94-6de4852f9145,3576,2,00:43:01.858,88,1,42,Ball Receipt*,208,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,97dfa7e5-2491-4217-af50-58ded04e53a2,23761.0,Alhassane Bangoura,17.0,Right Wing,104.7,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50d9c4e6-c99a-4bf1-9338-9910f1cdfed8,3577,2,00:43:01.858,88,1,43,Carry,208,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.573912,,59b6375a-a9aa-445c-be94-6de4852f9145,23761.0,Alhassane Bangoura,17.0,Right Wing,104.7,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885c3c71-913c-46f0-9d04-24ae9f14e330,,104.7,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885c3c71-913c-46f0-9d04-24ae9f14e330,3578,2,00:43:02.431,88,2,30,Pass,208,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.982704,,8772a1bd-868b-44c4-b9ab-fe94cd78a015,23761.0,Alhassane Bangoura,17.0,Right Wing,104.7,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.280078,-0.9234042,1.0,Ground Pass,110.9,66.2,,,40.0,Right Foot,,,,11539.0,Adrián Embarba Blázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8772a1bd-868b-44c4-b9ab-fe94cd78a015,3579,2,00:43:03.414,88,3,42,Ball Receipt*,208,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,885c3c71-913c-46f0-9d04-24ae9f14e330,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,110.9,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca10f08c-fdb9-4465-9135-7e06a4223469,3580,2,00:43:03.414,88,3,43,Carry,208,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.239521,,8772a1bd-868b-44c4-b9ab-fe94cd78a015,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,110.9,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5c7bb51-11cf-45c2-942a-ddca91e45e07,,116.0,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
