id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,duel,off_camera,interception,out,clearance,shot,goalkeeper,counterpress,dribble,ball_recovery,foul_committed,foul_won,bad_behaviour,substitution,injury_stoppage,block,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_3,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_advantage,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_left_foot,ball_recovery_recovery_failure
5c0edc14-ec30-42c6-a58e-3cebdd8825bc,2081,2,00:10:14.011,55,14,42,Ball Receipt*,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,febee01c-6e6d-480a-b163-ea690d9d1984,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,50.3,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62cd622f-541d-4e16-ae53-6bc61f3a72a9,2082,2,00:10:14.011,55,14,43,Carry,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,6.143651,,5c0edc14-ec30-42c6-a58e-3cebdd8825bc,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,50.3,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d51e8d5-4290-45c0-b512-2478dfbbb30b,69.2,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d51e8d5-4290-45c0-b512-2478dfbbb30b,2083,2,00:10:20.155,55,20,30,Pass,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.598946,,c7aacde9-9710-4202-8ed7-c0ffb8c88585,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,69.2,4.4,23761.0,Alhassane Bangoura,6.8183575,0.07339732,1.0,Ground Pass,76.0,4.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7aacde9-9710-4202-8ed7-c0ffb8c88585,2084,2,00:10:20.753,55,20,42,Ball Receipt*,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,8d51e8d5-4290-45c0-b512-2478dfbbb30b,23761,Alhassane Bangoura,17,Right Wing,76.0,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52725c89-13db-4aea-b3be-5f9ec746f35b,2085,2,00:10:20.753,55,20,43,Carry,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.152617,,00ccc8e3-3748-4ea1-983d-08a9ea7c0865,23761,Alhassane Bangoura,17,Right Wing,76.0,4.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,82846373-0ee5-44b7-b2d3-0e72bcfd057f,76.4,3.4,,c7aacde9-9710-4202-8ed7-c0ffb8c88585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00ccc8e3-3748-4ea1-983d-08a9ea7c0865,2086,2,00:10:20.959,55,20,17,Pressure,136,360,Rayo Vallecano,3,From Free Kick,220,Real Madrid,0.487109,,52725c89-13db-4aea-b3be-5f9ec746f35b,3063,Danilo Luiz da Silva,2,Right Back,40.3,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4945ebfa-24b3-4c8c-b7c0-ca0cbf67ff67,2087,2,00:10:21.586,55,21,17,Pressure,136,360,Rayo Vallecano,3,From Free Kick,220,Real Madrid,0.26173,,,5463,Luka Modrić,15,Left Center Midfield,46.9,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82846373-0ee5-44b7-b2d3-0e72bcfd057f,2088,2,00:10:21.906,55,21,30,Pass,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.479859,,f808347a-e588-4dfa-bcec-0738a121299e,23761,Alhassane Bangoura,17,Right Wing,76.4,3.4,26848.0,Roberto Trashorras Gayoso,4.148494,-2.8732264,1.0,Ground Pass,72.4,2.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f808347a-e588-4dfa-bcec-0738a121299e,2089,2,00:10:22.386,55,22,42,Ball Receipt*,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,82846373-0ee5-44b7-b2d3-0e72bcfd057f,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,72.4,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1bc235a-22fc-49ec-a472-46e12a119363,2090,2,00:10:22.386,55,22,43,Carry,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.083694,,3ccee8b9-0a96-46a5-9868-d622ab7afb17,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,72.4,2.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,49f8b29d-4704-4395-a3c4-9f17c825b664,65.9,4.0,,f808347a-e588-4dfa-bcec-0738a121299e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49f8b29d-4704-4395-a3c4-9f17c825b664,2091,2,00:10:23.684,55,23,17,Pressure,136,360,Rayo Vallecano,3,From Free Kick,220,Real Madrid,0.84894,,3ccee8b9-0a96-46a5-9868-d622ab7afb17,5463,Luka Modrić,15,Left Center Midfield,52.0,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1bc235a-22fc-49ec-a472-46e12a119363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ccee8b9-0a96-46a5-9868-d622ab7afb17,2092,2,00:10:24.470,55,24,30,Pass,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.508977,,00b9a9fc-74b7-485c-871b-a41ee0e98264,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,65.9,4.0,26222.0,José Eduardo Rosa Vale de Castro,17.652761,2.8485081,1.0,Ground Pass,49.0,9.1,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,49f8b29d-4704-4395-a3c4-9f17c825b664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00b9a9fc-74b7-485c-871b-a41ee0e98264,2093,2,00:10:25.979,55,25,42,Ball Receipt*,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,3ccee8b9-0a96-46a5-9868-d622ab7afb17,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,49.0,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84674265-ca5d-49ec-83cb-2d29aa1aa4db,2094,2,00:10:25.979,55,25,43,Carry,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.319999,,00b9a9fc-74b7-485c-871b-a41ee0e98264,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,49.0,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c7f8dbd-ac64-46a3-9e40-f0783affb775,48.2,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c7f8dbd-ac64-46a3-9e40-f0783affb775,2095,2,00:10:27.299,55,27,30,Pass,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,4.935852,,6394ff18-3406-4583-a2b4-352558c48d47,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,48.2,10.6,23761.0,Alhassane Bangoura,67.632614,-0.031055102,3.0,High Pass,115.8,8.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6394ff18-3406-4583-a2b4-352558c48d47,2096,2,00:10:32.234,55,32,42,Ball Receipt*,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,2c7f8dbd-ac64-46a3-9e40-f0783affb775,23761,Alhassane Bangoura,17,Right Wing,115.8,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80f5a7d2-07d7-4ce8-af66-7fe995926d3a,2097,2,00:10:32.234,55,32,43,Carry,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.217265,,3bfe1fd3-8ab6-4f5b-a4b6-aa117cd3a4de,23761,Alhassane Bangoura,17,Right Wing,115.8,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6394ff18-3406-4583-a2b4-352558c48d47,117.7,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bfe1fd3-8ab6-4f5b-a4b6-aa117cd3a4de,2098,2,00:10:34.452,55,34,30,Pass,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.535748,,055995d2-9cd2-4e58-aecc-a79c6b9519cc,23761,Alhassane Bangoura,17,Right Wing,117.7,10.4,11542.0,Javier Guerra Rodríguez,27.942799,1.801887,3.0,High Pass,111.3,37.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,fbd8bc59-8a65-429b-bf7e-196d78f00b28,,,,,9.0,Incomplete,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
055995d2-9cd2-4e58-aecc-a79c6b9519cc,2099,2,00:10:35.988,55,35,42,Ball Receipt*,136,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,3bfe1fd3-8ab6-4f5b-a4b6-aa117cd3a4de,11542,Javier Guerra Rodríguez,23,Center Forward,113.2,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbd8bc59-8a65-429b-bf7e-196d78f00b28,2100,2,00:10:35.988,55,35,9,Clearance,136,360,Rayo Vallecano,3,From Free Kick,220,Real Madrid,0.0,,3bfe1fd3-8ab6-4f5b-a4b6-aa117cd3a4de,5201,Sergio Ramos García,5,Left Center Back,8.8,42.5,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e12ff7b-dfb8-4109-8543-dff231b96987,2101,2,00:10:54.569,55,54,30,Pass,137,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.330659,,7320a229-505c-47b6-9173-32e79f5796c8,11298,José Ignacio Martínez García,6,Left Back,76.9,0.1,6852.0,Jozabed Sánchez Ruiz,17.678518,1.9050686,3.0,High Pass,71.1,16.8,,,67.0,Throw-in,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7320a229-505c-47b6-9173-32e79f5796c8,2102,2,00:10:55.900,55,55,42,Ball Receipt*,137,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,0e12ff7b-dfb8-4109-8543-dff231b96987,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,71.1,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47c93e5c-007a-4361-8400-bbaa142c6e10,2103,2,00:10:55.972,55,55,17,Pressure,137,360,Rayo Vallecano,4,From Throw In,220,Real Madrid,1.281692,,49a75a21-d6e2-424e-a17b-5d31ea1ce1d2,5574,Toni Kroos,10,Center Defensive Midfield,47.1,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49a75a21-d6e2-424e-a17b-5d31ea1ce1d2,2104,2,00:10:57.162,55,57,30,Pass,137,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.981151,,47c93e5c-007a-4361-8400-bbaa142c6e10,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,62.9,20.5,27144.0,Antonio Amaya Carazo,12.037026,0.98048955,1.0,Ground Pass,69.6,30.5,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,9e7f805a-e2b3-4b26-a9fc-121b0d80d18a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e7f805a-e2b3-4b26-a9fc-121b0d80d18a,2105,2,00:10:58.143,55,58,42,Ball Receipt*,137,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,49a75a21-d6e2-424e-a17b-5d31ea1ce1d2,27144,Antonio Amaya Carazo,3,Right Center Back,69.6,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98f7d0c1-c3c2-40ef-8844-0dbb8ddc4d55,2106,2,00:10:58.143,55,58,43,Carry,137,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,7.244922,,418b4db5-239e-413d-b522-c73b6a5b44e3,27144,Antonio Amaya Carazo,3,Right Center Back,69.6,30.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,6c400612-e731-421f-9185-69f73cf221f1,82.2,68.8,,9e7f805a-e2b3-4b26-a9fc-121b0d80d18a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418b4db5-239e-413d-b522-c73b6a5b44e3,2107,2,00:10:58.204,55,58,17,Pressure,137,360,Rayo Vallecano,4,From Throw In,220,Real Madrid,1.683494,,98f7d0c1-c3c2-40ef-8844-0dbb8ddc4d55,5695,James David Rodríguez Rubio,13,Right Center Midfield,47.7,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35d6c076-3c36-482e-8757-6b8df1e33eea,2108,2,00:11:02.002,56,2,17,Pressure,137,360,Rayo Vallecano,4,From Throw In,220,Real Madrid,1.340446,,,5574,Toni Kroos,10,Center Defensive Midfield,49.9,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eff4b80c-9f9e-4fd9-8409-7f77b59beb65,2109,2,00:11:04.792,56,4,17,Pressure,137,360,Rayo Vallecano,4,From Throw In,220,Real Madrid,0.654168,,6c400612-e731-421f-9185-69f73cf221f1,5574,Toni Kroos,10,Center Defensive Midfield,38.3,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c400612-e731-421f-9185-69f73cf221f1,2110,2,00:11:05.388,56,5,30,Pass,137,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.098084,,a374bd34-c0ca-456b-b026-bb277bcb47cb,27144,Antonio Amaya Carazo,3,Right Center Back,82.2,68.8,,,5.707013,-1.7647555,1.0,Ground Pass,81.1,63.2,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,eff4b80c-9f9e-4fd9-8409-7f77b59beb65,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a374bd34-c0ca-456b-b026-bb277bcb47cb,2111,2,00:11:05.486,56,5,6,Block,137,360,Rayo Vallecano,4,From Throw In,220,Real Madrid,0.0,,6c400612-e731-421f-9185-69f73cf221f1,5574,Toni Kroos,10,Center Defensive Midfield,39.0,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1d77fb2-b317-4c02-a049-30ce46e89000,2112,2,00:11:06.378,56,6,17,Pressure,137,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.654619,,6fe0de48-033c-4698-ae4d-6e0602194a29,27144,Antonio Amaya Carazo,3,Right Center Back,84.6,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba2beb8b-fd56-4d61-8b90-aa70c0dcae64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8565566f-5fb4-4689-b8b9-8e247b9bd52a,2152,2,00:11:58.145,56,58,30,Pass,139,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.399616,,19c36909-8aa2-4735-a3e9-0ffcddfe7bcf,11298,José Ignacio Martínez García,6,Left Back,21.7,0.1,11542.0,Javier Guerra Rodríguez,18.245274,0.87465453,3.0,High Pass,33.4,14.1,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d18feca8-e644-4f85-b9be-195ee00b7560,2153,2,00:11:59.075,56,59,17,Pressure,139,360,Rayo Vallecano,4,From Throw In,220,Real Madrid,0.416563,,,5574,Toni Kroos,10,Center Defensive Midfield,84.1,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19c36909-8aa2-4735-a3e9-0ffcddfe7bcf,2154,2,00:11:59.545,56,59,42,Ball Receipt*,139,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,8565566f-5fb4-4689-b8b9-8e247b9bd52a,11542,Javier Guerra Rodríguez,23,Center Forward,33.4,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26e06bb9-49eb-4846-b5aa-94cb3d64e51b,2155,2,00:11:59.545,56,59,43,Carry,139,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,5.115473,,0faea77c-c9d8-4414-b7d1-6898caed77ae,11542,Javier Guerra Rodríguez,23,Center Forward,33.4,14.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,19c36909-8aa2-4735-a3e9-0ffcddfe7bcf,32.6,36.3,,3a73ffb2-933e-4427-8741-b83480b3dc78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
