id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,off_camera,player,position,location,pass,carry,under_pressure,dribble,duel,ball_recovery,ball_receipt,clearance,out,foul_won,foul_committed,counterpress,interception,shot,goalkeeper,substitution,miscontrol,bad_behaviour,player_off,tactics,related_events_0,related_events_1,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location_0,carry_end_location_1,related_events_2,pass_switch,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,pass_aerial_won,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,related_events_3
6b58f57e-8728-437b-80eb-421d9545dd07,162,1,00:04:09.688,4,9,43,Carry,11,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.810948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141045d2-4686-4976-9eef-92fe7c9575e0,f50e4b1f-f7e3-4407-a36b-142da5508546,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,35.4,41.4,,,,,,,,,,,,,37.9,39.7,,,,,,,,,,,,,,,,,,,,,,,
f50e4b1f-f7e3-4407-a36b-142da5508546,163,1,00:04:10.499,4,10,30,Pass,11,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.235143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abf8b737-46b2-46ac-9c32-46f38367d319,,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,37.9,39.7,7900.0,Tiago Manuel Dias Correia,31.25412,-1.1801893,1.0,Ground Pass,49.8,10.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,
abf8b737-46b2-46ac-9c32-46f38367d319,164,1,00:04:11.734,4,11,42,Ball Receipt*,11,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f50e4b1f-f7e3-4407-a36b-142da5508546,,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,49.8,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95972a4d-b7e2-46f4-aeb9-efdb97d14363,165,1,00:04:11.734,4,11,43,Carry,11,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.927229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,700de20e-e6d3-4042-89e9-7e5841470a28,abf8b737-46b2-46ac-9c32-46f38367d319,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,49.8,10.8,,,,,,,,,,,,,57.2,5.0,bbcef54f-a092-43a9-a40a-78acf291c7ac,,,,,,,,,,,,,,,,,,,,,,
bbcef54f-a092-43a9-a40a-78acf291c7ac,166,1,00:04:14.208,4,14,17,Pressure,11,360,Rayo Vallecano,1,Regular Play,213,Sevilla,0.338981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95972a4d-b7e2-46f4-aeb9-efdb97d14363,,6672.0,Jorge Andújar Moreno,2.0,Right Back,65.6,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700de20e-e6d3-4042-89e9-7e5841470a28,167,1,00:04:14.662,4,14,14,Dribble,11,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,d3c1dd84-d441-433e-908c-62295767e0e0,,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,57.2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,
d3c1dd84-d441-433e-908c-62295767e0e0,168,1,00:04:14.662,4,14,4,Duel,11,360,Rayo Vallecano,1,Regular Play,213,Sevilla,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,700de20e-e6d3-4042-89e9-7e5841470a28,,6672.0,Jorge Andújar Moreno,2.0,Right Back,62.9,75.1,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,,14.0,Lost Out,
78229c30-1b1d-4f22-a009-3784b8eef3cd,169,1,00:04:22.593,4,22,30,Pass,12,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.261898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,41224583-e2cb-42ee-8dec-dccd46699f99,,11298.0,José Ignacio Martínez García,6.0,Left Back,59.7,0.1,7900.0,Tiago Manuel Dias Correia,16.457521,0.17713611,2.0,Low Pass,75.9,3.0,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,
e4e641ee-2f95-4d0c-9f60-2c54f779f5c7,170,1,00:04:23.128,4,23,17,Pressure,12,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.488108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6672.0,Jorge Andújar Moreno,2.0,Right Back,31.9,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d65b2859-3cc0-4880-aab9-b8c2864ac21b,171,1,00:04:23.457,4,23,17,Pressure,12,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.48849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41224583-e2cb-42ee-8dec-dccd46699f99,9908f2b0-3749-49f7-99d1-125b0419d4f9,7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,37.0,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41224583-e2cb-42ee-8dec-dccd46699f99,172,1,00:04:23.855,4,23,42,Ball Receipt*,12,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,78229c30-1b1d-4f22-a009-3784b8eef3cd,d65b2859-3cc0-4880-aab9-b8c2864ac21b,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,75.9,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9908f2b0-3749-49f7-99d1-125b0419d4f9,173,1,00:04:23.855,4,23,43,Carry,12,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.655713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,41224583-e2cb-42ee-8dec-dccd46699f99,a8ef44b5-a1dd-4902-b49c-a1ccf55997df,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,75.9,3.0,,,,,,,,,,,,,82.6,3.8,d65b2859-3cc0-4880-aab9-b8c2864ac21b,,,,,,,,,,,,,,,,,,,,,,
a8ef44b5-a1dd-4902-b49c-a1ccf55997df,174,1,00:04:24.511,4,24,30,Pass,12,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.468057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59ddbebe-abc1-4291-a71b-42e23256864d,,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,82.6,3.8,11298.0,José Ignacio Martínez García,2.6476405,-2.9516044,1.0,Ground Pass,80.0,3.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,
59ddbebe-abc1-4291-a71b-42e23256864d,175,1,00:04:24.979,4,24,42,Ball Receipt*,12,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8ef44b5-a1dd-4902-b49c-a1ccf55997df,,11298.0,José Ignacio Martínez García,6.0,Left Back,80.0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cae6688-a271-454e-b072-c5f8e08b5362,176,1,00:04:24.979,4,24,43,Carry,12,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.126084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,59ddbebe-abc1-4291-a71b-42e23256864d,c850188f-cfcd-4cf0-bbf8-ecb9f47a3fd4,11298.0,José Ignacio Martínez García,6.0,Left Back,80.0,3.3,,,,,,,,,,,,,84.2,3.1,f1748ebf-c0da-4dac-ac29-f12b97eebda2,,,,,,,,,,,,,,,,,,,,,,
f1748ebf-c0da-4dac-ac29-f12b97eebda2,177,1,00:04:25.354,4,25,17,Pressure,12,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.597274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cae6688-a271-454e-b072-c5f8e08b5362,,7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,37.8,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c850188f-cfcd-4cf0-bbf8-ecb9f47a3fd4,178,1,00:04:27.105,4,27,30,Pass,12,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.852771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e2dbaa9-43fb-444d-9a7c-1ddbd9abcffc,,11298.0,José Ignacio Martínez García,6.0,Left Back,84.2,3.1,7900.0,Tiago Manuel Dias Correia,19.927116,-0.1511232,3.0,High Pass,103.9,0.1,38.0,Left Foot,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,
1e2dbaa9-43fb-444d-9a7c-1ddbd9abcffc,179,1,00:04:29.958,4,29,42,Ball Receipt*,12,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c850188f-cfcd-4cf0-bbf8-ecb9f47a3fd4,,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,102.6,3.1,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,
daf0c575-e77d-4f13-9195-92f5b113225f,216,1,00:06:18.915,6,18,30,Pass,16,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.760941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb1710fd-d66a-4bee-b307-342f1f9b9166,,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,6.0,36.0,,,52.400383,-0.6473179,3.0,High Pass,47.8,4.4,40.0,Right Foot,63.0,Goal Kick,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,
cb1710fd-d66a-4bee-b307-342f1f9b9166,217,1,00:06:21.676,6,21,30,Pass,16,360,Rayo Vallecano,7,From Goal Kick,213,Sevilla,1.359829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,0824bbbf-d4c7-471e-9c92-f116b938e4f0,b6c70960-60e7-4155-8a03-7232f43ab383,6672.0,Jorge Andújar Moreno,2.0,Right Back,72.3,75.7,,,20.238825,-0.1537763,2.0,Low Pass,92.3,72.6,,,66.0,Recovery,,,daf0c575-e77d-4f13-9195-92f5b113225f,,,9.0,Incomplete,,,,,,,,,True,,,,,,,,,
0824bbbf-d4c7-471e-9c92-f116b938e4f0,218,1,00:06:21.676,6,21,4,Duel,16,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,cb1710fd-d66a-4bee-b307-342f1f9b9166,,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,47.8,4.4,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,
b6c70960-60e7-4155-8a03-7232f43ab383,219,1,00:06:23.036,6,23,2,Ball Recovery,16,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb1710fd-d66a-4bee-b307-342f1f9b9166,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,27.8,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06e5eb21-d0f8-48b2-803e-48dc01a09a9e,220,1,00:06:23.036,6,23,43,Carry,16,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.142893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,0b8cb626-6014-46f1-93a5-3bbe5a26ab4b,40a41ee3-7aaa-4e6b-ae3b-7560b429eb52,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,27.8,7.5,,,,,,,,,,,,,31.7,5.5,b6c70960-60e7-4155-8a03-7232f43ab383,,,,,,,,,,,,,,,,,,,,,,
0b8cb626-6014-46f1-93a5-3bbe5a26ab4b,221,1,00:06:23.445,6,23,17,Pressure,16,360,Rayo Vallecano,7,From Goal Kick,213,Sevilla,0.733219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06e5eb21-d0f8-48b2-803e-48dc01a09a9e,,6401.0,Kevin Gameiro,23.0,Center Forward,91.4,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40a41ee3-7aaa-4e6b-ae3b-7560b429eb52,222,1,00:06:24.179,6,24,30,Pass,16,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.395021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11c04c3b-ca59-4646-afa1-9e14bf1781b1,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,31.7,5.5,,,8.700575,0.011493747,2.0,Low Pass,40.4,5.6,38.0,Left Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,
11c04c3b-ca59-4646-afa1-9e14bf1781b1,223,1,00:06:24.574,6,24,6,Block,16,360,Rayo Vallecano,7,From Goal Kick,213,Sevilla,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,40a41ee3-7aaa-4e6b-ae3b-7560b429eb52,,6841.0,Víctor Machín Pérez,17.0,Right Wing,79.7,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36db5f37-55ae-499e-9951-44c2b42587a6,224,1,00:06:40.258,6,40,30,Pass,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.62447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,1d9d154b-49c8-4941-a6cc-0f47c815df3b,f8f0a6f4-4f83-4998-9c43-e404d4caaeea,11298.0,José Ignacio Martínez García,6.0,Left Back,49.2,0.1,7900.0,Tiago Manuel Dias Correia,18.346935,0.16425262,3.0,High Pass,67.3,3.1,,,67.0,Throw-in,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,
1d9d154b-49c8-4941-a6cc-0f47c815df3b,225,1,00:06:40.883,6,40,42,Ball Receipt*,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36db5f37-55ae-499e-9951-44c2b42587a6,,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,67.6,3.3,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,
f8f0a6f4-4f83-4998-9c43-e404d4caaeea,226,1,00:06:40.883,6,40,30,Pass,17,360,Rayo Vallecano,4,From Throw In,213,Sevilla,1.659938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,36db5f37-55ae-499e-9951-44c2b42587a6,57481705-9b8d-45ab-955e-3f15131fe306,6672.0,Jorge Andújar Moreno,2.0,Right Back,52.8,77.0,,,12.803515,0.02343321,3.0,High Pass,65.6,77.3,,,66.0,Recovery,,,c08f255a-8af8-4e5a-8545-4ca59568dd9d,,,9.0,Incomplete,,,,,,,,,True,,,,,,,,,
c08f255a-8af8-4e5a-8545-4ca59568dd9d,227,1,00:06:40.883,6,40,4,Duel,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,f8f0a6f4-4f83-4998-9c43-e404d4caaeea,,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,67.3,3.1,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,
57481705-9b8d-45ab-955e-3f15131fe306,228,1,00:06:42.543,6,42,30,Pass,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.281336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fef1006-15e6-45d4-acd2-28d2800c1629,9f0cbdf7-64a9-4d4d-8412-5fdc268d2061,11298.0,José Ignacio Martínez García,6.0,Left Back,54.5,2.8,26685.0,Nicolás Ladislao Fedor Flores,22.363586,0.12102722,3.0,High Pass,76.7,5.5,37.0,Head,66.0,Recovery,,,f8f0a6f4-4f83-4998-9c43-e404d4caaeea,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,
9f0cbdf7-64a9-4d4d-8412-5fdc268d2061,229,1,00:06:43.824,6,43,42,Ball Receipt*,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57481705-9b8d-45ab-955e-3f15131fe306,,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,76.7,5.5,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,
4fef1006-15e6-45d4-acd2-28d2800c1629,230,1,00:06:43.824,6,43,9,Clearance,17,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,57481705-9b8d-45ab-955e-3f15131fe306,,3253.0,Adil Rami,3.0,Right Center Back,43.4,74.6,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,
d680e046-ff36-4fc7-88fe-976a5f79cca8,231,1,00:06:54.621,6,54,30,Pass,18,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.853683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24261824-2bdb-4576-938c-111640b1d255,,11298.0,José Ignacio Martínez García,6.0,Left Back,83.9,0.1,6852.0,Jozabed Sánchez Ruiz,10.231324,1.6490675,2.0,Low Pass,83.1,10.3,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,
24261824-2bdb-4576-938c-111640b1d255,232,1,00:06:55.475,6,55,42,Ball Receipt*,18,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d680e046-ff36-4fc7-88fe-976a5f79cca8,,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,83.1,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3044f18-f985-4280-bae7-521387696280,233,1,00:06:55.475,6,55,43,Carry,18,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.04349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,24261824-2bdb-4576-938c-111640b1d255,320a6c05-d8bc-4030-9174-ecdb86af3557,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,83.1,10.3,,,,,,,,,,,,,82.6,7.5,be48fee8-1332-47b8-b24e-2cb68cbafbcb,,,,,,,,,,,,,,,,,,,,,,
320a6c05-d8bc-4030-9174-ecdb86af3557,234,1,00:06:55.822,6,55,17,Pressure,18,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.722985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3044f18-f985-4280-bae7-521387696280,be48fee8-1332-47b8-b24e-2cb68cbafbcb,7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,35.9,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be48fee8-1332-47b8-b24e-2cb68cbafbcb,235,1,00:06:56.518,6,56,30,Pass,18,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.725564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,320a6c05-d8bc-4030-9174-ecdb86af3557,db1a83e2-a1ae-465f-9e45-5ad409de8bb1,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,82.6,7.5,11298.0,José Ignacio Martínez García,6.2,-1.5707964,1.0,Ground Pass,82.6,1.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,
db1a83e2-a1ae-465f-9e45-5ad409de8bb1,236,1,00:06:57.244,6,57,42,Ball Receipt*,18,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be48fee8-1332-47b8-b24e-2cb68cbafbcb,,11298.0,José Ignacio Martínez García,6.0,Left Back,82.6,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5dcb859-0fad-49d6-b26c-a121df87faf7,237,1,00:06:57.244,6,57,43,Carry,18,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.348196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3b0d557-a07f-497f-a450-82e4da7a1ed8,db1a83e2-a1ae-465f-9e45-5ad409de8bb1,11298.0,José Ignacio Martínez García,6.0,Left Back,82.6,1.3,,,,,,,,,,,,,82.3,1.7,,,,,,,,,,,,,,,,,,,,,,,
b3b0d557-a07f-497f-a450-82e4da7a1ed8,238,1,00:06:57.592,6,57,30,Pass,18,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.857467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583d1f21-7564-4e73-a897-276b5e5237c9,,11298.0,José Ignacio Martínez García,6.0,Left Back,82.3,1.7,26848.0,Roberto Trashorras Gayoso,14.06876,2.9121299,1.0,Ground Pass,68.6,4.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,
