id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,goalkeeper,dribble,duel,counterpress,out,interception,clearance,ball_recovery,foul_committed,foul_won,off_camera,shot,substitution,block,miscontrol,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,pass_aerial_won,related_events_3,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_technique_id,pass_technique_name,pass_outswinging,pass_cross,clearance_right_foot,clearance_head,pass_switch,pass_inswinging,miscontrol_aerial_won,related_events_4,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate
c0ea40ed-e154-40f5-ba8c-2db93ba9f0a2,2190,2,00:19:36.941,64,36,30,Pass,173,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.869085,,3cae0fa9-c486-4b9b-8ee2-9cd02afb38f5,26607.0,José Raúl Baena Urdiales,5.0,Left Center Back,30.5,33.7,6914.0,Roberto Román Triguero,31.026602,1.4804282,1.0,Ground Pass,33.3,64.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3cae0fa9-c486-4b9b-8ee2-9cd02afb38f5,2191,2,00:19:38.811,64,38,42,Ball Receipt*,173,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,c0ea40ed-e154-40f5-ba8c-2db93ba9f0a2,6914.0,Roberto Román Triguero,2.0,Right Back,33.3,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8aec1fe8-6059-418b-9339-17e56eb4df00,2192,2,00:19:38.811,64,38,43,Carry,173,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.799999,,3cae0fa9-c486-4b9b-8ee2-9cd02afb38f5,6914.0,Roberto Román Triguero,2.0,Right Back,33.3,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66771c67-9f01-415b-a7d9-65a113729b07,40.7,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66771c67-9f01-415b-a7d9-65a113729b07,2193,2,00:19:40.611,64,40,30,Pass,173,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4.044344,,0c023c8e-90ad-431f-8bdb-43921b2d7d1f,6914.0,Roberto Román Triguero,2.0,Right Back,40.7,74.6,11539.0,Adrián Embarba Blázquez,56.8022,0.00880259,3.0,High Pass,97.5,75.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,fa9b01cc-3c2f-4936-b7c8-8a4d8c42e231,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c023c8e-90ad-431f-8bdb-43921b2d7d1f,2194,2,00:19:44.655,64,44,42,Ball Receipt*,173,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,66771c67-9f01-415b-a7d9-65a113729b07,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,96.6,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa9b01cc-3c2f-4936-b7c8-8a4d8c42e231,2195,2,00:19:44.655,64,44,30,Pass,173,360,Rayo Vallecano,1,Regular Play,216,Getafe,1.94269,,3f587c08-41cf-4814-ab60-91c3728c0193,27054.0,Roberto Lago Soto,6.0,Left Back,22.6,5.0,,,3.354102,-1.1071488,2.0,Low Pass,24.1,2.0,,,64.0,Interception,,True,,,,,,,,,,,,,,,,,,66771c67-9f01-415b-a7d9-65a113729b07,,,e5ba94c1-41f0-49c2-9452-399bbf9b83af,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f587c08-41cf-4814-ab60-91c3728c0193,2196,2,00:19:44.655,64,44,4,Duel,173,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,fa9b01cc-3c2f-4936-b7c8-8a4d8c42e231,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,97.5,75.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5ba94c1-41f0-49c2-9452-399bbf9b83af,2197,2,00:19:46.598,64,46,2,Ball Recovery,173,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,fa9b01cc-3c2f-4936-b7c8-8a4d8c42e231,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,96.0,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9940f5ca-237e-46af-be0f-30484dfaf161,2198,2,00:19:46.598,64,46,43,Carry,173,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.698502,,13eff048-c77b-40bb-9f6d-ed75b1f2e783,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,96.0,78.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,7a59fb42-1f50-47f4-b122-8ae476ecb4b4,94.5,77.1,e5ba94c1-41f0-49c2-9452-399bbf9b83af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13eff048-c77b-40bb-9f6d-ed75b1f2e783,2199,2,00:19:46.677,64,46,17,Pressure,173,360,Rayo Vallecano,1,Regular Play,216,Getafe,1.566299,,9940f5ca-237e-46af-be0f-30484dfaf161,27054.0,Roberto Lago Soto,6.0,Left Back,24.1,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5e1e436-cf40-4747-84a3-30df3b9fb987,2200,2,00:19:47.614,64,47,17,Pressure,173,360,Rayo Vallecano,1,Regular Play,216,Getafe,0.681649,,,6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,28.5,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a59fb42-1f50-47f4-b122-8ae476ecb4b4,2201,2,00:19:48.296,64,48,3,Dispossessed,173,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,d5263b62-fe9a-44dc-bb05-39a1902c89e0,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,94.5,77.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5263b62-fe9a-44dc-bb05-39a1902c89e0,2202,2,00:19:48.296,64,48,4,Duel,173,360,Rayo Vallecano,1,Regular Play,216,Getafe,0.0,,7a59fb42-1f50-47f4-b122-8ae476ecb4b4,6745.0,Mehdi Lacen,11.0,Left Defensive Midfield,25.6,3.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b40e438b-0369-48aa-a13e-f38ba9d576ac,2203,2,00:19:49.791,64,49,17,Pressure,173,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.444769,,e63bc992-ea0a-46e2-8668-e85ab320c9a4,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,97.9,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e63bc992-ea0a-46e2-8668-e85ab320c9a4,2204,2,00:19:49.943,64,49,30,Pass,173,360,Rayo Vallecano,1,Regular Play,216,Getafe,1.782203,,b40e438b-0369-48aa-a13e-f38ba9d576ac,27054.0,Roberto Lago Soto,6.0,Left Back,22.2,7.1,6861.0,Juan Torres Ruiz,11.177209,2.55359,1.0,Ground Pass,12.9,13.3,38.0,Left Foot,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,d5391db2-206f-4522-a0ec-aae5a60ef5c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44b7932b-613b-4617-9a7b-d4a0890cff6c,2205,2,00:19:51.623,64,51,17,Pressure,173,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.310883,,8509c100-d314-4a8f-bd6a-59eebe7345da,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,102.2,68.7,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,9acdd3cf-e08f-4e2a-9db2-4462cd9ad400,,,d5391db2-206f-4522-a0ec-aae5a60ef5c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5391db2-206f-4522-a0ec-aae5a60ef5c8,2206,2,00:19:51.726,64,51,42,Ball Receipt*,173,360,Rayo Vallecano,1,Regular Play,216,Getafe,,,44b7932b-613b-4617-9a7b-d4a0890cff6c,6861.0,Juan Torres Ruiz,5.0,Left Center Back,12.9,13.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,e63bc992-ea0a-46e2-8668-e85ab320c9a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9acdd3cf-e08f-4e2a-9db2-4462cd9ad400,2207,2,00:19:51.726,64,51,43,Carry,173,360,Rayo Vallecano,1,Regular Play,216,Getafe,0.173797,,44b7932b-613b-4617-9a7b-d4a0890cff6c,6861.0,Juan Torres Ruiz,5.0,Left Center Back,12.9,13.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,8509c100-d314-4a8f-bd6a-59eebe7345da,13.5,13.3,d5391db2-206f-4522-a0ec-aae5a60ef5c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8509c100-d314-4a8f-bd6a-59eebe7345da,2208,2,00:19:51.899,64,51,30,Pass,173,360,Rayo Vallecano,1,Regular Play,216,Getafe,1.918309,,44b7932b-613b-4617-9a7b-d4a0890cff6c,6861.0,Juan Torres Ruiz,5.0,Left Center Back,13.5,13.3,,,34.893124,-0.387957,3.0,High Pass,45.8,0.1,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7af020fc-1dd6-4084-a954-5d7a0eab7bd7,2209,2,00:19:56.958,64,56,30,Pass,174,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.4,,e5a4cc41-8268-45d5-8706-3d96c01128de,6914.0,Roberto Román Triguero,2.0,Right Back,72.5,80.0,26848.0,Roberto Trashorras Gayoso,6.670832,-0.7004964,2.0,Low Pass,77.6,75.7,,,67.0,Throw-in,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406e2837-f6d9-4f8d-8694-845703935d8c,2210,2,00:19:59.308,64,59,17,Pressure,174,360,Rayo Vallecano,4,From Throw In,216,Getafe,0.6011,,ad962a3d-05bb-4055-a2f3-286e4d276865,26020.0,Ángel Lafita Castillo,21.0,Left Wing,41.8,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae6af946-530e-431d-9b93-c6b9fba28830,,,e5a4cc41-8268-45d5-8706-3d96c01128de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5a4cc41-8268-45d5-8706-3d96c01128de,2211,2,00:19:59.358,64,59,42,Ball Receipt*,174,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,406e2837-f6d9-4f8d-8694-845703935d8c,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,77.6,75.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,7af020fc-1dd6-4084-a954-5d7a0eab7bd7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad962a3d-05bb-4055-a2f3-286e4d276865,2212,2,00:19:59.358,64,59,43,Carry,174,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.519999,,406e2837-f6d9-4f8d-8694-845703935d8c,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,77.6,75.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,ae6af946-530e-431d-9b93-c6b9fba28830,73.9,73.9,e5a4cc41-8268-45d5-8706-3d96c01128de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae6af946-530e-431d-9b93-c6b9fba28830,2213,2,00:19:59.878,64,59,30,Pass,174,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.199999,,406e2837-f6d9-4f8d-8694-845703935d8c,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,73.9,73.9,11298.0,José Ignacio Martínez García,30.270283,-1.9144869,1.0,Ground Pass,63.7,45.4,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,e1be6a31-03b1-4c01-b16e-c53d49b33607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1be6a31-03b1-4c01-b16e-c53d49b33607,2214,2,00:20:02.078,65,2,42,Ball Receipt*,174,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,ae6af946-530e-431d-9b93-c6b9fba28830,11298.0,José Ignacio Martínez García,6.0,Left Back,63.7,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cef8d458-3be2-437e-ab4a-3f12771eafb3,2215,2,00:20:02.078,65,2,43,Carry,174,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.839999,,d2b7a239-f236-46e8-9d61-4beceecac214,11298.0,José Ignacio Martínez García,6.0,Left Back,63.7,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1be6a31-03b1-4c01-b16e-c53d49b33607,73.6,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
