id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,duel,clearance,ball_receipt,interception,counterpress,out,foul_committed,foul_won,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble,shot,ball_recovery,miscontrol,block,substitution,injury_stoppage,50_50,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,pass_outcome_id,pass_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,related_events,carry_end_location_0,carry_end_location_1,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events_2,pass_cross,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_technique_id,pass_technique_name,pass_inswinging,pass_switch,dribble_outcome_id,dribble_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,ball_recovery_recovery_failure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,related_events_3,clearance_left_foot,foul_won_defensive,shot_end_location_2,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,clearance_aerial_won,foul_committed_card_id,foul_committed_card_name,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,pass_outswinging,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,pass_aerial_won,shot_first_time,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,block_save_block
2cb26419-772d-4c7d-baf4-914cb6cfd13b,991,1,00:29:43.302,29,43,42,Ball Receipt*,75,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,428e8884-b923-4575-ae56-32910801ab9b,,6713,Diego Javier Llorente Ríos,3,Right Center Back,74.1,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc705fe6-ba91-432c-94fc-79b7e5a79e0a,992,1,00:29:43.302,29,43,43,Carry,75,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.874056,,00627b2e-42a3-4d6c-ab52-f18e49c6adae,,6713,Diego Javier Llorente Ríos,3,Right Center Back,74.1,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cb26419-772d-4c7d-baf4-914cb6cfd13b,,,,,,,,,,,,,,,,,,,,71.0,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00627b2e-42a3-4d6c-ab52-f18e49c6adae,993,1,00:29:45.176,29,45,30,Pass,75,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.832048,,69283bbb-90bb-45e7-bd0d-25a9167a45a1,,6713,Diego Javier Llorente Ríos,3,Right Center Back,71.0,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,7de95016-ae3c-419a-88a0-501c97980a30,23761.0,Alhassane Bangoura,37.271034,1.0759463,1.0,Ground Pass,88.7,74.1,40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69283bbb-90bb-45e7-bd0d-25a9167a45a1,994,1,00:29:47.009,29,47,42,Ball Receipt*,75,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,00627b2e-42a3-4d6c-ab52-f18e49c6adae,,23761,Alhassane Bangoura,17,Right Wing,88.7,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7de95016-ae3c-419a-88a0-501c97980a30,995,1,00:29:47.009,29,47,10,Interception,75,360,Rayo Vallecano,4,From Throw In,223,Málaga,0.0,,00627b2e-42a3-4d6c-ab52-f18e49c6adae,,6559,Juan Carlos Pérez López,16,Left Midfield,31.4,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74ec1d50-42a9-420d-91b3-e2ad54cb245d,996,1,00:29:59.639,29,59,30,Pass,76,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,5.73176,,177f3c0b-edd3-4958-87ff-7abf7dc459df,,6914,Roberto Román Triguero,2,Right Back,90.8,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,31.53173,-0.3869845,3.0,High Pass,120.0,68.1,,,67.0,Throw-in,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d41402a-942c-4d8c-951a-5eff01538f4d,997,1,00:30:00.962,30,0,17,Pressure,76,360,Rayo Vallecano,4,From Throw In,223,Málaga,1.004586,,,,6727,Raúl Albentosa Redal,3,Right Center Back,6.9,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177f3c0b-edd3-4958-87ff-7abf7dc459df,998,1,00:30:05.371,30,5,42,Ball Receipt*,76,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,74ec1d50-42a9-420d-91b3-e2ad54cb245d,,11542,Javier Guerra Rodríguez,23,Center Forward,113.9,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ee2aa4d-066a-4f3c-b017-bd80df6199fb,1000,1,00:30:17.296,30,17,30,Pass,78,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.59714,,0c00972c-8eb0-4930-a11e-0c7dc7b309be,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,53.8,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,52be907f-17c6-4ff3-ad3f-15129d56e76d,11542.0,Javier Guerra Rodríguez,27.264078,0.50959224,3.0,High Pass,77.6,65.4,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c00972c-8eb0-4930-a11e-0c7dc7b309be,1001,1,00:30:18.894,30,18,42,Ball Receipt*,78,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,0ee2aa4d-066a-4f3c-b017-bd80df6199fb,,11542,Javier Guerra Rodríguez,23,Center Forward,77.6,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89e1aaa0-fc3e-4201-ba98-0661e1c01128,1002,1,00:30:18.894,30,18,43,Carry,78,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.522352,,0c00972c-8eb0-4930-a11e-0c7dc7b309be,,11542,Javier Guerra Rodríguez,23,Center Forward,77.6,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f466a8f-0c96-45ae-b66a-1a21c40683a3,,,,,,,,,,,,,,,,,,,,64.6,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f466a8f-0c96-45ae-b66a-1a21c40683a3,1003,1,00:30:22.416,30,22,30,Pass,78,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.374869,,3b419f40-dddc-43e8-82b2-be7a14f09d16,,11542,Javier Guerra Rodríguez,23,Center Forward,64.6,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,c51f5a0f-16ce-40ec-8e8d-cec3c2cf2d75,6914.0,Roberto Román Triguero,2.2022715,-1.5253731,2.0,Low Pass,64.7,75.5,40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b419f40-dddc-43e8-82b2-be7a14f09d16,1004,1,00:30:22.791,30,22,42,Ball Receipt*,78,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,1f466a8f-0c96-45ae-b66a-1a21c40683a3,,6914,Roberto Román Triguero,2,Right Back,67.1,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c51f5a0f-16ce-40ec-8e8d-cec3c2cf2d75,1005,1,00:30:22.791,30,22,30,Pass,78,360,Rayo Vallecano,1,Regular Play,223,Málaga,1.246485,,1071b22a-1abb-4c53-8dd6-51a7fe0e112c,,6764,Pablo Fornals Malla,11,Left Defensive Midfield,55.4,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f466a8f-0c96-45ae-b66a-1a21c40683a3,,,0.9486833,-1.8925469,2.0,Low Pass,55.1,3.7,38.0,Left Foot,64.0,Interception,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071b22a-1abb-4c53-8dd6-51a7fe0e112c,1006,1,00:30:24.037,30,24,10,Interception,78,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,c51f5a0f-16ce-40ec-8e8d-cec3c2cf2d75,,11542,Javier Guerra Rodríguez,23,Center Forward,65.0,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5eb6d090-6327-4c28-b109-50470ee7b91d,1007,1,00:30:24.037,30,24,43,Carry,78,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.273013,,0473a74d-5ca7-453a-956f-996b2bb70a6e,,11542,Javier Guerra Rodríguez,23,Center Forward,65.0,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071b22a-1abb-4c53-8dd6-51a7fe0e112c,,,,,,,,,,,,,,,,,,,,65.8,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0473a74d-5ca7-453a-956f-996b2bb70a6e,1008,1,00:30:25.310,30,25,30,Pass,78,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.077756,,4b51e2bf-618e-4e00-a736-5c273d5b46c8,,11542,Javier Guerra Rodríguez,23,Center Forward,65.8,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,6.397656,-1.1351135,1.0,Ground Pass,68.5,63.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75be4daa-aa4f-42ec-bc81-549eb38da436,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b51e2bf-618e-4e00-a736-5c273d5b46c8,1009,1,00:30:26.388,30,26,42,Ball Receipt*,78,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,0473a74d-5ca7-453a-956f-996b2bb70a6e,,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,68.5,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f9e853b-6878-42b1-a5f5-23c90151a138,1010,1,00:30:26.388,30,26,43,Carry,78,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4.1981,,4b51e2bf-618e-4e00-a736-5c273d5b46c8,,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,68.5,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,75be4daa-aa4f-42ec-bc81-549eb38da436,,,,,,,,,,,,,,,,,,,,95.2,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75be4daa-aa4f-42ec-bc81-549eb38da436,1011,1,00:30:30.586,30,30,16,Shot,78,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.649048,,8d8df95f-af5d-484d-9236-ef0a726cc103,,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,95.2,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049505882,116.1,38.0,38.0,Left Foot,87.0,Open Play,100.0,Saved,93.0,Normal,79.4,29.9,11298.0,José Ignacio Martínez García,6.0,Left Back,True,95.7,42.5,16723.0,Egor Filipenko,9.0,Right Defensive Midfield,False,100.2,52.5,26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,False,98.8,44.2,6878.0,Miguel Torres Gómez,6.0,Left Back,False,101.7,33.2,6569.0,Roberto José Rosales Altuve,2.0,Right Back,False,84.5,48.3,6559.0,Juan Carlos Pérez López,16.0,Left Midfield,False,95.4,32.2,25859.0,Sérgio Paulo Barbosa Valente,12.0,Right Midfield,False,100.0,40.2,6727.0,Raúl Albentosa Redal,3.0,Right Center Back,False,116.0,39.6,26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,False,75.7,62.9,6914.0,Roberto Román Triguero,2.0,Right Back,True,96.9,68.7,23761.0,Alhassane Bangoura,17.0,Right Wing,True,95.9,53.1,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,True,100.9,47.1,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,True,74.8,46.7,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,True,,,,,,,,,,,,,,,,,,,0473a74d-5ca7-453a-956f-996b2bb70a6e,,,,0.3,95.3,19.8,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9835cc0c-73f9-4304-bf4f-ae6e103345f7,1019,1,00:31:25.250,31,25,30,Pass,82,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,3.175653,,980af552-892f-4dd6-b111-5ebd0d2269f7,,10612,Yoel Rodríguez Oterino,1,Goalkeeper,17.1,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,71.168816,-0.3439691,3.0,High Pass,84.1,0.2,40.0,Right Foot,62.0,Free Kick,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980af552-892f-4dd6-b111-5ebd0d2269f7,1020,1,00:31:28.426,31,28,42,Ball Receipt*,82,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,9835cc0c-73f9-4304-bf4f-ae6e103345f7,,7900,Tiago Manuel Dias Correia,21,Left Wing,83.0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35cd1229-e38b-4ef2-9357-b0c2163a1630,1044,1,00:32:45.353,32,45,30,Pass,85,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.967079,,aec96acc-f9a7-4105-b7d0-3ba33caff36d,,10612,Yoel Rodríguez Oterino,1,Goalkeeper,1.7,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0855134-3a76-4089-9f59-aa2010995120,11542.0,Javier Guerra Rodríguez,66.63813,-0.13850148,3.0,High Pass,67.7,61.1,40.0,Right Foot,62.0,Free Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aec96acc-f9a7-4105-b7d0-3ba33caff36d,1045,1,00:32:48.320,32,48,42,Ball Receipt*,85,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,35cd1229-e38b-4ef2-9357-b0c2163a1630,,11542,Javier Guerra Rodríguez,23,Center Forward,69.3,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c98a6584-9678-4d1e-b0b4-0ccb23455bd7,1046,1,00:32:48.320,32,48,4,Duel,85,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,e0855134-3a76-4089-9f59-aa2010995120,,11542,Javier Guerra Rodríguez,23,Center Forward,67.7,61.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
