id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,duel,counterpress,ball_receipt,foul_won,shot,block,goalkeeper,off_camera,out,clearance,interception,foul_committed,dribble,ball_recovery,substitution,miscontrol,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,duel_type_id,duel_type_name,pass_outcome_id,pass_outcome_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,related_events_3,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_won_defensive,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_deflected,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,block_deflection,related_events,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,interception_outcome_id,interception_outcome_name,pass_switch,pass_cross,pass_technique_id,pass_technique_name,pass_inswinging,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,pass_through_ball,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_right_foot,related_events_4,foul_committed_card_id,foul_committed_card_name,location,pass_goal_assist,shot_first_time
17f85f70-391d-4704-98dd-72721dd41cfa,531,1,00:14:14.879,14,14,43,Carry,44,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.215678,,44b66ef1-387a-4d9f-9759-3175de025461,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,55.3,12.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,606d7b17-1382-4ba9-9eca-766b0f793a2d,55.4,12.9,bf4055db-24d8-4ea9-8b41-d7d2d886914a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44b66ef1-387a-4d9f-9759-3175de025461,532,1,00:14:14.926,14,14,17,Pressure,44,360,Rayo Vallecano,4,From Throw In,222,Villarreal,0.470259,,0ed56194-fbeb-4f79-90ed-6377cd774c28,6862,Cédric Bakambu,24,Left Center Forward,65.2,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17f85f70-391d-4704-98dd-72721dd41cfa,,,606d7b17-1382-4ba9-9eca-766b0f793a2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcd58e88-ceb5-49fb-8dd6-2424b8b0c70e,533,1,00:14:15.095,14,15,39,Dribbled Past,44,360,Rayo Vallecano,4,From Throw In,222,Villarreal,0.0,,0ed56194-fbeb-4f79-90ed-6377cd774c28,6862,Cédric Bakambu,24,Left Center Forward,64.7,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606d7b17-1382-4ba9-9eca-766b0f793a2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606d7b17-1382-4ba9-9eca-766b0f793a2d,534,1,00:14:15.095,14,15,14,Dribble,44,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,44b66ef1-387a-4d9f-9759-3175de025461,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,55.4,12.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,bcd58e88-ceb5-49fb-8dd6-2424b8b0c70e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,
0ed56194-fbeb-4f79-90ed-6377cd774c28,535,1,00:14:15.095,14,15,43,Carry,44,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.062114,,44b66ef1-387a-4d9f-9759-3175de025461,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,55.4,12.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,606d7b17-1382-4ba9-9eca-766b0f793a2d,62.4,5.8,67527c08-9bb7-4276-8cc7-b3f799485f6f,,,,,,,,aec121c8-3bff-4303-b58c-5a1832fc033e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcd58e88-ceb5-49fb-8dd6-2424b8b0c70e,,,,,
67527c08-9bb7-4276-8cc7-b3f799485f6f,536,1,00:14:18.042,14,18,17,Pressure,44,360,Rayo Vallecano,4,From Throw In,222,Villarreal,0.341293,,0ed56194-fbeb-4f79-90ed-6377cd774c28,6357,Jonathan dos Santos Ramírez,12,Right Midfield,54.9,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aec121c8-3bff-4303-b58c-5a1832fc033e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aec121c8-3bff-4303-b58c-5a1832fc033e,537,1,00:14:18.157,14,18,30,Pass,44,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.862041,,67527c08-9bb7-4276-8cc7-b3f799485f6f,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,62.4,5.8,9246.0,Patrick Ebert,19.725365,-0.05071789,1.0,Ground Pass,82.1,4.8,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,e9cb4d0f-c296-4054-84b5-5f6e188b2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9cb4d0f-c296-4054-84b5-5f6e188b2499,538,1,00:14:19.019,14,19,42,Ball Receipt*,44,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,aec121c8-3bff-4303-b58c-5a1832fc033e,9246,Patrick Ebert,19,Center Attacking Midfield,82.1,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790644db-165a-4d3f-a894-708ec510783e,539,1,00:14:19.019,14,19,43,Carry,44,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.502814,,02f9a37f-f82a-4935-be70-62b16cefade5,9246,Patrick Ebert,19,Center Attacking Midfield,82.1,4.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,547fe515-7828-4680-b32b-cd914bdf2161,81.0,5.2,e9cb4d0f-c296-4054-84b5-5f6e188b2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547fe515-7828-4680-b32b-cd914bdf2161,540,1,00:14:19.187,14,19,17,Pressure,44,360,Rayo Vallecano,4,From Throw In,222,Villarreal,0.380156,,02f9a37f-f82a-4935-be70-62b16cefade5,6828,Jaume Vicent Costa Jordá,2,Right Back,39.1,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790644db-165a-4d3f-a894-708ec510783e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02f9a37f-f82a-4935-be70-62b16cefade5,541,1,00:14:19.522,14,19,30,Pass,44,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.23408,,547fe515-7828-4680-b32b-cd914bdf2161,9246,Patrick Ebert,19,Center Attacking Midfield,81.0,5.2,,,6.735726,2.4297457,1.0,Ground Pass,75.9,9.6,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,b6d1a22d-958b-44d9-9f6a-e09163e27ea1,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6d1a22d-958b-44d9-9f6a-e09163e27ea1,542,1,00:14:19.756,14,19,10,Interception,44,360,Rayo Vallecano,4,From Throw In,222,Villarreal,0.0,,02f9a37f-f82a-4935-be70-62b16cefade5,6622,Tomás Pina Isla,9,Right Defensive Midfield,44.2,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0fa3003-e2f1-4260-a66d-35753dc14d43,543,1,00:14:20.191,14,20,17,Pressure,44,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.652074,,,9246,Patrick Ebert,19,Center Attacking Midfield,74.3,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad140464-6753-4c5b-81d0-35a4d67acdac,544,1,00:14:20.860,14,20,30,Pass,44,360,Rayo Vallecano,4,From Throw In,222,Villarreal,2.331651,,521323ae-d0fa-4f1a-b63f-6f1a35f196ce,6828,Jaume Vicent Costa Jordá,2,Right Back,39.3,71.2,26009.0,Roberto Soldado Rillo,31.652645,-0.56697154,3.0,High Pass,66.0,54.2,66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,adc10958-c464-469b-bb37-83f80eb1ee58,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adc10958-c464-469b-bb37-83f80eb1ee58,545,1,00:14:23.191,14,23,42,Ball Receipt*,44,360,Rayo Vallecano,4,From Throw In,222,Villarreal,,,ad140464-6753-4c5b-81d0-35a4d67acdac,26009,Roberto Soldado Rillo,22,Right Center Forward,63.5,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521323ae-d0fa-4f1a-b63f-6f1a35f196ce,546,1,00:14:23.191,14,23,30,Pass,44,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.038886,,ad140464-6753-4c5b-81d0-35a4d67acdac,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,54.1,25.9,26222.0,José Eduardo Rosa Vale de Castro,20.30394,-1.744042,2.0,Low Pass,50.6,5.9,66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,dcaf65dd-369f-4a52-97a5-d7f1aaa2f996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcaf65dd-369f-4a52-97a5-d7f1aaa2f996,547,1,00:14:25.230,14,25,42,Ball Receipt*,44,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,521323ae-d0fa-4f1a-b63f-6f1a35f196ce,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,50.6,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa583ee1-88e8-4ad1-b3f1-7a2d85bc9c24,548,1,00:14:25.230,14,25,30,Pass,44,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.093536,,733121cc-4664-41b4-bd0a-f298d09cdea4,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,46.4,12.5,10612.0,Yoel Rodríguez Oterino,37.751423,2.538896,1.0,Ground Pass,15.3,33.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733121cc-4664-41b4-bd0a-f298d09cdea4,549,1,00:14:28.324,14,28,42,Ball Receipt*,44,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,fa583ee1-88e8-4ad1-b3f1-7a2d85bc9c24,10612,Yoel Rodríguez Oterino,1,Goalkeeper,15.3,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8681a261-ee13-4951-b4a4-3c2fba404cec,550,1,00:14:28.324,14,28,43,Carry,44,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.079999,,733121cc-4664-41b4-bd0a-f298d09cdea4,10612,Yoel Rodríguez Oterino,1,Goalkeeper,15.3,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c756d876-4fbd-47c2-b91f-c9d6e3072311,13.7,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c756d876-4fbd-47c2-b91f-c9d6e3072311,551,1,00:14:28.404,14,28,30,Pass,44,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.443801,,64e6b0a5-0abc-4841-b043-5edcc2ccf394,10612,Yoel Rodríguez Oterino,1,Goalkeeper,13.7,33.5,6713.0,Diego Javier Llorente Ríos,26.940119,0.9302648,1.0,Ground Pass,29.8,55.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64e6b0a5-0abc-4841-b043-5edcc2ccf394,552,1,00:14:29.848,14,29,42,Ball Receipt*,44,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,c756d876-4fbd-47c2-b91f-c9d6e3072311,6713,Diego Javier Llorente Ríos,3,Right Center Back,29.8,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8528e164-7130-4bb7-8d9a-cbb100f03c6f,553,1,00:14:29.848,14,29,43,Carry,44,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,5.015603,,64e6b0a5-0abc-4841-b043-5edcc2ccf394,6713,Diego Javier Llorente Ríos,3,Right Center Back,29.8,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,face4a85-0891-446a-9862-49501f5e9a2d,50.9,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
face4a85-0891-446a-9862-49501f5e9a2d,554,1,00:14:34.863,14,34,30,Pass,44,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.234121,,9c306021-dd7f-46c7-a91e-d7eafd1db797,6713,Diego Javier Llorente Ríos,3,Right Center Back,50.9,60.5,6852.0,Jozabed Sánchez Ruiz,12.625371,-1.5073894,1.0,Ground Pass,51.7,47.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c306021-dd7f-46c7-a91e-d7eafd1db797,555,1,00:14:36.097,14,36,42,Ball Receipt*,44,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,face4a85-0891-446a-9862-49501f5e9a2d,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,51.7,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223b206d-f50a-48fc-a31e-9d940c05d408,556,1,00:14:36.097,14,36,43,Carry,44,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.58516,,262222ee-3936-4869-b4bd-15696840d3da,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,51.7,47.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,66b3719f-0179-4f04-a41e-7488d1a9e3df,51.1,48.7,9c306021-dd7f-46c7-a91e-d7eafd1db797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
