id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,duel,off_camera,interception,out,clearance,shot,goalkeeper,counterpress,dribble,ball_recovery,foul_committed,foul_won,bad_behaviour,substitution,injury_stoppage,block,pass,related_events,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,related_events_1,carry_end_location_0,carry_end_location_1,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,block_offensive,related_events_2,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name
93e078e4-93c8-4334-981a-04bedd02fc8a,2355,2,00:16:34.571,61,34,16,Shot,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.363199,,71e4a0b5-11c1-4e4d-afed-0491aaab4c05,11298.0,José Ignacio Martínez García,6.0,Left Back,106.6,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057246473,114.9,36.5,38.0,Left Foot,87.0,Open Play,101.0,Wayward,True,91.0,Half Volley,91.3,55.3,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,True,101.4,25.8,6399.0,Gareth Frank Bale,17.0,Right Wing,False,117.5,56.4,5201.0,Sergio Ramos García,5.0,Left Center Back,False,117.1,46.0,20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,False,106.9,44.3,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,True,102.4,64.4,23761.0,Alhassane Bangoura,17.0,Right Wing,True,115.0,39.2,5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,False,112.6,31.8,5200.0,Lucas Vázquez Iglesias,2.0,Right Back,False,101.0,54.2,5574.0,Toni Kroos,10.0,Center Defensive Midfield,False,107.0,49.9,5463.0,Luka Modrić,15.0,Left Center Midfield,False,115.4,37.0,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,True,105.0,58.4,3063.0,Danilo Luiz da Silva,6.0,Left Back,False,,,,,,,,,,,,,,,,
71e4a0b5-11c1-4e4d-afed-0491aaab4c05,2356,2,00:16:35.934,61,35,23,Goal Keeper,144,360,Rayo Vallecano,9,From Kick Off,220,Real Madrid,0.0,,93e078e4-93c8-4334-981a-04bedd02fc8a,5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,5.1,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,40.9,42.0,Moving,,,,,,,,,,,,
ade036f2-cf9c-47c1-bb04-586777d220f2,2357,2,00:16:36.005,61,36,6,Block,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,114.9,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
5473c1a6-318b-40f6-9392-cda563884131,2358,2,00:16:36.245,61,36,8,Offside,144,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,113.9,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68eceb42-d09a-481c-a66c-2a7e93714f9b,2377,2,00:17:16.143,62,16,2,Ball Recovery,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,6.5,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909cf435-f2ad-403c-8b3f-2a67279b0d40,2378,2,00:17:16.143,62,16,43,Carry,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4.257878,,68eceb42-d09a-481c-a66c-2a7e93714f9b,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,6.5,18.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ec828e2-5eb2-4ef6-a348-75a8021234d9,6.3,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8706546-b9c8-41d8-bd7d-4f9829deb3c9,,,,,,,,,,
8ec828e2-5eb2-4ef6-a348-75a8021234d9,2379,2,00:17:18.459,62,18,17,Pressure,146,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,1.999079,,909cf435-f2ad-403c-8b3f-2a67279b0d40,5200.0,Lucas Vázquez Iglesias,2.0,Right Back,110.4,67.3,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8706546-b9c8-41d8-bd7d-4f9829deb3c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8706546-b9c8-41d8-bd7d-4f9829deb3c9,2380,2,00:17:20.401,62,20,30,Pass,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.929538,,7b174ddd-db07-47f6-9a23-cbf6894c538b,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,6.3,7.4,26848.0,Roberto Trashorras Gayoso,8.53815,1.2490457,1.0,Ground Pass,9.0,15.5,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ec828e2-5eb2-4ef6-a348-75a8021234d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b174ddd-db07-47f6-9a23-cbf6894c538b,2381,2,00:17:21.331,62,21,42,Ball Receipt*,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,e8706546-b9c8-41d8-bd7d-4f9829deb3c9,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,9.0,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddce1055-6b2e-4fde-97d1-4009e9f8a8fd,2382,2,00:17:21.331,62,21,43,Carry,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.479994,,7b174ddd-db07-47f6-9a23-cbf6894c538b,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,9.0,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91890502-f7c0-4475-a0ea-088aae1b4e3b,14.0,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91890502-f7c0-4475-a0ea-088aae1b4e3b,2383,2,00:17:23.811,62,23,30,Pass,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.382623,,d7dffed4-66af-429a-8776-49f37716805f,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,14.0,9.3,6852.0,Jozabed Sánchez Ruiz,9.759098,-0.7998899,1.0,Ground Pass,20.8,2.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7dffed4-66af-429a-8776-49f37716805f,2384,2,00:17:25.193,62,25,42,Ball Receipt*,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,91890502-f7c0-4475-a0ea-088aae1b4e3b,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,20.8,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe4b8efc-f898-4570-b890-bf3e4925f224,2385,2,00:17:25.983,62,25,30,Pass,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.328226,,1307fa9d-45da-40ef-8f6c-067b028f0087,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,21.7,4.6,11298.0,José Ignacio Martínez García,12.90155,1.5552937,1.0,Ground Pass,21.9,17.5,40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307fa9d-45da-40ef-8f6c-067b028f0087,2386,2,00:17:27.311,62,27,42,Ball Receipt*,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,fe4b8efc-f898-4570-b890-bf3e4925f224,11298.0,José Ignacio Martínez García,6.0,Left Back,21.9,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fdbfb40-bb65-48d2-890b-5e0c536bee3f,2387,2,00:17:27.311,62,27,30,Pass,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.761187,,bfe01c84-9296-4979-a5e8-a082044e42bc,11298.0,José Ignacio Martínez García,6.0,Left Back,22.1,17.5,26848.0,Roberto Trashorras Gayoso,10.154801,-2.5809057,1.0,Ground Pass,13.5,12.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfe01c84-9296-4979-a5e8-a082044e42bc,2388,2,00:17:29.073,62,29,42,Ball Receipt*,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,1fdbfb40-bb65-48d2-890b-5e0c536bee3f,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,13.5,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12f7f130-4e53-4daf-be27-67da7c7513b3,2389,2,00:17:29.073,62,29,43,Carry,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.119993,,5c4bcc91-5350-4fc1-90ef-5b1be524cafb,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,13.5,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfe01c84-9296-4979-a5e8-a082044e42bc,9.5,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c4bcc91-5350-4fc1-90ef-5b1be524cafb,2390,2,00:17:31.193,62,31,30,Pass,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.241363,,5371653c-15d3-46c2-b14a-b3680107d9cf,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,9.5,20.9,27144.0,Antonio Amaya Carazo,19.870832,0.2181231,3.0,High Pass,28.9,25.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5371653c-15d3-46c2-b14a-b3680107d9cf,2391,2,00:17:32.434,62,32,42,Ball Receipt*,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,5c4bcc91-5350-4fc1-90ef-5b1be524cafb,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,28.9,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe38cfa4-9ccb-4611-942c-868bff3b48d0,2392,2,00:17:32.434,62,32,30,Pass,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.931563,,168ae1a9-829e-4295-aee3-a900d73cc20a,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,28.9,25.2,23761.0,Alhassane Bangoura,27.00074,0.007407272,3.0,High Pass,55.9,25.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615599c8-e197-4422-b938-d107d732fe37,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615599c8-e197-4422-b938-d107d732fe37,2393,2,00:17:35.366,62,35,42,Ball Receipt*,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,fe38cfa4-9ccb-4611-942c-868bff3b48d0,23761.0,Alhassane Bangoura,17.0,Right Wing,55.0,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5a1e90b-4df8-472b-8c09-d322bfa45879,2410,2,00:18:11.389,63,11,30,Pass,148,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.924478,,fc7b52c6-7f85-4ba6-98a8-1e8c1b9958b6,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,34.3,21.3,26848.0,Roberto Trashorras Gayoso,19.770939,-1.0867895,1.0,Ground Pass,43.5,3.8,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc7b52c6-7f85-4ba6-98a8-1e8c1b9958b6,2411,2,00:18:13.313,63,13,42,Ball Receipt*,148,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,f5a1e90b-4df8-472b-8c09-d322bfa45879,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,43.5,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b21dcba-f560-4a7f-a019-f9cb959ed11b,2412,2,00:18:18.702,63,18,30,Pass,148,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.181515,,12fafce4-575b-46ee-8227-82a4b57067ff,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,44.3,2.9,6852.0,Jozabed Sánchez Ruiz,20.671236,1.3809907,1.0,Ground Pass,48.2,23.2,40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12fafce4-575b-46ee-8227-82a4b57067ff,2413,2,00:18:19.884,63,19,42,Ball Receipt*,148,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,3b21dcba-f560-4a7f-a019-f9cb959ed11b,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,48.2,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f99a79d-9484-4c1e-a3cb-f1b173c3e423,2414,2,00:18:19.884,63,19,30,Pass,148,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.357132,,75818cf2-6288-4302-9847-29ca05c96346,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,48.6,23.0,26222.0,José Eduardo Rosa Vale de Castro,12.713772,-2.8049178,1.0,Ground Pass,36.6,18.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
