id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,clearance,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,counterpress,duel,dribble,shot,interception,out,50_50,ball_recovery,foul_committed,foul_won,block,bad_behaviour,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_switch,related_events_3,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,related_events_4,related_events_5,related_events_6,shot_one_on_one
2bf909bb-be81-43f3-a557-b1e6dee3ce78,2399,2,00:20:04.989,65,4,42,Ball Receipt*,155,217,Barcelona,3,From Free Kick,217,Barcelona,,,1d2a952b-0bdb-4b08-9059-b92141b99761,,20131,Xavier Hernández Creus,13,Right Center Midfield,57.0,46.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c740768-c517-44fe-8cc6-3b0b4ef88456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240fa442-b04b-4c4b-875d-e3e6808a01cf,2400,2,00:20:04.989,65,4,43,Carry,155,217,Barcelona,3,From Free Kick,217,Barcelona,1.2146,,0adfb40b-5e70-4aba-9f07-7f005f999aab,,20131,Xavier Hernández Creus,13,Right Center Midfield,57.0,46.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bf909bb-be81-43f3-a557-b1e6dee3ce78,3c740768-c517-44fe-8cc6-3b0b4ef88456,53.3,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0adfb40b-5e70-4aba-9f07-7f005f999aab,2401,2,00:20:06.204,65,6,30,Pass,155,217,Barcelona,3,From Free Kick,217,Barcelona,1.5822,,3c740768-c517-44fe-8cc6-3b0b4ef88456,,20131,Xavier Hernández Creus,13,Right Center Midfield,53.3,50.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,14.301049,0.8348627,1.0,Ground Pass,62.9,61.5,40.0,Right Foot,,,,ac2f4bf9-2011-4b3d-9729-546da5ddbdcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac2f4bf9-2011-4b3d-9729-546da5ddbdcf,2402,2,00:20:07.786,65,7,42,Ball Receipt*,155,217,Barcelona,3,From Free Kick,217,Barcelona,,,0adfb40b-5e70-4aba-9f07-7f005f999aab,,4324,Daniel Alves da Silva,2,Right Back,62.9,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b240477-d46a-4dd3-8cc5-bd10c549cc62,2403,2,00:20:07.786,65,7,43,Carry,155,217,Barcelona,3,From Free Kick,217,Barcelona,0.8759,,1e442079-2f99-429d-bcce-c931937e3980,,4324,Daniel Alves da Silva,2,Right Back,62.9,61.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac2f4bf9-2011-4b3d-9729-546da5ddbdcf,f659af2e-632e-42cf-a562-4e9384cb615c,69.8,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f659af2e-632e-42cf-a562-4e9384cb615c,2404,2,00:20:07.843,65,7,17,Pressure,155,217,Barcelona,3,From Free Kick,360,Rayo Vallecano,1.315521,,1e442079-2f99-429d-bcce-c931937e3980,,12626,Emiliano Adrián Insúa Zapata,6,Left Back,47.8,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b240477-d46a-4dd3-8cc5-bd10c549cc62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e442079-2f99-429d-bcce-c931937e3980,2405,2,00:20:08.662,65,8,30,Pass,155,217,Barcelona,3,From Free Kick,217,Barcelona,1.4661,,acd62c12-dfa9-4a7f-8df0-f95d611a8d4a,,4324,Daniel Alves da Silva,2,Right Back,69.8,61.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,16.113659,1.0655061,1.0,Ground Pass,77.6,75.2,40.0,Right Foot,,,,f659af2e-632e-42cf-a562-4e9384cb615c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350bf338-9ecb-4e2a-8e75-8df91797e266,2406,2,00:20:09.438,65,9,17,Pressure,155,217,Barcelona,3,From Free Kick,360,Rayo Vallecano,2.107131,,258c33a3-1576-42fe-b0e2-f30bac261e4a,,10851,Luis Carlos Pereira Carneiro,16,Left Midfield,37.4,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acd62c12-dfa9-4a7f-8df0-f95d611a8d4a,e688be28-5cc7-4554-8dee-902805854552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acd62c12-dfa9-4a7f-8df0-f95d611a8d4a,2407,2,00:20:10.128,65,10,42,Ball Receipt*,155,217,Barcelona,3,From Free Kick,217,Barcelona,,,1e442079-2f99-429d-bcce-c931937e3980,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.6,75.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350bf338-9ecb-4e2a-8e75-8df91797e266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e688be28-5cc7-4554-8dee-902805854552,2408,2,00:20:10.128,65,10,43,Carry,155,217,Barcelona,3,From Free Kick,217,Barcelona,0.92080003,,258c33a3-1576-42fe-b0e2-f30bac261e4a,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.6,75.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350bf338-9ecb-4e2a-8e75-8df91797e266,acd62c12-dfa9-4a7f-8df0-f95d611a8d4a,82.3,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258c33a3-1576-42fe-b0e2-f30bac261e4a,2409,2,00:20:11.049,65,11,30,Pass,155,217,Barcelona,3,From Free Kick,217,Barcelona,0.7153,,350bf338-9ecb-4e2a-8e75-8df91797e266,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,82.3,75.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,10.475209,-1.2097911,1.0,Ground Pass,86.0,65.4,38.0,Left Foot,,,,968e863a-fcab-4365-968f-c30055b7f468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968e863a-fcab-4365-968f-c30055b7f468,2410,2,00:20:11.764,65,11,42,Ball Receipt*,155,217,Barcelona,3,From Free Kick,217,Barcelona,,,258c33a3-1576-42fe-b0e2-f30bac261e4a,,4324,Daniel Alves da Silva,2,Right Back,86.0,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ab9eb30-7433-45c4-9343-bf819e064a6c,2411,2,00:20:11.764,65,11,30,Pass,155,217,Barcelona,3,From Free Kick,217,Barcelona,1.5491,,644bc237-70b0-449b-9e6d-b2f512bcef7a,,4324,Daniel Alves da Silva,2,Right Back,86.0,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,8.988882,2.7776136,1.0,Ground Pass,77.6,68.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644bc237-70b0-449b-9e6d-b2f512bcef7a,2412,2,00:20:13.313,65,13,42,Ball Receipt*,155,217,Barcelona,3,From Free Kick,217,Barcelona,,,9ab9eb30-7433-45c4-9343-bf819e064a6c,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.6,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391ad5d4-43eb-47fb-921f-e3b10b171941,2413,2,00:20:13.313,65,13,43,Carry,155,217,Barcelona,3,From Free Kick,217,Barcelona,0.6048,,644bc237-70b0-449b-9e6d-b2f512bcef7a,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.6,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfdd921c-4ae5-4762-8d9d-594387ee28e1,,76.4,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfdd921c-4ae5-4762-8d9d-594387ee28e1,2414,2,00:20:13.918,65,13,30,Pass,155,217,Barcelona,3,From Free Kick,217,Barcelona,1.1824,,2414ed44-f615-4399-9822-bffc0f9cb805,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,76.4,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,15.935495,-1.3364718,1.0,Ground Pass,80.1,41.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414ed44-f615-4399-9822-bffc0f9cb805,2415,2,00:20:15.100,65,15,42,Ball Receipt*,155,217,Barcelona,3,From Free Kick,217,Barcelona,,,cfdd921c-4ae5-4762-8d9d-594387ee28e1,,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,80.1,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7afd8e5-76e0-4250-9ae8-eec60616d2c2,2416,2,00:20:15.100,65,15,43,Carry,155,217,Barcelona,3,From Free Kick,217,Barcelona,1.6028,,2414ed44-f615-4399-9822-bffc0f9cb805,,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,80.1,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8093d91-0a0f-490c-aa1c-43caf173e757,,87.2,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8093d91-0a0f-490c-aa1c-43caf173e757,2417,2,00:20:16.703,65,16,30,Pass,155,217,Barcelona,3,From Free Kick,217,Barcelona,1.3806,,d0b16081-5167-40f0-9aaf-f38428e479de,,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,87.2,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,23.426695,-0.66740775,1.0,Ground Pass,105.6,22.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24363096-6798-474b-afcc-56090bc9d616,2418,2,00:20:17.827,65,17,17,Pressure,155,217,Barcelona,3,From Free Kick,360,Rayo Vallecano,1.538496,,b272ba8a-9006-419e-8765-7f7527f8984c,,24138,Joaquín José Marín Ruiz,2,Right Back,14.7,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0b16081-5167-40f0-9aaf-f38428e479de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0b16081-5167-40f0-9aaf-f38428e479de,2419,2,00:20:18.084,65,18,42,Ball Receipt*,155,217,Barcelona,3,From Free Kick,217,Barcelona,,,24363096-6798-474b-afcc-56090bc9d616,,3958,Pedro Eliezer Rodríguez Ledesma,21,Left Wing,105.6,22.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8093d91-0a0f-490c-aa1c-43caf173e757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b272ba8a-9006-419e-8765-7f7527f8984c,2420,2,00:20:18.084,65,18,43,Carry,155,217,Barcelona,3,From Free Kick,217,Barcelona,1.3206,,24363096-6798-474b-afcc-56090bc9d616,,3958,Pedro Eliezer Rodríguez Ledesma,21,Left Wing,105.6,22.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ddfae55-0a86-4f0c-a18d-742a192b2e1a,d0b16081-5167-40f0-9aaf-f38428e479de,108.6,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ddfae55-0a86-4f0c-a18d-742a192b2e1a,2421,2,00:20:19.404,65,19,30,Pass,155,217,Barcelona,3,From Free Kick,217,Barcelona,4.7513,,eaac93b0-4805-472a-9d51-24dc1526b59d,,3958,Pedro Eliezer Rodríguez Ledesma,21,Left Wing,108.6,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,54.309208,1.5523822,3.0,High Pass,109.6,76.8,38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36351c23-fcd0-4ba7-967d-18a80ef651bb,2422,2,00:20:23.403,65,23,17,Pressure,155,217,Barcelona,3,From Free Kick,360,Rayo Vallecano,2.873747,,29fd143a-91af-47cd-aee5-12d0ad8b55fe,,10851,Luis Carlos Pereira Carneiro,16,Left Midfield,8.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d2890c2-84cd-43f1-8926-63ea7e6bdef4,a672c21f-e914-4340-a86c-7726ca6601f3,,,,eaac93b0-4805-472a-9d51-24dc1526b59d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaac93b0-4805-472a-9d51-24dc1526b59d,2423,2,00:20:24.156,65,24,42,Ball Receipt*,155,217,Barcelona,3,From Free Kick,217,Barcelona,,,36351c23-fcd0-4ba7-967d-18a80ef651bb,,4324,Daniel Alves da Silva,2,Right Back,109.6,76.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ddfae55-0a86-4f0c-a18d-742a192b2e1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a672c21f-e914-4340-a86c-7726ca6601f3,2424,2,00:20:24.156,65,24,43,Carry,155,217,Barcelona,3,From Free Kick,217,Barcelona,1.5065,,36351c23-fcd0-4ba7-967d-18a80ef651bb,,4324,Daniel Alves da Silva,2,Right Back,109.6,76.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495f4406-bcc0-4d31-bc00-b088602a444a,7d2890c2-84cd-43f1-8926-63ea7e6bdef4,105.6,76.2,,eaac93b0-4805-472a-9d51-24dc1526b59d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495f4406-bcc0-4d31-bc00-b088602a444a,2425,2,00:20:25.662,65,25,39,Dribbled Past,155,217,Barcelona,3,From Free Kick,360,Rayo Vallecano,0.0,,29fd143a-91af-47cd-aee5-12d0ad8b55fe,,10851,Luis Carlos Pereira Carneiro,16,Left Midfield,14.5,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d2890c2-84cd-43f1-8926-63ea7e6bdef4,a672c21f-e914-4340-a86c-7726ca6601f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d2890c2-84cd-43f1-8926-63ea7e6bdef4,2426,2,00:20:25.662,65,25,14,Dribble,155,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,36351c23-fcd0-4ba7-967d-18a80ef651bb,,4324,Daniel Alves da Silva,2,Right Back,105.6,76.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495f4406-bcc0-4d31-bc00-b088602a444a,,,,,,8.0,Complete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
