id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,out,clearance,counterpress,duel,off_camera,dribble,miscontrol,interception,shot,goalkeeper,block,foul_committed,substitution,foul_won,ball_recovery,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,foul_won_advantage,pass_switch,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,foul_committed_card_id,foul_committed_card_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,interception_outcome_id,interception_outcome_name,pass_miscommunication,pass_through_ball,pass_technique_id,pass_technique_name
547c15ca-a88a-4c1f-8627-83fc081471fc,3483,2,00:39:02.625,84,2,30,Pass,162,217,Barcelona,3,From Free Kick,217,Barcelona,1.488779,,395145c6-6b4a-4af4-abcc-0c1b1833e6e2,22102,Adriano Correia Claro,6,Left Back,75.8,5.5,20131.0,Xavier Hernández Creus,17.220047,1.8171835,1.0,Ground Pass,71.6,22.2,62.0,Free Kick,38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395145c6-6b4a-4af4-abcc-0c1b1833e6e2,3484,2,00:39:04.114,84,4,42,Ball Receipt*,162,217,Barcelona,3,From Free Kick,217,Barcelona,,,547c15ca-a88a-4c1f-8627-83fc081471fc,20131,Xavier Hernández Creus,15,Left Center Midfield,71.6,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2ffa53c-6711-4d4f-8d15-9afa1b00e1d8,3485,2,00:39:04.128,84,4,30,Pass,162,217,Barcelona,3,From Free Kick,217,Barcelona,0.551235,,0c2bec2e-abbe-42a2-89cb-88d6868594b8,20131,Xavier Hernández Creus,15,Left Center Midfield,71.8,22.0,5506.0,Javier Alejandro Mascherano,7.595393,-2.9829373,1.0,Ground Pass,64.3,20.8,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c2bec2e-abbe-42a2-89cb-88d6868594b8,3486,2,00:39:04.680,84,4,42,Ball Receipt*,162,217,Barcelona,3,From Free Kick,217,Barcelona,,,b2ffa53c-6711-4d4f-8d15-9afa1b00e1d8,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,64.3,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407fd749-f3f7-4fbd-9415-0b0449e2b4d0,3487,2,00:39:04.680,84,4,43,Carry,162,217,Barcelona,3,From Free Kick,217,Barcelona,2.648465,,0c2bec2e-abbe-42a2-89cb-88d6868594b8,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,64.3,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8fbec54-660d-4034-a5d4-aa48d2cfa173,64.0,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8fbec54-660d-4034-a5d4-aa48d2cfa173,3488,2,00:39:07.328,84,7,30,Pass,162,217,Barcelona,3,From Free Kick,217,Barcelona,1.348591,,8511c825-0537-41dd-8e2b-16e1f0497988,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,64.0,27.2,6379.0,Sergi Roberto Carnicer,29.321835,1.226396,2.0,Low Pass,73.9,54.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8511c825-0537-41dd-8e2b-16e1f0497988,3489,2,00:39:08.677,84,8,42,Ball Receipt*,162,217,Barcelona,3,From Free Kick,217,Barcelona,,,a8fbec54-660d-4034-a5d4-aa48d2cfa173,6379,Sergi Roberto Carnicer,13,Right Center Midfield,73.9,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b6b3d7d-4b06-491d-adda-a99fc0ede4d5,3490,2,00:39:08.677,84,8,43,Carry,162,217,Barcelona,3,From Free Kick,217,Barcelona,1.808889,,22c9ce66-0528-493b-a30a-9b5c54a5d090,6379,Sergi Roberto Carnicer,13,Right Center Midfield,73.9,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8511c825-0537-41dd-8e2b-16e1f0497988,78.5,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22c9ce66-0528-493b-a30a-9b5c54a5d090,3491,2,00:39:10.485,84,10,30,Pass,162,217,Barcelona,3,From Free Kick,217,Barcelona,0.974715,,09cb82e9-927b-4b9d-9975-9ab79cd19e5d,6379,Sergi Roberto Carnicer,13,Right Center Midfield,78.5,59.0,3508.0,Sandro Ramírez Castillo,8.664871,0.3290497,1.0,Ground Pass,86.7,61.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09cb82e9-927b-4b9d-9975-9ab79cd19e5d,3492,2,00:39:11.460,84,11,42,Ball Receipt*,162,217,Barcelona,3,From Free Kick,217,Barcelona,,,22c9ce66-0528-493b-a30a-9b5c54a5d090,3508,Sandro Ramírez Castillo,17,Right Wing,86.7,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8145956-d1ab-48e0-a886-d1ea9b0416cb,3493,2,00:39:11.460,84,11,43,Carry,162,217,Barcelona,3,From Free Kick,217,Barcelona,1.829697,,09cb82e9-927b-4b9d-9975-9ab79cd19e5d,3508,Sandro Ramírez Castillo,17,Right Wing,86.7,61.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,7ef58293-9440-43f5-9ebc-24a66782500b,76.6,53.1,a369c83a-d41e-40b6-aaa7-321b0dbcc097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ef58293-9440-43f5-9ebc-24a66782500b,3494,2,00:39:12.629,84,12,17,Pressure,162,217,Barcelona,3,From Free Kick,1049,Granada,0.627089,,a8145956-d1ab-48e0-a886-d1ea9b0416cb,23799,Eddy Silvestre Pascual İsrafilov,11,Left Defensive Midfield,43.2,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c515c1b9-1b14-4cdd-aa58-b92598b1a733,3495,2,00:39:13.290,84,13,22,Foul Committed,162,217,Barcelona,3,From Free Kick,1049,Granada,0.0,,649451fa-0c39-41b4-97bd-138df7529b60,23799,Eddy Silvestre Pascual İsrafilov,11,Left Defensive Midfield,44.4,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a369c83a-d41e-40b6-aaa7-321b0dbcc097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a369c83a-d41e-40b6-aaa7-321b0dbcc097,3496,2,00:39:13.290,84,13,21,Foul Won,162,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,c515c1b9-1b14-4cdd-aa58-b92598b1a733,3508,Sandro Ramírez Castillo,17,Right Wing,76.6,53.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649451fa-0c39-41b4-97bd-138df7529b60,3497,2,00:39:13.290,84,13,43,Carry,162,217,Barcelona,3,From Free Kick,217,Barcelona,0.096108,,69acabf6-fa93-44ec-9eee-a581425047a7,3508,Sandro Ramírez Castillo,17,Right Wing,76.6,53.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,a369c83a-d41e-40b6-aaa7-321b0dbcc097,76.6,52.1,c515c1b9-1b14-4cdd-aa58-b92598b1a733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69acabf6-fa93-44ec-9eee-a581425047a7,3498,2,00:39:13.386,84,13,30,Pass,162,217,Barcelona,3,From Free Kick,217,Barcelona,1.309478,,cb60901f-8ae1-4da3-86e9-2fc865d7e8d9,3508,Sandro Ramírez Castillo,17,Right Wing,76.6,52.1,5506.0,Javier Alejandro Mascherano,14.669697,-2.0222495,1.0,Ground Pass,70.2,38.9,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb60901f-8ae1-4da3-86e9-2fc865d7e8d9,3499,2,00:39:14.695,84,14,42,Ball Receipt*,162,217,Barcelona,3,From Free Kick,217,Barcelona,,,69acabf6-fa93-44ec-9eee-a581425047a7,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,70.2,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7db33350-0ea9-4adc-9adc-1fbb43ff32bd,3500,2,00:39:14.695,84,14,43,Carry,162,217,Barcelona,3,From Free Kick,217,Barcelona,1.520522,,cb60901f-8ae1-4da3-86e9-2fc865d7e8d9,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,70.2,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc4360d2-d9b4-4e84-a965-a7e6ef82311a,72.0,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc4360d2-d9b4-4e84-a965-a7e6ef82311a,3501,2,00:39:16.216,84,16,30,Pass,162,217,Barcelona,3,From Free Kick,217,Barcelona,1.123277,,40238b78-7e75-494e-b337-47342c1d7837,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,72.0,37.7,4320.0,Neymar da Silva Santos Junior,22.418297,-0.49756673,1.0,Ground Pass,91.7,27.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40238b78-7e75-494e-b337-47342c1d7837,3502,2,00:39:17.339,84,17,42,Ball Receipt*,162,217,Barcelona,3,From Free Kick,217,Barcelona,,,fc4360d2-d9b4-4e84-a965-a7e6ef82311a,4320,Neymar da Silva Santos Junior,21,Left Wing,91.7,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f9e27e2-1eed-4525-b691-cd2292b0e9d4,3503,2,00:39:17.339,84,17,43,Carry,162,217,Barcelona,3,From Free Kick,217,Barcelona,1.025531,,40238b78-7e75-494e-b337-47342c1d7837,4320,Neymar da Silva Santos Junior,21,Left Wing,91.7,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbca9438-2273-4dad-b80c-679a4a1e8106,89.8,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbca9438-2273-4dad-b80c-679a4a1e8106,3504,2,00:39:18.365,84,18,30,Pass,162,217,Barcelona,3,From Free Kick,217,Barcelona,0.587102,,1c3d11e7-92ba-4b9f-8a59-2e3fc3db8220,4320,Neymar da Silva Santos Junior,21,Left Wing,89.8,26.6,20131.0,Xavier Hernández Creus,6.2128897,-3.0771658,1.0,Ground Pass,83.6,26.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c3d11e7-92ba-4b9f-8a59-2e3fc3db8220,3505,2,00:39:18.952,84,18,42,Ball Receipt*,162,217,Barcelona,3,From Free Kick,217,Barcelona,,,cbca9438-2273-4dad-b80c-679a4a1e8106,20131,Xavier Hernández Creus,15,Left Center Midfield,83.6,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f9d341b-fda7-4ec0-8ce8-76fdaf093d22,3506,2,00:39:18.952,84,18,43,Carry,162,217,Barcelona,3,From Free Kick,217,Barcelona,0.03999,,1c3d11e7-92ba-4b9f-8a59-2e3fc3db8220,20131,Xavier Hernández Creus,15,Left Center Midfield,83.6,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3663f954-041f-401f-993a-645bb3881583,83.7,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3663f954-041f-401f-993a-645bb3881583,3507,2,00:39:18.992,84,18,30,Pass,162,217,Barcelona,3,From Free Kick,217,Barcelona,1.149,,4ab5a9db-2fed-457b-8f02-f8f21ee69f7a,20131,Xavier Hernández Creus,15,Left Center Midfield,83.7,25.8,22102.0,Adriano Correia Claro,21.455303,-1.021584,1.0,Ground Pass,94.9,7.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ab5a9db-2fed-457b-8f02-f8f21ee69f7a,3508,2,00:39:20.141,84,20,42,Ball Receipt*,162,217,Barcelona,3,From Free Kick,217,Barcelona,,,3663f954-041f-401f-993a-645bb3881583,22102,Adriano Correia Claro,6,Left Back,94.9,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7f33373-ab15-4b81-9b1d-b375621760c6,3509,2,00:39:20.141,84,20,43,Carry,162,217,Barcelona,3,From Free Kick,217,Barcelona,0.487114,,1d593c67-0fbe-41e9-b38f-621a4056a6a5,22102,Adriano Correia Claro,6,Left Back,94.9,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ab5a9db-2fed-457b-8f02-f8f21ee69f7a,92.5,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d593c67-0fbe-41e9-b38f-621a4056a6a5,3510,2,00:39:20.628,84,20,30,Pass,162,217,Barcelona,3,From Free Kick,217,Barcelona,1.166386,,1c4140a0-2372-4548-9d84-437d8574a6c9,22102,Adriano Correia Claro,6,Left Back,92.5,10.3,20131.0,Xavier Hernández Creus,12.509996,2.254276,1.0,Ground Pass,84.6,20.0,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c4140a0-2372-4548-9d84-437d8574a6c9,3511,2,00:39:21.794,84,21,42,Ball Receipt*,162,217,Barcelona,3,From Free Kick,217,Barcelona,,,1d593c67-0fbe-41e9-b38f-621a4056a6a5,20131,Xavier Hernández Creus,15,Left Center Midfield,84.6,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97dc58fe-f307-44c0-970c-2a3e2d0666aa,3512,2,00:39:21.794,84,21,43,Carry,162,217,Barcelona,3,From Free Kick,217,Barcelona,1.6701,,1c4140a0-2372-4548-9d84-437d8574a6c9,20131,Xavier Hernández Creus,15,Left Center Midfield,84.6,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97225801-5859-4df3-abd5-c4b888077995,84.6,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97225801-5859-4df3-abd5-c4b888077995,3513,2,00:39:23.464,84,23,30,Pass,162,217,Barcelona,3,From Free Kick,217,Barcelona,2.702863,,dadeb91a-5698-4287-a381-b0c2e5d44906,20131,Xavier Hernández Creus,15,Left Center Midfield,84.6,21.8,4324.0,Daniel Alves da Silva,60.59249,1.2151163,3.0,High Pass,105.7,78.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dadeb91a-5698-4287-a381-b0c2e5d44906,3514,2,00:39:26.167,84,26,42,Ball Receipt*,162,217,Barcelona,3,From Free Kick,217,Barcelona,,,97225801-5859-4df3-abd5-c4b888077995,4324,Daniel Alves da Silva,2,Right Back,105.7,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225f1ece-ed8a-44fc-bb67-ca17839216ce,3515,2,00:39:26.167,84,26,43,Carry,162,217,Barcelona,3,From Free Kick,217,Barcelona,3.761037,,57011d7b-c8ba-4b64-b600-a479427662ef,4324,Daniel Alves da Silva,2,Right Back,105.7,78.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,dadeb91a-5698-4287-a381-b0c2e5d44906,116.6,69.7,fee2faca-b25e-45e9-9fc8-12f4c3467638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57011d7b-c8ba-4b64-b600-a479427662ef,3516,2,00:39:28.699,84,28,17,Pressure,162,217,Barcelona,3,From Free Kick,1049,Granada,1.1896,,225f1ece-ed8a-44fc-bb67-ca17839216ce,4546,Dimitri Foulquier,6,Left Back,7.1,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
