id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,out,under_pressure,counterpress,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,off_camera,dribble,clearance,duel,50_50,interception,foul_committed,foul_won,block,substitution,ball_recovery,injury_stoppage,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,pass_outcome_id,pass_outcome_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events,interception_outcome_id,interception_outcome_name,related_events_2,player,position,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,pass_through_ball,pass_technique_id,pass_technique_name,block_deflection,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate
56543d56-6c38-4ca1-a932-017f8bf5a8cf,1984,1,00:46:14.121,46,14,42,Ball Receipt*,92,217,Barcelona,3,From Free Kick,217,Barcelona,,,09dc20c8-e78f-42a9-aa07-17968840d666,5470.0,Ivan Rakitić,13.0,Right Center Midfield,48.4,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86ace402-8698-44d2-89c2-a7bff8adb922,1985,1,00:46:14.121,46,14,43,Carry,92,217,Barcelona,3,From Free Kick,217,Barcelona,1.088097,,56543d56-6c38-4ca1-a932-017f8bf5a8cf,5470.0,Ivan Rakitić,13.0,Right Center Midfield,48.4,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b730c6cb-a9e6-4c4b-a7c9-2fbe5943abae,53.0,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b730c6cb-a9e6-4c4b-a7c9-2fbe5943abae,1986,1,00:46:15.209,46,15,30,Pass,92,217,Barcelona,3,From Free Kick,217,Barcelona,1.129138,,f45ed5f4-bc39-4d74-b9b7-b0a9d25f8c25,5470.0,Ivan Rakitić,13.0,Right Center Midfield,53.0,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,21.333776,-1.6270748,1.0,Ground Pass,51.8,27.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f45ed5f4-bc39-4d74-b9b7-b0a9d25f8c25,1987,1,00:46:16.338,46,16,42,Ball Receipt*,92,217,Barcelona,3,From Free Kick,217,Barcelona,,,b730c6cb-a9e6-4c4b-a7c9-2fbe5943abae,10609.0,Jérémy Mathieu,5.0,Left Center Back,51.8,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41b60225-ccfa-4427-9274-e6e0546662c0,1988,1,00:46:16.338,46,16,43,Carry,92,217,Barcelona,3,From Free Kick,217,Barcelona,0.701462,,f45ed5f4-bc39-4d74-b9b7-b0a9d25f8c25,10609.0,Jérémy Mathieu,5.0,Left Center Back,51.8,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f65024e8-9e48-4936-a0e7-e92580b7ab05,51.8,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f65024e8-9e48-4936-a0e7-e92580b7ab05,1989,1,00:46:17.039,46,17,30,Pass,92,217,Barcelona,3,From Free Kick,217,Barcelona,1.11888,,ebbf3895-dc15-4c9a-96d8-f0a5cb9e9df6,10609.0,Jérémy Mathieu,5.0,Left Center Back,51.8,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,15.001333,1.5841289,1.0,Ground Pass,51.6,42.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebbf3895-dc15-4c9a-96d8-f0a5cb9e9df6,1990,1,00:46:18.158,46,18,42,Ball Receipt*,92,217,Barcelona,3,From Free Kick,217,Barcelona,,,f65024e8-9e48-4936-a0e7-e92580b7ab05,5470.0,Ivan Rakitić,13.0,Right Center Midfield,51.6,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c208661-afc0-471e-b24f-edb5b589f56d,1991,1,00:46:18.158,46,18,43,Carry,92,217,Barcelona,3,From Free Kick,217,Barcelona,0.114769004,,b1ab84ab-d4fd-410b-9448-d34cf790aff5,5470.0,Ivan Rakitić,13.0,Right Center Midfield,51.6,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebbf3895-dc15-4c9a-96d8-f0a5cb9e9df6,51.6,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1ab84ab-d4fd-410b-9448-d34cf790aff5,1992,1,00:46:18.273,46,18,30,Pass,92,217,Barcelona,3,From Free Kick,217,Barcelona,1.127669,,9251d2f3-198c-477b-ad5d-e873f8f45922,5470.0,Ivan Rakitić,13.0,Right Center Midfield,51.6,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,15.807909,-1.6024313,1.0,Ground Pass,51.1,26.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9251d2f3-198c-477b-ad5d-e873f8f45922,1993,1,00:46:19.401,46,19,42,Ball Receipt*,92,217,Barcelona,3,From Free Kick,217,Barcelona,,,b1ab84ab-d4fd-410b-9448-d34cf790aff5,10609.0,Jérémy Mathieu,5.0,Left Center Back,51.1,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f13a23cc-ee00-4bb3-963b-eb4476348f28,1994,1,00:46:19.401,46,19,43,Carry,92,217,Barcelona,3,From Free Kick,217,Barcelona,0.008882001,,9251d2f3-198c-477b-ad5d-e873f8f45922,10609.0,Jérémy Mathieu,5.0,Left Center Back,51.1,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1081dc6-6747-4c1d-80ae-7de51fdcd7d5,51.1,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1081dc6-6747-4c1d-80ae-7de51fdcd7d5,1995,1,00:46:19.410,46,19,30,Pass,92,217,Barcelona,3,From Free Kick,217,Barcelona,1.071867,,22fc91ab-d230-4c18-afc6-c18d622e163b,10609.0,Jérémy Mathieu,5.0,Left Center Back,51.1,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,13.9140215,1.8925469,1.0,Ground Pass,46.7,39.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22fc91ab-d230-4c18-afc6-c18d622e163b,1996,1,00:46:20.481,46,20,42,Ball Receipt*,92,217,Barcelona,3,From Free Kick,217,Barcelona,,,d1081dc6-6747-4c1d-80ae-7de51fdcd7d5,5470.0,Ivan Rakitić,13.0,Right Center Midfield,46.7,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71ebdafb-44e8-41d8-ab9c-6d0e50073318,1997,1,00:46:20.481,46,20,43,Carry,92,217,Barcelona,3,From Free Kick,217,Barcelona,0.839733,,22fc91ab-d230-4c18-afc6-c18d622e163b,5470.0,Ivan Rakitić,13.0,Right Center Midfield,46.7,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69c44586-b4d3-409e-baaa-3b524803184e,46.7,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c44586-b4d3-409e-baaa-3b524803184e,1998,1,00:46:21.321,46,21,30,Pass,92,217,Barcelona,3,From Free Kick,217,Barcelona,1.107932,,721b2726-ceb7-4029-be96-2437bf013ab5,5470.0,Ivan Rakitić,13.0,Right Center Midfield,46.7,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,22.770596,1.2629337,1.0,Ground Pass,53.6,61.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721b2726-ceb7-4029-be96-2437bf013ab5,1999,1,00:46:22.429,46,22,42,Ball Receipt*,92,217,Barcelona,3,From Free Kick,217,Barcelona,,,69c44586-b4d3-409e-baaa-3b524803184e,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,53.6,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ea6b6ba-792a-4400-9e0e-012fdcb8d759,2000,1,00:46:22.429,46,22,43,Carry,92,217,Barcelona,3,From Free Kick,217,Barcelona,2.329068,,48a88f89-9406-4616-b882-0d6ff76be50a,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,53.6,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721b2726-ceb7-4029-be96-2437bf013ab5,60.1,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48a88f89-9406-4616-b882-0d6ff76be50a,2001,1,00:46:24.758,46,24,30,Pass,92,217,Barcelona,3,From Free Kick,217,Barcelona,1.301744,,8063a752-cf85-4293-91c6-ed1f8f2eed5b,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,60.1,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,18.804255,-2.235571,1.0,Ground Pass,48.5,45.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8063a752-cf85-4293-91c6-ed1f8f2eed5b,2002,1,00:46:26.060,46,26,42,Ball Receipt*,92,217,Barcelona,3,From Free Kick,217,Barcelona,,,48a88f89-9406-4616-b882-0d6ff76be50a,5470.0,Ivan Rakitić,13.0,Right Center Midfield,48.5,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5b328f6-3741-437a-a5bd-435cccc833cd,2003,1,00:46:26.060,46,26,43,Carry,92,217,Barcelona,3,From Free Kick,217,Barcelona,0.891056,,8063a752-cf85-4293-91c6-ed1f8f2eed5b,5470.0,Ivan Rakitić,13.0,Right Center Midfield,48.5,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af0e73a4-8563-4b67-b654-459d3c5b173b,48.4,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af0e73a4-8563-4b67-b654-459d3c5b173b,2004,1,00:46:26.951,46,26,30,Pass,92,217,Barcelona,3,From Free Kick,217,Barcelona,1.403038,,6a4392e2-d86d-4fb1-9aa9-b4a66132298f,5470.0,Ivan Rakitić,13.0,Right Center Midfield,48.4,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,27.587317,-1.219238,1.0,Ground Pass,57.9,19.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a4392e2-d86d-4fb1-9aa9-b4a66132298f,2005,1,00:46:28.354,46,28,42,Ball Receipt*,92,217,Barcelona,3,From Free Kick,217,Barcelona,,,af0e73a4-8563-4b67-b654-459d3c5b173b,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,57.9,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3aee9e5e-e9ed-4832-a35c-d92c63f7dbbb,2006,1,00:46:28.354,46,28,43,Carry,92,217,Barcelona,3,From Free Kick,217,Barcelona,3.875062,,075106b2-7585-40b1-904f-04db024fdc11,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,57.9,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a4392e2-d86d-4fb1-9aa9-b4a66132298f,57.3,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
075106b2-7585-40b1-904f-04db024fdc11,2007,1,00:46:32.229,46,32,30,Pass,92,217,Barcelona,3,From Free Kick,217,Barcelona,1.164478,,e177be81-56fd-49ae-bc0f-03e720681e58,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,57.3,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,11.482595,2.5608363,1.0,Ground Pass,47.7,23.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e177be81-56fd-49ae-bc0f-03e720681e58,2008,1,00:46:33.394,46,33,42,Ball Receipt*,92,217,Barcelona,3,From Free Kick,217,Barcelona,,,075106b2-7585-40b1-904f-04db024fdc11,10609.0,Jérémy Mathieu,5.0,Left Center Back,47.7,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88b0640c-e126-431b-a6de-46bfb77dcb4a,2009,1,00:46:33.394,46,33,43,Carry,92,217,Barcelona,3,From Free Kick,217,Barcelona,0.885819,,6dc9d8ac-70b1-4012-8e3f-846712a6ec86,10609.0,Jérémy Mathieu,5.0,Left Center Back,47.7,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e177be81-56fd-49ae-bc0f-03e720681e58,47.7,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6dc9d8ac-70b1-4012-8e3f-846712a6ec86,2010,1,00:46:34.279,46,34,30,Pass,92,217,Barcelona,3,From Free Kick,217,Barcelona,1.472261,,a6b818df-84ab-4b05-929a-69019d60d060,10609.0,Jérémy Mathieu,5.0,Left Center Back,47.7,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,31.205769,1.5900247,1.0,Ground Pass,47.1,55.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6b818df-84ab-4b05-929a-69019d60d060,2011,1,00:46:35.752,46,35,42,Ball Receipt*,92,217,Barcelona,3,From Free Kick,217,Barcelona,,,6dc9d8ac-70b1-4012-8e3f-846712a6ec86,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,47.1,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242f6d67-5378-485d-8d51-10bf93c2721b,2012,1,00:46:35.752,46,35,43,Carry,92,217,Barcelona,3,From Free Kick,217,Barcelona,3.040042,,10698aa0-2251-4004-9a04-8dadcb903195,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,47.1,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6b818df-84ab-4b05-929a-69019d60d060,55.9,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10698aa0-2251-4004-9a04-8dadcb903195,2013,1,00:46:38.792,46,38,30,Pass,92,217,Barcelona,3,From Free Kick,217,Barcelona,1.016127,,d763c02c-e927-4d21-bd8f-4c1a4f7aa08c,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,55.9,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,16.823793,-1.0752447,1.0,Ground Pass,63.9,40.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d763c02c-e927-4d21-bd8f-4c1a4f7aa08c,2014,1,00:46:39.808,46,39,42,Ball Receipt*,92,217,Barcelona,3,From Free Kick,217,Barcelona,,,10698aa0-2251-4004-9a04-8dadcb903195,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,63.9,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c4089aa-e5e7-424b-abfe-6c33ac0d9080,2015,1,00:46:39.808,46,39,43,Carry,92,217,Barcelona,3,From Free Kick,217,Barcelona,3.472473,,545b057c-1742-4aac-b129-6bf505291ed4,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,63.9,40.3,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d763c02c-e927-4d21-bd8f-4c1a4f7aa08c,63.3,35.2,,,,dadfeb06-5716-45b3-bb9e-e1ac813341a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545b057c-1742-4aac-b129-6bf505291ed4,2016,1,00:46:41.602,46,41,17,Pressure,92,217,Barcelona,3,From Free Kick,1042,Elche,1.674436,,1c4089aa-e5e7-424b-abfe-6c33ac0d9080,27464.0,José Ángel Alonso Martín,10.0,Center Defensive Midfield,56.0,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c021f97e-2012-4d14-9bbe-df19c4938cde,2017,1,00:46:42.112,46,42,17,Pressure,92,217,Barcelona,3,From Free Kick,1042,Elche,1.509403,,dadfeb06-5716-45b3-bb9e-e1ac813341a3,8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,60.5,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1b99caa-6e8a-4b42-8a77-4977e30e5519,2018,1,00:46:43.280,46,43,22,Foul Committed,92,217,Barcelona,3,From Free Kick,1042,Elche,0.0,,dadfeb06-5716-45b3-bb9e-e1ac813341a3,8584.0,Jonathas Cristian de Jesus,23.0,Center Forward,57.7,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dadfeb06-5716-45b3-bb9e-e1ac813341a3,2019,1,00:46:43.280,46,43,21,Foul Won,92,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,c021f97e-2012-4d14-9bbe-df19c4938cde,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,63.3,35.2,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1b99caa-6e8a-4b42-8a77-4977e30e5519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828f672a-eab7-4d1f-b7e8-efd39b89ffad,2020,1,00:46:58.367,46,58,30,Pass,93,217,Barcelona,3,From Free Kick,217,Barcelona,1.066139,,e7617662-db1d-4f32-b24d-76822f655d4a,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,72.1,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,9.666437,-1.9974238,2.0,Low Pass,68.1,21.3,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7617662-db1d-4f32-b24d-76822f655d4a,2021,1,00:46:59.433,46,59,42,Ball Receipt*,93,217,Barcelona,3,From Free Kick,217,Barcelona,,,828f672a-eab7-4d1f-b7e8-efd39b89ffad,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,68.1,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9d5702b-2ba8-405a-9fc6-05ce30104d93,2022,1,00:46:59.433,46,59,43,Carry,93,217,Barcelona,3,From Free Kick,217,Barcelona,0.139061,,e296f91d-89ee-4a5e-be25-fb596e6fdf15,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,68.1,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7617662-db1d-4f32-b24d-76822f655d4a,68.1,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e296f91d-89ee-4a5e-be25-fb596e6fdf15,2023,1,00:46:59.573,46,59,30,Pass,93,217,Barcelona,3,From Free Kick,217,Barcelona,1.45858,,7f7c8a24-4711-4d91-96a6-e7fd9d20fafa,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,68.1,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,21.722109,1.6768781,3.0,High Pass,65.8,42.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f7c8a24-4711-4d91-96a6-e7fd9d20fafa,2024,1,00:47:01.031,47,1,42,Ball Receipt*,93,217,Barcelona,3,From Free Kick,217,Barcelona,,,e296f91d-89ee-4a5e-be25-fb596e6fdf15,6998.0,Rafael Alcântara do Nascimento,17.0,Right Wing,65.8,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cf77af0-dc26-4606-b43d-1d74bcee102a,2025,1,00:47:01.031,47,1,43,Carry,93,217,Barcelona,3,From Free Kick,217,Barcelona,0.04002,,708d1d61-0e3a-4659-9d64-7876267a00a5,6998.0,Rafael Alcântara do Nascimento,17.0,Right Wing,65.8,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f7c8a24-4711-4d91-96a6-e7fd9d20fafa,65.8,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708d1d61-0e3a-4659-9d64-7876267a00a5,2026,1,00:47:01.071,47,1,30,Pass,93,217,Barcelona,3,From Free Kick,217,Barcelona,1.387356,,4e46f79f-fa81-433b-aa15-16e61ba6e4c2,6998.0,Rafael Alcântara do Nascimento,17.0,Right Wing,65.8,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,14.86775,-2.2465878,3.0,High Pass,56.5,31.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e46f79f-fa81-433b-aa15-16e61ba6e4c2,2027,1,00:47:02.458,47,2,42,Ball Receipt*,93,217,Barcelona,3,From Free Kick,217,Barcelona,,,708d1d61-0e3a-4659-9d64-7876267a00a5,10609.0,Jérémy Mathieu,5.0,Left Center Back,56.5,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7593160f-d98b-469e-b398-ee6085fe8730,2028,1,00:47:02.458,47,2,43,Carry,93,217,Barcelona,3,From Free Kick,217,Barcelona,0.361144,,4e46f79f-fa81-433b-aa15-16e61ba6e4c2,10609.0,Jérémy Mathieu,5.0,Left Center Back,56.5,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f64a4e59-a282-49cd-b9c9-bd48d915e324,56.5,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
