id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,clearance,dribble,counterpress,duel,interception,out,off_camera,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,ball_recovery,miscontrol,foul_committed,foul_won,injury_stoppage,bad_behaviour,substitution,50_50,block,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper,related_events_1,related_events_2,related_events_3,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,related_events_4,foul_committed_advantage,foul_won_advantage,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,location,injury_stoppage_in_chain,player,position,pass_cross,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_switch,pass_type_id,pass_type_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_through_ball,interception_outcome_id,interception_outcome_name,clearance_left_foot,pass_inswinging,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,pass_goal_assist
97542886-f0a5-44d0-8658-350134e5a734,1298,1,00:33:55.088,33,55,14,Dribble,68,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,4717b74e-88ff-4e13-a0fb-211edd6b5e00,3958.0,Pedro Eliezer Rodríguez Ledesma,21.0,Left Wing,50.0,26.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0dc4c0c-a8ba-4ad9-8bc1-4becf65e31b3,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656cb603-09d4-477e-9756-3baa05b62add,1299,1,00:33:55.088,33,55,43,Carry,68,217,Barcelona,1,Regular Play,217,Barcelona,0.335,,4717b74e-88ff-4e13-a0fb-211edd6b5e00,3958.0,Pedro Eliezer Rodríguez Ledesma,21.0,Left Wing,50.0,26.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7da3ad77-d201-46f1-8ef3-604067a348c3,97542886-f0a5-44d0-8658-350134e5a734,aa8db2d9-e25c-4a35-a13f-82c111325545,50.0,26.2,,,b0dc4c0c-a8ba-4ad9-8bc1-4becf65e31b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa8db2d9-e25c-4a35-a13f-82c111325545,1300,1,00:33:55.423,33,55,22,Foul Committed,68,217,Barcelona,1,Regular Play,403,Almería,0.0,,5c513156-0692-41f3-a989-5ae082cb7eaa,6383.0,Thomas Teye Partey,9.0,Right Defensive Midfield,70.1,53.9,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,656cb603-09d4-477e-9756-3baa05b62add,7da3ad77-d201-46f1-8ef3-604067a348c3,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7da3ad77-d201-46f1-8ef3-604067a348c3,1301,1,00:33:55.423,33,55,21,Foul Won,68,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,aa8db2d9-e25c-4a35-a13f-82c111325545,3958.0,Pedro Eliezer Rodríguez Ledesma,21.0,Left Wing,50.0,26.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c513156-0692-41f3-a989-5ae082cb7eaa,1302,1,00:33:55.423,33,55,43,Carry,68,217,Barcelona,1,Regular Play,217,Barcelona,1.838282,,444b6ceb-edea-4aa4-9c56-104de852836b,3958.0,Pedro Eliezer Rodríguez Ledesma,21.0,Left Wing,50.0,26.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7da3ad77-d201-46f1-8ef3-604067a348c3,aa8db2d9-e25c-4a35-a13f-82c111325545,,65.1,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444b6ceb-edea-4aa4-9c56-104de852836b,1303,1,00:33:57.262,33,57,30,Pass,68,217,Barcelona,1,Regular Play,217,Barcelona,2.472456,,0a8b4fce-dd8b-4480-b54e-8ffc26fd6eef,3958.0,Pedro Eliezer Rodríguez Ledesma,21.0,Left Wing,65.1,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,24.96097,-0.63468724,1.0,Ground Pass,85.2,6.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a8b4fce-dd8b-4480-b54e-8ffc26fd6eef,1304,1,00:33:59.734,33,59,42,Ball Receipt*,68,217,Barcelona,1,Regular Play,217,Barcelona,,,444b6ceb-edea-4aa4-9c56-104de852836b,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,85.2,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e3dc002-779e-416f-8620-3e86f9eadcb7,1305,1,00:33:59.734,33,59,43,Carry,68,217,Barcelona,1,Regular Play,217,Barcelona,4.075962,,0a8b4fce-dd8b-4480-b54e-8ffc26fd6eef,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,85.2,6.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617ccf71-cfb5-47bd-bd6e-6d88f32540a1,d95b5d70-de07-4251-a702-96d9e3472065,,83.0,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d95b5d70-de07-4251-a702-96d9e3472065,1306,1,00:34:01.113,34,1,17,Pressure,68,217,Barcelona,1,Regular Play,403,Almería,1.100512,,2e3dc002-779e-416f-8620-3e86f9eadcb7,25723.0,Wellington Alves da Silva,17.0,Right Wing,37.6,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617ccf71-cfb5-47bd-bd6e-6d88f32540a1,1307,1,00:34:03.810,34,3,30,Pass,68,217,Barcelona,1,Regular Play,217,Barcelona,0.929,,3f10b6df-3a89-4744-a5b3-f38c92a28bc9,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,83.0,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,16.371012,2.0535672,1.0,Ground Pass,75.4,23.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f10b6df-3a89-4744-a5b3-f38c92a28bc9,1308,1,00:34:04.739,34,4,42,Ball Receipt*,68,217,Barcelona,1,Regular Play,217,Barcelona,,,617ccf71-cfb5-47bd-bd6e-6d88f32540a1,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,75.4,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
