id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,out,under_pressure,clearance,duel,counterpress,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,dribble,foul_committed,foul_won,off_camera,interception,block,ball_recovery,substitution,50_50,miscontrol,goalkeeper,related_events_1,foul_committed_advantage,foul_won_advantage,related_events_2,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,player,position,location,pass_type_id,pass_type_name,related_events,foul_won_defensive,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_4,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_goal_assist,dribble_nutmeg,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate
7493df1b-e622-4db3-ba04-fd33e971feae,2302,2,00:04:39.873,49,39,14,Dribble,96,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,76539617-2dbc-4b14-a56c-6af8072c2f0e,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,43.8,6.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76e87b83-bfa1-4c41-8ddf-2affd0e99306,2303,2,00:04:39.873,49,39,43,Carry,96,217,Barcelona,1,Regular Play,217,Barcelona,2.696,,50e19111-0ff6-4115-b9ed-9a0b24a99562,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,43.8,6.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,7493df1b-e622-4db3-ba04-fd33e971feae,,,76539617-2dbc-4b14-a56c-6af8072c2f0e,69.2,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50e19111-0ff6-4115-b9ed-9a0b24a99562,2304,2,00:04:42.569,49,42,30,Pass,96,217,Barcelona,1,Regular Play,217,Barcelona,1.3729,,873c5e58-ba98-4d6a-92fc-eee7293a326d,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,69.2,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,25.171612,-0.40854332,1.0,Ground Pass,92.3,4.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873c5e58-ba98-4d6a-92fc-eee7293a326d,2305,2,00:04:43.942,49,43,42,Ball Receipt*,96,217,Barcelona,1,Regular Play,217,Barcelona,,,50e19111-0ff6-4115-b9ed-9a0b24a99562,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,92.3,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19c5fdbb-852b-4077-8e6a-891df5362121,2306,2,00:04:43.942,49,43,43,Carry,96,217,Barcelona,1,Regular Play,217,Barcelona,3.6188,,873c5e58-ba98-4d6a-92fc-eee7293a326d,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,92.3,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3aea186-2816-4e73-bd1e-38c8a9c4c8f5,,,,106.8,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3aea186-2816-4e73-bd1e-38c8a9c4c8f5,2307,2,00:04:47.560,49,47,30,Pass,96,217,Barcelona,1,Regular Play,217,Barcelona,1.5045,,2901b75c-92ad-4e54-8c7b-5f1dbdb14dde,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,106.8,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,29.732138,2.1550677,3.0,High Pass,90.4,38.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,ac40a289-cdac-498f-90a9-4dc652c139ba,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2901b75c-92ad-4e54-8c7b-5f1dbdb14dde,2308,2,00:04:49.065,49,49,42,Ball Receipt*,96,217,Barcelona,1,Regular Play,217,Barcelona,,,f3aea186-2816-4e73-bd1e-38c8a9c4c8f5,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,90.4,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333406c-ebff-4ce3-a87e-4c12de910c66,2309,2,00:04:49.065,49,49,43,Carry,96,217,Barcelona,1,Regular Play,217,Barcelona,1.307,,20d261cb-8cea-447c-8d6b-1f477b2facfb,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,90.4,38.4,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,2901b75c-92ad-4e54-8c7b-5f1dbdb14dde,,,5ed972ca-e366-4e34-8ce0-828437ae51b3,97.6,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ed972ca-e366-4e34-8ce0-828437ae51b3,2310,2,00:04:49.325,49,49,17,Pressure,96,217,Barcelona,1,Regular Play,214,Espanyol,0.7455,,2333406c-ebff-4ce3-a87e-4c12de910c66,4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,21.3,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f94537cd-b350-4232-a7e1-58b7c5d46d38,2311,2,00:04:50.372,49,50,39,Dribbled Past,96,217,Barcelona,1,Regular Play,214,Espanyol,0.0,,20d261cb-8cea-447c-8d6b-1f477b2facfb,4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,23.4,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cefe036d-e4e1-49cb-ae45-a0af6ce2817d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20d261cb-8cea-447c-8d6b-1f477b2facfb,2312,2,00:04:50.372,49,50,14,Dribble,96,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,f94537cd-b350-4232-a7e1-58b7c5d46d38,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,97.6,40.9,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cefe036d-e4e1-49cb-ae45-a0af6ce2817d,2313,2,00:04:50.372,49,50,43,Carry,96,217,Barcelona,1,Regular Play,217,Barcelona,0.9861,,0dd390b7-995e-451c-b493-277c6175d16f,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,97.6,40.9,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,20d261cb-8cea-447c-8d6b-1f477b2facfb,,,ac40a289-cdac-498f-90a9-4dc652c139ba,102.0,42.0,,,f94537cd-b350-4232-a7e1-58b7c5d46d38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0dd390b7-995e-451c-b493-277c6175d16f,2314,2,00:04:50.663,49,50,17,Pressure,96,217,Barcelona,1,Regular Play,214,Espanyol,0.7093,,ac40a289-cdac-498f-90a9-4dc652c139ba,6758.0,Víctor Sánchez Mata,16.0,Left Midfield,17.8,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cefe036d-e4e1-49cb-ae45-a0af6ce2817d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac40a289-cdac-498f-90a9-4dc652c139ba,2315,2,00:04:51.358,49,51,16,Shot,96,217,Barcelona,1,Regular Play,217,Barcelona,0.8776,,0dd390b7-995e-451c-b493-277c6175d16f,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,102.0,42.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,c2ab7b93-714b-4608-b740-4c4f6da407d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103503406,120.0,37.2,0.5,f3aea186-2816-4e73-bd1e-38c8a9c4c8f5,93.0,Normal,40.0,Right Foot,87.0,Open Play,97.0,Goal,95.4,61.4,4324.0,Daniel Alves da Silva,2.0,Right Back,True,102.5,39.9,5470.0,Ivan Rakitić,13.0,Right Center Midfield,True,102.2,31.8,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True,102.2,21.8,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,87.6,30.2,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,True,114.9,40.9,6706.0,Francisco Casilla Cortés,1.0,Goalkeeper,False,103.0,43.4,6758.0,Víctor Sánchez Mata,16.0,Left Midfield,False,103.8,40.8,3324.0,Eric Bertrand Bailly,5.0,Left Center Back,False,101.5,39.7,24072.0,Salvador Sevilla López,15.0,Left Center Midfield,False,97.4,41.3,4741.0,Juan Rafael Fuentes Hernández,6.0,Left Back,False,102.6,30.7,6762.0,Álvaro González Soberón,3.0,Right Center Back,False,102.4,28.8,6709.0,Anaitz Arbilla Zabala,2.0,Right Back,False,100.8,30.5,18407.0,José Alberto Cañas Ruiz Herrera,13.0,Right Center Midfield,False,85.1,18.8,5200.0,Lucas Vázquez Iglesias,12.0,Right Midfield,False,88.5,42.4,6767.0,Sergio García De La Fuente,24.0,Left Center Forward,False
