id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,out,under_pressure,clearance,duel,counterpress,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,dribble,foul_committed,foul_won,off_camera,interception,block,ball_recovery,substitution,50_50,miscontrol,related_events,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,pass_type_id,pass_type_name,related_events_2,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_switch,pass_through_ball,pass_technique_id,pass_technique_name,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate
40b81ab8-ab06-4e56-b229-f607943bd0fb,3515,2,00:34:11.973,79,11,30,Pass,146,217,Barcelona,1,Regular Play,217,Barcelona,1.3217,,4f500c0f-2487-4b64-ae1c-6acc5e3adbd8,4324,Daniel Alves da Silva,2,Right Back,24.9,68.2,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,aab72d5c-7616-42da-8bd1-dfa48e39619f,,,5503.0,Lionel Andrés Messi Cuccittini,19.3,0.5146474,3.0,High Pass,41.7,77.7,40.0,Right Foot,9.0,Incomplete,,,,,,,,,c7692472-dceb-4eb5-8b1c-88f0ddc33e60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aab72d5c-7616-42da-8bd1-dfa48e39619f,3516,2,00:34:13.295,79,13,42,Ball Receipt*,146,217,Barcelona,1,Regular Play,217,Barcelona,,,40b81ab8-ab06-4e56-b229-f607943bd0fb,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,50.1,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f500c0f-2487-4b64-ae1c-6acc5e3adbd8,3517,2,00:34:13.295,79,13,2,Ball Recovery,146,217,Barcelona,1,Regular Play,214,Espanyol,0.0,,40b81ab8-ab06-4e56-b229-f607943bd0fb,3324,Eric Bertrand Bailly,5,Left Center Back,79.3,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ceb5b30-f4e1-4915-9cb8-73fb6dd2388c,3518,2,00:34:13.295,79,13,43,Carry,146,217,Barcelona,1,Regular Play,214,Espanyol,3.128,,4f500c0f-2487-4b64-ae1c-6acc5e3adbd8,3324,Eric Bertrand Bailly,5,Left Center Back,79.3,3.3,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,b5d89d22-d4e8-432f-8ef1-2acf838bfc78,85.8,8.3,,,,,,,,,,,,,,,,,,,,,c533cbd5-3f24-44f4-b0e0-256c8172d068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5d89d22-d4e8-432f-8ef1-2acf838bfc78,3519,2,00:34:15.748,79,15,17,Pressure,146,217,Barcelona,1,Regular Play,217,Barcelona,0.6428,,0ceb5b30-f4e1-4915-9cb8-73fb6dd2388c,4324,Daniel Alves da Silva,2,Right Back,32.6,76.9,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c533cbd5-3f24-44f4-b0e0-256c8172d068,3520,2,00:34:16.423,79,16,30,Pass,146,217,Barcelona,1,Regular Play,214,Espanyol,3.243603,,4862797d-5025-4306-92e5-e42e882490af,3324,Eric Bertrand Bailly,5,Left Center Back,85.8,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6758.0,Víctor Sánchez Mata,30.545868,-0.17106895,3.0,High Pass,115.9,3.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6ee0128-3b0a-4cf1-830b-ec0c7ad62fe4,3521,2,00:34:18.665,79,18,17,Pressure,146,217,Barcelona,1,Regular Play,217,Barcelona,1.101301,,0cba3749-9fd2-416d-97d8-f0a67fe3203d,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,13.5,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ebd6a2d-2a12-448c-81d9-4adf3c7afb29,,,,,,,,,,,,,,,,,,,,,,,4862797d-5025-4306-92e5-e42e882490af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4862797d-5025-4306-92e5-e42e882490af,3522,2,00:34:19.667,79,19,42,Ball Receipt*,146,217,Barcelona,1,Regular Play,214,Espanyol,,,c533cbd5-3f24-44f4-b0e0-256c8172d068,6758,Víctor Sánchez Mata,16,Left Midfield,115.9,3.1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,e6ee0128-3b0a-4cf1-830b-ec0c7ad62fe4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ebd6a2d-2a12-448c-81d9-4adf3c7afb29,3523,2,00:34:19.667,79,19,43,Carry,146,217,Barcelona,1,Regular Play,214,Espanyol,0.039997,,0cba3749-9fd2-416d-97d8-f0a67fe3203d,6758,Víctor Sánchez Mata,16,Left Midfield,115.9,3.1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,4862797d-5025-4306-92e5-e42e882490af,114.4,1.4,,,,,,,,,,,,,,,,,,,,,e6ee0128-3b0a-4cf1-830b-ec0c7ad62fe4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0cba3749-9fd2-416d-97d8-f0a67fe3203d,3524,2,00:34:19.707,79,19,30,Pass,146,217,Barcelona,1,Regular Play,214,Espanyol,2.181599,,2f52721d-521d-4f73-bd5e-a5af7b870915,6758,Víctor Sánchez Mata,16,Left Midfield,114.4,1.4,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,35b4a183-3461-403f-82f1-204f710b4f92,,,5200.0,Lucas Vázquez Iglesias,42.526463,1.5355169,3.0,High Pass,115.9,43.9,38.0,Left Foot,9.0,Incomplete,,,,,,,,,e6ee0128-3b0a-4cf1-830b-ec0c7ad62fe4,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f52721d-521d-4f73-bd5e-a5af7b870915,3525,2,00:34:21.888,79,21,42,Ball Receipt*,146,217,Barcelona,1,Regular Play,214,Espanyol,,,0cba3749-9fd2-416d-97d8-f0a67fe3203d,5200,Lucas Vázquez Iglesias,12,Right Midfield,105.6,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35b4a183-3461-403f-82f1-204f710b4f92,3526,2,00:34:21.888,79,21,2,Ball Recovery,146,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,0cba3749-9fd2-416d-97d8-f0a67fe3203d,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,5.1,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070f8139-4921-4145-949f-e2a378c5a50d,3527,2,00:34:21.888,79,21,43,Carry,146,217,Barcelona,1,Regular Play,217,Barcelona,1.745901,,35b4a183-3461-403f-82f1-204f710b4f92,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,5.1,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,def47046-847b-45f3-a247-511352d1c1d8,7.4,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
def47046-847b-45f3-a247-511352d1c1d8,3528,2,00:34:23.634,79,23,30,Pass,146,217,Barcelona,1,Regular Play,217,Barcelona,2.7648,,bd8e364e-c52a-4bae-9210-78e37b107145,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,7.4,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,52.18515,-0.6124528,3.0,High Pass,50.1,6.5,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd8e364e-c52a-4bae-9210-78e37b107145,3529,2,00:34:26.399,79,26,42,Ball Receipt*,146,217,Barcelona,1,Regular Play,217,Barcelona,,,def47046-847b-45f3-a247-511352d1c1d8,4320,Neymar da Silva Santos Junior,21,Left Wing,50.1,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8743ae0-69ac-4362-ab59-5ef205475bbc,3530,2,00:34:26.399,79,26,43,Carry,146,217,Barcelona,1,Regular Play,217,Barcelona,1.977399,,4925b75a-54e4-4df0-8ed6-6c69384813c7,4320,Neymar da Silva Santos Junior,21,Left Wing,50.1,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd8e364e-c52a-4bae-9210-78e37b107145,52.4,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4925b75a-54e4-4df0-8ed6-6c69384813c7,3531,2,00:34:28.376,79,28,30,Pass,146,217,Barcelona,1,Regular Play,217,Barcelona,0.9168,,ce372142-6bf4-456e-aa3e-e42ea54c37c6,4320,Neymar da Silva Santos Junior,21,Left Wing,52.4,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,12.6,3.1415927,1.0,Ground Pass,39.8,7.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce372142-6bf4-456e-aa3e-e42ea54c37c6,3532,2,00:34:29.293,79,29,42,Ball Receipt*,146,217,Barcelona,1,Regular Play,217,Barcelona,,,4925b75a-54e4-4df0-8ed6-6c69384813c7,5211,Jordi Alba Ramos,6,Left Back,39.8,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bdf4ca8-d1a6-4e91-a19a-4f0f62491147,3533,2,00:34:29.293,79,29,43,Carry,146,217,Barcelona,1,Regular Play,217,Barcelona,1.25,,92c0c1c7-6c1c-4e2b-8eba-b5f41e036ca6,5211,Jordi Alba Ramos,6,Left Back,39.8,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce372142-6bf4-456e-aa3e-e42ea54c37c6,40.6,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92c0c1c7-6c1c-4e2b-8eba-b5f41e036ca6,3534,2,00:34:30.543,79,30,30,Pass,146,217,Barcelona,1,Regular Play,217,Barcelona,1.5178,,2d0cd2d3-07bc-4659-85d0-b858c97cec11,5211,Jordi Alba Ramos,6,Left Back,40.6,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,17.409193,2.3968225,1.0,Ground Pass,27.8,19.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d0cd2d3-07bc-4659-85d0-b858c97cec11,3535,2,00:34:32.061,79,32,42,Ball Receipt*,146,217,Barcelona,1,Regular Play,217,Barcelona,,,92c0c1c7-6c1c-4e2b-8eba-b5f41e036ca6,5506,Javier Alejandro Mascherano,5,Left Center Back,27.8,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e45b98ac-5012-4a3b-bfbc-40556ca20cc2,3536,2,00:34:32.061,79,32,43,Carry,146,217,Barcelona,1,Regular Play,217,Barcelona,1.134,,2d0cd2d3-07bc-4659-85d0-b858c97cec11,5506,Javier Alejandro Mascherano,5,Left Center Back,27.8,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395304bf-d8c4-4af0-a256-d246c605cc3b,27.8,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395304bf-d8c4-4af0-a256-d246c605cc3b,3537,2,00:34:33.195,79,33,30,Pass,146,217,Barcelona,1,Regular Play,217,Barcelona,1.327601,,02d5fcb2-0731-402c-846b-1be81d71928e,5506,Javier Alejandro Mascherano,5,Left Center Back,27.8,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,25.739075,1.1505996,1.0,Ground Pass,38.3,45.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02d5fcb2-0731-402c-846b-1be81d71928e,3538,2,00:34:34.522,79,34,42,Ball Receipt*,146,217,Barcelona,1,Regular Play,217,Barcelona,,,395304bf-d8c4-4af0-a256-d246c605cc3b,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,38.3,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e751e76b-7f71-4568-a962-46f20b53169e,3539,2,00:34:34.522,79,34,43,Carry,146,217,Barcelona,1,Regular Play,217,Barcelona,1.9033,,02d5fcb2-0731-402c-846b-1be81d71928e,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,38.3,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05ddf23b-822e-4f9f-9fe3-123a7e7279ed,44.8,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05ddf23b-822e-4f9f-9fe3-123a7e7279ed,3540,2,00:34:36.426,79,36,30,Pass,146,217,Barcelona,1,Regular Play,217,Barcelona,1.094599,,43bd2878-598d-42ac-b9f4-f6b9073ae3d5,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,44.8,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,26.046497,0.57202953,1.0,Ground Pass,66.7,62.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43bd2878-598d-42ac-b9f4-f6b9073ae3d5,3541,2,00:34:37.520,79,37,42,Ball Receipt*,146,217,Barcelona,1,Regular Play,217,Barcelona,,,05ddf23b-822e-4f9f-9fe3-123a7e7279ed,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,66.7,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a66c19b-ffc4-44dd-92e8-85aee6b683e8,3542,2,00:34:37.520,79,37,43,Carry,146,217,Barcelona,1,Regular Play,217,Barcelona,3.8568,,43bd2878-598d-42ac-b9f4-f6b9073ae3d5,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,66.7,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce2ba5b5-ca6c-4cd8-af17-b5b173ffb2f7,85.2,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce2ba5b5-ca6c-4cd8-af17-b5b173ffb2f7,3543,2,00:34:41.377,79,41,30,Pass,146,217,Barcelona,1,Regular Play,217,Barcelona,2.361901,,27f759f4-2510-4fbb-8b30-43ba8b27023a,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,85.2,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,22.095474,0.25156474,1.0,Ground Pass,106.6,65.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27f759f4-2510-4fbb-8b30-43ba8b27023a,3544,2,00:34:43.739,79,43,42,Ball Receipt*,146,217,Barcelona,1,Regular Play,217,Barcelona,,,ce2ba5b5-ca6c-4cd8-af17-b5b173ffb2f7,4324,Daniel Alves da Silva,2,Right Back,106.6,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
019bf27d-e0f5-43e3-8339-b189cb06ec27,3545,2,00:34:43.739,79,43,43,Carry,146,217,Barcelona,1,Regular Play,217,Barcelona,0.094699,,27f759f4-2510-4fbb-8b30-43ba8b27023a,4324,Daniel Alves da Silva,2,Right Back,106.6,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a55b7f4-6eb1-4bf7-a84d-822c61a3916f,107.0,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a55b7f4-6eb1-4bf7-a84d-822c61a3916f,3546,2,00:34:43.834,79,43,30,Pass,146,217,Barcelona,1,Regular Play,217,Barcelona,2.1014,,edbbdab4-b61e-4680-8662-53b23b600e44,4324,Daniel Alves da Silva,2,Right Back,107.0,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,46.12006,-1.2737321,1.0,Ground Pass,120.5,21.6,40.0,Right Foot,75.0,Out,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edbbdab4-b61e-4680-8662-53b23b600e44,3547,2,00:34:45.935,79,45,42,Ball Receipt*,146,217,Barcelona,1,Regular Play,217,Barcelona,,,3a55b7f4-6eb1-4bf7-a84d-822c61a3916f,4320,Neymar da Silva Santos Junior,21,Left Wing,114.2,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3fd2906-8e9a-4ff8-889c-d7a3f04ed601,3552,2,00:35:11.297,80,11,2,Ball Recovery,148,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5216,Andrés Iniesta Luján,13,Right Center Midfield,59.5,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b8c9376-ef42-47bf-a7e7-04c699c5c8a0,3553,2,00:35:11.297,80,11,43,Carry,148,217,Barcelona,1,Regular Play,217,Barcelona,2.132285,,0d9fbf60-c9bc-4791-9a14-a23ceead74ee,5216,Andrés Iniesta Luján,13,Right Center Midfield,59.5,29.2,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,cebac9d4-009c-47cb-a908-3d7c1b170dc1,59.7,28.9,,,,,,,,,,,,,,,,,,,,,e3fd2906-8e9a-4ff8-889c-d7a3f04ed601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cebac9d4-009c-47cb-a908-3d7c1b170dc1,3554,2,00:35:11.683,80,11,17,Pressure,148,217,Barcelona,1,Regular Play,214,Espanyol,0.624108,,1b8c9376-ef42-47bf-a7e7-04c699c5c8a0,24072,Salvador Sevilla López,15,Left Center Midfield,59.4,53.1,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
