id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,counterpress,dribble,duel,ball_receipt,block,off_camera,interception,ball_recovery,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed,foul_won,out,clearance,substitution,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_switch,foul_committed_advantage,foul_won_advantage,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_assisted_shot_id,pass_goal_assist,shot_end_location_2,shot_key_pass_id
cc618aa1-65ed-4340-bbb6-2c78e8506b8c,1223,1,00:31:32.470,31,32,17,Pressure,65,217,Barcelona,1,Regular Play,217,Barcelona,1.125855,,fa3d3270-e806-4554-bd77-93d173cb46e4,5246,Luis Alberto Suárez Díaz,23,Center Forward,97.9,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1e7ca49-5542-47e2-bfec-b064b73ab58c,1224,1,00:31:33.027,31,33,42,Ball Receipt*,65,217,Barcelona,1,Regular Play,217,Barcelona,,,84fec404-e51e-4753-b90c-31884b011d6a,5246,Luis Alberto Suárez Díaz,23,Center Forward,93.3,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ff54998-e193-43b0-8d87-71af31b66081,1240,1,00:31:46.362,31,46,4,Duel,67,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,3146716f-c311-4306-aa84-c4823d49564a,7068,Marc Bartra Aregall,3,Right Center Back,28.4,51.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61fac124-738f-4c35-941f-350b286cc407,1241,1,00:31:48.586,31,48,2,Ball Recovery,67,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,20131,Xavier Hernández Creus,15,Left Center Midfield,35.7,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b267404-991a-4417-9ee1-5ab4266bfeec,1242,1,00:31:48.586,31,48,43,Carry,67,217,Barcelona,1,Regular Play,217,Barcelona,2.2961,,1ab27ce8-71d4-4544-abb8-a31215f30147,20131,Xavier Hernández Creus,15,Left Center Midfield,35.7,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,61fac124-738f-4c35-941f-350b286cc407,,,,,,,,,,,,,,,41.0,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ab27ce8-71d4-4544-abb8-a31215f30147,1243,1,00:31:50.882,31,50,30,Pass,67,217,Barcelona,1,Regular Play,217,Barcelona,2.0916,,d7fabe74-4110-4f33-95ea-1c7213baa67b,20131,Xavier Hernández Creus,15,Left Center Midfield,41.0,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,27.15824,-1.0032198,1.0,Ground Pass,55.6,28.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7fabe74-4110-4f33-95ea-1c7213baa67b,1244,1,00:31:52.974,31,52,42,Ball Receipt*,67,217,Barcelona,1,Regular Play,217,Barcelona,,,1ab27ce8-71d4-4544-abb8-a31215f30147,22102,Adriano Correia Claro,6,Left Back,55.6,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7458de7-9394-42a1-a0d5-0a386173a7e5,1245,1,00:31:52.974,31,52,43,Carry,67,217,Barcelona,1,Regular Play,217,Barcelona,2.8103,,52e05939-e46f-4176-a8df-114997888ef3,22102,Adriano Correia Claro,6,Left Back,55.6,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,d7fabe74-4110-4f33-95ea-1c7213baa67b,,,,,,,,,,,,,,,80.0,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52e05939-e46f-4176-a8df-114997888ef3,1246,1,00:31:55.784,31,55,30,Pass,67,217,Barcelona,1,Regular Play,217,Barcelona,1.6348,,3fc4a505-e685-4b30-92e3-dcf151f8d0cb,22102,Adriano Correia Claro,6,Left Back,80.0,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,20.36664,-0.7992862,1.0,Ground Pass,94.2,10.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fc4a505-e685-4b30-92e3-dcf151f8d0cb,1247,1,00:31:57.419,31,57,42,Ball Receipt*,67,217,Barcelona,1,Regular Play,217,Barcelona,,,52e05939-e46f-4176-a8df-114997888ef3,5246,Luis Alberto Suárez Díaz,23,Center Forward,94.2,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cc0c292-7016-4195-8bea-29cf710d8f52,1248,1,00:31:57.419,31,57,43,Carry,67,217,Barcelona,1,Regular Play,217,Barcelona,1.6,,0c8d1a5c-ba98-4f4c-aaee-fa0132d0c55c,5246,Luis Alberto Suárez Díaz,23,Center Forward,94.2,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,3fc4a505-e685-4b30-92e3-dcf151f8d0cb,,,,,,,,,,,,,,,96.9,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c8d1a5c-ba98-4f4c-aaee-fa0132d0c55c,1249,1,00:31:59.019,31,59,30,Pass,67,217,Barcelona,1,Regular Play,217,Barcelona,2.4202,,167db16c-8b27-4150-a0bc-f824c10b31e9,5246,Luis Alberto Suárez Díaz,23,Center Forward,96.9,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,33.391766,1.7241287,2.0,Low Pass,91.8,53.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167db16c-8b27-4150-a0bc-f824c10b31e9,1250,1,00:32:01.439,32,1,42,Ball Receipt*,67,217,Barcelona,1,Regular Play,217,Barcelona,,,0c8d1a5c-ba98-4f4c-aaee-fa0132d0c55c,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,91.8,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98ccb93b-124f-4e5d-aab7-6d8b107122ff,1251,1,00:32:01.439,32,1,43,Carry,67,217,Barcelona,1,Regular Play,217,Barcelona,1.4506,,167db16c-8b27-4150-a0bc-f824c10b31e9,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,91.8,53.3,,,True,,,,,,,,,,,,,,,,,,,,,,,381c8dc6-30dc-4b78-98b2-7734ab9f2295,,,,,,,,,,,,,,f239d7f6-b6cc-48aa-b85f-cddc4acafe35,92.8,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
