id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,ball_recovery,under_pressure,counterpress,clearance,interception,dribble,duel,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,shot,off_camera,out,foul_committed,foul_won,injury_stoppage,substitution,miscontrol,block,bad_behaviour,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_technique_id,pass_technique_name,pass_through_ball,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,foul_won_defensive,related_events,location
f7d81fe7-ed39-44de-a903-68b5ade92847,3048,2,00:18:43.437,63,43,30,Pass,105,217,Barcelona,7,From Goal Kick,217,Barcelona,1.253075,,fc9b1e42-847a-4209-ae12-2a4d36a6ae4d,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,46.9,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,9.701547,0.1448125,1.0,Ground Pass,56.5,46.5,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,
5cb1f14f-a297-45b9-bec0-4207e665ee89,3049,2,00:18:44.441,63,44,17,Pressure,105,217,Barcelona,7,From Goal Kick,219,RC Deportivo La Coruña,2.162683,,8c2c20a3-d75c-493a-acde-6b3949572e26,12358,Haris Medunjanin,11,Left Defensive Midfield,67.1,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc9b1e42-847a-4209-ae12-2a4d36a6ae4d,,,,,,,,,,,,,,,,,,,,,,
fc9b1e42-847a-4209-ae12-2a4d36a6ae4d,3050,2,00:18:44.690,63,44,42,Ball Receipt*,105,217,Barcelona,7,From Goal Kick,217,Barcelona,,,5cb1f14f-a297-45b9-bec0-4207e665ee89,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,56.5,46.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7d81fe7-ed39-44de-a903-68b5ade92847,,,,,,,,,,,,,,,,,,,,,,
8c2c20a3-d75c-493a-acde-6b3949572e26,3051,2,00:18:44.690,63,44,43,Carry,105,217,Barcelona,7,From Goal Kick,217,Barcelona,2.146025,,5cb1f14f-a297-45b9-bec0-4207e665ee89,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,56.5,46.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95ae330c-328f-40ec-9a6b-b9f2db45d961,76.5,50.5,,,fc9b1e42-847a-4209-ae12-2a4d36a6ae4d,,,,,,,,,,,,,,,,,
95ae330c-328f-40ec-9a6b-b9f2db45d961,3052,2,00:18:46.836,63,46,30,Pass,105,217,Barcelona,7,From Goal Kick,217,Barcelona,1.662148,,9b97d5f5-8266-4dd9-9ca6-b77203893c05,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,76.5,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27318.0,Douglas Pereira dos Santos,27.908422,1.0943289,2.0,Low Pass,89.3,75.3,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,
9b97d5f5-8266-4dd9-9ca6-b77203893c05,3053,2,00:18:48.498,63,48,42,Ball Receipt*,105,217,Barcelona,7,From Goal Kick,217,Barcelona,,,95ae330c-328f-40ec-9a6b-b9f2db45d961,27318,Douglas Pereira dos Santos,2,Right Back,89.3,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe448c34-9489-4bb5-930a-9a2c09b4cea0,3054,2,00:18:48.498,63,48,43,Carry,105,217,Barcelona,7,From Goal Kick,217,Barcelona,1.225352,,9b97d5f5-8266-4dd9-9ca6-b77203893c05,27318,Douglas Pereira dos Santos,2,Right Back,89.3,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb794352-fde8-4765-bfe0-cd2b14098ad8,89.3,75.3,,,,,,,,,,,,,,,,,,,,
cb794352-fde8-4765-bfe0-cd2b14098ad8,3055,2,00:18:49.724,63,49,30,Pass,105,217,Barcelona,7,From Goal Kick,217,Barcelona,2.2827,,1bfb9791-d14e-4bad-aa22-ff480b199350,27318,Douglas Pereira dos Santos,2,Right Back,89.3,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,25.583784,-0.6607003,1.0,Ground Pass,109.5,59.6,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,
1bfb9791-d14e-4bad-aa22-ff480b199350,3056,2,00:18:52.006,63,52,42,Ball Receipt*,105,217,Barcelona,7,From Goal Kick,217,Barcelona,,,cb794352-fde8-4765-bfe0-cd2b14098ad8,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,109.5,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5bc2a9f-f868-4dc4-a328-a637d7836329,3057,2,00:18:52.006,63,52,43,Carry,105,217,Barcelona,7,From Goal Kick,217,Barcelona,1.4056,,0824d2fc-2f3d-46b6-8753-7d5b9797b5b0,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,109.5,59.6,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bfb9791-d14e-4bad-aa22-ff480b199350,111.2,60.0,,,623e2d24-451e-4b96-9cb4-f41712dbf282,,,,,,,,,,,,,,,,,
623e2d24-451e-4b96-9cb4-f41712dbf282,3058,2,00:18:52.930,63,52,17,Pressure,105,217,Barcelona,7,From Goal Kick,219,RC Deportivo La Coruña,0.737782,,0824d2fc-2f3d-46b6-8753-7d5b9797b5b0,23800,Laureano Sanabria Ruiz,6,Left Back,15.4,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5bc2a9f-f868-4dc4-a328-a637d7836329,,,,,,,,,,,,,,,,,,,,,,
0824d2fc-2f3d-46b6-8753-7d5b9797b5b0,3059,2,00:18:53.412,63,53,30,Pass,105,217,Barcelona,7,From Goal Kick,217,Barcelona,1.0769,,623e2d24-451e-4b96-9cb4-f41712dbf282,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,111.2,60.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,27318.0,Douglas Pereira dos Santos,8.5440035,-2.5730681,1.0,Ground Pass,104.0,55.4,,,,852096c5-8ec0-4d93-b531-5f2045e37e38,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,
852096c5-8ec0-4d93-b531-5f2045e37e38,3060,2,00:18:54.489,63,54,42,Ball Receipt*,105,217,Barcelona,7,From Goal Kick,217,Barcelona,,,0824d2fc-2f3d-46b6-8753-7d5b9797b5b0,27318,Douglas Pereira dos Santos,2,Right Back,104.0,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13287002-8024-4ec7-9354-b8d4d4cfb1da,3061,2,00:18:54.489,63,54,43,Carry,105,217,Barcelona,7,From Goal Kick,217,Barcelona,1.0753,,1c77a513-fc2b-4466-bf28-31cbd6bdecf2,27318,Douglas Pereira dos Santos,2,Right Back,104.0,55.4,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8404de01-ea20-4c29-932b-36e3a9c39c92,110.1,53.9,,,852096c5-8ec0-4d93-b531-5f2045e37e38,,,,,,,,,,,,,,,,,
1c77a513-fc2b-4466-bf28-31cbd6bdecf2,3062,2,00:18:55.059,63,55,17,Pressure,105,217,Barcelona,7,From Goal Kick,219,RC Deportivo La Coruña,0.47293,,13287002-8024-4ec7-9354-b8d4d4cfb1da,23800,Laureano Sanabria Ruiz,6,Left Back,7.3,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89dd32ea-55c4-436e-9883-7a5f70fbb3d6,3063,2,00:18:55.564,63,55,39,Dribbled Past,105,217,Barcelona,7,From Goal Kick,219,RC Deportivo La Coruña,0.0,,54ab231b-d79e-41f4-9101-d58f49eec597,23800,Laureano Sanabria Ruiz,6,Left Back,10.0,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8404de01-ea20-4c29-932b-36e3a9c39c92,,,,,,,,,,,,,,,,,,,,,,
8404de01-ea20-4c29-932b-36e3a9c39c92,3064,2,00:18:55.564,63,55,14,Dribble,105,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,89dd32ea-55c4-436e-9883-7a5f70fbb3d6,27318,Douglas Pereira dos Santos,2,Right Back,110.1,53.9,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,
54ab231b-d79e-41f4-9101-d58f49eec597,3065,2,00:18:55.564,63,55,43,Carry,105,217,Barcelona,7,From Goal Kick,217,Barcelona,0.5563,,550b8973-8996-4dfc-b40f-ec0af860048b,27318,Douglas Pereira dos Santos,2,Right Back,110.1,53.9,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8404de01-ea20-4c29-932b-36e3a9c39c92,110.3,53.3,,,89dd32ea-55c4-436e-9883-7a5f70fbb3d6,,,,,,,,,,,,,,,,,
550b8973-8996-4dfc-b40f-ec0af860048b,3066,2,00:18:56.120,63,56,30,Pass,105,217,Barcelona,7,From Goal Kick,217,Barcelona,1.018078,,3dcdc4d9-28b6-4a54-8f9c-f87152b716ad,27318,Douglas Pereira dos Santos,2,Right Back,110.3,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,14.356183,-1.1164943,1.0,Ground Pass,116.6,40.4,,,,9719ab3c-6217-4e3a-8001-f8e60b3b519d,,,40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,
9719ab3c-6217-4e3a-8001-f8e60b3b519d,3067,2,00:18:57.138,63,57,42,Ball Receipt*,105,217,Barcelona,7,From Goal Kick,217,Barcelona,,,550b8973-8996-4dfc-b40f-ec0af860048b,3958,Pedro Eliezer Rodríguez Ledesma,23,Center Forward,116.4,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,
3dcdc4d9-28b6-4a54-8f9c-f87152b716ad,3068,2,00:18:57.138,63,57,2,Ball Recovery,105,217,Barcelona,7,From Goal Kick,219,RC Deportivo La Coruña,0.0,,550b8973-8996-4dfc-b40f-ec0af860048b,23806,Alejandro Bergantiños García,2,Right Back,3.5,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6a3a355-7e2e-455c-a60f-8271157d9d7f,3069,2,00:18:57.138,63,57,43,Carry,105,217,Barcelona,7,From Goal Kick,219,RC Deportivo La Coruña,0.709822,,3dcdc4d9-28b6-4a54-8f9c-f87152b716ad,23806,Alejandro Bergantiños García,2,Right Back,3.5,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99bf4a74-052f-472b-a810-38e1325d8178,2.8,39.2,,,,,,,,,,,,,,,,,,,,
99bf4a74-052f-472b-a810-38e1325d8178,3070,2,00:18:57.848,63,57,30,Pass,105,217,Barcelona,7,From Goal Kick,219,RC Deportivo La Coruña,3.443097,,4dcaf12b-89b0-445b-a564-d6aacf511be2,23806,Alejandro Bergantiños García,2,Right Back,2.8,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.7315,-1.5288042,3.0,High Pass,4.3,3.5,,,,,,,40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,
4dcaf12b-89b0-445b-a564-d6aacf511be2,3071,2,00:19:01.291,64,1,2,Ball Recovery,105,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,99bf4a74-052f-472b-a810-38e1325d8178,27318,Douglas Pereira dos Santos,2,Right Back,115.8,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34ea4b7e-7d55-413e-ae99-99f3a6d02f8d,3072,2,00:19:01.291,64,1,43,Carry,105,217,Barcelona,7,From Goal Kick,217,Barcelona,2.197203,,4dcaf12b-89b0-445b-a564-d6aacf511be2,27318,Douglas Pereira dos Santos,2,Right Back,115.8,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dba7ea4b-00fe-40c2-a346-0d4183728d59,117.7,76.2,,,,,,,,,,,,,,,,,,,,
dba7ea4b-00fe-40c2-a346-0d4183728d59,3073,2,00:19:03.489,64,3,30,Pass,105,217,Barcelona,7,From Goal Kick,217,Barcelona,1.4835,,d4e99813-b399-4e80-b48b-0d35d732a522,27318,Douglas Pereira dos Santos,2,Right Back,117.7,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,25.374397,-2.714965,1.0,Ground Pass,94.6,65.7,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,
d4e99813-b399-4e80-b48b-0d35d732a522,3074,2,00:19:04.972,64,4,42,Ball Receipt*,105,217,Barcelona,7,From Goal Kick,217,Barcelona,,,dba7ea4b-00fe-40c2-a346-0d4183728d59,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,94.6,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32b94cd2-1760-4ea5-9833-52607f2b99eb,3075,2,00:19:04.972,64,4,43,Carry,105,217,Barcelona,7,From Goal Kick,217,Barcelona,1.2576,,3d7a6e95-2ccd-4a71-9275-484b96b3feb6,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,94.6,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4e99813-b399-4e80-b48b-0d35d732a522,94.8,62.9,,,,,,,,,,,,,,,,,,,,
3d7a6e95-2ccd-4a71-9275-484b96b3feb6,3076,2,00:19:06.230,64,6,30,Pass,105,217,Barcelona,7,From Goal Kick,217,Barcelona,1.2023,,71160d93-31d9-4d7f-8e8c-01d799e7dde4,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,94.8,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,21.889267,-1.0068702,2.0,Low Pass,106.5,44.4,,,,eac5af4a-c4cf-4d5d-89ba-a245d2d205c2,,,38.0,Left Foot,,,,,9.0,Incomplete,,,,,,True,,,,,,
eac5af4a-c4cf-4d5d-89ba-a245d2d205c2,3077,2,00:19:07.432,64,7,42,Ball Receipt*,105,217,Barcelona,7,From Goal Kick,217,Barcelona,,,3d7a6e95-2ccd-4a71-9275-484b96b3feb6,3958,Pedro Eliezer Rodríguez Ledesma,23,Center Forward,107.4,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,
71160d93-31d9-4d7f-8e8c-01d799e7dde4,3078,2,00:19:07.432,64,7,9,Clearance,105,217,Barcelona,7,From Goal Kick,219,RC Deportivo La Coruña,0.0,,3d7a6e95-2ccd-4a71-9275-484b96b3feb6,26107,Alberto Lopo García,3,Right Center Back,13.6,35.7,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,True,,,
c58bb8e7-f03e-4a08-a679-88bf303b00ff,3079,2,00:19:10.153,64,10,22,Foul Committed,105,217,Barcelona,7,From Goal Kick,219,RC Deportivo La Coruña,0.0,,5229b9a3-37e3-4853-81f5-1081afc08c19,27243,Oriol Riera Magem,19,Center Attacking Midfield,43.6,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5229b9a3-37e3-4853-81f5-1081afc08c19,3080,2,00:19:10.153,64,10,21,Foul Won,105,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,c58bb8e7-f03e-4a08-a679-88bf303b00ff,7068,Marc Bartra Aregall,3,Right Center Back,76.5,60.4,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
bc48c433-ce6a-4c34-9d0a-d78b809fc79c,3081,2,00:19:51.649,64,51,40,Injury Stoppage,105,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,,7068,Marc Bartra Aregall,3,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcff13c3-f5aa-4b5b-9ba1-f2fc7dc0d016,3082,2,00:20:30.274,65,30,27,Player Off,105,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,1d8b0b16-4bdf-4537-9c15-f5174d789b29,7068,Marc Bartra Aregall,3,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2ef683f-8dca-48d7-962f-dfc79e7fe251,3083,2,00:20:30.674,65,30,30,Pass,106,217,Barcelona,3,From Free Kick,217,Barcelona,1.640066,,ad81836e-2f2b-4da0-85d4-5ee22068d601,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,77.3,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27318.0,Douglas Pereira dos Santos,17.301155,1.5592362,1.0,Ground Pass,77.5,76.0,62.0,Free Kick,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,
ad81836e-2f2b-4da0-85d4-5ee22068d601,3084,2,00:20:32.314,65,32,42,Ball Receipt*,106,217,Barcelona,3,From Free Kick,217,Barcelona,,,a2ef683f-8dca-48d7-962f-dfc79e7fe251,27318,Douglas Pereira dos Santos,2,Right Back,77.5,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83ea61de-589d-463f-80b1-282f00f017fc,3085,2,00:20:32.314,65,32,43,Carry,106,217,Barcelona,3,From Free Kick,217,Barcelona,2.191434,,259113c7-2c2a-451b-9f14-f30c39216cc6,27318,Douglas Pereira dos Santos,2,Right Back,77.5,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad81836e-2f2b-4da0-85d4-5ee22068d601,77.3,73.2,,,,,,,,,,,,,,,,,,,,
259113c7-2c2a-451b-9f14-f30c39216cc6,3086,2,00:20:34.506,65,34,30,Pass,106,217,Barcelona,3,From Free Kick,217,Barcelona,1.739336,,674c76a2-10ff-4c4a-ad39-2b334120ff1b,27318,Douglas Pereira dos Santos,2,Right Back,77.3,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,21.8687,-2.4468544,1.0,Ground Pass,60.5,59.2,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,
674c76a2-10ff-4c4a-ad39-2b334120ff1b,3087,2,00:20:36.245,65,36,42,Ball Receipt*,106,217,Barcelona,3,From Free Kick,217,Barcelona,,,259113c7-2c2a-451b-9f14-f30c39216cc6,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,60.5,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75cffc7d-2792-43b1-ad04-707109060dcf,3088,2,00:20:36.245,65,36,43,Carry,106,217,Barcelona,3,From Free Kick,217,Barcelona,0.799764,,674c76a2-10ff-4c4a-ad39-2b334120ff1b,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,60.5,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7eb8c71-abdf-476a-8e53-64fbaf7742b5,59.5,54.1,,,,,,,,,,,,,,,,,,,,
c7eb8c71-abdf-476a-8e53-64fbaf7742b5,3089,2,00:20:37.045,65,37,30,Pass,106,217,Barcelona,3,From Free Kick,217,Barcelona,1.297297,,9ace0d3b-993a-4be5-af2b-8122fac91175,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,59.5,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,18.997368,-1.8425885,1.0,Ground Pass,54.4,35.8,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,
9ace0d3b-993a-4be5-af2b-8122fac91175,3090,2,00:20:38.342,65,38,42,Ball Receipt*,106,217,Barcelona,3,From Free Kick,217,Barcelona,,,c7eb8c71-abdf-476a-8e53-64fbaf7742b5,10609,Jérémy Mathieu,5,Left Center Back,54.4,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c79088b8-072a-4221-875a-25db63c55703,3091,2,00:20:38.342,65,38,43,Carry,106,217,Barcelona,3,From Free Kick,217,Barcelona,0.819489,,7afef20a-cf83-46c1-aadf-82967c082c76,10609,Jérémy Mathieu,5,Left Center Back,54.4,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ace0d3b-993a-4be5-af2b-8122fac91175,52.7,32.5,,,,,,,,,,,,,,,,,,,,
7afef20a-cf83-46c1-aadf-82967c082c76,3092,2,00:20:39.162,65,39,30,Pass,106,217,Barcelona,3,From Free Kick,217,Barcelona,1.61139,,c55cc997-dfaa-436a-bdd6-40ff8cdde95c,10609,Jérémy Mathieu,5,Left Center Back,52.7,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,23.015863,-1.4049333,1.0,Ground Pass,56.5,9.8,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,
c55cc997-dfaa-436a-bdd6-40ff8cdde95c,3093,2,00:20:40.773,65,40,42,Ball Receipt*,106,217,Barcelona,3,From Free Kick,217,Barcelona,,,7afef20a-cf83-46c1-aadf-82967c082c76,22102,Adriano Correia Claro,6,Left Back,56.5,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61c546d3-1a1a-4c1f-b4a3-39cf46c673f2,3094,2,00:20:40.773,65,40,43,Carry,106,217,Barcelona,3,From Free Kick,217,Barcelona,1.185024,,3526c183-f8f8-4d33-b661-a8e9a21c81a2,22102,Adriano Correia Claro,6,Left Back,56.5,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c55cc997-dfaa-436a-bdd6-40ff8cdde95c,54.8,11.2,,,,,,,,,,,,,,,,,,,,
3526c183-f8f8-4d33-b661-a8e9a21c81a2,3095,2,00:20:41.958,65,41,30,Pass,106,217,Barcelona,3,From Free Kick,217,Barcelona,1.174037,,1cf54306-d924-41a4-8e31-538909988eb9,22102,Adriano Correia Claro,6,Left Back,54.8,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,23.0532,2.1804562,1.0,Ground Pass,41.6,30.1,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,
1cf54306-d924-41a4-8e31-538909988eb9,3096,2,00:20:43.132,65,43,42,Ball Receipt*,106,217,Barcelona,3,From Free Kick,217,Barcelona,,,3526c183-f8f8-4d33-b661-a8e9a21c81a2,10609,Jérémy Mathieu,5,Left Center Back,41.6,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d609628-287f-4903-839b-ff1f04571e13,3097,2,00:20:43.132,65,43,43,Carry,106,217,Barcelona,3,From Free Kick,217,Barcelona,0.297531,,046547cb-73f5-49de-965b-4a97fab9e205,10609,Jérémy Mathieu,5,Left Center Back,41.6,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cf54306-d924-41a4-8e31-538909988eb9,41.6,32.3,,,,,,,,,,,,,,,,,,,,
046547cb-73f5-49de-965b-4a97fab9e205,3098,2,00:20:43.430,65,43,30,Pass,106,217,Barcelona,3,From Free Kick,217,Barcelona,2.015241,,274f3020-5dc8-46e3-9f73-77d1b32c95fc,10609,Jérémy Mathieu,5,Left Center Back,41.6,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,25.2,1.5707964,1.0,Ground Pass,41.6,57.5,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,
274f3020-5dc8-46e3-9f73-77d1b32c95fc,3099,2,00:20:45.445,65,45,42,Ball Receipt*,106,217,Barcelona,3,From Free Kick,217,Barcelona,,,046547cb-73f5-49de-965b-4a97fab9e205,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,41.6,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5a3bd9b-5ba7-4997-974b-6a7fa57625f1,3100,2,00:20:45.445,65,45,43,Carry,106,217,Barcelona,3,From Free Kick,217,Barcelona,0.540391,,274f3020-5dc8-46e3-9f73-77d1b32c95fc,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,41.6,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d28ac336-b960-4f82-922a-535454ee012e,41.6,58.5,,,,,,,,,,,,,,,,,,,,
d28ac336-b960-4f82-922a-535454ee012e,3101,2,00:20:45.985,65,45,30,Pass,106,217,Barcelona,3,From Free Kick,217,Barcelona,1.791368,,99872022-6776-48b6-8bf5-2bdee19daceb,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,41.6,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,21.44015,-1.815775,1.0,Ground Pass,36.4,37.7,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,
99872022-6776-48b6-8bf5-2bdee19daceb,3102,2,00:20:47.777,65,47,42,Ball Receipt*,106,217,Barcelona,3,From Free Kick,217,Barcelona,,,d28ac336-b960-4f82-922a-535454ee012e,10609,Jérémy Mathieu,5,Left Center Back,36.4,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ae1c043-e594-49d3-ad58-6ef4d844a375,3103,2,00:20:47.777,65,47,43,Carry,106,217,Barcelona,3,From Free Kick,217,Barcelona,0.109932,,0b0a1ac6-382c-4668-b0bb-ec7aadd58839,10609,Jérémy Mathieu,5,Left Center Back,36.4,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99872022-6776-48b6-8bf5-2bdee19daceb,36.4,37.7,,,,,,,,,,,,,,,,,,,,
