id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,off_camera,duel,interception,dribble,foul_committed,foul_won,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,out,clearance,ball_recovery,block,substitution,miscontrol,related_events_1,related_events_2,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_aerial_won,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,related_events,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,pass_switch,pass_cross,clearance_head,related_events_3,related_events_4,clearance_left_foot,foul_committed_card_id,foul_committed_card_name,pass_straight,pass_technique_id,pass_technique_name,pass_deflected,pass_through_ball,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,player,position,location,pass_goal_assist,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate
660afd33-df6a-4e82-ae7d-c1d7894cf691,1114,1,00:22:04.587,22,4,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,1.72372,,005f3cdd-01e1-4c67-a11f-c6af616ea1f6,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,67.1,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,13.612494,-2.4289823,1.0,Ground Pass,56.8,66.4,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005f3cdd-01e1-4c67-a11f-c6af616ea1f6,1115,1,00:22:06.311,22,6,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,660afd33-df6a-4e82-ae7d-c1d7894cf691,4324.0,Daniel Alves da Silva,2.0,Right Back,56.8,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb7a17f0-81ec-459f-b4d1-95448cb06a8c,1116,1,00:22:06.311,22,6,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,3.54338,,005f3cdd-01e1-4c67-a11f-c6af616ea1f6,4324.0,Daniel Alves da Silva,2.0,Right Back,56.8,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,dda8156c-a1ee-4a05-a11a-34c9e42cbe60,,,,,,,,,,,,,,62.8,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dda8156c-a1ee-4a05-a11a-34c9e42cbe60,1117,1,00:22:09.854,22,9,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,1.409793,,617c16c8-31cf-4489-9024-327667166374,4324.0,Daniel Alves da Silva,2.0,Right Back,62.8,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,17.121332,-2.3892403,1.0,Ground Pass,50.3,53.8,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617c16c8-31cf-4489-9024-327667166374,1118,1,00:22:11.264,22,11,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,dda8156c-a1ee-4a05-a11a-34c9e42cbe60,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,50.3,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a429f23-8c46-4562-80c9-c2cbf2e8fb10,1119,1,00:22:11.264,22,11,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,2.930707,,3053e4b5-af1c-4e66-9093-6ecd29c1f03e,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,50.3,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,617c16c8-31cf-4489-9024-327667166374,,,,,,,,,,,,,,53.2,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3053e4b5-af1c-4e66-9093-6ecd29c1f03e,1120,1,00:22:14.195,22,14,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,1.409193,,b52e9e68-dd12-4832-ba5e-f0b1bd81c9d4,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,53.2,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,13.301504,1.1609688,1.0,Ground Pass,58.5,64.1,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1bf777a-2f18-465f-b1bc-2fd68a666db5,1121,1,00:22:15.347,22,15,17,Pressure,49,217,Barcelona,1,Regular Play,213,Sevilla,0.960987,,09fd7ee7-e90f-4d08-8da0-192c4e5e452a,6841.0,Víctor Machín Pérez,21.0,Left Wing,57.9,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,0d88f107-edd7-480b-9906-065a2a7e7382,b52e9e68-dd12-4832-ba5e-f0b1bd81c9d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b52e9e68-dd12-4832-ba5e-f0b1bd81c9d4,1122,1,00:22:15.604,22,15,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,3053e4b5-af1c-4e66-9093-6ecd29c1f03e,4324.0,Daniel Alves da Silva,2.0,Right Back,58.5,64.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,a1bf777a-2f18-465f-b1bc-2fd68a666db5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09fd7ee7-e90f-4d08-8da0-192c4e5e452a,1123,1,00:22:15.604,22,15,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,0.584107,,0d88f107-edd7-480b-9906-065a2a7e7382,4324.0,Daniel Alves da Silva,2.0,Right Back,58.5,64.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,a1bf777a-2f18-465f-b1bc-2fd68a666db5,b52e9e68-dd12-4832-ba5e-f0b1bd81c9d4,,,,,,,,,,,,,58.2,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d88f107-edd7-480b-9906-065a2a7e7382,1124,1,00:22:16.188,22,16,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,1.701258,,7c2db784-60eb-4404-b19f-9607aff84853,4324.0,Daniel Alves da Silva,2.0,Right Back,58.2,64.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,a1bf777a-2f18-465f-b1bc-2fd68a666db5,,20131.0,Xavier Hernández Creus,16.877203,0.70991164,1.0,Ground Pass,71.0,75.7,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c2db784-60eb-4404-b19f-9607aff84853,1125,1,00:22:17.889,22,17,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,0d88f107-edd7-480b-9906-065a2a7e7382,20131.0,Xavier Hernández Creus,13.0,Right Center Midfield,71.0,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b60ed370-0966-4971-8d15-b853ac9cb93a,1126,1,00:22:17.889,22,17,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,2.754042,,06efad45-892b-464d-8111-a8615458ac25,20131.0,Xavier Hernández Creus,13.0,Right Center Midfield,71.0,75.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,7c2db784-60eb-4404-b19f-9607aff84853,a73ed3ed-ffeb-4628-bac0-b9c54cfbcf51,,,,,,,,,,,,,77.6,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a73ed3ed-ffeb-4628-bac0-b9c54cfbcf51,1127,1,00:22:20.094,22,20,17,Pressure,49,217,Barcelona,1,Regular Play,213,Sevilla,0.728535,,06efad45-892b-464d-8111-a8615458ac25,3637.0,Grzegorz Krychowiak,11.0,Left Defensive Midfield,38.8,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,b60ed370-0966-4971-8d15-b853ac9cb93a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06efad45-892b-464d-8111-a8615458ac25,1128,1,00:22:20.643,22,20,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,1.476517,,121a6f95-4f22-4b7a-81a4-3a1f9e088c3b,20131.0,Xavier Hernández Creus,13.0,Right Center Midfield,77.6,74.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,a73ed3ed-ffeb-4628-bac0-b9c54cfbcf51,,4324.0,Daniel Alves da Silva,9.888377,-2.6462815,1.0,Ground Pass,68.9,69.6,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
