id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,duel,miscontrol,ball_receipt,out,dribble,clearance,counterpress,interception,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,foul_won,foul_committed,injury_stoppage,ball_recovery,block,bad_behaviour,substitution,50_50,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events_3,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,ball_recovery_recovery_failure,dribble_overrun,pass_outcome_id,pass_outcome_name,related_events_4,related_events_5,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_cross,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate
9712b0a6-319b-4d1b-b82d-dcdc3fe6aeb0,1791,1,00:43:52.416,43,52,42,Ball Receipt*,76,217,Barcelona,3,From Free Kick,217,Barcelona,,,ead1bda2-53dd-4474-8358-5c62aba3c3bc,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,81.6,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509329f-0e65-43e6-b8f5-9450e4addd0e,1792,1,00:43:52.416,43,52,43,Carry,76,217,Barcelona,3,From Free Kick,217,Barcelona,2.507237,,3e2bf3ed-1cbc-456c-82ea-d758a54890ff,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,81.6,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9712b0a6-319b-4d1b-b82d-dcdc3fe6aeb0,78.9,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e2bf3ed-1cbc-456c-82ea-d758a54890ff,1793,1,00:43:54.923,43,54,30,Pass,76,217,Barcelona,3,From Free Kick,217,Barcelona,1.064426,,9b659740-f596-4038-a37e-4ac2d99c5183,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,78.9,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,8.664871,-2.812543,1.0,Ground Pass,70.7,70.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b659740-f596-4038-a37e-4ac2d99c5183,1794,1,00:43:55.988,43,55,42,Ball Receipt*,76,217,Barcelona,3,From Free Kick,217,Barcelona,,,3e2bf3ed-1cbc-456c-82ea-d758a54890ff,4324,Daniel Alves da Silva,2,Right Back,70.7,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb085bd0-5cf8-4998-b1d2-73fef751caae,1795,1,00:43:55.988,43,55,43,Carry,76,217,Barcelona,3,From Free Kick,217,Barcelona,0.757374,,0f06ce93-2033-4291-aca4-bbb1c03ad39e,4324,Daniel Alves da Silva,2,Right Back,70.7,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b659740-f596-4038-a37e-4ac2d99c5183,72.8,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f06ce93-2033-4291-aca4-bbb1c03ad39e,1796,1,00:43:56.745,43,56,30,Pass,76,217,Barcelona,3,From Free Kick,217,Barcelona,0.527702,,dd9452dc-3cbc-4c51-a468-5c702fb0bcf9,4324,Daniel Alves da Silva,2,Right Back,72.8,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,9.617692,-0.800103,1.0,Ground Pass,79.5,61.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd9452dc-3cbc-4c51-a468-5c702fb0bcf9,1797,1,00:43:57.273,43,57,42,Ball Receipt*,76,217,Barcelona,3,From Free Kick,217,Barcelona,,,0f06ce93-2033-4291-aca4-bbb1c03ad39e,5470,Ivan Rakitić,13,Right Center Midfield,79.5,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384d91de-1f5f-4637-a2f1-8c306ef05be2,1798,1,00:43:57.273,43,57,43,Carry,76,217,Barcelona,3,From Free Kick,217,Barcelona,0.039998002,,679ee3e7-112f-4fc6-a564-3365f7ba4698,5470,Ivan Rakitić,13,Right Center Midfield,79.5,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd9452dc-3cbc-4c51-a468-5c702fb0bcf9,80.0,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679ee3e7-112f-4fc6-a564-3365f7ba4698,1799,1,00:43:57.313,43,57,30,Pass,76,217,Barcelona,3,From Free Kick,217,Barcelona,1.233195,,48770a8d-a5f8-4c36-9a7f-e3def8c5f345,5470,Ivan Rakitić,13,Right Center Midfield,80.0,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,15.593909,1.2713544,1.0,Ground Pass,84.6,75.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e21289e-21d0-4bf0-9e8a-ee674102034a,1800,1,00:43:58.249,43,58,17,Pressure,76,217,Barcelona,3,From Free Kick,373,Córdoba CF,0.8582,,33a91dd0-534e-44a9-b92d-33e7bfac2d4c,27238,Edimar Curitiba Fraga,6,Left Back,35.9,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48770a8d-a5f8-4c36-9a7f-e3def8c5f345,,,4be1e95b-8142-474f-946b-dbc600236e70,f462e71f-b507-4079-9ea2-0c9265f7b0ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48770a8d-a5f8-4c36-9a7f-e3def8c5f345,1801,1,00:43:58.546,43,58,42,Ball Receipt*,76,217,Barcelona,3,From Free Kick,217,Barcelona,,,679ee3e7-112f-4fc6-a564-3365f7ba4698,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,84.6,75.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e21289e-21d0-4bf0-9e8a-ee674102034a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33a91dd0-534e-44a9-b92d-33e7bfac2d4c,1802,1,00:43:58.546,43,58,43,Carry,76,217,Barcelona,3,From Free Kick,217,Barcelona,0.093505,,48770a8d-a5f8-4c36-9a7f-e3def8c5f345,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,84.6,75.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e21289e-21d0-4bf0-9e8a-ee674102034a,88.2,76.9,83f6a717-2743-4f63-b8d2-b5563816aa73,f462e71f-b507-4079-9ea2-0c9265f7b0ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83f6a717-2743-4f63-b8d2-b5563816aa73,1803,1,00:43:58.639,43,58,39,Dribbled Past,76,217,Barcelona,3,From Free Kick,373,Córdoba CF,0.0,,33a91dd0-534e-44a9-b92d-33e7bfac2d4c,27238,Edimar Curitiba Fraga,6,Left Back,31.9,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4be1e95b-8142-474f-946b-dbc600236e70,,,f462e71f-b507-4079-9ea2-0c9265f7b0ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f462e71f-b507-4079-9ea2-0c9265f7b0ca,1804,1,00:43:58.639,43,58,14,Dribble,76,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,6e21289e-21d0-4bf0-9e8a-ee674102034a,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,88.2,76.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83f6a717-2743-4f63-b8d2-b5563816aa73,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4be1e95b-8142-474f-946b-dbc600236e70,1805,1,00:43:58.639,43,58,43,Carry,76,217,Barcelona,3,From Free Kick,217,Barcelona,2.236139,,6e21289e-21d0-4bf0-9e8a-ee674102034a,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,88.2,76.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83f6a717-2743-4f63-b8d2-b5563816aa73,89.2,69.3,c9e421a1-6e8c-4381-b721-ca9b0bec7d2a,f462e71f-b507-4079-9ea2-0c9265f7b0ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9e421a1-6e8c-4381-b721-ca9b0bec7d2a,1806,1,00:44:00.876,44,0,30,Pass,76,217,Barcelona,3,From Free Kick,217,Barcelona,1.042975,,52e5e6db-50c8-48e5-b216-bcad7761238a,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,89.2,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,10.632968,-1.027151,1.0,Ground Pass,94.7,60.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52e5e6db-50c8-48e5-b216-bcad7761238a,1807,1,00:44:01.919,44,1,42,Ball Receipt*,76,217,Barcelona,3,From Free Kick,217,Barcelona,,,c9e421a1-6e8c-4381-b721-ca9b0bec7d2a,5470,Ivan Rakitić,13,Right Center Midfield,94.7,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2a41fd1-2603-472a-8665-fa9425a60165,1808,1,00:44:01.919,44,1,43,Carry,76,217,Barcelona,3,From Free Kick,217,Barcelona,0.550286,,190ee82f-d276-4336-8a1b-834efa20090e,5470,Ivan Rakitić,13,Right Center Midfield,94.7,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52e5e6db-50c8-48e5-b216-bcad7761238a,94.7,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190ee82f-d276-4336-8a1b-834efa20090e,1809,1,00:44:02.469,44,2,14,Dribble,76,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,71da1d56-1869-4078-b260-3c8fc091383c,5470,Ivan Rakitić,13,Right Center Midfield,94.7,60.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71da1d56-1869-4078-b260-3c8fc091383c,1810,1,00:44:02.469,44,2,4,Duel,76,217,Barcelona,3,From Free Kick,373,Córdoba CF,0.0,,190ee82f-d276-4336-8a1b-834efa20090e,27239,Aleksandar Pantić,5,Left Center Back,25.4,19.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
