id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,interception,counterpress,duel,off_camera,out,clearance,dribble,ball_recovery,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_won,foul_committed,block,50_50,bad_behaviour,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_aerial_won,related_events_3,dribble_outcome_id,dribble_outcome_name,related_events_4,related_events,foul_committed_card_id,foul_committed_card_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,interception_outcome_id,interception_outcome_name,dribble_overrun,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_through_ball,pass_technique_id,pass_technique_name,shot_first_time,pass_deflected,pass_switch,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_aerial_won,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,pass_cut_back,clearance_right_foot,ball_recovery_recovery_failure,ball_recovery_offensive,player,position
43f5ebdd-c40d-4ae3-9005-75bb2932aa49,2492,2,00:18:01.035,63,1,43,Carry,125,217,Barcelona,1,Regular Play,217,Barcelona,3.628393,,0290354a-47c1-4a5b-aa6e-9e1ba644d2b4,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,53.5,46.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0688319f-30d2-469a-8f7d-e08005d078b3,2cea8c58-2734-46bf-98e5-8fefd8ae5f06,69.6,51.6,,,,,,,,,76504ab0-4bf2-4d70-9a82-ba0424a2ae63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2cea8c58-2734-46bf-98e5-8fefd8ae5f06,2493,2,00:18:02.082,63,2,17,Pressure,125,217,Barcelona,1,Regular Play,220,Real Madrid,1.016552,,43f5ebdd-c40d-4ae3-9005-75bb2932aa49,4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,65.2,29.2,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0daef76-16b8-473c-b185-794741dba77f,2494,2,00:18:04.663,63,4,22,Foul Committed,125,217,Barcelona,1,Regular Play,220,Real Madrid,0.0,,76504ab0-4bf2-4d70-9a82-ba0424a2ae63,4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,50.5,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76504ab0-4bf2-4d70-9a82-ba0424a2ae63,2495,2,00:18:04.663,63,4,21,Foul Won,125,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,f0daef76-16b8-473c-b185-794741dba77f,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,69.6,51.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26fded8c-dd00-44f0-a473-37ae07ab1341,2496,2,00:18:50.041,63,50,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.915564,,d2b74a7a-da95-4d94-8b8a-839eefb18029,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,69.6,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,20.946838,-3.074707,1.0,Ground Pass,48.7,50.2,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2b74a7a-da95-4d94-8b8a-839eefb18029,2497,2,00:18:51.956,63,51,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,26fded8c-dd00-44f0-a473-37ae07ab1341,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,48.7,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67a1b523-7942-4123-a03a-89f7ec6dfe79,2498,2,00:18:51.956,63,51,43,Carry,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.629036,,c0c4c29a-f412-4350-85fd-beb24be5f69f,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,48.7,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2b74a7a-da95-4d94-8b8a-839eefb18029,,48.7,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0c4c29a-f412-4350-85fd-beb24be5f69f,2499,2,00:18:53.585,63,53,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.801401,,c614208d-ed87-4dbe-a01b-f71f3d511dcf,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,48.7,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,26.271088,-1.7973099,1.0,Ground Pass,42.8,21.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c614208d-ed87-4dbe-a01b-f71f3d511dcf,2500,2,00:18:55.387,63,55,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,c0c4c29a-f412-4350-85fd-beb24be5f69f,10609.0,Jérémy Mathieu,5.0,Left Center Back,42.8,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78e0a0af-e2eb-4483-a07f-dc3a7cc2f570,2501,2,00:18:55.387,63,55,43,Carry,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.206699,,3fdd2825-88ba-4920-8b8c-d016d614f73d,10609.0,Jérémy Mathieu,5.0,Left Center Back,42.8,21.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8305f109-2637-43e4-a136-642393592286,c614208d-ed87-4dbe-a01b-f71f3d511dcf,43.6,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8305f109-2637-43e4-a136-642393592286,2502,2,00:18:55.776,63,55,17,Pressure,126,217,Barcelona,3,From Free Kick,220,Real Madrid,1.306534,,3fdd2825-88ba-4920-8b8c-d016d614f73d,5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,68.0,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78e0a0af-e2eb-4483-a07f-dc3a7cc2f570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fdd2825-88ba-4920-8b8c-d016d614f73d,2503,2,00:18:56.593,63,56,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,2.369911,,4a7d6ba1-bd58-4584-945b-0f38f6e487d2,10609.0,Jérémy Mathieu,5.0,Left Center Back,43.6,19.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,32.3631,2.7915018,1.0,Ground Pass,13.2,30.6,38.0,Left Foot,,,,8305f109-2637-43e4-a136-642393592286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a7d6ba1-bd58-4584-945b-0f38f6e487d2,2504,2,00:18:58.963,63,58,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,3fdd2825-88ba-4920-8b8c-d016d614f73d,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,13.2,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a39451c8-000f-4134-bfc9-d74d622b8749,2505,2,00:18:58.963,63,58,43,Carry,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.930189,,4a7d6ba1-bd58-4584-945b-0f38f6e487d2,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,13.2,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3b5c1a6-ea68-4749-be8b-2efc2da005f3,,13.2,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3b5c1a6-ea68-4749-be8b-2efc2da005f3,2506,2,00:19:00.893,64,0,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.688102,,22ae951b-d73e-4eee-ba7a-085f8ced9c39,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,13.2,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,21.666796,1.2271515,1.0,Ground Pass,20.5,55.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22ae951b-d73e-4eee-ba7a-085f8ced9c39,2507,2,00:19:02.581,64,2,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,c3b5c1a6-ea68-4749-be8b-2efc2da005f3,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,20.5,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27daaf8c-6926-4dde-bb85-15b33b1d978f,2508,2,00:19:02.581,64,2,43,Carry,126,217,Barcelona,3,From Free Kick,217,Barcelona,2.218198,,22ae951b-d73e-4eee-ba7a-085f8ced9c39,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,20.5,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cee26f3c-f325-4060-8c25-b636eb7a22d1,,22.1,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cee26f3c-f325-4060-8c25-b636eb7a22d1,2509,2,00:19:04.800,64,4,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.647094,,5717ed8b-2ed2-49d8-ac1e-5303341e5290,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,22.1,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,24.147879,-2.2623532,1.0,Ground Pass,6.7,35.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5717ed8b-2ed2-49d8-ac1e-5303341e5290,2510,2,00:19:06.447,64,6,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,cee26f3c-f325-4060-8c25-b636eb7a22d1,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,6.7,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2df83dbc-ed4f-4cdb-9d2d-daa47d79c0cb,2511,2,00:19:06.447,64,6,43,Carry,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.337306,,5717ed8b-2ed2-49d8-ac1e-5303341e5290,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,6.7,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692970f5-be1e-4a0b-b4b0-df35dfeed47c,,6.4,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692970f5-be1e-4a0b-b4b0-df35dfeed47c,2512,2,00:19:07.784,64,7,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,1.534868,,fe99c10e-e0fb-465d-820e-f775cdecfbc9,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,6.4,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,23.213142,-1.0917357,1.0,Ground Pass,17.1,11.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe99c10e-e0fb-465d-820e-f775cdecfbc9,2513,2,00:19:09.319,64,9,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,692970f5-be1e-4a0b-b4b0-df35dfeed47c,10609.0,Jérémy Mathieu,5.0,Left Center Back,17.1,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff11a68f-2d6f-46c2-bc9a-5d390c929dcb,2514,2,00:19:09.319,64,9,43,Carry,126,217,Barcelona,3,From Free Kick,217,Barcelona,2.873132,,e1370a9e-adb2-43e4-8d1e-0bb49817af01,10609.0,Jérémy Mathieu,5.0,Left Center Back,17.1,11.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc883d30-9eba-47e2-b5ef-e2b47ebdac59,fe99c10e-e0fb-465d-820e-f775cdecfbc9,30.5,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1370a9e-adb2-43e4-8d1e-0bb49817af01,2515,2,00:19:11.223,64,11,17,Pressure,126,217,Barcelona,3,From Free Kick,220,Real Madrid,1.380768,,fc883d30-9eba-47e2-b5ef-e2b47ebdac59,5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,97.0,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff11a68f-2d6f-46c2-bc9a-5d390c929dcb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc883d30-9eba-47e2-b5ef-e2b47ebdac59,2516,2,00:19:12.192,64,12,30,Pass,126,217,Barcelona,3,From Free Kick,217,Barcelona,6.0953,,5081755b-d1b1-410f-8473-c12b87db7107,10609.0,Jérémy Mathieu,5.0,Left Center Back,30.5,1.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,65.47824,0.34590045,2.0,Low Pass,92.1,23.4,38.0,Left Foot,,,,543b80d6-e8a1-4865-add9-3580507f797a,e1370a9e-adb2-43e4-8d1e-0bb49817af01,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543b80d6-e8a1-4865-add9-3580507f797a,2517,2,00:19:18.287,64,18,42,Ball Receipt*,126,217,Barcelona,3,From Free Kick,217,Barcelona,,,fc883d30-9eba-47e2-b5ef-e2b47ebdac59,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,68.7,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2cb41910-cae9-47c4-973f-2d3f5d770ea7,2620,2,00:21:44.768,66,44,2,Ball Recovery,131,217,Barcelona,6,From Counter,217,Barcelona,0.0,,17bf14ec-c20d-4c33-9544-158183c266bc,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,22.1,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39301775-04ef-4df7-810a-e552af569b06,2621,2,00:21:44.768,66,44,43,Carry,131,217,Barcelona,6,From Counter,217,Barcelona,1.032644,,2cb41910-cae9-47c4-973f-2d3f5d770ea7,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,22.1,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c70c05f-364a-4849-97d0-a1863352e4c2,,27.7,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c70c05f-364a-4849-97d0-a1863352e4c2,2622,2,00:21:45.800,66,45,30,Pass,131,217,Barcelona,6,From Counter,217,Barcelona,1.585956,,a68ad7d0-91e7-46b2-8ae3-ac2ffaa610a6,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,27.7,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,18.160397,-0.93390304,1.0,Ground Pass,38.5,10.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,53a3d1b2-dd55-454d-9c2c-231595ebd707,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
